slot,scene_uid,cluster,robot,family,placement,direction,method,repeat,planner_feasible,physical_run,quality_completed,execution_completed,T_init,T_opt,status,total_plan_wall_s,shared_graph_statistics,endpoint_closure_error_rad,planning_cost_scope,quality_completion_time_s,raw_motion_completion_time_s,T_smooth,T_retime,T_validate,initialization_success,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,solver_return_status,checkpoint_selected,feasible_checkpoint_count,optimizer_native_status,optimizer_elapsed_s,optimizer_stop_at_budget,optimizer_elapsed_beyond_30s,shared_initial_sha256,first_legal_path_s,active_control_count,selected_path_available_s,adopted_updates,dense_min_clearance_m,transitions_actually_modified,predicted_execution_s,simulated_completion_time_s,elapsed_until_stop_s,simulation_wall_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,collision_steps,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,torque_requested_utilization_max,velocity_exceed_duration_s,acceleration_exceed_duration_s,scan_duration_s,transition_duration_s,settling_duration_s,sample_state_dt_s,physical_extrema_dt_s,acceleration_rms_rad_s2,jerk_rms_rad_s3,hole_measurement,standoff_m_p95,standoff_m_max,standoff_m_min,center_error_m_p95,center_error_m_max,center_error_m_min,incidence_rad_p95,incidence_rad_max,incidence_rad_min,line_error_rad_p95,line_error_rad_max,line_error_rad_min,profile_process_violation_duration_s,actual_scan_s,actual_transition_s,actual_wait_s,tracking_p95_rad,actual_endpoint_error_rad,quality_transition_s,dense_geometry_feasible
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,0,True,True,True,True,0.2059145810053451,,planner_feasible,32.47309534600936,,,,24.118000000006493,24.118000000006493,30.949856387989712,0.03283008499420248,0.9986211500072386,True,838,419,0,User_Requested_Stop,10.0,3,User_Requested_Stop,30.949856387989712,True,0.949856387989712,,,,,,0.017123513084586657,,23.918464850189068,24.118000000006493,24.118000000006493,4.30299340399506,0.999999999999979,0.999999999999979,0.0,0.0008884475373241061,0,0.8647820701098079,0.8462637921302216,0.00015725339780137126,0.0,0.308989634720161,0.0,0.0,16.69,7.229,0.2,0.001,0.001,0.7389418027336623,38.73854199540398,conservative_3d_component_bounding_box_diagonal,0.14993458179394387,0.1500386202447883,0.1494330229741382,0.0002825309730654001,0.0004038389517073685,8.7289520232855e-17,0.0002097309635137618,0.0006631304107444959,0.0,0.0001016658644947189,0.0001792089143048931,0.0,0.0,16.69000000000404,7.229000000002209,0.1990000000002432,0.00010926665738918425,1.2886491075114748e-05,7.229000000002209,True
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,1,True,False,,,0.20567118399776518,,planner_feasible,32.446921896000276,,,,,,30.93484348000493,0.03351411799667403,0.9977251700038323,True,838,419,0,User_Requested_Stop,10.0,3,User_Requested_Stop,30.93484348000493,True,0.934843480004929,,,,,,0.017123513084586657,,23.918464850189068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,2,True,False,,,0.20683813501091208,,planner_feasible,32.562377021007705,,,,,,31.052828125000815,0.03290349600138143,0.9952762640023138,True,838,419,0,User_Requested_Stop,10.0,3,User_Requested_Stop,31.052828125000815,True,1.052828125000815,,,,,,0.017123513084586657,,23.918464850189068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2-common,0,True,True,True,True,3.13393809000263,30.457035918996553,planner_feasible,35.35318001000269,"{""fine_possible"": 14290, ""fine_discontinuous"": 11865, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2425, ""endpoint_nodes"": 104, ""endpoint_layers"": 20, ""endpoint_possible"": 562, ""endpoint_retained"": 98}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",24.383000000006817,24.383000000006817,,0.03315530299732927,1.0057230140082538,,,,,User_Requested_Stop,,,User_Requested_Stop,30.457035918996553,True,0.45703591899655294,19e2813745d8f4ccd4766528774db8f3ef51199e93c876cadfbef47be308c59a,3.13393809000263,94,13.16852160700364,2,0.01712329338892141,"[1, 3, 5, 7, 9, 11, 13, 15, 17]",24.183662073304184,24.383000000006817,24.383000000006817,4.376040366012603,0.999999999999979,0.999999999999979,0.0,0.0008695910246821043,0,0.8376337543283291,0.816424575805164,0.00013649982858887633,0.0,0.30736288872733075,0.0,0.0,17.087,7.097,0.2,0.001,0.001,0.7070332657634896,41.134919428233516,conservative_3d_component_bounding_box_diagonal,0.15012422414202067,0.1502778491374139,0.1497585396576306,0.0001441781784781154,0.00022080910853344618,8.7289520232855e-17,0.008654858794848888,0.011406198083969235,0.0,0.002002898052849816,0.002962296875420136,0.0,0.0,17.087000000004405,7.0970000000021685,0.1990000000002432,0.00010399635672052043,5.743667636615157e-06,7.0970000000021685,
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2-common,1,True,False,,,3.136849720001919,30.4339824589988,planner_feasible,35.3241694640019,"{""fine_possible"": 14290, ""fine_discontinuous"": 11865, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2425, ""endpoint_nodes"": 104, ""endpoint_layers"": 20, ""endpoint_possible"": 562, ""endpoint_retained"": 98}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.032897630997467786,0.9972576370055322,,,,,User_Requested_Stop,,,User_Requested_Stop,30.4339824589988,True,0.4339824589987984,19e2813745d8f4ccd4766528774db8f3ef51199e93c876cadfbef47be308c59a,3.136849720001919,94,13.19950000300014,2,0.01712329338892141,"[1, 3, 5, 7, 9, 11, 13, 15, 17]",24.183662073304184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2-common,2,True,False,,,3.139332521997858,30.442047513992293,planner_feasible,35.29476735400385,"{""fine_possible"": 14290, ""fine_discontinuous"": 11865, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2425, ""endpoint_nodes"": 104, ""endpoint_layers"": 20, ""endpoint_possible"": 562, ""endpoint_retained"": 98}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03301316700526513,0.9897450170101365,,,,,User_Requested_Stop,,,User_Requested_Stop,30.442047513992293,True,0.4420475139922928,19e2813745d8f4ccd4766528774db8f3ef51199e93c876cadfbef47be308c59a,3.139332521997858,94,13.217389033990912,2,0.01712329338892141,"[1, 3, 5, 7, 9, 11, 13, 15, 17]",24.183662073304184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,Proposed,0,True,True,True,True,3.13393809000263,26.07999148599629,planner_feasible,30.918589384004008,"{""fine_possible"": 14290, ""fine_discontinuous"": 11865, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2425, ""endpoint_nodes"": 104, ""endpoint_layers"": 20, ""endpoint_possible"": 562, ""endpoint_retained"": 98}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",24.65600000000715,24.65600000000715,,0.033556669994140975,0.9958373550034594,,,,,Solve_Succeeded,,,Solve_Succeeded,26.07999148599629,False,0.0,19e2813745d8f4ccd4766528774db8f3ef51199e93c876cadfbef47be308c59a,3.13393809000263,27,3.13393809000263,0,0.01712351048121596,[],24.45622332587692,24.65600000000715,24.65600000000715,4.366532347994507,0.999999999999979,0.999999999999979,0.0,0.0008690677426368921,0,0.8425920098017133,0.8150903727135325,0.00012374547390447965,0.0,0.30989780388537264,0.0,0.0,17.097,7.36,0.2,0.001,0.001,0.7089436229302685,41.185661672219425,conservative_3d_component_bounding_box_diagonal,0.1501552231360951,0.15029810040032276,0.14975033662990922,0.00015863796848768834,0.00023883449557520422,8.7289520232855e-17,7.224703715366594e-05,0.0001585592639718462,0.0,3.900425182309972e-05,0.00010257615949540389,0.0,0.0,17.097000000004652,7.360000000002254,0.1990000000002432,0.00010215506695807618,1.3750649618282651e-05,7.360000000002254,
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,Proposed,1,True,False,,,3.136849720001919,26.06268505299522,planner_feasible,30.905279063998023,"{""fine_possible"": 14290, ""fine_discontinuous"": 11865, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2425, ""endpoint_nodes"": 104, ""endpoint_layers"": 20, ""endpoint_possible"": 562, ""endpoint_retained"": 98}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03292440201039426,0.9975743460090598,,,,,Solve_Succeeded,,,Solve_Succeeded,26.06268505299522,False,0.0,19e2813745d8f4ccd4766528774db8f3ef51199e93c876cadfbef47be308c59a,3.136849720001919,27,3.136849720001919,0,0.01712351048121596,[],24.45622332587692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_u,78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1,ur5e,cylinder,1,u,Proposed,2,True,False,,,3.139332521997858,26.063331208992167,planner_feasible,30.858309233997716,"{""fine_possible"": 14290, ""fine_discontinuous"": 11865, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2425, ""endpoint_nodes"": 104, ""endpoint_layers"": 20, ""endpoint_possible"": 562, ""endpoint_retained"": 98}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03328198600502219,0.9943330389942275,,,,,Solve_Succeeded,,,Solve_Succeeded,26.063331208992167,False,0.0,19e2813745d8f4ccd4766528774db8f3ef51199e93c876cadfbef47be308c59a,3.139332521997858,27,3.139332521997858,0,0.01712351048121596,[],24.45622332587692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,A1,0,True,True,True,True,3.652833450018079,28.266237320000073,planner_feasible,33.54328509402694,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",24.6960000000072,24.6960000000072,,0.0328645779954968,0.9961642499984009,,,,,Solve_Succeeded,,,Solve_Succeeded,28.266237320000073,False,0.0,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.652833450018079,39,3.652833450018079,0,0.017122853769885354,[],24.496945853020186,24.6960000000072,24.6960000000072,4.221328544997959,0.999999999999979,0.999999999999979,0.0,0.0007829466960564388,0,0.31902643784587614,0.8147956055864946,7.733948614929709e-05,0.0,0.2888047908251443,0.0,0.0,15.661,8.836,0.2,0.001,0.001,0.520855431382759,42.182837849460725,conservative_3d_component_bounding_box_diagonal,0.15001404668078744,0.1500370299089024,0.1499851164299629,3.7266545927549497e-05,5.613316574708269e-05,3.0162746064231313e-16,5.1172047039811734e-05,7.643211724994246e-05,0.0,3.3350850319788476e-05,4.29182312444492e-05,0.0,0.0,15.661000000004657,8.836000000002299,0.1990000000002432,6.164564637529679e-05,6.671334154551012e-06,8.836000000002299,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,A1,1,True,False,,,3.599630023003556,28.385914915998,planner_feasible,33.57206896600837,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.033105201000580564,0.9988438379950821,,,,,Solve_Succeeded,,,Solve_Succeeded,28.385914915998,False,0.0,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.599630023003556,39,3.599630023003556,0,0.017122853769885354,[],24.496945853020186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,A1,2,True,False,,,3.6057423659949563,28.468940951002878,planner_feasible,33.713881250994746,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03307508099533152,1.0037215839984128,,,,,Solve_Succeeded,,,Solve_Succeeded,28.468940951002878,False,0.0,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.6057423659949563,39,3.6057423659949563,0,0.017122853769885354,[],24.496945853020186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,A2,0,True,True,True,True,3.6116107220150298,,planner_feasible,4.659310805014684,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",24.6960000000072,24.6960000000072,,0.033097125007770956,0.9953153349924833,,,,,,,,,,,,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.6116107220150298,0,3.6116107220150298,0,0.017122853769885354,[],24.496945853020186,24.6960000000072,24.6960000000072,4.220047872993746,0.999999999999979,0.999999999999979,0.0,0.0007829466960564388,0,0.31902643784587614,0.8147956055864946,7.733948614929709e-05,0.0,0.2888047908251443,0.0,0.0,15.661,8.836,0.2,0.001,0.001,0.520855431382759,42.182837849460725,conservative_3d_component_bounding_box_diagonal,0.15001404668078744,0.1500370299089024,0.1499851164299629,3.7266545927549497e-05,5.613316574708269e-05,3.0162746064231313e-16,5.1172047039811734e-05,7.643211724994246e-05,0.0,3.3350850319788476e-05,4.29182312444492e-05,0.0,0.0,15.661000000004657,8.836000000002299,0.1990000000002432,6.164564637529679e-05,6.671334154551012e-06,8.836000000002299,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,A2,1,True,False,,,3.600438135996228,,planner_feasible,4.651141110996832,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.0330733400041936,0.9985386360058328,,,,,,,,,,,,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.600438135996228,0,3.600438135996228,0,0.017122853769885354,[],24.496945853020186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,A2,2,True,False,,,3.6658371569938026,,planner_feasible,4.7834253769833595,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.0340350420010509,1.0631010490033077,,,,,,,,,,,,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.6658371569938026,0,3.6658371569938026,0,0.017122853769885354,[],24.496945853020186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B0,0,True,True,True,True,0.2841453670116607,,planner_feasible,1.3379519039881416,,,,24.701000000007205,24.701000000007205,,0.032916374009801075,0.9976814910041867,True,1256,427,0,,,,,,,,,,,,,0.01712286208642595,,24.50181458759146,24.701000000007205,24.701000000007205,4.221746944996994,0.999999999999979,0.999999999999979,0.0,0.0007820129924174149,0,0.3189644766575784,0.8148560740617657,8.975373144659571e-05,0.0,0.28879620801165484,0.0,0.0,15.656,8.846,0.2,0.001,0.001,0.5208659976418663,42.72620669698622,conservative_3d_component_bounding_box_diagonal,0.1500136973469731,0.1500384434441089,0.14997943671225922,5.066724947209379e-05,6.149782071435959e-05,3.0162746064231313e-16,5.2192247924326784e-05,8.110738861670135e-05,0.0,3.3630631565143114e-05,4.3176337629377054e-05,0.0,0.0,15.65600000000466,8.846000000002302,0.1990000000002432,6.31969214085648e-05,3.3744032608418184e-06,8.846000000002302,True
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B0,1,True,False,,,0.2853492099966388,,planner_feasible,1.3454903270030627,,,,,,,0.033001696996507235,1.0037398309941636,True,1256,427,0,,,,,,,,,,,,,0.01712286208642595,,24.50181458759146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B0,2,True,False,,,0.28546403600194026,,planner_feasible,1.3439418769994518,,,,,,,0.03360729700943921,1.001717589009786,True,1256,427,0,,,,,,,,,,,,,0.01712286208642595,,24.50181458759146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B1,0,True,True,True,True,0.20653800400032196,,planner_feasible,31.80451976900804,,,,24.725000000007235,24.725000000007235,30.27427320899733,0.033437594000133686,0.9978609239915386,True,854,427,0,User_Requested_Stop,10.0,3,User_Requested_Stop,30.27427320899733,True,0.27427320899732877,,,,,,0.017122861226435124,,24.525237233352428,24.725000000007235,24.725000000007235,4.23515103799582,0.999999999999979,0.999999999999979,0.0,0.0007830367830167345,0,0.31911642331218404,0.814809708938799,9.181448766160116e-05,0.0,0.28877709241952343,0.0,0.0,15.665000000000001,8.861,0.2,0.001,0.001,0.5216775763891398,43.49349722354266,conservative_3d_component_bounding_box_diagonal,0.1500244676819676,0.1500451064541037,0.14997098336038886,9.4522444440885e-05,0.0002592160582149557,3.0162746064231313e-16,6.867093185591314e-05,0.00012081715394602698,0.0,3.481371281215093e-05,5.3234618916377674e-05,0.0,0.0,15.665000000004682,8.86100000000231,0.1990000000002432,6.238155823928837e-05,5.24659623324375e-06,8.86100000000231,True
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B1,1,True,False,,,0.2060678230045596,,planner_feasible,31.610436026996467,,,,,,30.08401071600383,0.03287344799900893,0.9945131659915205,True,854,427,0,User_Requested_Stop,10.0,3,User_Requested_Stop,30.08401071600383,True,0.08401071600383148,,,,,,0.017122861226435124,,24.525237233352428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B1,2,True,False,,,0.20897042399155907,,planner_feasible,32.19739983700856,,,,,,30.599151700007496,0.03330208700208459,1.0073688400007086,True,854,427,0,User_Requested_Stop,10.0,3,User_Requested_Stop,30.599151700007496,True,0.5991517000074964,,,,,,0.017122861226435124,,24.525237233352428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B2-common,0,True,True,False,True,3.6116107220150298,30.74933386099292,planner_feasible,36.15588218200719,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,17.908999999998905,,0.03297933700378053,0.9991547249956056,,,,,User_Requested_Stop,,,User_Requested_Stop,30.74933386099292,True,0.7493338609929197,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.6116107220150298,94,31.22415768301289,7,0.017123390508108426,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25]",17.70972395440897,17.908999999998905,17.908999999998905,3.255418111992185,0.9996948401002745,0.9997964172735417,0.004043155199466568,0.0008539625442669338,0,0.25077108465413916,0.8234064612111428,8.089968925828472e-05,0.0,0.2901038468734715,0.0,0.0,13.721,3.989,0.2,0.001,0.001,0.513931219662904,49.6149185510455,conservative_3d_component_bounding_box_diagonal,0.15086006402892124,0.15221708705109466,0.14785978053774682,0.0006333506120110596,0.0007658468437052896,3.0162746064231313e-16,0.08240972528003696,0.13663735907040697,0.0,0.020224663370378294,0.029047867768011933,0.0,0.0,13.720999999999094,3.9889999999995664,0.1990000000002432,6.561787103979974e-05,5.034521563612726e-06,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B2-common,1,True,False,,,3.600438135996228,30.91589581000153,planner_feasible,36.323451750999084,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03304568999737967,1.0124329069949454,,,,,User_Requested_Stop,,,User_Requested_Stop,30.91589581000153,True,0.9158958100015298,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.600438135996228,94,31.347660314000677,7,0.017123390508108426,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25]",17.70972395440897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_cylinder_p1_v,2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1,ur5e,cylinder,1,v,B2-common,2,True,False,,,3.6658371569938026,30.92111929100065,planner_feasible,36.39873124299629,"{""fine_possible"": 18744, ""fine_discontinuous"": 16018, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 2726, ""endpoint_nodes"": 168, ""endpoint_layers"": 28, ""endpoint_possible"": 1108, ""endpoint_retained"": 160}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.033510616995044984,1.0047055459872354,,,,,User_Requested_Stop,,,User_Requested_Stop,30.92111929100065,True,0.9211192910006503,90a4a662ecce35a591f637485149a7bbe8cfbf57fe460ad712104ee991ab35b1,3.6658371569938026,94,31.434666166998795,7,0.017123390508108426,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25]",17.70972395440897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
