slot,method,repeat,post_graph_budget_s,checkpoint_scope,best_plan_duration_s,native_saved_timing_s,recorded_available_s,status,common_speed_reserve,physical_quality_not_yet_verified
ur5e_cylinder_p0_u,B1,2,10,post_initialization_B1_smoothing,23.457692006740416,21.542778373537118,1.0447199040063424,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_u,B1,2,30,post_initialization_B1_smoothing,23.457692006740416,21.542778373537118,1.0447199040063424,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_u,B2-common,0,1,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,0,5,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,0,10,post_graph_optimization,23.432253190017047,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,0,30,post_graph_optimization,23.29494986561059,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,1,1,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,1,5,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,1,10,post_graph_optimization,23.432253190017047,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,1,30,post_graph_optimization,23.29494986561059,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,2,1,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,2,5,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,2,10,post_graph_optimization,23.432253190017047,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,B2-common,2,30,post_graph_optimization,23.29494986561059,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,0,1,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,0,5,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,0,10,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,0,30,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,1,1,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,1,5,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,1,10,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,1,30,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,2,1,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,2,5,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,2,10,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_u,Proposed,2,30,post_graph_optimization,23.53551448836282,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,0,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,0,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,0,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,0,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,1,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,1,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,1,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,1,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,2,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,2,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,2,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A1,2,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,0,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,0,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,0,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,0,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,1,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,1,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,1,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,1,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,2,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,2,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,2,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,A2,2,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B0,0,1,total_B0_planning,,,1.3549155030050315,planner_feasible,0.9,True
ur5e_cylinder_p0_v,B0,0,5,total_B0_planning,24.652017681064926,,1.3549155030050315,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,0,10,total_B0_planning,24.652017681064926,,1.3549155030050315,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,0,30,total_B0_planning,24.652017681064926,,1.3549155030050315,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,1,1,total_B0_planning,,,1.384666740996181,planner_feasible,0.9,True
ur5e_cylinder_p0_v,B0,1,5,total_B0_planning,24.652017681064926,,1.384666740996181,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,1,10,total_B0_planning,24.652017681064926,,1.384666740996181,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,1,30,total_B0_planning,24.652017681064926,,1.384666740996181,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,2,1,total_B0_planning,,,1.340461839994532,planner_feasible,0.9,True
ur5e_cylinder_p0_v,B0,2,5,total_B0_planning,24.652017681064926,,1.340461839994532,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,2,10,total_B0_planning,24.652017681064926,,1.340461839994532,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B0,2,30,total_B0_planning,24.652017681064926,,1.340461839994532,returned_verified_plan,0.9,True
ur5e_cylinder_p0_v,B1,0,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p0_v,B1,0,5,post_initialization_B1_smoothing,24.9405531361179,22.904589614802155,1.0511207309900783,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,0,10,post_initialization_B1_smoothing,24.9405531361179,22.904589614802155,1.0511207309900783,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,0,30,post_initialization_B1_smoothing,18.737674003362205,17.208067962271414,23.72212617099285,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,1,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p0_v,B1,1,5,post_initialization_B1_smoothing,24.9405531361179,22.904589614802155,1.042814656990231,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,1,10,post_initialization_B1_smoothing,24.9405531361179,22.904589614802155,1.042814656990231,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,1,30,post_initialization_B1_smoothing,18.737674003362205,17.208067962271414,23.698865482991096,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,2,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p0_v,B1,2,5,post_initialization_B1_smoothing,24.9405531361179,22.904589614802155,1.0436309930082643,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,2,10,post_initialization_B1_smoothing,24.9405531361179,22.904589614802155,1.0436309930082643,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B1,2,30,post_initialization_B1_smoothing,18.737674003362205,17.208067962271414,23.67566050600726,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p0_v,B2-common,0,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,0,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,0,10,post_graph_optimization,23.547065828515496,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,0,30,post_graph_optimization,19.579840411286643,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,1,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,1,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,1,10,post_graph_optimization,23.547065828515496,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,1,30,post_graph_optimization,19.579840411286643,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,2,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,2,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,2,10,post_graph_optimization,23.547065828515496,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,B2-common,2,30,post_graph_optimization,19.579840411286643,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,0,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,0,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,0,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,0,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,1,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,1,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,1,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,1,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,2,1,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,2,5,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,2,10,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p0_v,Proposed,2,30,post_graph_optimization,24.640553536576313,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,0,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,0,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,0,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,0,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,1,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,1,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,1,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,1,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,2,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,2,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,2,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A1,2,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,0,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,0,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,0,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,0,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,1,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,1,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,1,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,1,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,2,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,2,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,2,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,A2,2,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B0,0,1,total_B0_planning,,,1.4152276490058284,planner_feasible,0.9,True
ur5e_cylinder_p1_u,B0,0,5,total_B0_planning,24.46148271615349,,1.4152276490058284,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,0,10,total_B0_planning,24.46148271615349,,1.4152276490058284,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,0,30,total_B0_planning,24.46148271615349,,1.4152276490058284,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,1,1,total_B0_planning,,,1.4166712720034411,planner_feasible,0.9,True
ur5e_cylinder_p1_u,B0,1,5,total_B0_planning,24.46148271615349,,1.4166712720034411,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,1,10,total_B0_planning,24.46148271615349,,1.4166712720034411,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,1,30,total_B0_planning,24.46148271615349,,1.4166712720034411,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,2,1,total_B0_planning,,,1.4108092990063597,planner_feasible,0.9,True
ur5e_cylinder_p1_u,B0,2,5,total_B0_planning,24.46148271615349,,1.4108092990063597,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,2,10,total_B0_planning,24.46148271615349,,1.4108092990063597,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B0,2,30,total_B0_planning,24.46148271615349,,1.4108092990063597,returned_verified_plan,0.9,True
ur5e_cylinder_p1_u,B1,0,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p1_u,B1,0,5,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.7950694619939895,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,0,10,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.7950694619939895,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,0,30,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.7950694619939895,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,1,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p1_u,B1,1,5,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.8204853360075504,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,1,10,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.8204853360075504,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,1,30,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.8204853360075504,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,2,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p1_u,B1,2,5,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.814972044012393,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,2,10,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.814972044012393,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B1,2,30,post_initialization_B1_smoothing,23.918464850189068,21.965937107316492,3.814972044012393,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_u,B2-common,0,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,0,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,0,10,post_graph_optimization,24.320046935834075,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,0,30,post_graph_optimization,24.183662073304184,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,1,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,1,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,1,10,post_graph_optimization,24.320046935834075,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,1,30,post_graph_optimization,24.183662073304184,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,2,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,2,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,2,10,post_graph_optimization,24.320046935834075,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,B2-common,2,30,post_graph_optimization,24.183662073304184,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,0,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,0,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,0,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,0,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,1,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,1,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,1,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,1,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,2,1,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,2,5,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,2,10,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_u,Proposed,2,30,post_graph_optimization,24.45622332587692,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,0,1,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,0,5,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,0,10,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,0,30,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,1,1,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,1,5,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,1,10,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,1,30,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,2,1,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,2,5,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,2,10,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A1,2,30,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,0,1,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,0,5,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,0,10,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,0,30,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,1,1,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,1,5,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,1,10,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,1,30,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,2,1,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,2,5,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,2,10,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,A2,2,30,post_graph_optimization,24.496945853020186,,,verified_plan_checkpoint,0.9,True
ur5e_cylinder_p1_v,B0,0,1,total_B0_planning,,,1.3379519039881416,planner_feasible,0.9,True
ur5e_cylinder_p1_v,B0,0,5,total_B0_planning,24.50181458759146,,1.3379519039881416,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,0,10,total_B0_planning,24.50181458759146,,1.3379519039881416,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,0,30,total_B0_planning,24.50181458759146,,1.3379519039881416,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,1,1,total_B0_planning,,,1.3454903270030627,planner_feasible,0.9,True
ur5e_cylinder_p1_v,B0,1,5,total_B0_planning,24.50181458759146,,1.3454903270030627,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,1,10,total_B0_planning,24.50181458759146,,1.3454903270030627,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,1,30,total_B0_planning,24.50181458759146,,1.3454903270030627,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,2,1,total_B0_planning,,,1.3439418769994518,planner_feasible,0.9,True
ur5e_cylinder_p1_v,B0,2,5,total_B0_planning,24.50181458759146,,1.3439418769994518,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,2,10,total_B0_planning,24.50181458759146,,1.3439418769994518,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B0,2,30,total_B0_planning,24.50181458759146,,1.3439418769994518,returned_verified_plan,0.9,True
ur5e_cylinder_p1_v,B1,0,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p1_v,B1,0,5,post_initialization_B1_smoothing,24.52523723335243,22.523177051037948,3.7787946250027744,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_v,B1,0,10,post_initialization_B1_smoothing,24.52523723335243,22.523177051037948,3.7787946250027744,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_v,B1,0,30,post_initialization_B1_smoothing,18.118952237468143,16.63985409563401,27.249240121003822,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_v,B1,1,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
ur5e_cylinder_p1_v,B1,1,5,post_initialization_B1_smoothing,24.52523723335243,22.523177051037948,3.794625961003476,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_v,B1,1,10,post_initialization_B1_smoothing,24.52523723335243,22.523177051037948,3.794625961003476,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
ur5e_cylinder_p1_v,B1,1,30,post_initialization_B1_smoothing,18.118952237468143,16.63985409563401,27.07350475100975,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
