robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
ur5e,trac_task_20ms,TRAC-IK task 20 ms,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,9,10]",0.9666666666666666,1.0,0.9997777777777778,0.1571125,0.26371515,0.5558279200000005,294.85204699999997,29.485204699999997,28.739252,37.7124391,0.0,0.0,0.0001614720457155965,0.0009319275165324265,0.00011115775368500332,0.0079890147027636,0.9999999999999998,10.624273885950076,0.21248547771900156,150.0,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,near_singular,10,3,"[9,8,9]",8.666666666666666,0.8666666666666666,"[9,8,9]",0.8666666666666666,0.9751111111111112,0.9751111111111112,0.1584865,0.27722615000000006,20.25336026,1022.9652186666667,102.29652186666667,26.269986166666666,420.07632513333306,0.0,0.0,0.0003863573788392949,0.0008309483809086888,0.0011460365966812099,0.007008384896224959,1.0,9.65467316987832,0.19309346339756647,146.26666666666668,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,8,10]",0.9333333333333333,1.0,0.9995555555555555,0.1565285,0.22675595000000004,0.33638676,284.5027553333333,28.450275533333333,25.177529666666665,41.29990181666666,0.0,0.0,0.0001636595793950104,0.0009352653674899542,0.00017686740837587894,0.007076138452527447,0.9999999999999998,7.480573096132958,0.14961146192265912,150.0,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.156392,0.23936920000000012,0.3237976300000003,255.73165533333332,25.57316553333333,25.353979333333335,27.261050616666665,0.0,0.0,0.0004697923704883627,0.0008081013143989261,0.0006361265948806602,0.005964092492613242,0.9999999999999976,12.711072735593664,0.25422145471187335,150.0,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.1566715,0.2626451500000001,0.5402602200000003,273.32002133333333,27.332002133333333,25.779601666666665,32.826565466666665,0.0,0.0,0.00017793168570255622,0.000947786543772896,0.0003773117241476368,0.007917938671527966,1.0,10.603045790634182,0.2120609158126836,150.0,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9833333333333333,0.9833333333333333,0.1570565,0.2557488500000001,5.2046976,385.17217500000004,38.5172175,25.3257295,97.86379048333322,0.0,0.0,0.000394575522291264,0.0007906528577773413,0.001199878811059831,0.006972791204000511,1.0,9.916081510402565,0.19832163020805138,147.5,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,8]",0.9333333333333333,1.0,0.9995555555555555,0.156534,0.23326445,0.32569011000000003,284.68163666666663,28.468163666666662,25.250818000000002,41.39432635,0.0,0.0,0.00016519873539245207,0.0009771246467833673,0.0001775463131224886,0.007076138452527447,0.9999999999999976,7.5735496358035705,0.1514709927160714,150.0,0
ur5e,two_step_predictive,Two-step predictive,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,3.5445005,4.191654950000003,5.070663430000002,5400.496507333334,540.0496507333335,538.5703393333333,550.2822787,0.0026666666666666666,0.9973333333333334,7.593309187067827e-05,0.0008534627870462909,0.00121793905045947,0.0064293211857370134,0.8713427719353626,7.3997936169430325,0.1479958723388607,150.0,0
ur5e,two_step_predictive,Two-step predictive,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[9,9,10]",0.9333333333333333,1.0,0.9995555555555555,3.560592,4.41572925,5.718109230000004,5512.561703,551.2561703,547.8359073333334,566.6502939833333,0.005555555555555555,0.9944444444444446,0.0002229143740504996,0.0008316928065646833,0.002970915718634524,0.0066955015697074665,0.9999999999999984,6.5468332835413445,0.1309366656708269,150.0,0
ur5e,two_step_predictive,Two-step predictive,near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,3.5446225,4.69494665,5.676996400000004,5475.016377666667,547.5016377666667,546.89467,562.0676405,0.004666666666666667,0.9953333333333333,0.0003265383464527674,0.0008019541592335694,0.001373142008181464,0.006849623857518286,0.921776614518147,3.6110503266731278,0.07222100653346256,150.0,0
ur5e,two_step_predictive,Two-step predictive,smooth,10,3,"[10,10,10]",10.0,1.0,"[8,9,10]",0.9,1.0,0.9993333333333332,3.544215,3.9768578000000003,5.118054500000013,5419.930264,541.9930264,537.7163613333333,563.5131544166667,0.003777777777777778,0.9962222222222223,0.000276817486496507,0.0008334125362322321,0.0017346198076462884,0.0072393667374795224,0.7922170543431896,3.854631287638481,0.07709262575276958,150.0,0
