robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
panda,cr_ik_minimal,cr_ik_minimal_fixed,intervention_normalized_mean,40,9.52698207664868e-05,"[-0.0006498980772610373,0.0006954065497793524]",1.170166523049258,"[0.4483391305913712,8.463785339254521]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,unchanged_given_legal_backup,40,-0.015688044656128997,"[-0.034708443827573585,0.004902490682300161]",0.9840892042027091,"[0.9650773347582243,1.0050485827473787]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,completion,40,-0.008333333333333335,"[-0.05,0.025]",0.9911504424778761,"[0.9478260869565217,1.0256410256410255]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,deadline_completion,40,0.008333333333333335,"[-0.041666666666666664,0.05]",1.0090090090090091,"[0.957983193277311,1.0550458715596331]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,total_latency_ns,40,-18656270.883333333,"[-32234181.186041664,420113.5645833386]",0.8871989331584464,"[0.8035997075131649,1.0026220835799404]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,frame_success,40,-0.008444444444444449,"[-0.025222222222222236,0.00011111111111111182]",0.9914592347024781,"[0.9743618576408413,1.000111713120706]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,acceleration_rms,40,-0.30610780405265403,"[-0.6356855539710891,-0.017662250993351693]",0.9418571773306817,"[0.8792796655452716,0.9964191670809778]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,accepted_near_tolerance_rate,40,-0.0002568007991723302,"[-0.00127889634601044,0.0007998733246158878]",0.8714426926550524,"[0.47835560233233204,1.5405332443338957]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,optimization_call_rate,40,-0.5181666666666667,"[-0.5817805555555555,-0.4532208333333333]",0.48177575286142904,"[0.41815398657366576,0.5467036172695449]"
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,intervention_normalized_mean,40,6.114150071488646e-07,"[-0.0004888340206651565,0.0003944218359332201]",1.0009341415831867,"[0.5482175988153997,2.431906219975428]"
