run_id,site_id,case_id,uid,role,family,site_kind,frame,candidate_id,aliases,nearest,repeat,variant,frames,complete,accepted_frames,first_failure,first_failure_kind,contiguous_success_frames,minimum_accepted_velocity_margin_rad,total_latency_ns,witness
case_04_pre_failure_candidate_03_trac_100ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,4,trac_100ms,25,False,0,125,solver_failure,0,,2515679979,
case_04_pre_failure_candidate_03_trac_5ms_interior_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,2,trac_5ms_interior,25,False,0,125,solver_failure,0,,136663109,
case_04_pre_failure_candidate_00_trac_100ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,4,trac_100ms,25,False,0,125,solver_failure,0,,2515809794,
case_04_pre_failure_candidate_00_trac_5ms_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,0,trac_5ms,25,False,0,125,solver_failure,0,,136303347,
case_04_pre_failure_candidate_02_trac_5ms_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,3,trac_5ms,25,False,0,125,solver_failure,0,,135390031,
case_04_pre_failure_candidate_03_trac_100ms_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,3,trac_100ms,25,False,0,125,solver_failure,0,,2515978668,
case_04_pre_failure_candidate_00_trac_5ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,4,trac_5ms,25,False,0,125,solver_failure,0,,136458344,
case_04_pre_failure_candidate_00_trac_100ms_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,2,trac_100ms,25,False,0,125,solver_failure,0,,2516086788,
case_04_pre_failure_candidate_02_trac_5ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,4,trac_5ms,25,False,0,125,solver_failure,0,,135847893,
case_04_pre_failure_candidate_02_trac_5ms_interior_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,0,trac_5ms_interior,25,False,0,125,solver_failure,0,,135917834,
case_04_pre_failure_candidate_02_trac_5ms_r1,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,1,trac_5ms,25,False,0,125,solver_failure,0,,135650495,
case_04_pre_failure_candidate_01_trac_5ms_r1,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_01,['common_input_always_hard'],False,1,trac_5ms,25,False,0,125,solver_failure,0,,136303668,
case_04_pre_failure_candidate_02_trac_100ms_r1,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,1,trac_100ms,25,False,0,125,solver_failure,0,,2515641007,
case_04_pre_failure_candidate_03_trac_100ms_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,0,trac_100ms,25,False,0,125,solver_failure,0,,2516125612,
case_04_pre_failure_candidate_03_trac_100ms_r1,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,1,trac_100ms,25,False,0,125,solver_failure,0,,2515416908,
case_04_pre_failure_candidate_02_trac_100ms_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,3,trac_100ms,25,False,0,125,solver_failure,0,,2516147588,
case_04_pre_failure_candidate_02_trac_100ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,4,trac_100ms,25,False,0,125,solver_failure,0,,2516257640,
case_04_pre_failure_candidate_03_trac_5ms_interior_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,3,trac_5ms_interior,25,False,0,125,solver_failure,0,,135902076,
case_04_pre_failure_candidate_00_trac_100ms_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,3,trac_100ms,25,False,0,125,solver_failure,0,,2515818073,
case_04_pre_failure_candidate_03_trac_5ms_interior_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,0,trac_5ms_interior,25,False,0,125,solver_failure,0,,137043005,
case_04_pre_failure_candidate_02_trac_5ms_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,0,trac_5ms,25,False,0,125,solver_failure,0,,137041938,
case_04_pre_failure_candidate_02_trac_5ms_interior_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,3,trac_5ms_interior,25,False,0,125,solver_failure,0,,136636806,
case_04_pre_failure_candidate_02_trac_5ms_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,2,trac_5ms,25,False,0,125,solver_failure,0,,136406868,
case_04_pre_failure_candidate_02_trac_5ms_interior_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,4,trac_5ms_interior,25,False,0,125,solver_failure,0,,136110833,
case_04_pre_failure_candidate_01_trac_5ms_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_01,['common_input_always_hard'],False,2,trac_5ms,25,False,0,125,solver_failure,0,,135871251,
case_04_pre_failure_candidate_00_trac_5ms_interior_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,2,trac_5ms_interior,25,False,0,125,solver_failure,0,,135682815,
case_04_pre_failure_candidate_02_trac_5ms_interior_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_02,['previous_first_dls'],True,2,trac_5ms_interior,25,False,0,125,solver_failure,0,,134816261,
case_04_pre_failure_candidate_03_trac_5ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,4,trac_5ms,25,False,0,125,solver_failure,0,,136304824,
case_04_pre_failure_candidate_03_trac_5ms_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,0,trac_5ms,25,False,0,125,solver_failure,0,,135872266,
case_04_pre_failure_candidate_00_trac_100ms_r0,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,0,trac_100ms,25,False,0,125,solver_failure,0,,2516306032,
case_04_pre_failure_candidate_01_trac_5ms_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_01,['common_input_always_hard'],False,4,trac_5ms,25,False,0,125,solver_failure,0,,135580618,
case_04_pre_failure_candidate_00_trac_5ms_interior_r3,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,3,trac_5ms_interior,25,False,0,125,solver_failure,0,,136463477,
case_04_pre_failure_candidate_03_trac_5ms_r2,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_03,['refined_focal'],False,2,trac_5ms,25,False,0,125,solver_failure,0,,135733969,
case_04_pre_failure_candidate_00_trac_5ms_interior_r4,case_04_pre_failure,case_04,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,cghik_lost,near_singular,pre_failure,124,candidate_00,"['original_focal', 'common_input_full_cghik']",False,4,trac_5ms_interior,25,False,0,125,solver_failure,0,,136507625,
case_05_first_divergence_candidate_04_trac_5ms_r0,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_04,['refined_focal'],False,0,trac_5ms,30,True,30,,,30,0.037742138848126855,12692866,successful_witnesses/case_05_first_divergence_candidate_04_trac_5ms_r0.json
case_05_first_divergence_candidate_00_trac_5ms_r4,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,4,trac_5ms,30,True,30,,,30,0.039710765900931394,10969030,successful_witnesses/case_05_first_divergence_candidate_00_trac_5ms_r4.json
case_05_first_divergence_candidate_03_trac_5ms_r3,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,3,trac_5ms,30,True,30,,,30,0.039713607478759766,10899179,successful_witnesses/case_05_first_divergence_candidate_03_trac_5ms_r3.json
case_05_first_divergence_candidate_03_trac_5ms_r1,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,1,trac_5ms,30,True,30,,,30,0.039713607478759766,10795549,successful_witnesses/case_05_first_divergence_candidate_03_trac_5ms_r1.json
case_05_first_divergence_candidate_02_trac_5ms_r3,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,3,trac_5ms,30,True,30,,,30,0.03970530394030228,10860368,successful_witnesses/case_05_first_divergence_candidate_02_trac_5ms_r3.json
case_05_first_divergence_candidate_00_trac_5ms_r2,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,2,trac_5ms,30,True,30,,,30,0.039710765900931394,10908408,successful_witnesses/case_05_first_divergence_candidate_00_trac_5ms_r2.json
case_05_first_divergence_candidate_04_trac_5ms_r1,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_04,['refined_focal'],False,1,trac_5ms,30,True,30,,,30,0.039710765895702466,11010420,successful_witnesses/case_05_first_divergence_candidate_04_trac_5ms_r1.json
case_05_first_divergence_candidate_01_trac_5ms_r2,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",True,2,trac_5ms,30,True,30,,,30,0.03971075375004643,10984551,successful_witnesses/case_05_first_divergence_candidate_01_trac_5ms_r2.json
case_05_first_divergence_candidate_00_trac_5ms_r3,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,3,trac_5ms,30,True,30,,,30,0.036488166354931156,11759710,successful_witnesses/case_05_first_divergence_candidate_00_trac_5ms_r3.json
case_05_first_divergence_candidate_01_trac_5ms_r1,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",True,1,trac_5ms,30,True,30,,,30,0.03922950923078519,11209188,successful_witnesses/case_05_first_divergence_candidate_01_trac_5ms_r1.json
case_05_first_divergence_candidate_04_trac_5ms_r2,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_04,['refined_focal'],False,2,trac_5ms,30,True,30,,,30,0.039710765895702466,11127681,successful_witnesses/case_05_first_divergence_candidate_04_trac_5ms_r2.json
case_05_first_divergence_candidate_02_trac_5ms_r2,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,2,trac_5ms,30,True,30,,,30,0.03970530394030228,10937248,successful_witnesses/case_05_first_divergence_candidate_02_trac_5ms_r2.json
case_05_first_divergence_candidate_04_trac_5ms_r4,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_04,['refined_focal'],False,4,trac_5ms,30,True,30,,,30,0.039710765895702466,10939242,successful_witnesses/case_05_first_divergence_candidate_04_trac_5ms_r4.json
case_05_first_divergence_candidate_00_trac_5ms_r0,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,0,trac_5ms,30,True,30,,,30,0.039710765900931394,11155496,successful_witnesses/case_05_first_divergence_candidate_00_trac_5ms_r0.json
case_05_first_divergence_candidate_01_trac_5ms_r3,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",True,3,trac_5ms,30,True,30,,,30,0.03971075375004643,10956647,successful_witnesses/case_05_first_divergence_candidate_01_trac_5ms_r3.json
case_05_first_divergence_candidate_02_trac_5ms_r0,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,0,trac_5ms,30,True,30,,,30,0.038726962942529225,11395721,successful_witnesses/case_05_first_divergence_candidate_02_trac_5ms_r0.json
case_05_first_divergence_candidate_01_trac_5ms_r4,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",True,4,trac_5ms,30,True,30,,,30,0.03971075375004643,11051102,successful_witnesses/case_05_first_divergence_candidate_01_trac_5ms_r4.json
case_05_first_divergence_candidate_03_trac_5ms_r4,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,4,trac_5ms,30,True,30,,,30,0.03774621800953351,10981580,successful_witnesses/case_05_first_divergence_candidate_03_trac_5ms_r4.json
case_05_first_divergence_candidate_01_trac_5ms_r0,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",True,0,trac_5ms,30,True,30,,,30,0.03971075375004643,10999536,successful_witnesses/case_05_first_divergence_candidate_01_trac_5ms_r0.json
case_05_first_divergence_candidate_04_trac_5ms_r3,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_04,['refined_focal'],False,3,trac_5ms,30,True,30,,,30,0.039710765895702466,10993400,successful_witnesses/case_05_first_divergence_candidate_04_trac_5ms_r3.json
case_05_first_divergence_candidate_00_trac_5ms_r1,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,1,trac_5ms,30,True,30,,,30,0.03627626878596982,10788868,successful_witnesses/case_05_first_divergence_candidate_00_trac_5ms_r1.json
case_05_first_divergence_candidate_03_trac_5ms_r0,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,0,trac_5ms,30,True,30,,,30,0.039713607478759766,11009210,successful_witnesses/case_05_first_divergence_candidate_03_trac_5ms_r0.json
case_05_first_divergence_candidate_02_trac_5ms_r4,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,4,trac_5ms,30,True,30,,,30,0.03970530394030228,11045006,successful_witnesses/case_05_first_divergence_candidate_02_trac_5ms_r4.json
case_05_first_divergence_candidate_03_trac_5ms_r2,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,2,trac_5ms,30,True,30,,,30,0.039713607478759766,10782772,successful_witnesses/case_05_first_divergence_candidate_03_trac_5ms_r2.json
case_05_first_divergence_candidate_02_trac_5ms_r1,case_05_first_divergence,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,1,trac_5ms,30,True,30,,,30,0.03970530394030228,10979838,successful_witnesses/case_05_first_divergence_candidate_02_trac_5ms_r1.json
case_05_pre_failure_candidate_02_trac_5ms_r0,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_02,['common_input_full_cghik'],False,0,trac_5ms,30,False,0,72,solver_failure,0,,162829393,
case_05_pre_failure_candidate_04_trac_5ms_interior_r2,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,2,trac_5ms_interior,30,False,2,74,solver_failure,2,9.71445146547012e-17,154064922,
case_05_pre_failure_candidate_01_trac_5ms_r2,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_01,['common_input_always_hard'],False,2,trac_5ms,30,False,0,72,solver_failure,0,,162534112,
case_05_pre_failure_candidate_04_trac_5ms_r2,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,2,trac_5ms,30,False,0,72,velocity_violation,0,,158320909,
case_05_pre_failure_candidate_01_trac_5ms_r1,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_01,['common_input_always_hard'],False,1,trac_5ms,30,False,0,72,solver_failure,0,,164015284,
case_05_pre_failure_candidate_04_trac_5ms_interior_r4,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,4,trac_5ms_interior,30,False,3,75,solver_failure,3,9.71445146547012e-17,153514273,
case_05_pre_failure_candidate_00_trac_5ms_r4,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,4,trac_5ms,30,False,0,72,velocity_violation,0,,158854956,
case_05_pre_failure_candidate_04_trac_5ms_interior_r1,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,1,trac_5ms_interior,30,False,2,74,solver_failure,2,9.71445146547012e-17,153845297,
case_05_pre_failure_candidate_03_trac_5ms_interior_r1,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_03,['previous_first_dls'],True,1,trac_5ms_interior,30,False,0,72,solver_failure,0,,162213736,
case_05_pre_failure_candidate_01_trac_5ms_r3,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_01,['common_input_always_hard'],False,3,trac_5ms,30,False,0,72,solver_failure,0,,161895119,
case_05_pre_failure_candidate_03_trac_100ms_r3,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_03,['previous_first_dls'],True,3,trac_100ms,30,False,0,72,solver_failure,0,,3019623425,
case_05_pre_failure_candidate_00_trac_5ms_r0,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,0,trac_5ms,30,False,0,72,velocity_violation,0,,158011373,
case_05_pre_failure_candidate_03_trac_5ms_r4,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_03,['previous_first_dls'],True,4,trac_5ms,30,False,0,72,solver_failure,0,,161513964,
case_05_pre_failure_candidate_00_trac_5ms_r1,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,1,trac_5ms,30,False,0,72,velocity_violation,0,,156920281,
case_05_pre_failure_candidate_04_trac_5ms_r4,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,4,trac_5ms,30,False,0,72,velocity_violation,0,,157757763,
case_05_pre_failure_candidate_03_trac_5ms_interior_r2,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_03,['previous_first_dls'],True,2,trac_5ms_interior,30,False,0,72,solver_failure,0,,161711965,
case_05_pre_failure_candidate_00_trac_5ms_interior_r1,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,1,trac_5ms_interior,30,False,1,73,solver_failure,1,9.71445146547012e-17,156816758,
case_05_pre_failure_candidate_03_trac_100ms_r2,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_03,['previous_first_dls'],True,2,trac_100ms,30,False,0,72,solver_failure,0,,3018307597,
case_05_pre_failure_candidate_04_trac_5ms_r0,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,0,trac_5ms,30,False,0,72,velocity_violation,0,,158603302,
case_05_pre_failure_candidate_03_trac_5ms_r2,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_03,['previous_first_dls'],True,2,trac_5ms,30,False,0,72,solver_failure,0,,161606324,
case_05_pre_failure_candidate_04_trac_5ms_interior_r3,case_05_pre_failure,case_05,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,trac_failed,near_singular,pre_failure,71,candidate_04,['refined_focal'],False,3,trac_5ms_interior,30,False,2,74,solver_failure,2,9.71445146547012e-17,153197266,
