robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
ur5e,ranged_ik_positive_range,RangedIK (positive-range adapter),high_curvature,10,1,[0],0.0,0.0,[0],0.0,0.006666666666666666,0.006666666666666666,0.2341835,0.38384625,0.47818495,391.070781,39.1070781,39.168959,41.023676599999995,0.0,0.0,1.2966107776857122e-06,1.5431756537926272e-06,3.939946395559117e-06,4.324708903658106e-06,5.115251840231138e-05,0.00021392577728196498,4.2785155456393e-06,0.0,0
ur5e,ranged_ik_positive_range,RangedIK (positive-range adapter),joint_limit_return,10,1,[0],0.0,0.0,[0],0.0,0.008,0.008,0.246732,0.382227,0.4380574399999999,411.337836,41.1337836,41.000497,43.2897909,0.0,0.0,0.0005341683151767767,0.0006251056191526604,0.007749012304992241,0.008568151827562234,0.01907822166549208,0.016527828698749993,0.0003305565739749999,0.1,0
ur5e,ranged_ik_positive_range,RangedIK (positive-range adapter),near_singular,10,1,[0],0.0,0.0,[0],0.0,0.04866666666666668,0.04866666666666668,0.2359925,0.3869743,0.48691725,396.71306400000003,39.671306400000006,39.325072500000005,42.28753865,0.0,0.0,0.0008131670077440918,0.000943283900932283,0.005011101734503248,0.006573166074536015,0.053140413905716916,0.15050785596413765,0.003010157119282753,7.1,0
ur5e,ranged_ik_positive_range,RangedIK (positive-range adapter),smooth,10,1,[0],0.0,0.0,[0],0.0,0.006666666666666666,0.006666666666666666,0.2422085,0.38818779999999997,0.49613231999999996,406.50154,40.650154,40.2479735,43.64324345,0.0,0.0,1.5014866248308467e-06,1.606581704102938e-06,6.18451759168616e-06,6.612288557182692e-06,5.640628382027411e-05,0.0002894354506485313,5.7887090129706255e-06,0.0,0
ur5e,ranged_ik_upstream,RangedIK (original cutoff),high_curvature,10,1,[0],0.0,0.0,[0],0.0,0.009333333333333334,0.009333333333333334,0.285448,0.39728765,0.44989724,440.83992599999993,44.083992599999995,42.5164705,50.0687417,0.0,0.0,0.0008540826812712162,0.0008792232466400762,0.0034728979408868944,0.005202589548504975,0.6140975318897919,0.7162490029238532,0.014324980058477063,0.4,0
ur5e,ranged_ik_upstream,RangedIK (original cutoff),joint_limit_return,10,1,[0],0.0,0.0,[0],0.0,0.01933333333333333,0.01933333333333333,0.292314,0.41985434999999993,0.50778801,500.39281400000004,50.03928140000001,45.3780065,71.82749724999996,0.0,0.0,0.0008957263788403669,0.000941506673688199,0.006968908595838754,0.007492305383859445,0.8554358995546184,2.184374641537764,0.04368749283075528,1.7,0
ur5e,ranged_ik_upstream,RangedIK (original cutoff),near_singular,10,1,[0],0.0,0.0,[0],0.0,0.17133333333333334,0.17133333333333334,0.264623,0.37494085,0.42261018,417.182734,41.7182734,41.286119,45.8580476,0.0,0.0,0.0009338614129680804,0.00099756934263053,0.0033711286440809654,0.0034878268278210316,0.0788030353838672,0.6638128610887705,0.013276257221775412,25.4,0
ur5e,ranged_ik_upstream,RangedIK (original cutoff),smooth,10,1,[0],0.0,0.0,[0],0.0,0.05600000000000001,0.05600000000000001,0.2954655,0.4351021,0.5278468,512.991898,51.2991898,46.137752500000005,79.56991544999994,0.0,0.0,0.0009184487469338555,0.0009993946452738173,0.0032542466135773353,0.003720298908034743,0.40652201095607016,1.966108390973314,0.03932216781946628,7.8,0
ur5e,single_step_reserve,Single-step reserve,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,9]",0.9666666666666666,1.0,0.9997777777777778,3.7710795,3.9951226,8.687492540000001,5843.160049,584.3160049,569.0537684999999,652.7655046666665,0.005555555555555555,0.9944444444444442,0.0009999899467348118,0.0009999946158357731,0.008726559100444462,0.008726644071024933,0.6262505460694667,7.990737382056932,0.15981474764113862,150.0,0
ur5e,single_step_reserve,Single-step reserve,joint_limit_return,10,3,"[6,6,6]",6.0,0.6,"[6,6,5]",0.5666666666666667,0.8037777777777778,0.8035555555555555,3.842093,6.05418925,8.70266883,6721.807143,672.1807143,650.5937926666667,829.5660135833333,0.23622222222222222,0.7637777777777778,0.0009978059458119067,0.0009999997743895194,0.00872656805910408,0.008726644589873848,0.7072075893066759,4.61424545771825,0.092284909154365,120.56666666666666,0
ur5e,single_step_reserve,Single-step reserve,near_singular,10,3,"[8,8,8]",8.0,0.8,"[8,8,8]",0.8,0.932,0.932,3.8157655,8.62971165,8.75859263,6558.929246000001,655.8929246,610.3512356666666,806.9659682499998,0.13933333333333334,0.8606666666666666,0.0009999899975916817,0.0009999999970445584,0.008726563912257231,0.00872664523559791,0.775083405940746,3.862859048828745,0.07725718097657491,139.8,0
ur5e,single_step_reserve,Single-step reserve,smooth,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9528888888888889,0.9528888888888889,3.8193485,5.971146,8.43330380000004,6049.250486666666,604.9250486666666,577.4914973333333,701.4345790333332,0.05577777777777778,0.9442222222222221,0.0009999899985137551,0.000999999946742874,0.008726573465013335,0.008726642132752512,0.5610528743327557,3.78258689460833,0.07565173789216657,142.93333333333334,0
