robot,uid,site_id,family,method,fixed_updates,repeat,known_zero,zero_found,objective,tau,accepted,changed_exact,max_change_rad,numerical_ns,saved_backup_ns,reconstructed_outer_ns,fixed_actual_updates,joint_actual_updates,zero_found_stage,numerical_phase_times_ns
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3515259,200974,3716233,0,0,initialization,"{""initialization_ns"":274521,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2982072}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_old,0,0,True,False,3.38807403624222e-20,0.0,True,True,9.383382959526898e-12,5457642,200974,5658616,0,2,,
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3385887,200974,3586861,0,0,initialization,"{""initialization_ns"":209172,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3013245}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3335966,200974,3536940,0,0,initialization,"{""initialization_ns"":195438,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2982097}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3319085,200974,3520059,0,0,initialization,"{""initialization_ns"":205672,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2949280}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3264785,200974,3465759,0,0,initialization,"{""initialization_ns"":188758,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2918468}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3254375,200974,3455349,0,0,initialization,"{""initialization_ns"":190008,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2904521}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3245723,200974,3446697,0,0,initialization,"{""initialization_ns"":185029,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2905627}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_old,0,1,True,False,3.38807403624222e-20,0.0,True,True,9.383382959526898e-12,5303589,200974,5504563,0,2,,
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3292266,200974,3493240,0,0,initialization,"{""initialization_ns"":192356,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2938929}"
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_old,0,2,True,False,3.38807403624222e-20,0.0,True,True,9.383382959526898e-12,5370022,200974,5570996,0,2,,
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trajectory_06,smooth,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3257148,200974,3458122,0,0,initialization,"{""initialization_ns"":198587,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2894496}"
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3438428,276180,3714608,0,0,initialization,"{""initialization_ns"":238456,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2968314}"
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3308879,276180,3585059,0,0,initialization,"{""initialization_ns"":194729,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2954547}"
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3367916,276180,3644096,0,0,initialization,"{""initialization_ns"":207230,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3001660}"
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3389015,276180,3665195,0,0,initialization,"{""initialization_ns"":192286,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3032708}"
