robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,frame_calls,over_20ms_frames,all_frame_cumulative_ns,position_over90pct_accepted,orientation_over90pct_accepted,either_over90pct_accepted,theta_half_first_step_return_rate,continued_dual_rate,continued_dual_accepted_rate,task_feasible_early_rate,mean_iterations,mean_evaluations,mean_box_qp_updates,counts,max_frame_latency_ms,mean_verification_calls,mean_dual_updates,mean_backtracking_evaluations,mean_reported_gaps
ur5e,task_balance_k0,Task-balance GN kappa=0,near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.4698655,0.49012635000000004,0.53123995,675.8788633333334,67.58788633333333,67.5188225,70.01823615,0.000689139199625506,0.0009981123119061075,0.001803671563193034,0.0046928379563118605,0.5864496898090797,3.054016964962472,0.06108033929924946,150.0,0,4500,0,2027636590,0.018666666666666668,0.0,0.018666666666666668,0.8786666666666667,0.0,0.0,0.8786666666666667,1.0,3.8786666666666667,0.8786666666666667,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":84,""orientation_over90pct"":0,""either_over90pct"":84,""status:initial_task_admissible"":546,""theta_half_first_step_return"":3954,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":3954,""status:task_feasible_early"":3954,""subproblem:task_feasible_early"":3954}",1.31391,2.8786666666666667,0.8786666666666667,0.0,
ur5e,task_balance_k0,Task-balance GN kappa=0,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.471322,0.494841,0.569357020000001,713.1260630000002,71.31260630000001,71.44835933333334,72.19485786666667,0.0001479657077446078,0.0009890571655891437,0.0001666137573304515,0.003713989249017486,0.7605557610350003,3.360419351817064,0.06720838703634129,150.0,0,4500,0,2139378189,0.0026666666666666666,0.0,0.0026666666666666666,0.9973333333333333,0.0,0.0,0.9973333333333333,1.0,3.997333333333333,0.9973333333333333,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":12,""orientation_over90pct"":0,""either_over90pct"":12,""status:task_feasible_early"":4488,""theta_half_first_step_return"":4488,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":4488,""subproblem:task_feasible_early"":4488,""status:initial_task_admissible"":12}",1.944248,2.997333333333333,0.9973333333333333,0.0,
ur5e,task_balance_k1,Task-balance GN kappa=1,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.4730655,0.51049515,0.7124147700000005,723.6402613333333,72.36402613333334,71.95333166666667,74.10636523333332,0.0004756480064732467,0.0009805506552752624,0.0006335277022382719,0.008604471990741887,0.9999999999990026,13.451435534248635,0.26902871068497264,150.0,0,4500,0,2170920784,0.0006666666666666666,0.0006666666666666666,0.0013333333333333333,0.9973333333333333,0.002,0.002,0.9993333333333333,1.002,4.009333333333333,1.0173333333333334,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":3,""orientation_over90pct"":3,""either_over90pct"":6,""status:task_feasible_early"":4497,""theta_half_first_step_return"":4488,""continued_dual"":9,""continued_dual_accepted"":9,""task_feasible_early"":4497,""subproblem:task_feasible_early"":4497,""status:initial_task_admissible"":3,""subproblem:gap_converged"":9}",1.291574,3.0033333333333334,1.0053333333333334,0.002,3.3452380486057955e-08
ur5e,task_balance_k1,Task-balance GN kappa=1,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.470028,0.4914653,0.6087556900000004,711.4375073333332,71.14375073333332,71.04423566666668,72.21090726666667,0.0001209673907448579,0.0009694178481811622,0.00022025176997210902,0.008642507365255256,0.5721151124510505,3.2794777925700513,0.06558955585140101,150.0,0,4500,0,2134312522,0.0006666666666666666,0.004,0.004,0.994,0.0,0.0,0.994,1.0,3.994,0.994,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":3,""orientation_over90pct"":18,""either_over90pct"":18,""status:task_feasible_early"":4473,""theta_half_first_step_return"":4473,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":4473,""subproblem:task_feasible_early"":4473,""status:initial_task_admissible"":27}",2.233715,2.994,0.994,0.0,
ur5e,task_balance_k1,Task-balance GN kappa=1,near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.469459,0.49249425,0.5322960900000001,676.154599,67.61545989999999,67.46645616666666,69.26498418333334,0.0006891649555981629,0.000998078863211934,0.0018033848621246417,0.004692335462326162,0.8768942730002682,3.103714852039134,0.06207429704078267,150.0,0,4500,0,2028463797,0.018666666666666668,0.0,0.018666666666666668,0.8786666666666667,0.0,0.0,0.8786666666666667,1.0,3.8786666666666667,0.8786666666666667,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":84,""orientation_over90pct"":0,""either_over90pct"":84,""status:initial_task_admissible"":546,""theta_half_first_step_return"":3954,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":3954,""status:task_feasible_early"":3954,""subproblem:task_feasible_early"":3954}",1.526583,2.8786666666666667,0.8786666666666667,0.0,
ur5e,task_balance_k1,Task-balance GN kappa=1,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.4709895,0.49214620000000003,0.58499878,713.2155296666667,71.32155296666667,71.50170583333332,72.35574155,0.00014786394444629778,0.0009890932651685778,0.000170258822476835,0.003715226574689918,0.7623903712460963,3.351377403440999,0.06702754806881998,150.0,0,4500,0,2139646589,0.0026666666666666666,0.0,0.0026666666666666666,0.9973333333333333,0.0,0.0,0.9973333333333333,1.0,3.997333333333333,0.9973333333333333,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":12,""orientation_over90pct"":0,""either_over90pct"":12,""status:task_feasible_early"":4488,""theta_half_first_step_return"":4488,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":4488,""subproblem:task_feasible_early"":4488,""status:initial_task_admissible"":12}",1.945271,2.997333333333333,0.9973333333333333,0.0,
ur5e,task_excess_gn,Task-excess GN kappa=0,high_curvature,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9413333333333334,0.9413333333333334,0.7371525,1.3796546500000004,18.59842307000002,1839.3325449999998,183.93325449999998,119.53265166666667,493.6723769666659,0.0009999994713644155,0.0009999999975615567,0.008726640970219494,0.0087266460941674,0.9999999999990026,14.21511030816198,0.2843022061632396,138.2,0,4500,23,5517997635,0.9971671388101983,0.990084985835694,1.0,0.0,0.0,0.0,0.0,2.7335555555555557,7.304444444444444,3.0548888888888888,"{""over_20ms"":23,""accepted"":4236,""position_over90pct"":4224,""orientation_over90pct"":4194,""either_over90pct"":4236,""status:task_admissible"":4236,""theta_half_first_step_return"":0,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":0,""failure:position_tolerance+orientation_tolerance"":264,""status:stationary"":236,""status:deadline"":21,""status:iteration_limit"":7}",20.265665,8.304444444444444,,4.570888888888889,
ur5e,task_excess_gn,Task-excess GN kappa=0,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.7272155,1.048901,1.3381115700000006,1102.1640426666668,110.21640426666667,109.18848566666668,118.68132931666666,0.00099999924317608,0.0009999999413580535,0.008726640549336237,0.008726646168723614,0.9999999999990026,6.942000691994175,0.13884001383988348,150.0,0,4500,0,3306492128,0.998,0.9873333333333333,1.0,0.0,0.0,0.0,0.0,2.004,4.008,2.014666666666667,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":4491,""orientation_over90pct"":4443,""either_over90pct"":4500,""status:task_admissible"":4500,""theta_half_first_step_return"":0,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":0}",3.607971,5.008,,2.004,
ur5e,task_excess_gn,Task-excess GN kappa=0,near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.7258155,1.07117365,1.5001431800000002,1018.0336916666666,101.80336916666667,103.831193,122.67156705,0.0009999992284032424,0.0009999999442494893,0.008726638514815723,0.008726645268163665,0.9999999999990026,5.9431259342482745,0.11886251868496552,150.0,0,4500,0,3054101075,0.9706666666666667,0.9313333333333333,0.9706666666666667,0.0,0.0,0.0,0.0,1.8146666666666667,3.6346666666666665,1.7846666666666666,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":4368,""orientation_over90pct"":4191,""either_over90pct"":4368,""status:task_admissible"":4500,""theta_half_first_step_return"":0,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":0}",1.671426,4.634666666666667,,1.82,
ur5e,task_excess_gn,Task-excess GN kappa=0,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.7291885,1.06564835,1.6917678200000033,1125.6966603333333,112.56966603333333,108.501025,135.64401334999997,0.0009999992827528362,0.0009999999796806351,0.00872663999345012,0.008726645710219484,0.9999999999990026,10.729449597259391,0.21458899194518782,150.0,0,4500,0,3377089981,0.9986666666666667,0.99,1.0,0.0,0.0,0.0,0.0,2.013333333333333,4.1033333333333335,2.022,"{""over_20ms"":0,""accepted"":4500,""position_over90pct"":4494,""orientation_over90pct"":4455,""either_over90pct"":4500,""status:task_admissible"":4500,""theta_half_first_step_return"":0,""continued_dual"":0,""continued_dual_accepted"":0,""task_feasible_early"":0}",2.59227,5.1033333333333335,,2.09,
