robot,method,trajectory_uid,family,frame_count,whole_trajectory_completed,cumulative_latency_ns,cumulative_latency_ms,p50_frame_latency_ms,p95_frame_latency_ms,p99_frame_latency_ms,mean_fev,learned_seed_invocation_count,learned_seed_invocation_rate,anchor_frame_count,periodic_reanchor_count,local_frame_count,robust_frame_count,longest_robust_run
panda,temporal_event_cghik_v6,9798f449cb328ae17c4bdfcea0f28541a17dfc8086bd8ca00e90a5807e6718e1,central_joint_limit_skim_return,150,True,71074932,71.074932,0.547521,0.5769456,0.640450589999999,2.493333333333333,1,0.006666666666666667,0,0,149,1,1
panda,temporal_event_cghik_v6,77259c80e55bb3a598117a56d18e1fe835a6a40809e0bd3c852b876a5052c82f,smooth_fast_orientation_smooth,150,False,21260963949,21260.963949,217.0143145,328.0352779,343.60907807,186.0,94,0.6266666666666667,0,0,57,93,72
panda,temporal_event_cghik_v6,885bbb2ba363ea31a64b3313db23810708cf8e684c46dc17c8ad3c3660cc1e3d,smooth_fast_orientation_smooth,150,True,84672097,84.672097,0.5512135,0.57813285,0.58889784,2.986666666666667,1,0.006666666666666667,0,0,149,1,1
panda,temporal_event_cghik_v6,e6919ea8b0132d7a9aa9ccb03374f412674d8477555a564a7aa0e81aa677dd3a,central_joint_limit_skim_return,150,False,8805250388,8805.250388,34.4293945,182.44566204999998,314.4370651199996,121.27333333333333,80,0.5333333333333333,0,0,71,79,53
panda,temporal_event_cghik_v6,1c1631d56a81bf5d4d73fbdc5ca640c63b25f6252d8a94dd783da783033b09ea,regular_near_singular_regular,150,True,65772908,65.772908,0.5429965,0.5643276500000001,0.636895229999999,2.3066666666666666,1,0.006666666666666667,0,0,149,1,1
panda,temporal_event_cghik_v6,e1da70af53028eb936666cd649e73d6a3c1de0502ac7aa1abcae16e56f1c8f37,slow_high_curvature_high_speed_slow,150,False,35897084566,35897.084566,356.5853165,360.92714075,362.84863337,280.05333333333334,111,0.74,0,0,40,110,109
panda,temporal_event_cghik_v6,e3404ff39c672423534145d6a3139a519140f9190db1c69b0b57370909eefe2a,central_joint_limit_skim_return,150,True,71071443,71.071443,0.543427,0.5649550499999999,0.5721128299999999,2.52,1,0.006666666666666667,0,0,149,1,1
panda,temporal_event_cghik_v6,940a4b11b71c475a2c7e059f8b7f2f5630010e780fc593dee0e90bdbb28a897e,smooth_fast_orientation_smooth,150,True,82954756,82.954756,0.5469685,0.56272535,0.5684577199999999,2.986666666666667,1,0.006666666666666667,0,0,149,1,1
panda,temporal_event_cghik_v6,93a4fb3754f88806063c0d1f649cd7852ca9ecbdcac8169df2497878392c415a,slow_high_curvature_high_speed_slow,150,False,9637316156,9637.316156,62.3024,212.19639914999996,216.96864456999998,120.81333333333333,111,0.74,0,0,40,110,109
panda,temporal_event_cghik_v6,fe5637148f2476c6a60c726efa6c697cf47f48a359f533ea3d4c07fdb1c526d1,regular_near_singular_regular,150,True,212200962,212.200962,1.990342,2.7049242499999986,2.9079658399999997,3.9,91,0.6066666666666667,0,0,59,91,45
panda,temporal_event_cghik_v6,0865291368da6b0639999962a5fe1053d9eea35d77dda1d1310ef4d8d9772567,slow_high_curvature_high_speed_slow,150,False,11270402993,11270.402993,72.2519775,220.5641521,262.6868014599995,133.34666666666666,109,0.7266666666666667,0,0,42,108,107
panda,temporal_event_cghik_v6,0e9d5d8e2a4f5a9e6c77b3f34c3d194f3e9d46f96146f28e21bcfdd6aa37a85a,central_joint_limit_skim_return,150,True,68713223,68.713223,0.543393,0.57080365,0.57993984,2.4133333333333336,1,0.006666666666666667,0,0,149,1,1
panda,temporal_event_cghik_v6,900cb7bbe390bb0721c58bac88578e814a93f764ae0217c71f654206d00a7e67,regular_near_singular_regular,150,False,8069924520,8069.92452,2.006052,309.5130544,359.29194394,72.85333333333334,111,0.74,0,0,39,111,110
panda,temporal_event_cghik_v6,d73381f987ada4c427290193db482eca23c6fbeb2f8504baff9a37b8e3c87c23,smooth_fast_orientation_smooth,150,True,83035229,83.035229,0.5475555,0.5664648000000001,0.57327387,2.986666666666667,1,0.006666666666666667,0,0,149,1,1
panda,anchored_temporal_cghik_v7,384fdf4291bb88d953a38c81e0b9d554485c1bfbcd4f24c866738a615d039528,central_joint_limit_skim_return,150,True,75498914,75.498914,0.5570615,0.5729815,1.6792370599999997,2.52,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,4ba7460adc1d8a2f8f9c9bde6f55b48f490f7ce0a05847e05cd8db694d77b091,smooth_fast_orientation_smooth,150,True,87953989,87.953989,0.5598655,0.58496335,1.6442579199999967,2.986666666666667,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,dea0b18d45429372570672568199621ca941787b47387ab597adfe520ee5cdc3,regular_near_singular_regular,150,True,70309630,70.30963,0.5533905,0.5773197499999999,1.5075053399999971,2.3333333333333335,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,02bae2a84c6c969ce7bbdd1fe8f19951e97db9622d29781679d6791c70e3901e,slow_high_curvature_high_speed_slow,150,False,26186698501,26186.698501,210.9603515,362.6478306,365.74983260999994,222.85333333333332,111,0.74,1,0,40,109,109
panda,anchored_temporal_cghik_v7,5ec9065816c3f53f0f577cb09bec76d2fb3f5692f79981799e9bb295e0dbf34b,slow_high_curvature_high_speed_slow,150,False,22499115541,22499.115541,198.3721445,347.45115589999955,361.88151508,202.27333333333334,111,0.74,1,0,40,109,109
panda,anchored_temporal_cghik_v7,fb6617cd2411151431ac915a92fd4c1d3791c66a0b11850682c7dd4dc72fa258,smooth_fast_orientation_smooth,150,True,84712906,84.712906,0.557222,0.56971145,1.4961185599999973,2.9066666666666667,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,89660d7e6987a84d47ea747c85128cd7ae1ab44329bfed223f201f5c1cc00336,regular_near_singular_regular,150,True,201487644,201.487644,1.7689145,2.7715417999999996,3.1233711099999995,3.5866666666666664,81,0.54,1,0,69,80,40
panda,anchored_temporal_cghik_v7,dde7e903c77b268f7f1c5f819b038cf31ec73b4cc80326ebc38d8752ce904919,central_joint_limit_skim_return,150,False,10745845558,10745.845558,39.2202285,225.62695375,229.69919586999998,141.38666666666666,84,0.56,2,1,67,81,56
panda,anchored_temporal_cghik_v7,ef30d643539c282f528bff5ab80f1b66b434299972e8584ff883e1fe4ecaed65,smooth_fast_orientation_smooth,150,True,89631704,89.631704,0.5606015,0.58748155,1.67209741,2.986666666666667,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,cebfe3638d073c3b8003f366c2cfe9bc4899d3df99821888109273d224ac9a0a,central_joint_limit_skim_return,150,False,2948635046,2948.635046,0.5581765,153.03541264999998,210.01590823999987,41.17333333333333,28,0.18666666666666668,3,2,122,25,25
panda,anchored_temporal_cghik_v7,e92dd7b2ef02b6eb4fce5e95645a625ab8b06b3d2a22566c1ae0b5ef6778a6b0,regular_near_singular_regular,150,True,69096071,69.096071,0.5539805,0.5763421999999999,1.5903886099999984,2.2933333333333334,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,03d063ad08cc24622a37de78a5e18e6d3bcd5bd03d8c07e97e201ac9cc0ec564,slow_high_curvature_high_speed_slow,150,False,14672860827,14672.860827,74.2220045,219.6912176,226.32051148999997,149.7,107,0.7133333333333334,1,0,44,105,105
panda,anchored_temporal_cghik_v7,c7ce5895f9e508ea014336312b7451e5774c14ed405fc52a6ab6e1a5dec93188,central_joint_limit_skim_return,150,False,2182566405,2182.566405,0.559181,92.32987054999985,128.0883151399995,39.02,28,0.18666666666666668,3,2,122,25,25
panda,anchored_temporal_cghik_v7,af0c253cf52e8fa97d8cae2ae462fce2e8b18b7b011ed353eed409309e920dad,regular_near_singular_regular,150,True,100546476,100.546476,0.5586055,1.0545454999999873,2.0222014499999976,2.5533333333333332,8,0.05333333333333334,3,2,142,5,5
panda,anchored_temporal_cghik_v7,0a2dfa865596bc46a849dee449f40645f3520acbdf7f93cd7884270b2d40bbe4,slow_high_curvature_high_speed_slow,150,False,7766413188,7766.413188,0.6203525,265.68805239999915,328.5816594999995,72.66,56,0.37333333333333335,1,0,94,55,30
panda,anchored_temporal_cghik_v7,34b3debceaa18f21cd7e422a25fa686430efb997212493dc24b2cb7df27ecf42,smooth_fast_orientation_smooth,150,True,84820457,84.820457,0.5589985,0.57492325,1.511531709999997,2.8933333333333335,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,db844ebed33244d68e6c5cf7bfaaaa95b62513027a5eec757f4ea2185387acff,regular_near_singular_regular,150,True,68584275,68.584275,0.5530685,0.580149,1.561133179999998,2.2666666666666666,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,2fdf293514a121f7ed5454fee0184438875871d452f22549978c4e279c439488,central_joint_limit_skim_return,150,True,72941427,72.941427,0.557342,0.5746806,1.5377136999999976,2.44,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,d246750104603e0199ed801393781b020791edafa1c48241e3c5229be80af678,slow_high_curvature_high_speed_slow,150,False,2091522117,2091.522117,0.585926,85.4618064999997,215.41337201,23.246666666666666,61,0.4066666666666667,1,0,89,60,35
panda,anchored_temporal_cghik_v7,a9c64815f6506dda84a6858352d17c79264b6b01d212603243bcd7dc2164809e,smooth_fast_orientation_smooth,150,True,84658225,84.658225,0.558851,0.58612575,1.5979907999999983,2.88,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,c4e92b235d2aa20488e03f1246890af0f706fc3ddae584234bbc94ca4c88bc22,regular_near_singular_regular,150,False,10212004251,10212.004251,0.575457,232.56661569999997,322.3282216299999,121.3,68,0.4533333333333333,2,1,83,65,60
panda,anchored_temporal_cghik_v7,34059ab6a58c115e35f6c3ae3e1037068a79e8941b93537e91c199cb0d672005,smooth_fast_orientation_smooth,150,True,87263241,87.263241,0.557991,0.57514965,1.6431531799999974,2.986666666666667,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,4c84765b8b332f0bba4878251cf234b5f85c23dd5ebdf92e11daa7bfbdb7019b,slow_high_curvature_high_speed_slow,150,False,13483058787,13483.058787,1.848802,304.9533789999999,359.13780459,114.46,81,0.54,1,0,70,79,54
panda,anchored_temporal_cghik_v7,9dd98ee5916ca3c4d7f09ee93e4cfe0cd7ff239f46f3f102024795864d243067,central_joint_limit_skim_return,150,True,72595301,72.595301,0.55804,0.5802448499999999,1.567933689999998,2.4133333333333336,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,a71677b61885785fce60c84352b2b7a5b1e1034b6e5e571f421da8531eadfc62,slow_high_curvature_high_speed_slow,150,False,5128523140,5128.52314,0.5696815,217.2048106,223.22479384999997,54.96666666666667,56,0.37333333333333335,1,0,94,55,30
panda,anchored_temporal_cghik_v7,5a9e998d266685440c601538a3dd5bbdc8810e3f95c9d0f54be626ce6dc29674,regular_near_singular_regular,150,False,25013755536,25013.755536,216.316836,367.44046230000004,368.85317009,237.27333333333334,99,0.66,2,1,52,96,56
panda,anchored_temporal_cghik_v7,9798f449cb328ae17c4bdfcea0f28541a17dfc8086bd8ca00e90a5807e6718e1,central_joint_limit_skim_return,150,True,74719611,74.719611,0.55788,0.5752655999999999,1.5392851099999971,2.493333333333333,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,77259c80e55bb3a598117a56d18e1fe835a6a40809e0bd3c852b876a5052c82f,smooth_fast_orientation_smooth,150,False,21248768584,21248.768584,219.0980275,326.69082685,342.30162437,186.41333333333333,90,0.6,2,1,61,87,72
panda,anchored_temporal_cghik_v7,885bbb2ba363ea31a64b3313db23810708cf8e684c46dc17c8ad3c3660cc1e3d,smooth_fast_orientation_smooth,150,True,87653201,87.653201,0.560257,0.5790852,1.6276917799999964,2.986666666666667,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,e6919ea8b0132d7a9aa9ccb03374f412674d8477555a564a7aa0e81aa677dd3a,central_joint_limit_skim_return,150,False,8836796005,8836.796005,32.3194445,176.78335024999998,337.44366415999986,120.18666666666667,81,0.54,2,1,70,78,53
panda,anchored_temporal_cghik_v7,1c1631d56a81bf5d4d73fbdc5ca640c63b25f6252d8a94dd783da783033b09ea,regular_near_singular_regular,150,True,69850119,69.850119,0.5550845,0.57365215,1.5989402899999983,2.3066666666666666,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,e1da70af53028eb936666cd649e73d6a3c1de0502ac7aa1abcae16e56f1c8f37,slow_high_curvature_high_speed_slow,150,False,35800915847,35800.915847,355.290679,360.63861230000003,363.62912627,280.05333333333334,111,0.74,1,0,40,109,109
panda,anchored_temporal_cghik_v7,e3404ff39c672423534145d6a3139a519140f9190db1c69b0b57370909eefe2a,central_joint_limit_skim_return,150,True,75471389,75.471389,0.555029,0.57209315,1.7679571999999981,2.52,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,940a4b11b71c475a2c7e059f8b7f2f5630010e780fc593dee0e90bdbb28a897e,smooth_fast_orientation_smooth,150,True,87008685,87.008685,0.556208,0.57365555,1.5818393499999985,2.986666666666667,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,93a4fb3754f88806063c0d1f649cd7852ca9ecbdcac8169df2497878392c415a,slow_high_curvature_high_speed_slow,150,False,9604352201,9604.352201,62.0188685,210.8427489,217.12857617999998,120.81333333333333,111,0.74,1,0,40,109,109
panda,anchored_temporal_cghik_v7,fe5637148f2476c6a60c726efa6c697cf47f48a359f533ea3d4c07fdb1c526d1,regular_near_singular_regular,150,True,213829048,213.829048,1.9975005,2.73512525,2.902093969999998,3.9,91,0.6066666666666667,1,0,59,90,45
panda,anchored_temporal_cghik_v7,0865291368da6b0639999962a5fe1053d9eea35d77dda1d1310ef4d8d9772567,slow_high_curvature_high_speed_slow,150,False,11237746509,11237.746509,71.8781425,219.7399339,265.01671223999955,133.34666666666666,109,0.7266666666666667,1,0,42,107,107
panda,anchored_temporal_cghik_v7,0e9d5d8e2a4f5a9e6c77b3f34c3d194f3e9d46f96146f28e21bcfdd6aa37a85a,central_joint_limit_skim_return,150,True,71968566,71.968566,0.552565,0.57233945,1.4868282699999968,2.4133333333333336,3,0.02,3,2,147,0,0
panda,anchored_temporal_cghik_v7,900cb7bbe390bb0721c58bac88578e814a93f764ae0217c71f654206d00a7e67,regular_near_singular_regular,150,False,8050180577,8050.180577,2.0128865,308.30012519999997,358.29400745,72.85333333333334,111,0.74,1,0,39,110,110
panda,anchored_temporal_cghik_v7,d73381f987ada4c427290193db482eca23c6fbeb2f8504baff9a37b8e3c87c23,smooth_fast_orientation_smooth,150,True,86780696,86.780696,0.556856,0.5760291999999999,1.5096351899999965,2.986666666666667,3,0.02,3,2,147,0,0
ur5e,always_hard,925e975ed18b07b52ba93cb2d56d31c1e1a9e0d5497d883f7b4f3f93e0969549,central_joint_limit_skim_return,150,False,3918507661,3918.507661,31.7508555,43.168965799999995,46.1580794,90.42,150,1.0,,,,,
ur5e,always_hard,9b4e3af9af4b230502c1ddb15339ee3ca4cb6b7c91da3bcf66d2b5e5f46f0ad0,slow_high_curvature_high_speed_slow,150,False,2726737606,2726.737606,21.9714555,32.666190549999996,70.65165592999938,45.72,150,1.0,,,,,
ur5e,always_hard,df04feaaa2ca004920a0214bf413846883471fb389fdf69804680adf2526b371,smooth_fast_orientation_smooth,150,True,239681805,239.681805,1.5453325,1.9029181499999974,2.16587353,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,0741998372aa86719c511faf2690e7cf6a7ca28787858c0cd5fcca7cfb2c538f,regular_near_singular_regular,150,True,220899727,220.899727,1.53575,1.6909964999999998,1.7608217899999994,2.3866666666666667,150,1.0,,,,,
ur5e,always_hard,b0517fce16c8a85e9ed713e838e48c821e20b9df4cb97bc00bac82629a281c78,regular_near_singular_regular,150,True,225420905,225.420905,1.5351835,1.7903146499999991,2.00653084,2.533333333333333,150,1.0,,,,,
ur5e,always_hard,f528d1bc849c0e9421095184b0b9452a3c14ef6cc5c417b55e15b1f7d38304f5,smooth_fast_orientation_smooth,150,True,251934225,251.934225,1.5645065,2.2219009499999993,2.71164784,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,c20ff92ca18870276a401da3f1bd9617e98f7b3aa17701e411ac0cd162110162,slow_high_curvature_high_speed_slow,150,False,920707641,920.707641,1.8345105,23.442458099999985,32.65602051,12.006666666666666,150,1.0,,,,,
ur5e,always_hard,9f1497fd94601782b9613fdc63e77b60b9e8b13d8f787c3e8ec7bc306166b53a,central_joint_limit_skim_return,150,False,4348919756,4348.919756,29.7897315,57.62207635,66.54466421999994,95.31333333333333,150,1.0,,,,,
ur5e,always_hard,49fbaebd82e899b01bc3020b9768c54c6491172b651228260c3fafb61526c74b,central_joint_limit_skim_return,150,False,3202509454,3202.509454,27.625822,34.2803428,40.51285810999999,78.27333333333333,150,1.0,,,,,
ur5e,always_hard,e525c82f11c6d65f108c204b3eb0377e6076ff738603cbdb3107936ad6da8386,regular_near_singular_regular,150,True,245710027,245.710027,1.5632675,2.190389549999999,2.3569723,2.506666666666667,150,1.0,,,,,
ur5e,always_hard,94b822405735425ca714b7ee936fba25eef67ac0f7db9f7168e6da00f32f30ce,slow_high_curvature_high_speed_slow,150,True,252771379,252.771379,1.563884,2.283716099999999,2.50758806,3.066666666666667,150,1.0,,,,,
ur5e,always_hard,a6174602d795514005c79f20ea408749127899c27241a337da08f7a1974de2cc,smooth_fast_orientation_smooth,150,True,255380854,255.380854,1.5662725,2.31362075,2.33554834,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,045cf2eec474c953b74834a22d6ccdb5d7cde98e23b93525755d07977e178d6a,smooth_fast_orientation_smooth,150,False,539038697,539.038697,1.560786,20.057763949999455,39.99817028999999,6.806666666666667,150,1.0,,,,,
ur5e,always_hard,3ae8784be0a2977f184ce96d99c8e907111608fc575cd4db7bc0c8f055d498cb,regular_near_singular_regular,150,True,249356119,249.356119,1.5704845,2.32478565,2.530734229999999,2.4,150,1.0,,,,,
ur5e,always_hard,45bd28282d09010ef023e8a73b9c1aac7ed18ea798a657a11e10b6264186aeaa,slow_high_curvature_high_speed_slow,150,False,4100045040,4100.04504,30.221235,61.81534239999989,119.65123459999978,62.733333333333334,150,1.0,,,,,
ur5e,always_hard,7071796550b3124b5217a8415f303a75bc312a288d0787f436bc26152c04a289,central_joint_limit_skim_return,150,False,3620289328,3620.289328,29.008934,44.295562600000004,48.369869829999956,83.19333333333333,150,1.0,,,,,
ur5e,always_hard,42215bcab3096105990597a8e046266154a295049371e88bc383cdec12b40d27,central_joint_limit_skim_return,150,False,3975226584,3975.226584,31.1135995,47.869846949999996,51.394383149999975,89.67333333333333,150,1.0,,,,,
ur5e,always_hard,58dbe5eb2c5ed4ee97712271600dd9aeb905c2c0234e92c7eaf1e7625e8f1919,regular_near_singular_regular,150,True,237954464,237.954464,1.5423575,2.2676260999999993,2.3235889700000003,2.506666666666667,150,1.0,,,,,
ur5e,always_hard,487308ce92b2f476ae25b27eee4418686a621f69300f372f94feac7f3906f13a,slow_high_curvature_high_speed_slow,150,False,2414106306,2414.106306,4.5172905,42.50086549999999,46.16136143,32.766666666666666,150,1.0,,,,,
ur5e,always_hard,4710697654fbc64e706c2be0524a2474271e99099a5ed49b394caca972b1003b,smooth_fast_orientation_smooth,150,True,252604406,252.604406,1.576734,2.2362852499999994,2.3496095999999995,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,4b12a2ea418812ac085f459f8ca5ee66060db7648c5abf32fed1fa6b15e704b8,regular_near_singular_regular,150,True,244892949,244.892949,1.5562345,2.174275049999999,2.2911533699999995,2.84,150,1.0,,,,,
ur5e,always_hard,3f4b42e3ff12f1fa456be9d301c007dd6c10a361ec366f539f22383cc0c497e1,slow_high_curvature_high_speed_slow,150,True,259190857,259.190857,1.672907,2.2143049999999995,2.5741238799999993,3.44,150,1.0,,,,,
ur5e,always_hard,618a110ac4bc3c74380b9331ad26a19b2e2e1f6e01f2b85c9f6867e5efa1fcb7,central_joint_limit_skim_return,150,False,3761379290,3761.37929,31.3565335,50.2938631,55.53207251999997,85.7,150,1.0,,,,,
ur5e,always_hard,d1b5d6ba3fde4878a03307363b7ebb4a5f5fd26e2af7ab8d221ef1e422b7736e,smooth_fast_orientation_smooth,150,True,249523332,249.523332,1.5703935,2.2264910999999996,2.3867987999999998,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,50071a3508592b2196c1abc760d6dc5bb020f673715b78a69079a886e3e767e5,central_joint_limit_skim_return,150,False,3533878287,3533.878287,29.029226,40.95939205,42.85891255,82.98,150,1.0,,,,,
ur5e,always_hard,d526969a4b3eab22459a40776be64be1286cdff02e49527e30544c2272284df2,smooth_fast_orientation_smooth,150,True,269894879,269.894879,1.6443585,3.0028796499999983,3.84689104,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,1336e8155269add1b16b8a63b6a25a53edbc210f0d1c9e77a8007d53d05bfb7c,regular_near_singular_regular,150,True,246692365,246.692365,1.5664185,2.0323174999999996,2.2523987399999985,2.6533333333333333,150,1.0,,,,,
ur5e,always_hard,f6b0f4274a34ef17c3d937c466feacef6d9cc8bd5ba8134d217264bea5faf32d,slow_high_curvature_high_speed_slow,150,False,4395105720,4395.10572,32.199514,71.38831174999999,93.42926315999993,56.74,150,1.0,,,,,
ur5e,always_hard,c00d3a2e20943399a5f6dadb5d7e673bb2d0592fd87aebcd796f78ebdec4f777,central_joint_limit_skim_return,150,False,3521093925,3521.093925,29.508021,41.4466005,45.099220449999976,83.12666666666667,150,1.0,,,,,
ur5e,always_hard,0903f86314a0a2427acd052e424d7d188ff6bd90c2c6475f4045128dc25db831,smooth_fast_orientation_smooth,150,True,264781725,264.781725,1.578251,2.9399730499999936,3.674285999999998,2.973333333333333,150,1.0,,,,,
ur5e,always_hard,ea7f7ae3c5fb5d4b3e5aec0768b5259b3aa8a3d131b4da95169b3f099fb7e21c,regular_near_singular_regular,150,True,286493198,286.493198,1.8519745,3.280388599999996,4.668064439999991,3.8,150,1.0,,,,,
ur5e,always_hard,18752fccb058a028ddf742f81b1f9ee32a100693bab14122d329d6d6241ded0e,slow_high_curvature_high_speed_slow,150,False,1595804822,1595.804822,2.016737,31.018134349999993,33.83577314,19.386666666666667,150,1.0,,,,,
ur5e,always_hard,467848cdb6c343c5cf13c91bf9c923bef518972d8aa47b86715e963b31451c63,slow_high_curvature_high_speed_slow,150,False,2486985261,2486.985261,20.9108945,30.050343099999974,36.50829010999995,31.126666666666665,150,1.0,,,,,
ur5e,always_hard,a0c42b590a9b8fcb6593e013f9abddc83062925296c3d4cec9cf085e443d80d1,central_joint_limit_skim_return,150,False,3893330497,3893.330497,30.97345,48.44969825,53.224476649999964,89.64666666666666,150,1.0,,,,,
ur5e,always_hard,80ae5c2b538db519953f82387842365212f5b37ac74701f257bea656ab3df527,smooth_fast_orientation_smooth,150,False,2891522977,2891.522977,26.6312925,37.16256729999999,42.38975137999997,62.49333333333333,150,1.0,,,,,
ur5e,always_hard,b30712a474e8b239b87f453526f12013abc2a70ffa5f4f7ba93637377aaa44a9,regular_near_singular_regular,150,True,254744878,254.744878,1.7109255,2.2442073999999996,2.6380963499999974,3.2,150,1.0,,,,,
ur5e,always_hard,821df8b69aadfa38f6497114a9b9250b44c63e39b15f7dda1c220aac4eb64d40,central_joint_limit_skim_return,150,False,4027498109,4027.498109,32.3216665,52.700087799999984,66.10255196,89.93333333333334,150,1.0,,,,,
ur5e,always_hard,71f1d0d81414a04f89e24572531099fd40d0981ef9c233944f6e97b0be456d09,slow_high_curvature_high_speed_slow,150,False,1786010390,1786.01039,1.9952725,27.07139854999999,34.99822281999994,23.6,150,1.0,,,,,
ur5e,always_hard,86c899c0180852b1150ab2ec76c1a60687b51e2cb094cd770f81a1649a3a8674,smooth_fast_orientation_smooth,150,True,247933133,247.933133,1.5703395,2.0304833999999996,2.2674992399999994,2.986666666666667,150,1.0,,,,,
ur5e,always_hard,ade9096618131993bc08ad080b004bdc902d8a6031dfb9c37cd07a45f922c9e2,regular_near_singular_regular,150,False,2078476434,2078.476434,1.9821975,36.089698599999984,39.68094051999998,45.43333333333333,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,925e975ed18b07b52ba93cb2d56d31c1e1a9e0d5497d883f7b4f3f93e0969549,central_joint_limit_skim_return,150,False,674655725,674.655725,1.562131,43.65344279999998,47.17007311,10.4,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,9b4e3af9af4b230502c1ddb15339ee3ca4cb6b7c91da3bcf66d2b5e5f46f0ad0,slow_high_curvature_high_speed_slow,150,False,1163602293,1163.602293,1.7321225,26.89157109999998,73.23418881999935,12.906666666666666,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,df04feaaa2ca004920a0214bf413846883471fb389fdf69804680adf2526b371,smooth_fast_orientation_smooth,150,True,271890543,271.890543,1.7554115,2.096925849999999,2.17651013,2.986666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,0741998372aa86719c511faf2690e7cf6a7ca28787858c0cd5fcca7cfb2c538f,regular_near_singular_regular,150,True,251746691,251.746691,1.7377435,1.91406445,2.169130209999999,2.32,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,b0517fce16c8a85e9ed713e838e48c821e20b9df4cb97bc00bac82629a281c78,regular_near_singular_regular,150,True,255341089,255.341089,1.7344165,2.06645705,2.3928230899999985,2.4266666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,f528d1bc849c0e9421095184b0b9452a3c14ef6cc5c417b55e15b1f7d38304f5,smooth_fast_orientation_smooth,150,True,285859719,285.859719,1.8207885,2.4510736499999997,2.78460772,2.986666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,c20ff92ca18870276a401da3f1bd9617e98f7b3aa17701e411ac0cd162110162,slow_high_curvature_high_speed_slow,150,False,860959418,860.959418,1.9425205,24.66711064999999,33.74967526,10.96,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,9f1497fd94601782b9613fdc63e77b60b9e8b13d8f787c3e8ec7bc306166b53a,central_joint_limit_skim_return,150,False,988827412,988.827412,1.73716,44.120410549999995,45.76051857,18.793333333333333,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,49fbaebd82e899b01bc3020b9768c54c6491172b651228260c3fafb61526c74b,central_joint_limit_skim_return,150,False,929635092,929.635092,1.68435,30.6369929,41.84466832999999,18.046666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,e525c82f11c6d65f108c204b3eb0377e6076ff738603cbdb3107936ad6da8386,regular_near_singular_regular,150,True,292782725,292.782725,1.8916565,2.3886803499999996,2.63789653,2.466666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,94b822405735425ca714b7ee936fba25eef67ac0f7db9f7168e6da00f32f30ce,slow_high_curvature_high_speed_slow,150,True,282215609,282.215609,1.802107,2.348229849999999,2.58085013,2.986666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,a6174602d795514005c79f20ea408749127899c27241a337da08f7a1974de2cc,smooth_fast_orientation_smooth,150,True,288785963,288.785963,1.7980495,2.4921446499999997,2.6667903599999994,2.986666666666667,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,045cf2eec474c953b74834a22d6ccdb5d7cde98e23b93525755d07977e178d6a,smooth_fast_orientation_smooth,150,False,580903280,580.90328,1.834436,20.72608999999944,41.11723354999999,6.86,150,1.0,,,,,
ur5e,counterfactual_cghik_v4,3ae8784be0a2977f184ce96d99c8e907111608fc575cd4db7bc0c8f055d498cb,regular_near_singular_regular,150,True,293246134,293.246134,1.931778,2.4140409500000004,2.8033819399999995,2.4,150,1.0,,,,,
