robot,method,family,trajectory_count,completed,completion_rate,deadline_complete,completion_uids,trajectory_cumulative_mean_ms,trajectory_cumulative_median_ms,trajectory_cumulative_p95_ms,calls,verified_success_rate,accepted_within_20ms_rate,accepted_contract_violations,total_latency_ns,p50_ms,p95_ms,p99_ms,mean_fev,reject_count,defer_count,fallback_count,fallback_rate,route_counts,accepted_position_error_median,accepted_position_error_max,accepted_orientation_error_median,accepted_orientation_error_max,accepted_max_joint_step_median,accepted_max_joint_step_max,accepted_max_velocity_utilization_median,accepted_max_velocity_utilization_max
ur5e,full_cghik,all,40,36,0.9,36,"[""020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379"", ""04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28"", ""07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2"", ""0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b"", ""1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043"", ""2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3"", ""2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457"", ""2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30"", ""327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e"", ""349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe"", ""3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d"", ""3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e"", ""44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587"", ""4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36"", ""54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68"", ""5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415"", ""620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247"", ""68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f"", ""692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33"", ""7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908"", ""76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166"", ""84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7"", ""9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23"", ""a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a"", ""a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49"", ""ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1"", ""b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a"", ""c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09"", ""c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14"", ""c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4"", ""c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547"", ""db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6"", ""e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9"", ""f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb"", ""f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb"", ""ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6""]",425.52223219999996,272.548967,1516.87581165,6000,0.9575,0.9575,0,17020889288,1.7769245,2.2767759,34.67828328000006,5.729666666666667,68,58,187,0.031166666666666665,"{""hard"": 3330, ""easy"": 2536, ""defer"": 58, ""reject"": 68, ""medium"": 8}",4.364702812095667e-05,0.0009999264487465485,6.376410014252942e-05,0.008411860811650459,0.01039079241261387,0.053274225174981704,0.1653745975109258,0.8478856275989031
ur5e,full_cghik,smooth,10,8,0.8,8,"[""0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b"", ""327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e"", ""4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36"", ""84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7"", ""9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23"", ""ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1"", ""b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a"", ""db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6""]",522.0709132,274.573168,1519.8813381500001,1500,0.8806666666666667,0.8806666666666667,0,5220709132,1.7804255,22.554087449999997,27.190542909999998,6.761333333333333,68,54,111,0.074,"{""hard"": 549, ""defer"": 54, ""reject"": 68, ""easy"": 829}",4.6091704205218494e-05,0.0009235616969793655,5.576977495729558e-05,0.005998389154729275,0.010649220027244555,0.03258511526688773,0.1694876007409179,0.5186082165944367
ur5e,full_cghik,near_singular,10,9,0.9,9,"[""2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3"", ""2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30"", ""44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587"", ""5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415"", ""68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f"", ""76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166"", ""a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a"", ""c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14"", ""e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9""]",534.0480345,266.838162,1733.830600799997,1500,0.9706666666666667,0.9706666666666667,0,5340480345,1.776891,2.2534160999999995,64.69068138999998,8.126666666666667,0,0,44,0.029333333333333333,"{""hard"": 1450, ""easy"": 44, ""medium"": 6}",6.49502276846201e-05,0.0009999264487465485,7.338135064870153e-05,0.008411860811650459,0.004826577193213111,0.03802067256894848,0.07681736185144725,0.6051177979026581
ur5e,full_cghik,joint_limit_return,10,9,0.9,9,"[""07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2"", ""2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457"", ""349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe"", ""3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d"", ""54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68"", ""692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33"", ""c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547"", ""f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb"", ""f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb""]",374.6936137,273.4133485,838.7466911499989,1500,0.9786666666666667,0.9786666666666667,0,3746936137,1.7798289999999999,2.13149525,33.88812694999999,5.030666666666667,0,4,32,0.021333333333333333,"{""easy"": 835, ""hard"": 659, ""medium"": 2, ""defer"": 4}",2.7022365578600036e-05,0.0007687736792700441,4.845612795759794e-05,0.0019850906006688936,0.010768548067769834,0.04102193692881739,0.17138676549082474,0.6528844037425252
ur5e,full_cghik,high_curvature,10,10,1.0,10,"[""020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379"", ""04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28"", ""1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043"", ""3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e"", ""620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247"", ""7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908"", ""a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49"", ""c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09"", ""c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4"", ""ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6""]",271.27636739999997,271.7424685,273.0557572,1500,1.0,1.0,0,2712763674,1.770947,2.04470795,2.3990947499999997,3.0,0,0,0,0.0,"{""easy"": 828, ""hard"": 672}",5.803919048719926e-05,0.0009454583800387826,0.00010928104758576164,0.007593682448182666,0.018789621875814642,0.053274225174981704,0.2990461200363511,0.8478856275989031
ur5e,routing_only,all,40,36,0.9,36,"[""020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379"", ""04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28"", ""07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2"", ""0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b"", ""1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043"", ""2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3"", ""2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457"", ""2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30"", ""327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e"", ""349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe"", ""3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d"", ""3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e"", ""44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587"", ""4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36"", ""54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68"", ""5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415"", ""620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247"", ""68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f"", ""692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33"", ""7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908"", ""76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166"", ""84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7"", ""9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23"", ""a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a"", ""a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49"", ""ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1"", ""b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a"", ""c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09"", ""c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14"", ""c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4"", ""c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547"", ""db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6"", ""e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9"", ""f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb"", ""f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb"", ""ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6""]",466.73748825,272.5551985,1910.8862821999974,6000,0.9575,0.9575,0,18669499530,1.7794095,2.4559967500000006,37.315790560000025,6.401833333333333,0,58,255,0.0425,"{""hard"": 3398, ""easy"": 2536, ""defer"": 58, ""medium"": 8}",4.364702812095667e-05,0.0009999264487465485,6.376410014252942e-05,0.008411860811650459,0.01039079241261387,0.053274225174981704,0.1653745975109258,0.8478856275989031
ur5e,routing_only,smooth,10,8,0.8,8,"[""0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b"", ""327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e"", ""4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36"", ""84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7"", ""9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23"", ""ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1"", ""b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a"", ""db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6""]",684.5375968,274.4266445,2379.399294199999,1500,0.8806666666666667,0.8806666666666667,0,6845375968,1.782745,25.170455150000002,28.13153779,9.45,0,54,179,0.11933333333333333,"{""hard"": 617, ""defer"": 54, ""easy"": 829}",4.6091704205218494e-05,0.0009235616969793655,5.576977495729558e-05,0.005998389154729275,0.010649220027244555,0.03258511526688773,0.1694876007409179,0.5186082165944367
ur5e,routing_only,near_singular,10,9,0.9,9,"[""2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3"", ""2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30"", ""44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587"", ""5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415"", ""68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f"", ""76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166"", ""a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a"", ""c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14"", ""e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9""]",534.5801413,267.902989,1736.6712014499972,1500,0.9706666666666667,0.9706666666666667,0,5345801413,1.7764185000000001,2.3746701499999996,64.81836915999999,8.126666666666667,0,0,44,0.029333333333333333,"{""hard"": 1450, ""easy"": 44, ""medium"": 6}",6.49502276846201e-05,0.0009999264487465485,7.338135064870153e-05,0.008411860811650459,0.004826577193213111,0.03802067256894848,0.07681736185144725,0.6051177979026581
ur5e,routing_only,joint_limit_return,10,9,0.9,9,"[""07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2"", ""2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457"", ""349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe"", ""3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d"", ""54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68"", ""692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33"", ""c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547"", ""f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb"", ""f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb""]",376.3630214,273.3553415,842.1366771999989,1500,0.9786666666666667,0.9786666666666667,0,3763630214,1.784469,2.1717940999999996,33.85394767999999,5.030666666666667,0,4,32,0.021333333333333333,"{""easy"": 835, ""hard"": 659, ""medium"": 2, ""defer"": 4}",2.7022365578600036e-05,0.0007687736792700441,4.845612795759794e-05,0.0019850906006688936,0.010768548067769834,0.04102193692881739,0.17138676549082474,0.6528844037425252
ur5e,routing_only,high_curvature,10,10,1.0,10,"[""020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379"", ""04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28"", ""1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043"", ""3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e"", ""620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247"", ""7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908"", ""a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49"", ""c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09"", ""c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4"", ""ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6""]",271.4691935,271.3656425,275.70405815,1500,1.0,1.0,0,2714691935,1.773307,2.0421224,2.3533085,3.0,0,0,0,0.0,"{""easy"": 828, ""hard"": 672}",5.803919048719926e-05,0.0009454583800387826,0.00010928104758576164,0.007593682448182666,0.018789621875814642,0.053274225174981704,0.2990461200363511,0.8478856275989031
ur5e,trac_ik_5ms,all,40,39,0.975,39,"[""020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379"", ""04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28"", ""07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2"", ""0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b"", ""1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043"", ""2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3"", ""2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457"", ""2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30"", ""327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e"", ""349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe"", ""3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d"", ""3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e"", ""44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587"", ""4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36"", ""54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68"", ""565ca2d11da9e478bf0a5fb8ea3def8782517e9cdbe5ac272bc2b53d30c9b9e5"", ""5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415"", ""620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247"", ""68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f"", ""692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33"", ""6d6460f826e39ee9ecd6de63b6337825c1f7b94e8503117de7d6ee6270ab29f7"", ""7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908"", ""76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166"", ""84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7"", ""9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23"", ""a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a"", ""a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49"", ""ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1"", ""b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a"", ""c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09"", ""c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14"", ""c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4"", ""c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547"", ""db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6"", ""e261a0eb4483cd4c458ac888d348b3f26682b0f4b7fe2335b779a4457746f593"", ""e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9"", ""f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb"", ""f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb"", ""ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6""]",42.4724314,33.790684,45.186318949999986,6000,0.9895,0.9895,0,1698897256,0.2189595,0.34541225000000003,5.0667729800000005,,0,0,0,0.0,"{""trac_ik_speed"": 6000}",1.315276097842777e-08,1.5877063513940113e-05,6.849328520918938e-09,1.4752079698818055e-05,0.010685085483916001,0.06293185307179572,0.1700584172124688,1.0015915494309167
ur5e,trac_ik_5ms,smooth,10,10,1.0,10,"[""0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b"", ""327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e"", ""4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36"", ""565ca2d11da9e478bf0a5fb8ea3def8782517e9cdbe5ac272bc2b53d30c9b9e5"", ""6d6460f826e39ee9ecd6de63b6337825c1f7b94e8503117de7d6ee6270ab29f7"", ""84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7"", ""9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23"", ""ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1"", ""b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a"", ""db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6""]",36.2480166,34.2049255,46.69156845,1500,1.0,1.0,0,362480166,0.2227985,0.38106894999999996,0.43025695999999997,,0,0,0,0.0,"{""trac_ik_speed"": 1500}",7.129766598730513e-09,1.317337687115662e-05,3.154300540864468e-09,1.4752079698818055e-05,0.01082108207112209,0.015553245606852784,0.1722228701222165,0.24753759194529257
ur5e,trac_ik_5ms,near_singular,10,10,1.0,10,"[""2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3"", ""2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30"", ""44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587"", ""5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415"", ""68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f"", ""76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166"", ""a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a"", ""c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14"", ""e261a0eb4483cd4c458ac888d348b3f26682b0f4b7fe2335b779a4457746f593"", ""e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9""]",34.619818200000005,33.7438715,39.19911274999999,1500,1.0,1.0,0,346198182,0.2172075,0.3423772,0.4174687,,0,0,0,0.0,"{""trac_ik_speed"": 1500}",3.279919730807708e-07,1.5877063513940113e-05,9.601954447747007e-08,1.4492016466559464e-05,0.005000078436062316,0.047729080556836,0.0795787198946511,0.7596319099851722
ur5e,trac_ik_5ms,joint_limit_return,10,9,0.9,9,"[""07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2"", ""2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457"", ""349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe"", ""3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d"", ""54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68"", ""692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33"", ""c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547"", ""f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb"", ""f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb""]",64.6821665,32.75745,207.07312784999968,1500,0.958,0.958,0,646821665,0.2176325,0.35751144999999984,5.14817593,,0,0,0,0.0,"{""trac_ik_speed"": 1500}",2.9298852064669917e-09,1.3128271557773346e-05,2.2401556077045923e-09,1.4482868282557974e-05,0.010932482325974657,0.06293185307179572,0.1739958602443648,1.0015915494309167
ur5e,trac_ik_5ms,high_curvature,10,10,1.0,10,"[""020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379"", ""04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28"", ""1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043"", ""3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e"", ""620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247"", ""7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908"", ""a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49"", ""c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09"", ""c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4"", ""ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6""]",34.3397243,34.586661,35.2583444,1500,1.0,1.0,0,343397243,0.2178405,0.31189225000000004,0.34730013,,0,0,0,0.0,"{""trac_ik_speed"": 1500}",1.9799975592845573e-08,1.3121801279060852e-05,1.536128773329168e-08,1.4640227298956037e-05,0.018689593883582045,0.03848234441099441,0.2974541250952135,0.6124655334774531
