case_id,horizon,found,best_found_rho_upper_bound,successful_initializations,initial_path_verified,selected_run,optimizer_statuses,all_three_starts_total_ms,all_three_starts_fk_calls,all_three_starts_jacobian_calls,selected_max_position_excess,selected_max_orientation_excess,selected_minimum_joint_margin
state_08_candidate_05,5,True,0.1875769738714317,3,2,runs/state_08_candidate_05_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 37, 'scipy_nfev': 40, 'scipy_njev': 37}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 37, 'scipy_nfev': 39, 'scipy_njev': 37}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 40, 'scipy_nfev': 41, 'scipy_njev': 40}]",176.578592,700,575,-4.105504347942657e-12,-4.363029208753755e-11,1.329256192807123
state_08_candidate_05,10,True,0.19695480329954201,3,2,runs/state_08_candidate_05_L10_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 88, 'scipy_nfev': 90, 'scipy_njev': 88}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 89, 'scipy_nfev': 90, 'scipy_njev': 89}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 91, 'scipy_nfev': 94, 'scipy_njev': 91}]",941.916627,2970,2690,-3.931160084957863e-12,-3.0302357845179984e-11,1.2842756788724943
state_08_candidate_05,30,True,0.2229844168474444,2,2,runs/state_08_candidate_05_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}]",4319.399693,9930,9120,-0.00024300866699143405,-0.0070005942674979124,1.188080814517634
case_01_candidate_00,1,True,0.13108216684387256,3,1,runs/case_01_candidate_00_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 17, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 17, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 16, 'scipy_nfev': 22, 'scipy_njev': 16}]",17.291835,75,43,-3.6863682679327825e-12,-4.35339091164888e-11,1.0466300544426321
case_01_candidate_00,5,True,0.4445960583549955,3,0,runs/case_01_candidate_00_L5_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 75, 'scipy_nfev': 98, 'scipy_njev': 75}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 75, 'scipy_nfev': 98, 'scipy_njev': 75}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 26, 'scipy_nfev': 34, 'scipy_njev': 26}]",292.727745,1360,944,-4.431513532868192e-12,-5.728780297364899e-12,1.0050946225636723
case_01_candidate_00,10,True,0.4445960584921968,1,0,runs/case_01_candidate_00_L10_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 186, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 186, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 31, 'scipy_nfev': 36, 'scipy_njev': 31}]",815.327651,4360,2399,-3.910584529809302e-12,-3.0842972273403824e-11,0.962192322904726
case_01_candidate_00,30,True,0.4445960584935973,1,0,runs/case_01_candidate_00_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 251, 'scipy_njev': 99}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 251, 'scipy_njev': 99}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 31, 'scipy_nfev': 36, 'scipy_njev': 31}]",7565.110391,16740,6959,-3.918078101544653e-12,-3.090778327718979e-11,0.7568333623806041
case_01_candidate_05,1,True,0.1310804946944303,3,1,runs/case_01_candidate_05_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 17, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 17, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 16, 'scipy_nfev': 22, 'scipy_njev': 16}]",17.348687,75,43,-3.705796737182854e-12,-4.3532587257200106e-11,1.046630044247021
case_01_candidate_05,5,True,0.4445958956084332,3,0,runs/case_01_candidate_05_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 74, 'scipy_nfev': 98, 'scipy_njev': 74}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 74, 'scipy_nfev': 98, 'scipy_njev': 74}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 26, 'scipy_nfev': 34, 'scipy_njev': 26}]",288.411459,1360,934,-3.2291769085091016e-12,-4.2892314700004874e-11,1.0050946546521065
case_01_candidate_05,10,True,0.4445958957639714,1,0,runs/case_01_candidate_05_L10_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 187, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 187, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 30, 'scipy_nfev': 37, 'scipy_njev': 30}]",813.699927,4390,2389,-4.9519425018851315e-12,-4.06977819500387e-11,0.9622005745450206
case_01_candidate_05,30,True,0.44459589576405284,1,0,runs/case_01_candidate_05_L30_dls_prediction.json,"[{'success': False, 'code': 3, 'message': 'More than 3*n iterations in LSQ subproblem', 'iterations': 99, 'scipy_nfev': 327, 'scipy_njev': 99}, {'success': False, 'code': 3, 'message': 'More than 3*n iterations in LSQ subproblem', 'iterations': 99, 'scipy_nfev': 327, 'scipy_njev': 99}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 30, 'scipy_nfev': 37, 'scipy_njev': 30}]",8294.302858,21330,6929,-4.952402854127569e-12,-4.069746276091912e-11,0.7568333597786823
case_01_matched_00,1,True,0.12956929287281946,3,1,runs/case_01_matched_00_L1_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 17, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 17, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 21, 'scipy_njev': 15}]",17.194297,74,42,-4.8763944271446036e-12,-4.358871596998881e-11,1.0474256230658994
case_01_matched_00,5,True,0.3485941470917804,3,0,runs/case_01_matched_00_L5_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 71, 'scipy_nfev': 94, 'scipy_njev': 71}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 71, 'scipy_nfev': 94, 'scipy_njev': 71}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 38, 'scipy_nfev': 74, 'scipy_njev': 37}]",308.294652,1516,957,-4.867739241201652e-12,-4.11905023978143e-11,1.0185733065753633
case_01_matched_00,10,True,0.34889993844032785,3,0,runs/case_01_matched_00_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 77, 'scipy_nfev': 121, 'scipy_njev': 77}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 77, 'scipy_nfev': 121, 'scipy_njev': 77}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 42, 'scipy_nfev': 50, 'scipy_njev': 42}]",696.465134,3216,2027,-4.716790976896923e-12,-3.211803045743977e-11,0.9799830375047227
case_01_matched_00,30,True,0.34889993845540307,1,0,runs/case_01_matched_00_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 227, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 227, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 45, 'scipy_nfev': 53, 'scipy_njev': 45}]",3738.224713,15806,7497,-4.141209510727384e-12,-3.900805373158178e-11,0.7972873470934392
case_01_matched_01,1,True,0.13219320868093656,3,2,runs/case_01_matched_01_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 16, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 16, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 21, 'scipy_njev': 15}]",17.009054,73,42,-4.541771255958671e-12,-3.003761822606421e-11,1.0460509422876565
case_01_matched_01,5,True,0.40718445710959206,3,2,runs/case_01_matched_01_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 46, 'scipy_nfev': 63, 'scipy_njev': 46}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 28, 'scipy_njev': 23}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 28, 'scipy_njev': 23}]",154.531791,757,496,-4.827341434573973e-12,-4.0756805916308814e-11,1.0052781925799237
case_01_matched_01,10,True,0.4103316502348519,3,2,runs/case_01_matched_01_L10_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 77, 'scipy_nfev': 117, 'scipy_njev': 77}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 32, 'scipy_nfev': 39, 'scipy_njev': 32}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 59, 'scipy_nfev': 290, 'scipy_njev': 57}]",716.875644,4722,1701,-3.69704310568264e-12,-4.325046050468462e-11,0.9598221801977433
case_01_matched_01,30,True,0.41033165021441675,2,2,runs/case_01_matched_01_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 198, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 35, 'scipy_nfev': 43, 'scipy_njev': 35}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 29, 'scipy_nfev': 36, 'scipy_njev': 29}]",2317.93052,8942,5011,-3.729235887109383e-12,-3.9634484930162195e-11,0.7566752904406453
case_01_matched_02,1,True,0.12764074066126802,3,2,runs/case_01_matched_02_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 18, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 14, 'scipy_nfev': 17, 'scipy_njev': 14}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 20, 'scipy_njev': 15}]",17.48738,75,43,-4.874886301922676e-12,-4.3513491421176553e-11,1.048529886069928
case_01_matched_02,5,True,0.3181225976585699,3,2,runs/case_01_matched_02_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 46, 'scipy_nfev': 62, 'scipy_njev': 46}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 27, 'scipy_nfev': 32, 'scipy_njev': 27}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 31, 'scipy_nfev': 42, 'scipy_njev': 31}]",173.255392,828,549,-3.733327882948778e-12,-4.266790393225861e-11,1.0187027246607658
case_01_matched_02,10,True,0.3235091265592846,3,2,runs/case_01_matched_02_L10_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 66, 'scipy_nfev': 96, 'scipy_njev': 65}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 36, 'scipy_nfev': 39, 'scipy_njev': 36}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 40, 'scipy_nfev': 49, 'scipy_njev': 40}]",480.334411,2088,1444,-3.848738818965081e-12,-2.4122873837351122e-11,0.9807783178596026
case_01_matched_02,30,True,0.3235091265482893,2,2,runs/case_01_matched_02_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 176, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 50, 'scipy_nfev': 58, 'scipy_njev': 50}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 45, 'scipy_nfev': 47, 'scipy_njev': 45}]",2787.698115,9048,5934,-4.864274781579692e-12,-1.734156047927815e-11,0.7973226937630522
case_01_matched_03,1,True,0.1295676701289851,3,1,runs/case_01_matched_03_L1_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 63, 'scipy_nfev': 442, 'scipy_njev': 60}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 63, 'scipy_nfev': 442, 'scipy_njev': 60}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 21, 'scipy_njev': 15}]",137.393602,924,136,-4.876247626170449e-12,-4.358849739483084e-11,1.0474256101651602
case_01_matched_03,5,True,0.34859409314756634,3,0,runs/case_01_matched_03_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 63, 'scipy_nfev': 81, 'scipy_njev': 63}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 63, 'scipy_nfev': 81, 'scipy_njev': 63}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 32, 'scipy_nfev': 42, 'scipy_njev': 32}]",264.103982,1246,852,-3.999301757817708e-12,-4.1939698242066115e-11,1.018573313786241
case_01_matched_03,10,True,0.3488999138753397,3,0,runs/case_01_matched_03_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 77, 'scipy_nfev': 118, 'scipy_njev': 77}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 77, 'scipy_nfev': 118, 'scipy_njev': 77}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 43, 'scipy_nfev': 53, 'scipy_njev': 43}]",689.897375,3186,2037,-4.593807322386678e-12,-3.8533074300795e-11,0.9801497049403576
case_01_matched_03,30,True,0.34889991376896706,1,0,runs/case_01_matched_03_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 222, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 222, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 45, 'scipy_nfev': 52, 'scipy_njev': 45}]",3775.097902,15476,7497,-4.148429646674834e-12,-2.474353361092696e-11,0.7972873495189332
case_01_matched_04,1,True,0.13219148511612128,3,2,runs/case_01_matched_04_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 16, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 16, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 21, 'scipy_njev': 15}]",17.175772,73,42,-4.517209739943184e-12,-2.936000574604858e-11,1.0460509350323703
case_01_matched_04,5,True,0.4071843045939874,3,2,runs/case_01_matched_04_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 50, 'scipy_nfev': 67, 'scipy_njev': 50}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 27, 'scipy_njev': 23}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 28, 'scipy_njev': 23}]",168.703979,772,516,-1.4850789868681158e-12,-2.137207077979042e-11,1.005278208329433
case_01_matched_04,10,True,0.4103315516113797,3,2,runs/case_01_matched_04_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 77, 'scipy_nfev': 115, 'scipy_njev': 77}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 32, 'scipy_nfev': 37, 'scipy_njev': 32}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 29, 'scipy_nfev': 34, 'scipy_njev': 29}]",470.958952,2122,1421,-2.6868923752587648e-12,-3.877913268279798e-11,0.9616211299254398
case_01_matched_04,30,True,0.41033155179654374,2,2,runs/case_01_matched_04_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 204, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 34, 'scipy_nfev': 44, 'scipy_njev': 34}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 29, 'scipy_nfev': 36, 'scipy_njev': 29}]",2318.2616,9152,4981,-4.894739778424362e-12,-4.2876218200871286e-11,0.7566751970024383
case_01_matched_05,1,True,0.1276391671430359,3,2,runs/case_01_matched_05_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 13, 'scipy_nfev': 18, 'scipy_njev': 13}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 14, 'scipy_nfev': 17, 'scipy_njev': 14}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 20, 'scipy_njev': 15}]",17.415121,75,43,-4.8750582563872324e-12,-4.351321733486735e-11,1.0485298709427093
case_01_matched_05,5,True,0.3181225399846097,3,2,runs/case_01_matched_05_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 45, 'scipy_nfev': 59, 'scipy_njev': 45}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 27, 'scipy_nfev': 32, 'scipy_njev': 27}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 31, 'scipy_nfev': 42, 'scipy_njev': 31}]",172.55886,813,544,-4.892210551596388e-12,-2.5214713997301352e-11,1.0187027176097563
case_01_matched_05,10,True,0.3235091169153883,3,2,runs/case_01_matched_05_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 62, 'scipy_nfev': 95, 'scipy_njev': 62}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 36, 'scipy_nfev': 39, 'scipy_njev': 36}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 39, 'scipy_nfev': 48, 'scipy_njev': 39}]",464.724762,2068,1404,-4.86194287954711e-12,-4.019007522615414e-11,0.980647855726684
case_01_matched_05,30,True,0.3235091168844991,2,2,runs/case_01_matched_05_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 171, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 49, 'scipy_nfev': 57, 'scipy_njev': 49}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 44, 'scipy_nfev': 48, 'scipy_njev': 44}]",2816.349464,8898,5874,-4.806682829539e-12,-3.432540189585165e-11,0.7973214040617744
failure_input_candidate_04,1,True,0.048255572748046344,3,1,runs/failure_input_candidate_04_L1_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 7, 'scipy_nfev': 8, 'scipy_njev': 7}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 7, 'scipy_nfev': 8, 'scipy_njev': 7}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 15, 'scipy_nfev': 17, 'scipy_njev': 11}]",11.730426,52,26,-4.789986549763592e-12,-0.005957743501945991,0.30815841619009876
failure_input_candidate_01,1,True,0.04840964536042236,3,2,runs/failure_input_candidate_01_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 9, 'scipy_nfev': 11, 'scipy_njev': 9}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 11, 'scipy_nfev': 13, 'scipy_njev': 11}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 12, 'scipy_njev': 10}]",13.049025,56,31,-4.967522703944183e-12,-0.004039258035073259,0.322471819549387
