robot,group,method,baseline,queries,anchors,success_difference,success_difference_ci,timely_difference,timely_difference_ci,latency_ratio,latency_ratio_ci,gained_query_units,lost_query_units,net_mean_success_count,stable_gains,stable_losses,interval
ur5e,multijoint_boundary/alpha=0.5,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7365494430571169,"[0.7270010272798958,0.7465837285148994]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.5,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9811015171555154,"[0.9714240309985323,0.9911957281000321]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.5,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0010846422191946,"[0.9944276315365015,1.0074465792661904]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.5,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3827038907682228,"[0.36290149511590225,0.4051406277759911]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.5,relative,trac_task_20ms,240,240,0.04583333333333328,"[0.02499999999999991,0.0694444444444442]",0.047222222222222276,"[0.026388888888888684,0.07083333333333308]",0.16714191348016297,"[0.1418856935570799,0.20130981268108095]",17,0,11.0,5,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.5,relative,trac_task_5ms,240,240,0.10277777777777786,"[0.06944444444444442,0.13750000000000007]",0.10277777777777786,"[0.06944444444444442,0.13750000000000007]",0.24498523266638272,"[0.22076321098991603,0.2738241890101536]",32,0,24.666666666666668,18,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.95,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7590980453770154,"[0.7246706546320828,0.8031882056349406]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.95,relative,fixed_weight,240,240,0.09166666666666667,"[0.05833333333333335,0.12916666666666665]",0.09166666666666667,"[0.05833333333333335,0.12916666666666665]",0.6613537211157117,"[0.5774026416239842,0.7642349509967518]",22,0,22.0,22,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.95,relative,gn,240,240,0.04583333333333328,"[0.02083333333333337,0.07499999999999996]",0.04583333333333328,"[0.02083333333333337,0.07499999999999996]",0.8477411719410236,"[0.7700512888302286,0.9316650595780537]",11,0,11.0,11,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.95,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3775772539952578,"[0.3566911422943141,0.40068577324976146]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.95,relative,trac_task_20ms,240,240,0.5694444444444444,"[0.5097222222222222,0.6291666666666667]",0.5694444444444444,"[0.5097222222222222,0.6291666666666667]",0.04205015284795791,"[0.038492083895950616,0.046160683175613615]",145,0,136.66666666666669,127,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.95,relative,trac_task_5ms,240,240,0.6222222222222222,"[0.5611111111111111,0.679201388888889]",0.6222222222222222,"[0.5611111111111111,0.679201388888889]",0.12874320018213875,"[0.12021432950738281,0.1390073698078506]",157,0,149.33333333333331,142,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9890803473976537,"[0.9772575212618988,1.0011292289038434]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.874980167724532,"[0.8658883325029755,0.8839677178071517]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9052803229856089,"[0.8955674017902853,0.915636793764557]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0022783371732136,"[0.9913084330123338,1.0138804541321227]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.2888808644916279,"[1.2726124242119063,1.3059166555413129]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.0,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.2876274659592362,"[1.2712238694457771,1.3047647477552993]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0004764552984147,"[0.9900344036528225,1.0114480478636305]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.5,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8806756432599359,"[0.8721467944557845,0.8895878963190391]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9057612169803987,"[0.8957960823647947,0.9160518026989777]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9993808553919814,"[0.9885241256076553,1.0106186950124394]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.5,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.2971426843726965,"[1.2802261007118998,1.313889761045619]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.5,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.289140293839926,"[1.271780061215057,1.3068555860502216]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0055599046582966,"[0.9955167173536866,1.0155534638810486]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.95,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.87996087879755,"[0.8713247676425436,0.8890213466625007]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9069489693432383,"[0.8976731266331385,0.9163646015217828]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0024835086191453,"[0.9914867530297717,1.0140736639014445]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.95,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8298822964179953,"[0.5104005317826045,1.2890713246442373]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/regular/alpha=0.95,relative,trac_task_5ms,80,80,0.004166666666666652,"[0.0,0.012499999999999956]",0.004166666666666652,"[0.0,0.012499999999999956]",0.9932798167372775,"[0.695055569519671,1.2969245089014025]",1,0,0.33333333333333337,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7219192082389407,"[0.7083139400929004,0.7372986701035371]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9703471060949524,"[0.961118569530337,0.9793732440022966]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0101148136066456,"[0.9980306925936021,1.0221190333134802]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.48382830448313724,"[0.43507087472429246,0.5369806303722873]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.745443608365746,"[1.5600007924021217,1.8742081898955756]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.0,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.7891529482143835,"[1.6679722357075322,1.8806348647296465]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.72508460818699,"[0.7117613542301591,0.740271901613332]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.5,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9744030391431059,"[0.9633152360364785,0.9852260629962497]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0025490769422636,"[0.9903919838936238,1.014053639493337]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4776410279216028,"[0.42611113696146397,0.5340402956106919]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.5,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9443015871100316,"[0.6206287683474508,1.5688802258556898]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.5,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.1032717591914865,"[0.7712661027135698,1.6466161635418817]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7239952839105275,"[0.7096062048184203,0.7396058874181686]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.95,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9786045314838976,"[0.9634356521626047,0.9954076351467083]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.003221251571117,"[0.992458613375383,1.0137580536157826]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.43421653751702544,"[0.3841056385920163,0.4919405998732889]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.95,relative,trac_task_20ms,80,80,0.012499999999999956,"[0.0,0.03749999999999998]",0.012499999999999956,"[0.0,0.03749999999999998]",0.557797493600172,"[0.32056512995155645,1.1403594770613272]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/high_utilization/alpha=0.95,relative,trac_task_5ms,80,80,0.025000000000000022,"[0.0,0.05833333333333335]",0.025000000000000022,"[0.0,0.05833333333333335]",0.7664470972893803,"[0.5291737219863948,1.2159002909268175]",3,0,2.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7413894294066812,"[0.7268604929280517,0.757296756362713]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0106145303855654,"[0.9866111223402955,1.0395964035147782]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0130323608248986,"[1.0018748078579522,1.024316601807433]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3890950739427596,"[0.35576832398066865,0.4284953204534227]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",2.1891182811863983,"[2.116569432385781,2.2572948340348447]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.0,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",2.1984595481681035,"[2.1253388418545844,2.2705106160366686]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7284314504948641,"[0.7151096353283521,0.7436565487552244]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.5,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.99451102307284,"[0.9776129305619656,1.0142084887643221]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0098835673490087,"[0.9999046143822815,1.0197531924992596]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3994871958467486,"[0.3677829535576376,0.437150278661374]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.5,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3233408762410163,"[0.2464788626928537,0.44665195877410363]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.5,relative,trac_task_5ms,80,80,0.025000000000000022,"[0.004166666666666652,0.05416666666666681]",0.025000000000000022,"[0.004166666666666652,0.05416666666666681]",0.34588132140462724,"[0.27911721395649625,0.44396025289591834]",4,0,2.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7478149984095744,"[0.7040192963877916,0.8200446718507811]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.95,relative,fixed_weight,80,80,0.09999999999999998,"[0.03749999999999998,0.17500000000000004]",0.09999999999999998,"[0.03749999999999998,0.17500000000000004]",0.6269383512362725,"[0.495609050809659,0.8121519148638368]",8,0,8.0,8,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.95,relative,gn,80,80,0.03749999999999998,"[0.0,0.08750000000000002]",0.03749999999999998,"[0.0,0.08750000000000002]",0.8880069736604097,"[0.7688129150071702,1.0096769654753943]",3,0,3.0,3,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3810292687011734,"[0.34821964735109184,0.41873035202103437]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.95,relative,trac_task_20ms,80,80,0.47916666666666663,"[0.37489583333333326,0.5875]",0.47916666666666663,"[0.37489583333333326,0.5875]",0.04746365301768523,"[0.04041397304671675,0.05703144684747571]",41,0,38.333333333333336,35,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,ordinary/multijoint_boundary/alpha=0.95,relative,trac_task_5ms,80,80,0.5291666666666666,"[0.4208333333333334,0.6375]",0.5291666666666666,"[0.4208333333333334,0.6375]",0.13300912925716382,"[0.11912564741003688,0.15144650000101867]",45,0,42.333333333333336,40,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.981280872375021,"[0.9597362127951812,0.9975311128471065]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8720533930671095,"[0.8637754547412423,0.880808991948477]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9057263526062199,"[0.8959454274809602,0.916399797924645]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9821284612161291,"[0.9479090700324772,1.0040662948896908]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.2615629079260504,"[1.2377815316575893,1.2882904208445152]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.0,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.276827614567716,"[1.2510401006553253,1.3071392541355646]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9810952112131767,"[0.9565145342541943,1.0001825757576694]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.5,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.886938325610131,"[0.8747131021523853,0.9017560486394895]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9072695619877287,"[0.8966121694626397,0.9174830505198716]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9884933943505866,"[0.961588073786228,1.0090527222597339]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.5,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3414905938404522,"[0.2624902589487459,0.4678801559712248]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.5,relative,trac_task_5ms,80,80,0.004166666666666652,"[0.0,0.012499999999999956]",0.004166666666666652,"[0.0,0.012499999999999956]",0.37024454621475733,"[0.2900226549341713,0.49280562524725613]",1,0,0.33333333333333337,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9813562226338315,"[0.9587091322775235,1.0005466322660466]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.95,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8823871901859135,"[0.8688408252475213,0.8953524143798031]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9066832600586077,"[0.8951519588556006,0.9195902380879526]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9415173858827206,"[0.8451184841016981,1.006808996393527]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.95,relative,trac_task_20ms,80,80,0.07916666666666683,"[0.02906249999999994,0.1416666666666666]",0.07916666666666683,"[0.02906249999999994,0.1416666666666666]",0.08554317295952214,"[0.06402630338020501,0.1226598409334695]",7,0,6.333333333333334,5,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/regular/alpha=0.95,relative,trac_task_5ms,80,80,0.14583333333333337,"[0.08333333333333326,0.22083333333333333]",0.14583333333333337,"[0.08333333333333326,0.22083333333333333]",0.1381613807086564,"[0.11622881837290927,0.16971042099563136]",16,0,11.666666666666668,8,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/high_utilization/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8016055293943675,"[0.7725378817364694,0.8324216745124678]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/high_utilization/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9538691540133564,"[0.937946271824033,0.9710162307177281]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/high_utilization/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9804478577156532,"[0.9666689388467086,0.9945113301525107]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/high_utilization/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4186534168221736,"[0.36776062920401636,0.48482131403807033]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,near_singular/high_utilization/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9798613714929777,"[0.7314878983016534,1.349984350201169]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
