robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts,split
ur5e,near_singular/regular/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.282091,0.33614855,0.6173333599999943,0.29369253333333334,23.495402666666667,0,0.0005920130206176761,0.0009871421527741164,0.0015589169465281072,0.008719286251032748,0.5920130206176762,0.025,0.00040798697938232225,0.007167729313471891,0.9999999999990026,1.0125,2.0375,0.975,0.0125,0.0125,0.0,0.0,1.0375,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.0,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.225523,0.26698004999999997,0.2939369499999999,0.22864004166666668,18.291203333333335,0,0.00042532805230986905,0.0005510857710368152,0.0005908005189265342,0.0008863270256946991,0.42532805230986903,0.0,0.0005746719476901305,0.008135845741073466,0.9916004697224434,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_singular/regular/alpha=0.0,trac_task_5ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.223022,0.26115335,0.3002643599999998,0.22590660833333331,18.072528666666667,0,0.00042532805230986905,0.0005510857710368152,0.0005908005189265342,0.0008863270256946991,0.42532805230986903,0.0,0.0005746719476901305,0.008135845741073466,0.9916004697224434,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.29298250000000003,0.34152129999999997,0.5472428799999961,0.30068880416666666,24.055104333333333,0,0.0006052715951107261,0.0008900806265813526,0.0033043452211880655,0.0044131979106412055,0.605271595110726,0.0,0.0003947284048892737,0.0054223010388119285,0.9999999999990026,1.0125,2.025,0.9875,0.0125,0.0125,0.0,0.0,1.025,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.328528,0.3715677,0.38047759,0.3326097625,26.608781000000004,0,0.0006484384881201204,0.0009949427590373412,0.003265721171380812,0.004257642949999046,0.6484384881201204,0.0125,0.0003515615118798791,0.005460925088619184,0.9999999999990026,2.0,4.0,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.317029,0.3649692,0.42853341999999994,0.325156225,26.012498000000004,0,0.0006052715951107261,0.0008900806265813526,0.0033043452211880655,0.0044131979106412055,0.605271595110726,0.0,0.0003947284048892737,0.0054223010388119285,0.9999999999990026,2.0125,4.025,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.289906,0.3368994,0.39537211999999927,0.2950043458333333,23.600347666666664,0,0.0006052715951107261,0.0008900806265813526,0.0033043452211880655,0.0044131979106412055,0.605271595110726,0.0,0.0003947284048892737,0.0054223010388119285,0.9999999999990026,1.0125,2.0125,0.9875,0.0125,0.0,0.0125,1.0,1.0125,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.29069849999999997,0.33426585,0.5645296299999953,0.2984383583333334,23.875068666666667,0,0.0006052715951107261,0.0008900806265813526,0.0033043452211880655,0.0044131979106412055,0.605271595110726,0.0,0.0003947284048892737,0.0054223010388119285,0.9999999999990026,1.0125,2.0375,0.9875,0.0125,0.0125,0.0,0.0,1.0375,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2496945,3.882885499999999,4.189155159999999,0.8638725375,69.109803,0,0.0006950146885073869,0.000862211384945875,0.005124383631348302,0.007427471093239074,0.7325437105287418,0.0,0.00030498531149261303,0.0036022626286516977,0.9999999999999998,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_singular/regular/alpha=0.5,trac_task_5ms,80,80,3,"[80,79,80]","[80,79,80]",79.66666666666667,0.9958333333333333,0.9958333333333333,79,1,0.254625,3.6155948499999995,4.093940689999998,0.7967824208333333,63.742593666666664,0,0.000695859762958244,0.0007702692613671748,0.004833700667629299,0.007427471093239074,0.730327752965959,0.0,0.000304140237041756,0.003892945592370701,0.9999999999999998,,,,,,,,,"{""native_success"":239,""native_no_solution"":1}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":1}",validation
ur5e,near_singular/regular/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2977475,0.36641319999999994,0.683269489999999,0.3108575166666666,24.86860133333333,0,0.0008152779278853294,0.0009977637159824958,0.006394485057913794,0.008503107270234903,0.885485156412444,0.05,0.00018472207211467001,0.0023321612020861977,0.9999999999990026,1.025,2.05,0.975,0.025,0.025,0.0,0.0,1.05,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.95,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3361965,0.41076404999999994,0.52119746,0.3457234666666667,27.657877333333335,0,0.0008648113687780183,0.0009834007419667905,0.006318130166869788,0.007981624067615567,0.8902628417415406,0.05,0.00013518863122198138,0.0024085160931302035,0.9999999999990026,2.0375,4.075,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.95,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.328398,0.39962485,0.4742770899999989,0.33645923749999995,26.916738999999996,0,0.000815518742629881,0.0009977637159824958,0.006394485057913794,0.008503107270234903,0.885485156412444,0.05,0.00018448125737011845,0.0023321612020861977,0.9999999999990026,2.025,4.05,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.297252,0.3567894,0.5049132999999998,0.3050619583333333,24.404956666666667,0,0.000815518742629881,0.0009977637159824958,0.006394485057913794,0.008503107270234903,0.885485156412444,0.05,0.00018448125737011845,0.0023321612020861977,0.9999999999990026,1.025,2.025,0.975,0.025,0.0,0.025,1.0,1.025,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.294218,0.3540069499999999,1.3865169299999844,0.3240109666666667,25.920877333333333,0,0.000815277932024576,0.0009977637159824958,0.006394485057913794,0.008503107270234903,0.885485156412444,0.05,0.0001847220679754234,0.0023321612020861977,0.9999999999990026,1.025,2.175,0.975,0.025,0.025,0.0,0.0,1.175,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/regular/alpha=0.95,trac_task_20ms,80,80,3,"[75,73,73]","[75,73,73]",73.66666666666667,0.9208333333333333,0.9208333333333333,73,7,1.0092539999999999,20.263603749999998,20.28209383,3.5661753916666665,285.2940313333333,19,0.0008399832192086843,0.0009609043851510245,0.006936073903361713,0.00771799492668554,0.8738002588064491,0.02262443438914027,0.00016001678079131574,0.0017905723566382873,0.9999999999999998,,,,,,,,,"{""native_success"":221,""native_no_solution"":19}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":16,""internal_nonconvergence+position_tolerance"":3}",validation
ur5e,near_singular/regular/alpha=0.95,trac_task_5ms,80,80,3,"[70,67,68]","[70,67,68]",68.33333333333333,0.8541666666666666,0.8541666666666666,64,16,1.322124,5.2541838,5.2752957799999995,2.2080117958333334,176.64094366666666,0,0.0008226346505068932,0.0009473979241091268,0.006496311655480227,0.008134220834789206,0.8818444491390312,0.03414634146341464,0.00017736534949310646,0.002230334604519772,0.9999999999999976,,,,,,,,,"{""native_success"":205,""native_no_solution"":35}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":32,""internal_nonconvergence+position_tolerance"":3}",validation
ur5e,near_singular/high_utilization/alpha=0.0,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6178625,0.77147095,0.9469227999999975,0.5169836833333333,41.35869466666667,0,0.0009422785584923366,0.0009891037166501924,0.005196421920983647,0.008677912550553406,0.951442296937112,0.075,5.772144150766323e-05,0.003530224339016351,0.9999999999990026,1.5375,3.1,0.45,0.55,0.55,0.0,0.0,2.1,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.0,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.434525,0.56995205,0.6160046499999997,0.4344589375,34.756715,0,0.0009338411174441607,0.0009774184489960943,0.004090681254912184,0.0050636575125225505,0.9338411174441607,0.0875,6.615888255583893e-05,0.0046359650050878075,0.9999999999990026,2.525,5.05,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.0,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.422562,0.55692685,0.580512,0.42268130416666666,33.81450433333333,0,0.000883750558799806,0.0009891037166501924,0.005196421920983647,0.008677912550553406,0.9422785584923367,0.0625,0.00011624944120019304,0.003530224339016351,0.9999999999990026,2.55,5.1,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.0,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4363335,0.55939745,0.6090159299999998,0.4144169791666667,33.15335833333334,0,0.000883750558799806,0.0009891037166501924,0.005196421920983647,0.008677912550553406,0.9422785584923367,0.0625,0.00011624944120019304,0.003530224339016351,0.9999999999990026,1.55,2.55,0.45,0.55,0.0,0.55,1.0,1.55,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.8472415,2.3868969,2.6317494099999963,0.9898808,79.190464,0,0.0008872802678364847,0.0009891037166501924,0.005196421920983647,0.008677912550553406,0.9422785584923367,0.0625,0.00011271973216351442,0.003530224339016351,0.9999999999990026,1.525,6.725,0.45,0.55,0.55,0.0,0.0,5.725,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.0,trac_task_20ms,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.24183700000000002,1.3807164499999987,3.7017323699999958,0.42293429583333336,33.83474366666667,0,0.0005454934921946594,0.0007357329512025984,0.0030160580278051985,0.003873508248144822,0.5454934921946594,0.0,0.00045450650780534067,0.005710588232194801,0.9999999999999998,,,,,,,,,"{""native_success"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.0,trac_task_5ms,80,80,3,"[80,80,79]","[80,80,79]",79.66666666666667,0.9958333333333333,0.9958333333333333,79,1,0.2421995,1.7438573999999922,3.8318631599999993,0.43969404166666665,35.17552333333333,0,0.0005369322100401507,0.0007357329512025984,0.0027355051556385785,0.003873508248144822,0.5369322100401507,0.0,0.00046306778995984933,0.00599114110436142,0.9999999999999998,,,,,,,,,"{""native_success"":239,""native_no_solution"":1}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":1}",validation
ur5e,near_singular/high_utilization/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6325350000000001,0.76618995,0.9214265399999975,0.5302718541666667,42.42174833333333,0,0.0009511330057640531,0.00099078868175011,0.005501648887455781,0.006890546079687872,0.9511330057640531,0.1,4.8866994235946864e-05,0.0032249973725442162,0.9999999999990026,1.55,3.125,0.4375,0.5625,0.5625,0.0,0.0,2.125,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.5,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.45039450000000003,0.5723045499999999,0.6183407900000001,0.44158556666666665,35.32684533333333,0,0.0009276811601977864,0.0009845793179829167,0.004597307068889653,0.00606356257587372,0.9276811601977865,0.075,7.231883980221339e-05,0.004129339191110345,0.9999999999990026,2.5375,5.075,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4424975,0.5640337000000001,0.5877570299999999,0.43033202916666663,34.42656233333333,0,0.0009505920876840082,0.0009890628415374111,0.005433647690835843,0.006052707822320967,0.9505920876840082,0.0875,4.940791231599182e-05,0.0032929985691641556,0.9999999999990026,2.5625,5.125,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4449515,0.56534895,0.5902912899999999,0.4171757875,33.374063,0,0.0009505920876840082,0.0009890628415374111,0.005433647690835843,0.006052707822320967,0.9505920876840082,0.0875,4.940791231599182e-05,0.0032929985691641556,0.9999999999990026,1.5625,2.5625,0.4375,0.5625,0.0,0.5625,1.0,1.5625,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.809423,2.3954097999999995,2.5473401399999993,1.0366985833333335,82.93588666666668,0,0.0009511330057640531,0.0009890628415374111,0.005391788883799847,0.006052707822320967,0.9511330057640531,0.1,4.8866994235946864e-05,0.0033348573762001514,0.9999999999990026,1.5375,6.95,0.4375,0.5625,0.5625,0.0,0.0,5.95,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.5,trac_task_20ms,80,80,3,"[78,77,79]","[78,77,79]",78.0,0.975,0.975,77,3,1.197833,5.746912149999988,20.2615048,2.51775595,201.420476,6,0.0008309451269501236,0.0009812088753228382,0.006279175825522287,0.007282719220507073,0.8399562370222539,0.02564102564102564,0.0001690548730498762,0.0024474704344777123,0.9999999999999998,,,,,,,,,"{""native_success"":234,""native_no_solution"":6}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":6}",validation
ur5e,near_singular/high_utilization/alpha=0.5,trac_task_5ms,80,80,3,"[73,73,72]","[73,73,72]",72.66666666666667,0.9083333333333333,0.9083333333333333,69,11,1.082379,5.2465095999999996,5.26263079,2.01192085,160.953668,0,0.000735970055816508,0.0009847468490096851,0.00630393891517987,0.007836042186764086,0.7732092190623219,0.013761467889908258,0.00026402994418349196,0.002422707344820129,0.9999999999999998,,,,,,,,,"{""native_success"":218,""native_no_solution"":22}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":22}",validation
ur5e,near_singular/high_utilization/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6495415,0.800237,1.0053158699999987,0.5488150125,43.905201,0,0.0009357254207981637,0.0009996388208158363,0.0075794151019054025,0.00857143185981126,0.9369215630865458,0.125,6.427457920183632e-05,0.0011472311580945963,0.9999999999990026,1.575,3.1875,0.4125,0.5875,0.5875,0.0,0.0,2.1875,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.95,fixed_weight,80,80,3,"[79,79,79]","[79,79,79]",79.0,0.9875,0.9875,79,1,0.456055,0.5870578,2.746478319999951,0.4909888416666667,39.279107333333336,0,0.0009539857513324852,0.0009817866420386225,0.006742797754786013,0.008122439226271951,0.9539857513324852,0.11392405063291139,4.6014248667514765e-05,0.0019838485052139834,0.9999999999990026,2.75,6.2875,,,,,,,"{""task_candidate"":237,""stationary"":3}","{""position_tolerance"":3}",validation
ur5e,near_singular/high_utilization/alpha=0.95,gn,80,80,3,"[79,79,79]","[79,79,79]",79.0,0.9875,0.9875,79,1,0.4432,0.5788177499999999,2.7491223999999503,0.4775621958333333,38.20497566666666,0,0.0009277466025131051,0.0009996388208158363,0.007066702568455923,0.00793850310700434,0.927746602513105,0.10126582278481013,7.225339748689491e-05,0.0016599436915440769,0.9999999999990026,2.775,6.3375,,,,,,,"{""task_candidate"":237,""stationary"":3}","{""position_tolerance"":3}",validation
ur5e,near_singular/high_utilization/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4502585,0.58999635,1.3819402999999855,0.44506429166666667,35.60514333333334,0,0.0009291771011335094,0.0009996388208158363,0.007096525394735587,0.008350284868249262,0.9293506486629867,0.1125,7.082289886649052e-05,0.0016301208652644051,0.9999999999990026,1.6125,2.7125,0.4125,0.5875,0.0125,0.5875,0.98,1.7125,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.8891475,2.40588275,2.9729983799999893,1.0687556125,85.500449,0,0.0009293506486629867,0.0009996388208158363,0.007116738624371495,0.008601792865934543,0.9354887368016472,0.1375,7.064935133701317e-05,0.0016099076356284978,0.9999999999990026,1.5625,7.15,0.4125,0.5875,0.5875,0.0,0.0,6.15,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/high_utilization/alpha=0.95,trac_task_20ms,80,80,3,"[64,66,66]","[64,66,66]",65.33333333333333,0.8166666666666667,0.8166666666666667,61,19,3.938692,20.28152325,20.30363651,6.299146945833333,503.9317556666667,44,0.0008969259957103293,0.0009639984751873593,0.006731487091587674,0.008346445143444708,0.9056182650234813,0.061224489795918366,0.00010307400428967068,0.0019951591684123264,1.0,,,,,,,,,"{""native_success"":196,""native_no_solution"":44}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":44}",validation
ur5e,near_singular/high_utilization/alpha=0.95,trac_task_5ms,80,80,3,"[59,58,59]","[59,58,59]",58.666666666666664,0.7333333333333333,0.7333333333333333,50,30,3.931166,5.2654455,5.28003829,3.0445291625,243.562333,0,0.0008427201088895809,0.0009639984751873593,0.006962471251867577,0.008090963410133524,0.8692011390926433,0.03977272727272727,0.0001572798911104192,0.0017641750081324235,1.0,,,,,,,,,"{""native_no_solution"":64,""native_success"":176}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":63,""internal_nonconvergence+position_tolerance"":1}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.7343175,0.84329995,0.8694765199999999,0.6376726541666666,51.013812333333334,0,0.0008464962872113965,0.0009584506940642897,0.006429132103736444,0.008414609236053623,0.9187580596897643,0.0625,0.00015350371278860232,0.002297514156263556,0.9999999999990026,1.6875,3.3875,0.3,0.7,0.7,0.0,0.0,2.3875,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.5270755,0.6308530999999999,0.66366679,0.5040638583333333,40.325108666666665,0,0.000806013056362348,0.0009442696898727935,0.00465203738572927,0.0068083789309844435,0.8060130563623481,0.025,0.00019398694363765185,0.004074608874270716,0.9999999999990026,2.6875,5.375,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.519311,0.61089075,0.6421360499999998,0.4920022625,39.360181000000004,0,0.0008361137821647862,0.0009584506940642897,0.006315348712908718,0.008414609236053623,0.8464962872113966,0.05,0.0001638862178352138,0.0024112975470912796,0.9999999999990026,2.7,5.4,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.5244375,0.6200692,0.65589581,0.48785032916666665,39.02802633333334,0,0.0008361137821647862,0.0009584506940642897,0.006315348712908718,0.008414609236053623,0.8464962872113966,0.05,0.0001638862178352138,0.0024112975470912796,0.9999999999990026,1.7,2.7,0.3,0.7,0.0,0.7,1.0,1.7,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.11041,2.2626263,2.503568049999999,1.1260944833333333,90.08755866666667,0,0.0008464962872113965,0.0009584506940642897,0.006486256147367617,0.008414609236053623,0.9189895418002106,0.0625,0.00015350371278860232,0.002240390112632373,0.9999999999990026,1.6625,6.6,0.3,0.7,0.7,0.0,0.0,5.6,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,trac_task_20ms,80,80,3,"[80,78,78]","[80,78,78]",78.66666666666667,0.9833333333333333,0.9833333333333333,78,2,0.25288,4.0097609999999975,20.26326515,0.9470928041666667,75.76742433333334,4,0.0006172379771646246,0.0007849656658604581,0.003161970492617919,0.006524195681753735,0.6172379771646246,0.0,0.00038276202283537544,0.005564675767382081,0.9999999999999998,,,,,,,,,"{""native_success"":236,""native_no_solution"":4}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":4}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.0,trac_task_5ms,80,80,3,"[78,77,78]","[78,77,78]",77.66666666666667,0.9708333333333333,0.9708333333333333,77,3,0.2531815,3.9424685499999974,5.253749409999999,0.6172123791666666,49.37699033333333,0,0.0005230238804162691,0.0007497399801335175,0.0027088723068624753,0.0039021015583918135,0.5230238804162691,0.0,0.0004769761195837309,0.006017773953137521,0.9999999999999998,,,,,,,,,"{""native_success"":233,""native_no_solution"":7}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":7}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.7256335,0.8412358,0.86142695,0.6467610416666666,51.74088333333333,0,0.0008721759071274301,0.0009825409970851667,0.005355016528420134,0.008114861044236242,0.8766052513444015,0.05,0.0001278240928725698,0.003371629731579848,0.9999999999990026,1.7375,3.475,0.2625,0.7375,0.7375,0.0,0.0,2.475,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,fixed_weight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.5138294999999999,0.59852495,0.6437661699999998,0.4950892458333333,39.60713966666666,0,0.0008185643912470777,0.0009434879493951107,0.005726328099697605,0.007005100077166204,0.8185643912470777,0.05,0.00018143560875292087,0.003000318160302389,0.9999999999990026,2.7125,5.425,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.503023,0.5943594499999999,0.6342692899999998,0.48484479166666666,38.78758333333334,0,0.0008721759071274301,0.0009825409970851667,0.005355016528420134,0.008114861044236242,0.8766052513444015,0.05,0.0001278240928725698,0.003371629731579848,0.9999999999990026,2.7375,5.475,,,,,,,"{""task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.509011,0.58775225,0.6111114599999999,0.4822380125,38.579041,0,0.0008721759071274301,0.0009825409970851667,0.005355016528420134,0.008114861044236242,0.8766052513444015,0.05,0.0001278240928725698,0.003371629731579848,0.9999999999990026,1.7375,2.7375,0.2625,0.7375,0.0,0.7375,1.0,1.7375,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.1105930000000002,2.382873,2.4951325499999997,1.1796239916666669,94.36991933333336,0,0.0008766052513444015,0.0009825409970851667,0.005355016528420134,0.008114861044236242,0.9129083615555199,0.0625,0.0001233947486555979,0.003371629731579848,0.9999999999990026,1.7125,6.9875,0.2625,0.7375,0.7375,0.0,0.0,5.9875,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,trac_task_20ms,80,80,3,"[76,70,72]","[75,70,72]",72.66666666666667,0.9083333333333333,0.9041666666666667,68,12,3.7848474999999997,20.265670749999998,20.2936627,4.908589583333333,392.6871666666666,23,0.0008269007271651576,0.0008930964821881639,0.005918665634430293,0.00747177773926976,0.8273352410485354,0.0,0.0001730992728348424,0.0028079806255697066,0.9999999999999998,,,,,,,,,"{""native_success"":218,""native_no_solution"":22}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":22}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.5,trac_task_5ms,80,80,3,"[67,68,67]","[67,68,67]",67.33333333333333,0.8416666666666667,0.8416666666666667,63,17,3.7726755,5.2573667,5.27517008,3.0045529583333335,240.36423666666667,0,0.0008267332656348382,0.0009536003724995392,0.00587704398709279,0.008041168231933966,0.8269007271651576,0.01485148514851485,0.0001732667343651618,0.0028496022729072104,0.9999999999999998,,,,,,,,,"{""native_success"":202,""native_no_solution"":38}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":38}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.751892,0.9377955499999998,1.0195284999999998,0.7208181708333333,57.66545366666667,0,0.0009625941245877111,0.000984895132289466,0.00849866854372227,0.00869738487721779,0.9849499670750487,0.3625,3.74058754122888e-05,0.00022797771627772886,0.9999999999990026,1.8625,3.8,0.125,0.875,0.875,0.0,0.0,2.8,"{""native_task_candidate"":240}",{},validation
ur5e,near_singular/multijoint_boundary/alpha=0.95,fixed_weight,80,80,3,"[72,72,72]","[72,72,72]",72.0,0.9,0.9,72,8,0.5356505,3.9060612,4.2975455,0.856682425,68.534594,0,0.000960784878515327,0.00099893284884915,0.008419139183487027,0.008566183485068565,0.981612320455002,0.3333333333333333,3.921512148467301e-05,0.0003075070765129733,0.9999999999990026,3.9875,14.3625,,,,,,,"{""task_candidate"":216,""stationary"":24}","{""position_tolerance"":21,""orientation_tolerance"":3}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.95,gn,80,80,3,"[75,75,75]","[75,75,75]",75.0,0.9375,0.9375,75,5,0.5155780000000001,3.3301937999999995,3.891588909999998,0.6998035416666666,55.98428333333333,0,0.0009644635661873294,0.000984895132289466,0.008579914807528231,0.008698925242337207,0.9853426022680917,0.32,3.5536433812670567e-05,0.0001467314524717681,0.9999999999990026,3.5625,10.975,,,,,,,"{""task_candidate"":225,""stationary"":15}","{""position_tolerance"":6,""orientation_tolerance"":9}",validation
ur5e,near_singular/multijoint_boundary/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.5286985,0.7169949999999996,1.595984449999986,0.5432062166666666,43.456497333333324,0,0.0009739097337304775,0.0009990380064297897,0.008599843574944996,0.008698925242337207,0.9861531851562094,0.3625,2.6090266269522442e-05,0.0001268026850550037,0.9999999999990026,1.9125,3.075,0.125,0.875,0.0625,0.875,0.9358974358974359,2.075,"{""native_task_candidate"":240}",{},validation
