robot,uid,anchor_uid,anchor_family,displacement,alpha,baseline,relative_success,baseline_success,relative_by_repeat,baseline_by_repeat
panda,1d8cd726010910ed8bf818665595ecd5f34c7b668b9c71c27a81fb6d1d2b1715,9da06c8a761385100ff4382f24ac3a26ffa07d9b61b0a79ff3b5d586c0e24acb,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,2018fa9c25c8ff9a09911928728f0f712d1653a01f57ce8114d32ffae55e4f58,f930f6e88f074edf442e39534085b2aa20176161a4caa11e615e2f28c21264bd,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,208dd537a75b3fbb57434c900b0473272f25b842b04f9ec1eb5e87210c4bee6a,b724cf61fbe94f9ea2bc5ef427093b73918594b0743c8ab9836b83d5bcf2558f,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,225bf629446d800e56dee08866bbb1f7919d0a09df634222cc38f776f56101b8,1437233e5d9b7a96ac056b3af256975d1061fe8066113590294175d0a56d5da1,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,fdbce267349651d0e71efb01c10a0a9554cb4b03775aeda0f02ce25fae617971,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,237b913cd95338978611c276f753eaede36c793b76c4aef1e392b1ea7c05d6a2,46623d93bba653a2297b53ac177ba3c3fe76207ca93f91b13465b8ab0b9d4601,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,243d9cad61661da0affc8b4fa4ddaa7f707131f9be291750a47d965e34b061d8,fc6dececbe26939bea05c15d4cf3f06be29c4bb61f8d9505be67b42b284fafe6,ordinary,multijoint_boundary,0.5,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,false,true]"
panda,25294868465ca09fdbab1763d868c73f459e1711261074eee13f49f63b7557ab,d78f2825a5de0bd09fab29ef900977444a275c4f46ff6f5a21f5ab18c4a184f6,near_singular,regular,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,259dec19a8305186d235be0cc3dd1958e68548dcb788789527a03a7c87d052b5,247af2eeb8d9ca695cf0fc36011014b794ee42143b40c165f4bb2a97dd65856a,ordinary,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,287ec95e8a041c4ffb50f4f482086dae3f16a1707b22767d4f3803db6c97e381,0950f842fbc800fc2f99055acbb13a9ef0356edb4a2fc26ccfa21392040e1b35,near_limit,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,29e48893b2f8c0e3538cb3770cdfd3a5becac3206527bff0fdc9ff81e2bc4000,cb7162d57497db1485a051f659afcb6a9e43e6b74fdb91a77341d64c4b5560f3,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2a5a9319fc0055b893aed1fd7a95c4c54ec3f59273047263c1f4c1773406010b,5bd35dd503f22e29cc80d1bee751889d84737258a81f025d4a72bbdd51b34427,ordinary,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,2b63e6b8f2fc8225daec44832e946f68c55bb5b654f9677309980c4e6152a679,2965c7353a3e915a1003e98dc3b58db09d889bc36bf5ab6a1018633aa24c6794,near_singular,regular,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,2e27ca555f5e982f2455e6238497c62e359fd45e95816fc8323546289a790cc8,ac50a9ddec3e4b52eab78e8ac0540770dfe30fdd7b9f2471a82d3fed29249a53,near_limit,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,2e6937ae0e4340fffe1a7ba4f4eb9b84bd12c70fdc12a11773e3cfd65d27610d,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,2e8f314d5f39d0a12f22be995409634bfc221156a4747f2becfdab0b8c92af08,e3d3bc30912c2265121e591fca3dea6b36e5d10e14550115e5414022e77c9699,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2fdf60d79dcdfa89eceedd32237de3288b15c33bbcf7c518494eb03462058345,8254c8ab1d78b988db5cc11f56b8a905b6f1eb5af4a4b938c646925c3645211c,near_limit,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,318096baa67ce0072947f95c159b941767b7ea2dadd9a66050281103c11a2684,38384cf5522a93695b96889900719518aabc78e68df02cdc0dc77194f77eea2c,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,350ad9ccc35ceed0c3ffdba43bb9d5718c4cd6ef6aa89eedf94a233cb37f5e12,04d22569edddb89c8d75c78a682fef0878bf10f1a76fd0c40806723b6dc75602,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3510b760e0edc79cb662bbc060326fb1ef82feb78710b305c87a9d1ad936d0f7,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,35db1a54495036b3695af12fbd4fe7d66bce6eae8e32d0b6837aa8cbbcd86bd2,cb077e2959071daf0a04be69e5933dbfa97061e875040967e6c4ca7e44ecc43e,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3624c11add101ecea1b9c67076e9fc5040675de7fefde40aaf03e1cef5e0aea2,1e07e03da72c99ea14f5280f22a63ffa288f5c12a609d7bab927be9e6586a0ce,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3644d821fc97ed4d84a3678fbb065d2851952ac91399f86ffa8e16dd618c24cc,6e02d007ad3c50c5fdba62dedba8147533e33a57913a9a199d65d18b7c909a73,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,36f544cd25b14e369e7a8bbae306f040d7e60015f7b5c24c9345f1817e8bf91f,c07091e83ff81ab65af0031086557ca00377651cd64e36d84468b8ef3cc07627,near_singular,high_utilization,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,3712a8501977f492942511f3d81065183aff8146c6f7e207d7223871dc788f08,5f2008745490fc1a92f83adae6a298898b5d018fe13a6d75909d482842f28080,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3866cd366fa9bf3def7093b8ba1778798de7e4acf9cd69e8deae3334772ab4a8,c2b856008cd5ee7c9059a2c2523b9ffcb2e073b0b0462717cb9e7bd805c2f763,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,3ac83dcf3fdcf8e3b7c5b82734e4e13fe318db824e58ac98f31b0c4fbfa2c626,812d2bd4b17528d9e1e7e38a44d8cabbad26476571ada786af69640318ec1270,ordinary,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3b04fd51d1bbcb5b437ca5f5f1ffee026a3c331e1f21f997505ade74bb5a3bc6,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,regular,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,3c0b44774c041f4010292ab46bda02cea782cb4ab20df78f681722a929d026c9,bd6fb031dfd501c9d19acf185621ca20672ee430e0ad5c13644d915853a4a01d,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3ee01b456dc3f9ea72dc4b6dbd0bb14dcf6bb9c778f8642bef4549b13c7e1ed7,e7a4d34a49ce08eb28c93f2d8eb3aa5016dc1d779364250ac1eedd82f2a59b1f,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3f425f7383ea6ad0235d6b0c281cbd5087f75e6f415a8c31eb5db8e5abb76379,9da06c8a761385100ff4382f24ac3a26ffa07d9b61b0a79ff3b5d586c0e24acb,near_singular,multijoint_boundary,0.5,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,4088efc231b407072c67ab0ffac4679b7b9fa837eb04fd7eeaee365f6b351861,f7eaff1ceb65f9cf5222f069e2fd90e0d078593ebac62e3ba8aab35bd53e4db9,near_limit,regular,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,41771375fcfa05e339ff2ba58d634f4b0210ebbb3e6f6a81a2b0b26d08836f50,5ab360757fde5dc1e3d1877bb0e693190fdb859d77d18e0c954a824ef9ae6a9d,near_singular,regular,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,421265711ff7d2eea2f3268558520759bec0f11b4dc69e234ad841adf9035c87,02242d7d9ab54ddc13dc882c62f589cebe1607df75e511f31d24aa2e6edc1015,near_limit,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,42e4f625869a39fb06b4dac645e954389abea5132e0f8f327d78bc7ec638ed27,30fa22f7f78ebb0806d642f9e7e1a836936ed8d8a1d1d4761b1a1bed004085bd,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,42e541a113cb1e399d820b3c4bc59f1b9c44f0213015f4317fa3273a63dc6b4b,92a751445bc66f4cb6a6f62ca3e0e2d270e609f55031b49550878dff6d75864c,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,43cc9ba61c73a81829721e5dbdbaa8622d0ea968678f40d84f789fe753104cc5,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,447a28f69d61525577fda8e6039a8ba5a87b81ea16ee9334fe0dfd84e2458362,7eba727c41d9c02b51be42e0c587f918f249e1d455d1926d2a296da929fc124d,near_singular,multijoint_boundary,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,4656d547efecbc9734432046789f07963c8a686af128b99fffa40b98577ce544,a26835b57b7f2518f62f495cced32f83b69020da1ea1208337ec7ff1cf9acf16,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4a1977db99aef296e28963fe32fd7a1bf169f5eb72304d5fdd1a48c3a62c91c2,30a978c2949d8e066d9377de7b77587ad3d57c908b1b62a6c34598d437a05c2f,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4b09372623eebdc0127c0af8d2eaf21eb72e716c83048bf0b377105833bf80e8,970d3413903b27bcf6b60e4d4b509f1722563df0fd42c8f79f056eec35cfe305,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,4b7eda15ac39321ec738e1d532cb527f71f6e91fb51b15dec719a02f6cd0ab34,8a84e91a1b1fc0093870d45e023488ee889a78e0f62d0c42d284a7c5501943f3,near_singular,regular,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,4d135f0e101485575b50f71d0aa086c952298dd5368965ed34881a97e5e52a49,1191f0ffb18f850b0324311d5615cb2f025f5584087de27c8b50e08295979bd0,ordinary,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4df9445ef79b670b9eb35058d551b913833ed68b5c69fb8b322cb1ddb5958d89,e20b87527a53a4dcc45a160b755a36f24bde9c54f7d98640c5398b4960cdbb2e,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4ee828537fe4beaf445e29e605e2128c23c256ee3a76d9dbbbfda5b08fa7c26d,1e821b7d99873313844ac66d57da6c56eebd2cd487babaa2767bd2c9f8a0b92a,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4f3f1522d9b86a001e08ae17a610d597a37ec11d1a79915b8c53afe97ef579bf,f0b7cfde0d0e235fe2aceda22bf5247a7af91d3ab99198eb68df3e4ba827afa9,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,50b56133546f37a490f76081ded47714a620ba2e6686fc12159cc8b59584d765,32f538360486fed3399f70d0ce06e5adf6e43f1b8264ad8163650992b57ce11e,near_limit,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,50d8e00faa120faaa2d8080c7c3deaaf227033849dcde649a9845f274e17a6cc,8a84e91a1b1fc0093870d45e023488ee889a78e0f62d0c42d284a7c5501943f3,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,525e2c725023b66f22652ab1905255ee55774e0e11d6ab4e05faaa293b158e34,b805285695d894fc5ae7d8e3b4a96ddaf03b9b7c4085149faa36d6e4d87fefa5,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,529cb93970b7c216223c14181274c8dacac3650b0abbc83bead9723ec71457a5,1e07e03da72c99ea14f5280f22a63ffa288f5c12a609d7bab927be9e6586a0ce,near_singular,regular,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,533de6547fa065ce09c1abbe948ab52f2b32de0a95fc8474ae8e65ba7ef34bb7,494a15f8c51f3eb30a4a0f3adca308041146443c5879b142d9eaecf2fd5949f5,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,533efbfe3e5e8a01ce21e70eb201f8dd8bb1cfcbeead9878b557066166971f20,9831c621def1bbce302ddc17681495bb8808f4e90f00dbaf60a8b3f7e8898582,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,538ef6d78bd3bd9f6d7ae42e967452ff4639bf7caf16732f92e0771ab25c6503,5886766b9202dbf4cf55b603a336e2f7b0539bd5b0550efa1da51292ca283814,near_limit,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,560d09aa5f63460d988f872d4c2cb861d64fdf06ae110e0b4255708f4aa7901d,92a751445bc66f4cb6a6f62ca3e0e2d270e609f55031b49550878dff6d75864c,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,566296ac93129ebc7bf6a935d70929047465faa0c7164e1e738b252864e4535c,4947d2a48e326c4eb886fd574e5d1565ae41ea54036aec17bd1e58b967d9e167,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5699f188d629a09a274ac6cf4cf7589d1841b96375774f71311fae81a2293650,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,56b4ab047de44edf3286bf689bea36f3766774981f552f08818b1d0fff4ce7dc,292a8ae72119faa6a4e4171b8a838b68e97bb741906adf0e9ba549fdc7606345,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,56cbf37fe045a56709bda79882e730807303059eef7def771fd1119e32fb039f,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,multijoint_boundary,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,57813fc00ab0c2b4e16250065c92177ab3a2366833d9c6bd27d8ba0e13209612,7eba727c41d9c02b51be42e0c587f918f249e1d455d1926d2a296da929fc124d,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,578185e7f4908b9f83c70445845610fa05356b282b6ede689f081cd9b571dbb8,c07091e83ff81ab65af0031086557ca00377651cd64e36d84468b8ef3cc07627,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,57bba7fbc47848dee775eab743b7ffe726b52846ad9863a7ece5906c01261a14,78ec1d317f83f069aa92e66a106825ed80cf1fff02f9a07fa35e1c1c394cce7e,near_limit,multijoint_boundary,0.0,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5814104bb7a48c4e744e1f86c04055fd9fd9bfd0813a881923b073d65e1c7192,a4efa7cc8422d50f6d57f448f12fda12d333f82b9c3af810fa78e53e70d3ba4d,near_limit,high_utilization,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,5854bb50df8eb5749f3b60b09805a81abf13011dbff470a0c2482e2d615770f3,08a6d21229d8a7daff14a3adabeea873cc9fdae36a7c8471ad5195ab9a15ea7f,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,58fe93263e673a2f52635f103c57696f02afd278d29e6bd230eff6fca79e2e14,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,59fe45cd9e78e272b4935feb678038168e04af64de32addf94edd673f3fbf1fe,23e892e172063bc153646e3f3bf1945c1615f4b2b89acb220218e4ecea7d0bb7,near_singular,multijoint_boundary,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,5a93cd2ab13473c776b15e32f99190f3fc0877bd206cbb261a636be848449d7e,529b024870f01ccde4581e5180ede48fc8ee8f1de700e00bc0b96568da13fe2f,near_singular,multijoint_boundary,0.0,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,5aa19293de7a7591906dd3d9690b0e8e3212f7e69d64908fa6f37fbef91c9756,b724cf61fbe94f9ea2bc5ef427093b73918594b0743c8ab9836b83d5bcf2558f,ordinary,regular,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,5b82512f6459f7ac90c9248fe882c0dfcfeb82a88a9e5ad5053745a3c2b1795c,e79b2d56aaa408ac233a5106f8eca4041bce845c9a7e0c6097a697891c32aae1,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,5cf5039fc3c7d028119c6991026934fb21f1dd3cde553d00f59ccf22fa345d77,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5e3c03eb064fd9c67b72607792ea01cec42cd8e86dd03a92dba33da8e43446f2,28bd7fa66ce7b85648b03f790d331c82a1a3cfffa99a6fe53e5ffc5ff4f007d7,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,5e91922a9a2e33636baa6cd20545332cd0ac8bee906fc3c5c3731aec62974e19,f7eaff1ceb65f9cf5222f069e2fd90e0d078593ebac62e3ba8aab35bd53e4db9,near_limit,regular,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,5f01d7dfeb04c5a0473e854784ae9f856704dd9e554c88ec1ae50bed55551182,d78f2825a5de0bd09fab29ef900977444a275c4f46ff6f5a21f5ab18c4a184f6,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,5f9fab71fbe5ffe1b7ccca8e75ea69c218f20c9d4876387ff4b5d74dd1bde56a,29725b9b51fc2ca327a819a4a89d3e14ae6c32ee4a0b81f3990b7b9761991aa5,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,70a3aa22d76a1fed29e2bbbad83f9b05258e538670c96560a22948820d3d6307,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,608b3447d4ba4e880b4b2446b81ea76b7ae7445f953d93d4d4c921cc8e79c135,b1fd23c0c4b0c6a989e3b4c67673307b387eb068abbae69810c2a0c00e7f9d8e,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,94a9234e028d13820def70b0ed2c1486a1a74dd9a17cea5215d8b65f4d5132f0,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,63f95bc7172c59a46355131ee8ef82cfaaf7668cc0576391b7fa3fab88f728bb,1437233e5d9b7a96ac056b3af256975d1061fe8066113590294175d0a56d5da1,ordinary,high_utilization,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,false,true]"
panda,648c5387faef6d1d18c1ffd5691a868cd342142c530af90db0b0b7d71bf99a92,1191f0ffb18f850b0324311d5615cb2f025f5584087de27c8b50e08295979bd0,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,649d3c2ff67a486b2388bdda95a804589a8e2ca002829fec83ab3c119e6542fd,d54dcd49c3cd1cfc830c85de0c557f47b3b46c0c401f6b89dc88408b62633fd3,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,65a1c62d91b0fd095dbde20bfb4846b0432af9537d35dcb598a4bbd9ccec9eda,9da06c8a761385100ff4382f24ac3a26ffa07d9b61b0a79ff3b5d586c0e24acb,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,65d597baebedd94537581d732191209d17b38c6a24a4d18758c25608b4db5d09,7bdece255ee6f66ac0c3ab14f7631e0097693ab5a745e97783982d6e327e7db9,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,66d39aa6979290e4103fc75453ef22bc9b84b2a6db12f942023d32620503f3f6,8c16d7b86421515f8e9cc06ff76bddf0291285614da0aac00591b4faf7a96881,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,false,true]"
panda,676869ba6e12240643672fc5b663ee2edb1d7439208e9cbd3486003ff6e274de,17b8da076f802eb1776fb157dca1859326746509cc64803cf70c9bdb5497a9fc,near_singular,multijoint_boundary,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,67ba9eee4afe38a31ee9ad5814de8390b75f27d93d0c095fb420c3f3c84bdc45,2965c7353a3e915a1003e98dc3b58db09d889bc36bf5ab6a1018633aa24c6794,near_singular,high_utilization,0.5,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,69327f21040eced3a9ace5ecd91fc53fa4c4e19f8d88a93373f698bb8755ce86,5ab360757fde5dc1e3d1877bb0e693190fdb859d77d18e0c954a824ef9ae6a9d,near_singular,high_utilization,0.95,trac_task_5ms,1.0,0.6666666666666666,"[true,true,true]","[true,true,false]"
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,ordinary,high_utilization,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,3621944e743900793a0fd63f178641bde7ac4dfa65a0720bfa1dcd8bfae3c2c5,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6d0eb974335f0ffd613d3fffaadf0ef128fd69be4f81c81899d1251cf3c8b4c3,f432914229fed1db7db48ffe42bf7c2fae0936583bfc1f34747b39f9c6757c92,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,70868f0b87e110bad779c3ca4161168bf08ba88a5b96725576847502e939adb8,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,72c4c51b00c4a8926d424cf9d7e637a70fdcd8ab515d95c86a3c0d70ac2ec5be,319407a66821a723f975763737607f44163440044e216f57c85579c5d39f3748,ordinary,multijoint_boundary,0.5,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,73a3caee16d67227f38faa98ef37a5b9420a8c371915a66cffffb2196a433033,ad83723eeca30d8ed00ee964e358763f4388dfb7d6e1e5398da969261c79c5bf,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,feb4cb7826f79bb94b999536d7e4f68f31c25f51d9d113fdac7493af2e15148a,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,74fcc1b8f248788182bfebf51773ce7eb81cd7c0cb2627567b986716f094af14,02242d7d9ab54ddc13dc882c62f589cebe1607df75e511f31d24aa2e6edc1015,near_limit,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,75cd1f37df2f577e0f3ac9a727437c79a610885e2de3f7de0fad8d0817a1f1a5,5157847271f5bf72ee493c6f3ad36627466a3e3ffbf326028703da92110ffc9c,near_singular,multijoint_boundary,0.95,trac_task_5ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,75fadaa0afc22464b91d6dc5ee68b52e2f04f83ab0f5764707574086f6289c24,d659efa42c1e54a81d5d51c4ce70ce60c51e47ed72ca6b10a2f36190acc1253a,ordinary,multijoint_boundary,0.95,trac_task_5ms,1.0,0.0,"[true,true,true]","[false,false,false]"
