robot,baseline,uid,site_id,family,method_fraction,baseline_fraction,change,stable_all_vs_none
panda,pink_qp,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,trajectory_096,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,trajectory_048,near_singular,1.0,1.0,same,False
panda,pink_qp,a05d83f7ddfc14a4cdfa84454006e4d9e5ee9dcf7c2bedac15fd258bf8c34136,trajectory_081,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,a1b85e534d2e0cdb72790b6734610df5aa37117f3174bde1e7216baec8456552,trajectory_004,smooth,1.0,1.0,same,False
panda,pink_qp,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,trajectory_061,near_singular,1.0,1.0,same,False
panda,pink_qp,a41fa9fd32eb51775be76cb69ed2f1a90c7db2fa4635519af5f36aa1f9882715,trajectory_099,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,trajectory_076,near_singular,1.0,1.0,same,False
panda,pink_qp,a614e3a4c0b7636e17bf50037f1bf43f2ef3b76be9053ce9be5e9d2970b350aa,trajectory_001,smooth,1.0,1.0,same,False
panda,pink_qp,a9445fc6e5fb718c951f64a65114eec0d3b485d66e12c4a1e5e95a92991dc00b,trajectory_108,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,a9dad4d05a0465b0a7d0f6adc718d5b33d1adc460d8d23ca364b0b32c99a5f43,trajectory_150,high_curvature,1.0,1.0,same,False
panda,pink_qp,aa8b9f192ff1868146667d1b686b24bea6114cf01c1f8c722b16e84737da2ba0,trajectory_083,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,abac8acf60716cc94ba74123dcb5312d1eb7a1b46c62a947ef2b73f2b84e5374,trajectory_093,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,ada02d8a4041f5f9598faabf38e8bb5f2ac9e20ffdbab433149955384b914051,trajectory_016,smooth,1.0,1.0,same,False
panda,pink_qp,ae7db0483b9fa61d315d70e1d36b61f099764053013d7cd8b34f1591e5ef70bf,trajectory_148,high_curvature,1.0,1.0,same,False
panda,pink_qp,b2e4231b22fe2f97c2c16de3eabbd347cfea7ab68444a1afccbe3ac3079b4f48,trajectory_060,near_singular,1.0,1.0,same,False
panda,pink_qp,b304104f37dfe87f52e47e4645deb21c8bb6b164549bb941929ab27ce08b714d,trajectory_085,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,b5d8e2eba24b1d515276c8684f15f9ab4e84e24bd2259b6c109d0288a3b2ed9e,trajectory_123,high_curvature,1.0,1.0,same,False
panda,pink_qp,b63ecbeba848a1d720ff4202885635161c6c2f8a7a27eff5b02409f1b4279172,trajectory_079,near_singular,1.0,1.0,same,False
panda,pink_qp,b69f62508019f8a84299bad37e9c92ab1b80bd4b127e8c5b60c969c257ff7cc6,trajectory_073,near_singular,1.0,1.0,same,False
panda,pink_qp,b6b9be5e9dbb7e471bc7de18813d720f027151c79c5e2f6bc24083939afd3715,trajectory_033,smooth,1.0,1.0,same,False
panda,pink_qp,b6cbd705da27715926d1834f38ee3634efd21ed62a05fe9f858bb938aa8ad66d,trajectory_142,high_curvature,1.0,1.0,same,False
panda,pink_qp,b789a3a68dd93679c394a021695368cd0e7f05fa2f0999fda29ea8cbc55bb1b5,trajectory_101,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,b7d9f59b33a2dda6c19ff77ca7e30b88fa3fe1ea9f416b1340aa4cb29a2d7580,trajectory_064,near_singular,1.0,1.0,same,False
panda,pink_qp,bb90da78357615fc1a654b326ac620375a16ab26042ef42f52b32bafb2663527,trajectory_062,near_singular,1.0,1.0,same,False
panda,pink_qp,bd42c775f0f4134d408d51af225b1d03a8899405721c946646244bcbac33f42f,trajectory_138,high_curvature,1.0,1.0,same,False
panda,pink_qp,bdcd3ffd414ccd41a775496dcc9690aff30070fdb1d6d42ba00798b9b3fce457,trajectory_070,near_singular,1.0,1.0,same,False
panda,pink_qp,bf6096f502134513e2313f50fbc04736f435a97794c75f88da9741bbf3b306f0,trajectory_051,near_singular,1.0,1.0,same,False
panda,pink_qp,c068c4a69ab7818dfd663ebe0bd5f26cb404ea2a0142fa63589d2368c63c96c2,trajectory_022,smooth,1.0,1.0,same,False
panda,pink_qp,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,trajectory_094,joint_limit_return,1.0,0.0,gained,True
panda,pink_qp,c413c8e51512e31288411e26b66641b2d288db860038d5c93c92eaed0e5a4262,trajectory_067,near_singular,1.0,1.0,same,False
panda,pink_qp,c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48,trajectory_125,high_curvature,1.0,0.0,gained,True
panda,pink_qp,ca9cd0ec53e341e94f32ed243e8aa7157ceaccebe06c876d98959a6523575b0c,trajectory_054,near_singular,1.0,1.0,same,False
panda,pink_qp,ce2ecca87ee582df7b70a4be4252ec5077978137e18a0facb8f7569fae9cde3b,trajectory_031,smooth,1.0,1.0,same,False
panda,pink_qp,ceef73a7c61264683fe087a71b97581b2fa0b224028ef16c560b7751811a39bf,trajectory_133,high_curvature,1.0,1.0,same,False
panda,pink_qp,cf1ac8c4297fcd0132ef27f0d2fb9f45010d63c137bcd423126e4d2759aec7e2,trajectory_024,smooth,1.0,1.0,same,False
panda,pink_qp,d18f14b16c53cbd1c1811adc5279f00e6745676ca71c477595565e5b21ad5248,trajectory_072,near_singular,1.0,1.0,same,False
panda,pink_qp,d1b6f99f9dd68c456e81713c3f5adafb553bd17ccdb5e0cb02ef57464d7180fc,trajectory_059,near_singular,1.0,1.0,same,False
panda,pink_qp,d417c16e467b1bde55181c0022bd7193f19faed3ca6ba4f83228bdb2488af8d5,trajectory_112,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,d4ff5150093d260a061aa45d09215d38d3f65c8fc3ba45841188479b3784eac3,trajectory_155,high_curvature,1.0,1.0,same,False
panda,pink_qp,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,trajectory_074,near_singular,0.0,0.0,same,False
panda,pink_qp,d6a977914b0b3a11523a9e5e9bfe0aec9b82ee4dc4e9aaf198c39e1d12aa50ec,trajectory_006,smooth,1.0,1.0,same,False
panda,pink_qp,d705eae3a57ea3fd8966a58397aa9782312a3f2db92812d3a60612d6281d7a69,trajectory_080,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,trajectory_052,near_singular,1.0,1.0,same,False
panda,pink_qp,d82047102c78a4602cd08dfad44002c7dce3cccfde940bd18afaf6875e44a5e5,trajectory_089,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,dadc09c8bbc4e0450405f77e51a38d5d8546bb051ad9cfc1e1398bcdd4f1d27a,trajectory_058,near_singular,1.0,1.0,same,False
panda,pink_qp,dd0122570b896479af2d5e319728e4940246870fb490724adba3c30f961e0e7e,trajectory_009,smooth,1.0,1.0,same,False
panda,pink_qp,dd1303e9238be07b9c3435e99535065a7a9cce01608a84e607d928971719def4,trajectory_095,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,dfaa894d22df9fd9a31cdd4ce8dd11840f0a3026b6833427c58aaa20620b9717,trajectory_097,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,e11c2109877d969d2296d7103ee1a32f1f66db688f9df04542727276616d2a40,trajectory_100,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,e1f06a0cbe2bf8492fefa4cc723935b4aadc170e685425ed9329cc5dc9c746b5,trajectory_027,smooth,1.0,0.0,gained,True
panda,pink_qp,e3a30346944b79b0086c4cb983646ceebe15696d5c9bf69d7496404831b70e03,trajectory_136,high_curvature,1.0,1.0,same,False
panda,pink_qp,e40d3f082546ab1357a170ac5ff8c171de91eec0c12f3499c7b0a8b2e47ad61c,trajectory_128,high_curvature,1.0,1.0,same,False
panda,pink_qp,e59c723f13ae5c53043b764f23592cb10b26f287cd78c271c7158aad043d0a2a,trajectory_114,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,ea76edb7fffb2121617f45c85620b2acebff5380ee10e86c623c023a6640180d,trajectory_121,high_curvature,1.0,1.0,same,False
panda,pink_qp,eb8a219ef38c40148c14bd361d543fb02881dc6779e79ab9e201a7c3fdfcf201,trajectory_040,near_singular,1.0,1.0,same,False
panda,pink_qp,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,trajectory_050,near_singular,1.0,1.0,same,False
panda,pink_qp,f39446bf3771ea811293302220c427a31e3e1c1e949786ced0d4215be0e0ad61,trajectory_132,high_curvature,1.0,1.0,same,False
panda,pink_qp,f6dd29d48efd585758ed6330f5475dca353eca61cef94f6b09e8a3a31bb9a2f3,trajectory_091,joint_limit_return,1.0,1.0,same,False
panda,pink_qp,f9dcfa03596d8c86d5fc2d68c4ffb6f789a8b333d25a90867029dce43baae39a,trajectory_075,near_singular,1.0,1.0,same,False
panda,pink_qp,fba0889c16a2e83db85f027c9f5a508183ca0b8504c97c510caf8090ad04ab36,trajectory_153,high_curvature,1.0,1.0,same,False
panda,pink_qp,fbe58ea6278a7dab5fd757ac4e0b97ee869e320d50461b5af01ee66e258ef8fa,trajectory_122,high_curvature,1.0,1.0,same,False
panda,pink_qp,ff6263afe4b5d337eafb70a82e8563f760f2ac8b10ba223fe42584c9e366b7d3,trajectory_129,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,022a86bff64083fceaa1158ce14f103f5ce290797a2aeaa45866261f26501a05,trajectory_037,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,05bc5f30c5c7cd51fc72c341d4191b9e00393d1440d433b17b8a3726f6c23282,trajectory_084,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,0718780cf124f9d1309bc57741250c3d9dea14f89f6a71c9562362b4677c301e,trajectory_033,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,trajectory_122,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,0dd84d0ff35e701d49257c8fce503e635899f3fb95c2a17d91bde82b57d508f7,trajectory_009,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,0e9f731eaf589bff44467bfac21a34eb815e23e9466e26f74adad7a794606d3d,trajectory_088,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,trajectory_124,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,147723ec885c076a79aa6df0f28d41a2a60704eed4fe5ca91287298cd1aa3e4b,trajectory_082,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,14dbdf92e0ba228836bb0eec00261a8ad4e4f6db40403bc0f3ceaaff96938313,trajectory_073,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,160edaf457fb519de58b208c6b896ed08faf68c6011b9deb24be264e3a9e1a28,trajectory_027,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,trajectory_119,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,trajectory_140,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,1abc4cdbe65529afffd0d3fa05667f31ecddfb5331c99f215a488f90799d2908,trajectory_126,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,1b2ec0d8b336e6260360e28a967aa23b47ef29b00f91d5dfea5cb793860b6bcf,trajectory_068,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,1c8c2cee8513118aa63d821d78ec578bb264cb2516af23dacd41ea148416f656,trajectory_086,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,1cf990ad59f833600841f28f07a2d960dbbfaaa6594f6f3cbfb900d2c4f9bfac,trajectory_099,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,1d8a1724561e2a8a9fd0f5d373fd3de8754e9d05650d220fbf89c2848de48db8,trajectory_021,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,1f62567c664201a1c310c84b5060a5f7554c8c7ed4a1d2bb79efaa0dc82eade4,trajectory_049,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,28916f2098e26191ef1652120b593b6508843754985b2d8baa75940e0c5fd512,trajectory_040,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,2c260dbbe16e3043b30c0180c74d6e1e8bb5fb373fa24e790dd8baa144c2df21,trajectory_143,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,2f61f0333eb0869c3d2af547f540382f5580ff0036f49f12d59da94e69814172,trajectory_029,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,31f69f5235e9e326d7bc7f1966cb8accca1717504fa8fa1e69b76a435ee8034e,trajectory_013,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,33c79c7e52903f30993f634203d079c2b23cbf39d542843b95460d9cb9ecf488,trajectory_091,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,34cdeabd4b45ecccec143b2bb953ce185e50c8b7baa7ec7715cfbf69fb223766,trajectory_101,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,35007e70c7f121c5ecddef083d9b5a5c2ffa280cbf90750562adad287ca7ec7e,trajectory_032,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,352d4578e4c0db5d0e6ba9bf0e28c3015e86d29ea6b427d7f643b599fc7acdf2,trajectory_006,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,37785295d302f66972dfc33f3febb47f17cdbdd9ef89afaff833af8f54a316b2,trajectory_106,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,trajectory_121,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,3b8b57c4f8bc994dc44f23d1343dca1c2bb3dab23420328d7c45efbf64cad935,trajectory_123,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,3e25fa2cd6f1be3006dda0f222bd5706c91724aa38d54c369b5e6e68977e5706,trajectory_060,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,3e87cf4bfc6df2c0fd5b84a81a422fbf44b18d64304f101cbfc4a6e2c88de42f,trajectory_120,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,403a8fc503ef3b1432586af381e00ae56468ee8dc0f1890b6cc740d2b71398a9,trajectory_145,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,trajectory_003,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,455df4f337dd869ec3d041361009426d63667b3c1f9fd5dc147bf06e9798ebbe,trajectory_097,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,47d4a0170ccef17605464405a8c16d904f85d4732af703a9ece8ee196c0a441c,trajectory_115,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,48832d0ec9a2c6125d5f17a150bfa429e812d18d57eb972c46e198ba4d8f751c,trajectory_051,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,48f55f94abd2f19dc0e42f9789c73bbd605042a4903da3ac8961a938b930776f,trajectory_152,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,495aed44fa5c9924a609b11d58630ae664e155bdcd7e9c62435fa9488d8fb41f,trajectory_007,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,4a2327c086935f743ca02bbfffb75a4d3833e788244e6f69fcf3aa03a72f107c,trajectory_137,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,4c0120b997986071fa8373f6475c86e8b599a87c76e17842cee2130d0a4f4780,trajectory_002,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,4c68775b3fe6de780c3b7546007a4a5b2335202aa710f1956e38babdd382f8cd,trajectory_096,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,503872d2622b8d6e6c4a56829f7bd6b30d2c707da4ec550df17ad34fc7f40158,trajectory_017,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,51480cdcfda1f03ce68798883c7c94f5827a269f6b64569ab19adfd6a908fc0c,trajectory_102,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,54bf715f54efcb7f9ee35f33bff4ffbba3dd240d9300fde5f2076bc79d1f7a10,trajectory_135,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,58bb40e5c210481f24086f76a049e33e02a8b7fb9b04e75a474c9049dd072f2b,trajectory_104,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,5b29cfb3cab0787e7ac9277e33c368fbb0dcd7b7789bd5c492f07fd04cccac8a,trajectory_157,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,5cb0d3ea27db6724338fd77ae538852f6d94607e0354c2dc56cfc3be3be1aaab,trajectory_072,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,5d30bb2389dcd9ce2132810b892d827add2be514e596f0d408b26957a6169a1c,trajectory_048,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,trajectory_109,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,61cf065b1346ac7313777bcf9b8ce2ae067a03b601b9f752872306d83f082a83,trajectory_113,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,trajectory_136,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,67148de783e9a0c5f073d19a0d7c3c44ca35a647d7cb2ead25e02b90953262f8,trajectory_105,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,68432406fa88e3ba9e73856d01b1cc541f9134369bb2459059f1fc36564c045f,trajectory_117,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,686ce309383dceffb72e64c1d7eb06f366c93fda04084cd6c39f6e89332fa799,trajectory_000,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,6f494d893ed1a07925719d015b2ee2f55de5088b1aaebfb231b0b9bbb0d40039,trajectory_014,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,7081b5dc46ee76c4a76bd8c142d61d00ad0300933221a340da1fa88d8caaa1b8,trajectory_065,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,71d7ebb573b83f4eb7da1edce7175c9650c45196db754a1cb806a2b89bc610ba,trajectory_087,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,trajectory_134,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,72ad8987f43d3155ae17d4c5db8054e43e840aa838acb2e1e6d25da0d1c8d411,trajectory_103,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,740b45ba8a847d389787064239c5447da96fd8c9783539870faded64202a17ad,trajectory_093,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,trajectory_144,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,78e2c05235eed4c7aded39a5955b332ed8c3b5f3ff6d1e633c0ba4f840d706fc,trajectory_070,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,7b691d6bc61902ea7d02df04837d5eff55bcb12ddc737f432ecf9ff87ad585f1,trajectory_100,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,7cddcc7aecfb2cc7a9567c82fdf3d8bc4e454260d03cda535a3738b074cf8dd5,trajectory_067,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,7cf509b9613e6bc8539efc4da94e1bf8e7d1c2656024efa0e0b8f0d0eff9d428,trajectory_069,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,7d31283416312d45bb28a2f3e0143818a5a6ba2c70482c412abe08ee1f50f5c6,trajectory_128,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,7ec3a941b8a8e9f6396fe87a2a526d704c200da5c7b0fdf04f615cc804cb0f16,trajectory_154,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,7f19e5fb7c4a3e5512e3ca808b23999cd566c13c7713e94523157d861841d4df,trajectory_054,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,7f4763daab05f66e40bf64089e5137340eaf99858c1b8649ae3113641088b90e,trajectory_005,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,827b375c519d968a5b41663c8e8a2a747c9eb269019e2d86f29330fde600f1b6,trajectory_010,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,84275ca5d90e2452b2b6e25b0dc49327ca349cf2cc1388b020532f03badd2856,trajectory_092,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,843b7cea53c9f6b748a8488f867f3af3d5f55da01300b043fa64ce853453e711,trajectory_034,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,85586cb1bf15307d03bb378cf6ac237fffd25e3588ea376288f105be162123eb,trajectory_075,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,85dc9c6d83b5e8b4d87c745d9ca244d761b7eeb74bef1be34b0b065e45910ce9,trajectory_016,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,89043c092bd9a93f80f6d1202c101679b192f603234e799df6201a6c2742c27c,trajectory_148,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,8908cd02de98b2b8e1492152922173fea5395752617a1da31b0a1f4b42671215,trajectory_083,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,8954d7372760d015dde205fe23c29cd3f788725a3aaacb3facbec5b439e30a27,trajectory_011,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,89e2a18f38d91422b27bab0ab848308c9e7a0ef1426a7cb35ae47a7834129fee,trajectory_036,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,8a31187b8082f322d3889fa8690653f8ea1bb720ca6b7580c281e490c5d9ff82,trajectory_142,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,trajectory_030,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,8d7bbe8ea92596c88e4302fb0ba88365293f88c96fdc92722986905bc459aea4,trajectory_078,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,902a8600c2185a59cf86deaa728f357a1c8f7c12f612ef6346dcfb241e293ca1,trajectory_158,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,90ae6d4e772c54e6f62a165614eed2df96c93f4d486693d2a17d976338f54bb6,trajectory_012,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,91ed2116da7bf073830df8553a162c8e21c01a157b9aa36f8d708a2a598af937,trajectory_139,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,9602447adb23a927a798b929ce2924e219d87de30e27012b5194fdc45718699c,trajectory_112,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,9660cef6ce0545e32bd3f3b05df8237968dc62decbd0a22d567e190f4d7053d2,trajectory_111,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,973fd8131a9cd42f1dfbb69f8755470b9f35fc4f642098dbfd720d4346751e59,trajectory_043,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,97ac5290d57cbe7a453c02dcfb36927eda1953de8480792f9c91f45e08bcb212,trajectory_025,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,9a9ec1e0022a853751297ce0a98e4f8964494a7ce54c92efeeae3b0e0da6e703,trajectory_045,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,9b4ce9e30581c65e935158f1fd19b88bff8be3de5905f24cfd4756d535c5a879,trajectory_039,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,9bd9331c5990f861976a22603cc57bd572b2ce6682ee7e3ced8c7392ca0d221a,trajectory_053,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,9d89e1bfb32d5fc8c14e827c039bfa0ae099593c8ff0d70f841bc5cc501d4bd4,trajectory_151,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,9f3a06b8da1bf017fc6d0d042efa79b8e1d19bce4a134ed0e0ed52f76125c3af,trajectory_047,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,a109a7254612e6f8df68ba11aaaff028114a82e042ce2eaa3e4e73c5a5b77a7f,trajectory_076,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,a11a9cb9acf1dc8dde81e8950d00399d055990e4d6112f37dba444d46d0fd22d,trajectory_041,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,a1dcd3f9d2d0215aeb629414e6ebd203f2345395673d63274b4465e0847d6ccb,trajectory_089,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,a7bc4058163210f465a6173a3ffc77fa7c5b4e7a90960c50bed947d0346b6a13,trajectory_081,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,a887ec40ba4dd72bbe4406acf5cf70281c31b41deec40b48cc2213c5665b72cb,trajectory_146,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,a9689872a7740bb25a1a2ff69704093229f9f308d2f07588903acda37c478c7c,trajectory_022,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,a9c47a91c002091ddea4ec1679ab0bb336b9d3d6aa5e99d1b1a70c390473eefc,trajectory_079,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,aa2170a104fe9a5883cd2fac7365c8e64fa69aeae243c2a51e690d7688af2d5a,trajectory_035,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,aa5825ef6b28d8d90cfb790aca68cb615c47723d18109e0a5c03bead5c7c9d24,trajectory_026,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,af38432b70f3754f4a643ba6a588a64cc2e53ca500c09479433518c5d7e2a2b0,trajectory_077,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,b34fad5df1e0a336db93b77bb87845da3d17b38206b8496af3ea2adbd78d821e,trajectory_114,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,b5b68e744d02d37b144270ef2b9a6acfc983022dbc3e84503f9d6b952fc2a356,trajectory_150,high_curvature,1.0,1.0,same,False
ur5e,single_gn_k0,b5fd37d5173ef327cdc96402d2d3c4869598cb3cb5dda9a0b50c35bb5d56e57d,trajectory_063,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,b673ff7ac8a40599b61e9f3c7ebaee52de8edf81014cf5a8037bc7a2ad358a9d,trajectory_028,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,b85bb93111b10690027a3f1c51c8e8627a6ed0e4adeed0b1d40f0126f6082bd6,trajectory_023,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,ba9bb4e132a286302883d3ca2207dc242aa87c57450d1d6cc2dcde74d79d625b,trajectory_046,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,bad5e5c0fcc0674d2f204b7d752f89b1ce0e189c061a241d4a153ad0c78947d9,trajectory_044,near_singular,1.0,1.0,same,False
ur5e,single_gn_k0,be3fedf6b4ea6b22f2babefaf2de72264a62f2a64da106c9a73fa85110045699,trajectory_015,smooth,1.0,1.0,same,False
ur5e,single_gn_k0,bf95d183d97ef7ba56cbaea67cad039c8230048f1456470eb022d582e5d87b96,trajectory_090,joint_limit_return,1.0,1.0,same,False
ur5e,single_gn_k0,c080efe6c92fe0222a4c277a6b40e11d7ade18ceee24413120e3ec60656c5308,trajectory_107,joint_limit_return,1.0,1.0,same,False
