robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,frame_calls,all_frame_cumulative_ns,max_latency_ms,over_20ms_frames,failure_reasons,physical_boundary_frames,rate_boundary_frames,mean_iterations,mean_evaluations,mean_qp_calls,mean_line_search_evaluations,mean_extra_backtracking_evaluations,internal_statuses
ur5e,single_gn_k1,Bounded GN kappa=1,joint_limit_return,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.2586045,0.2759647,0.41774059999999846,1575.4552906666668,39.38638226666667,39.362300000000005,39.76038488333333,0.00011857609832603362,0.0009418379809866431,0.00018565277756974242,0.008581113313608347,0.9999999999989999,2.1969194376069603,0.04393838875213921,150.0,0,18000,4726365872,0.692182,0,{},18,3,1.9975,3.995,0.9975,0.9975,0.0,"{""task_candidate"":18000}"
ur5e,single_gn_k1,Bounded GN kappa=1,near_singular,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9916666666666667,0.9916666666666667,0.257341,0.27572864999999996,0.3989474099999993,1672.4021646666665,41.81005411666666,37.14226216666667,38.50980755,0.0008002343488481598,0.0009992678045360262,0.003686560212859468,0.008631556649537764,0.9999999999990026,4.571489137475836,0.09142978274951673,148.75,0,18000,5017206494,5.254104,0,"{""position_tolerance"":24,""position_tolerance+orientation_tolerance"":126}",0,12,1.9746666666666666,4.586166666666666,0.983,1.6115,0.6335,"{""task_candidate"":17850,""no_descent"":60,""stationary"":90}"
ur5e,single_gn_k1,Bounded GN kappa=1,smooth,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.258273,0.27492275,0.41909570999999846,1574.1325896666667,39.353314741666665,39.3483365,39.7154293,9.473501050757529e-05,0.0009432126929563486,0.00015109100858535937,0.008714053225095783,0.9999999999990026,2.5168137880823847,0.050336275761647696,150.0,0,18000,4722397769,0.695317,0,{},0,12,1.9988333333333332,3.9976666666666665,0.9988333333333334,0.9988333333333334,0.0,"{""task_candidate"":18000}"
ur5e,single_gn_osqp,"GN kappa=1, OSQP",high_curvature,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9913333333333333,0.9913333333333333,0.283095,0.3110848999999999,0.5867463499999958,2571.220200333333,64.28050500833334,43.101819166666665,43.64758393333333,0.00044269889860594524,0.0009861979019906793,0.0006200023118399443,0.006656078185743518,0.9999999999990026,10.488061598490296,0.2097612319698059,148.7,0,18000,7713660601,22.319182,65,"{""position_tolerance"":3,""position_tolerance+orientation_tolerance"":153}",0,81,2.1311666666666667,4.867555555555556,1.136388888888889,1.7398333333333333,0.6062222222222222,"{""task_candidate"":17844,""deadline"":62,""stationary"":50,""no_descent"":44}"
ur5e,single_gn_osqp,"GN kappa=1, OSQP",joint_limit_return,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.2822615,0.30489255,0.438229969999999,1719.276903,42.981922575,42.91040616666666,43.54450883333333,0.00011857609832600528,0.0009418379809883043,0.00018565277757136097,0.008581113313606848,0.9999999999989999,2.1969194375763665,0.04393838875152733,150.0,0,18000,5157830709,0.836398,0,{},18,3,1.9975,3.995,0.9975,0.9975,0.0,"{""task_candidate"":18000}"
ur5e,single_gn_osqp,"GN kappa=1, OSQP",near_singular,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9916666666666667,0.9916666666666667,0.2800045,0.3034737,0.39493217999999836,2059.7166930000003,51.49291732500001,40.23733933333333,41.6810694,0.0008002343488481598,0.0009992678045358597,0.0036865602129341267,0.008631556649537523,0.9999999999990026,4.571489137473771,0.09142978274947541,148.75,0,18000,6179150079,21.153491,9,"{""position_tolerance"":24,""position_tolerance+orientation_tolerance"":126}",0,12,1.9746666666666666,4.583444444444445,0.9826111111111111,1.6091666666666666,0.6311666666666667,"{""task_candidate"":17850,""no_descent"":60,""stationary"":83,""deadline"":7}"
ur5e,single_gn_osqp,"GN kappa=1, OSQP",smooth,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.2821275,0.30492165,0.44675335999999866,1719.0376393333333,42.97594098333333,42.906267166666666,43.55977588333333,9.473501050931866e-05,0.0009432126929555257,0.00015109100858689731,0.008714053225103923,0.9999999999990026,2.5168137876810515,0.050336275753621026,150.0,0,18000,5157112918,0.656404,0,{},0,12,1.9988333333333332,3.9976666666666665,0.9988333333333334,0.9988333333333334,0.0,"{""task_candidate"":18000}"
ur5e,trac_task_20ms,TRAC-IK task 20 ms,high_curvature,40,3,"[38,39,38]",38.333333333333336,0.9583333333333334,"[38,39,37]",0.95,0.987,0.9869444444444445,0.1606445,0.2322199,20.21933991,2656.3950743333335,66.40987685833333,25.163296833333334,138.14772721666492,0.0004313755659525607,0.0009485997282989671,0.0006295421419177373,0.008092328749714247,0.9999999999999998,12.816291296977681,0.2563258259395536,147.48333333333332,0,18000,7969185223,57.220055,235,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":234}",0,51,,,,,,
ur5e,trac_task_20ms,TRAC-IK task 20 ms,joint_limit_return,40,3,"[40,39,39]",39.333333333333336,0.9833333333333334,"[40,39,39]",0.9833333333333334,0.9976111111111111,0.9976111111111111,0.16024,0.22385754999999993,0.8924988299999843,1449.3718746666666,36.23429686666667,25.066290333333335,47.94255194999989,0.00013431923256302674,0.0009600085092200973,0.0001757862752759934,0.007774864329511108,1.0,7.570845563163251,0.15141691126326504,149.29166666666666,0,18000,4348115624,20.362206,43,"{""internal_nonconvergence+position_tolerance"":2,""internal_nonconvergence+position_tolerance+orientation_tolerance"":41}",97,50,,,,,,
ur5e,trac_task_20ms,TRAC-IK task 20 ms,near_singular,40,3,"[39,38,39]",38.666666666666664,0.9666666666666666,"[39,38,39]",0.9666666666666666,0.9882777777777778,0.9882777777777778,0.159873,0.22818474999999994,20.216900239999998,2451.936851,61.298421274999995,24.942380833333335,51.4400713999989,0.0004748058481037751,0.0009661594774190446,0.0019043445056094066,0.007758133018911934,0.9999999999999998,9.872645079399264,0.1974529015879853,148.24166666666667,0,18000,7355810553,20.376925,211,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":211}",0,29,,,,,,
ur5e,trac_task_20ms,TRAC-IK task 20 ms,smooth,40,3,"[39,39,39]",39.0,0.975,"[39,38,39]",0.9666666666666666,0.9894999999999999,0.9894444444444445,0.1603675,0.2249402,20.20290361,2326.5528616666666,58.163821541666664,25.0897315,38.14919028333331,9.656531594805142e-05,0.0009472246168300745,0.00015205914949834894,0.007146455216102078,0.9999999999999998,5.163702668086108,0.10327405336172218,148.425,0,18000,6979658585,59.852665,190,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":189}",0,36,,,,,,
ur5e,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,40,3,"[37,37,39]",37.666666666666664,0.9416666666666667,"[37,37,39]",0.9416666666666667,0.9850555555555556,0.9850555555555556,0.1607585,0.23101665,5.20158987,1493.9588250000002,37.34897062500001,25.144343666666664,137.7182627333332,0.0004282155319812254,0.0009546856462466048,0.0006239756074956349,0.008452357470440777,0.9999999999999998,12.740625669274316,0.2548125133854863,146.53333333333333,0,18000,4481876475,5.616961,0,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":269}",0,50,,,,,,
