run_id,site_id,uid,family,candidate_id,repeat,complete,accepted_frames,prefix_frames,first_failure_frame,first_failure_kind,total_latency_ns
state_06_candidate_03_r4,state_06,6db40955407e85f5dc6adf07a506eeb36af9baf5558e90c1d5d660b23f50f090,smooth,candidate_03,4,True,30,30,,,20063278
state_06_candidate_01_r2,state_06,6db40955407e85f5dc6adf07a506eeb36af9baf5558e90c1d5d660b23f50f090,smooth,candidate_01,2,True,30,30,,,15709015
state_06_candidate_00_r2,state_06,6db40955407e85f5dc6adf07a506eeb36af9baf5558e90c1d5d660b23f50f090,smooth,candidate_00,2,True,30,30,,,16080773
state_06_candidate_03_r2,state_06,6db40955407e85f5dc6adf07a506eeb36af9baf5558e90c1d5d660b23f50f090,smooth,candidate_03,2,True,30,30,,,18786615
state_06_candidate_05_r4,state_06,6db40955407e85f5dc6adf07a506eeb36af9baf5558e90c1d5d660b23f50f090,smooth,candidate_05,4,True,30,30,,,16645616
state_06_candidate_03_r3,state_06,6db40955407e85f5dc6adf07a506eeb36af9baf5558e90c1d5d660b23f50f090,smooth,candidate_03,3,True,30,30,,,15350546
state_28_candidate_05_r2,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_05,2,True,30,30,,,15798872
state_28_candidate_04_r3,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_04,3,True,30,30,,,19691931
state_28_candidate_04_r2,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_04,2,True,30,30,,,17790915
state_28_candidate_05_r1,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_05,1,True,30,30,,,17316544
state_28_candidate_01_r4,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_01,4,True,30,30,,,21033182
state_28_candidate_04_r1,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_04,1,True,30,30,,,21774875
state_28_candidate_00_r2,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_00,2,True,30,30,,,17689288
state_28_candidate_00_r1,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_00,1,True,30,30,,,19329214
state_28_candidate_01_r2,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_01,2,True,30,30,,,15769959
state_28_candidate_03_r0,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_03,0,True,30,30,,,16715657
state_28_candidate_02_r1,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_02,1,True,30,30,,,20237975
state_28_candidate_03_r2,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_03,2,True,30,30,,,19537712
state_28_candidate_01_r0,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_01,0,True,30,30,,,17640415
state_28_candidate_00_r4,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_00,4,True,30,30,,,17356466
state_28_candidate_00_r3,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_00,3,True,30,30,,,18277283
state_28_candidate_02_r3,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_02,3,True,30,30,,,17860438
state_28_candidate_01_r1,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_01,1,True,30,30,,,19331161
state_28_candidate_05_r4,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_05,4,True,30,30,,,18935951
state_28_candidate_05_r3,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_05,3,True,30,30,,,16035933
state_28_candidate_02_r2,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_02,2,True,30,30,,,19557704
state_28_candidate_02_r4,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_02,4,True,30,30,,,19429707
state_28_candidate_03_r4,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_03,4,True,30,30,,,16719192
state_28_candidate_03_r3,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_03,3,True,30,30,,,23531170
state_28_candidate_04_r4,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_04,4,True,30,30,,,17932911
state_28_candidate_03_r1,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_03,1,True,30,30,,,19564991
state_28_candidate_04_r0,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_04,0,True,30,30,,,20839226
state_28_candidate_05_r0,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_05,0,True,30,30,,,18435071
state_28_candidate_02_r0,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_02,0,True,30,30,,,17497865
state_28_candidate_00_r0,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_00,0,True,30,30,,,20985633
state_28_candidate_01_r3,state_28,46aa9a3765a4a0fe80d9ac1fd4a99111fbbc6a0e2b335d23a0ac9dec7d0061c0,joint_limit_return,candidate_01,3,True,30,30,,,21210425
state_26_candidate_00_r1,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_00,1,True,30,30,,,16470809
state_26_candidate_03_r2,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_03,2,True,30,30,,,16381348
state_26_candidate_05_r3,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_05,3,True,30,30,,,16712346
state_26_candidate_01_r4,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_01,4,True,30,30,,,18700773
state_26_candidate_01_r0,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_01,0,True,30,30,,,17876165
state_26_candidate_04_r1,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_04,1,True,30,30,,,17780380
state_26_candidate_00_r0,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_00,0,True,30,30,,,16488777
state_26_candidate_02_r3,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_02,3,True,30,30,,,16660842
state_26_candidate_05_r0,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_05,0,True,30,30,,,16803862
state_26_candidate_02_r1,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_02,1,True,30,30,,,17743677
state_26_candidate_05_r1,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_05,1,True,30,30,,,18446359
state_26_candidate_03_r3,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_03,3,True,30,30,,,19764408
state_26_candidate_05_r2,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_05,2,True,30,30,,,19044658
state_26_candidate_03_r0,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_03,0,True,30,30,,,17822391
state_26_candidate_04_r0,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_04,0,True,30,30,,,16552040
state_26_candidate_00_r2,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_00,2,True,30,30,,,16739825
state_26_candidate_02_r2,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_02,2,True,30,30,,,17863963
state_26_candidate_05_r4,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_05,4,True,30,30,,,16641082
state_26_candidate_01_r1,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_01,1,True,30,30,,,15891316
state_26_candidate_01_r2,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_01,2,True,30,30,,,17616821
state_26_candidate_00_r3,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_00,3,True,30,30,,,21628370
state_26_candidate_04_r4,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_04,4,True,30,30,,,16701290
state_26_candidate_02_r4,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_02,4,True,30,30,,,16667585
state_26_candidate_02_r0,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_02,0,True,30,30,,,16217636
state_26_candidate_04_r2,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_04,2,True,30,30,,,20620881
state_26_candidate_01_r3,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_01,3,True,30,30,,,15957994
state_26_candidate_00_r4,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_00,4,True,30,30,,,21468232
state_26_candidate_04_r3,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_04,3,True,30,30,,,18758965
state_26_candidate_03_r4,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_03,4,True,30,30,,,15897417
state_26_candidate_03_r1,state_26,a8ae0570c0ff2180ee42cba45405928df376b6123464d613d96c91a714b0ce34,joint_limit_return,candidate_03,1,True,30,30,,,17166572
state_03_candidate_02_r3,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_02,3,True,30,30,,,17380007
state_03_candidate_04_r4,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_04,4,True,30,30,,,16320322
state_03_candidate_04_r0,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_04,0,True,30,30,,,17538263
state_03_candidate_04_r3,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_04,3,True,30,30,,,16491722
state_03_candidate_04_r2,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_04,2,True,30,30,,,16528689
state_03_candidate_01_r4,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_01,4,True,30,30,,,19326902
state_03_candidate_00_r4,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_00,4,True,30,30,,,17533975
state_03_candidate_02_r4,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_02,4,True,30,30,,,18787675
state_03_candidate_05_r3,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_05,3,True,30,30,,,16835958
state_03_candidate_04_r1,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_04,1,True,30,30,,,16746785
state_03_candidate_05_r0,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_05,0,True,30,30,,,17833203
state_03_candidate_03_r4,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_03,4,True,30,30,,,17554252
state_03_candidate_01_r0,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_01,0,True,30,30,,,18774756
state_03_candidate_03_r3,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_03,3,True,30,30,,,17344454
state_03_candidate_00_r2,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_00,2,True,30,30,,,17971573
state_03_candidate_05_r2,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_05,2,True,30,30,,,16840451
state_03_candidate_03_r2,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_03,2,True,30,30,,,16049610
state_03_candidate_00_r0,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_00,0,True,30,30,,,17340161
state_03_candidate_02_r1,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_02,1,True,30,30,,,16521291
state_03_candidate_05_r1,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_05,1,True,30,30,,,17267339
state_03_candidate_01_r3,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_01,3,True,30,30,,,17204251
state_03_candidate_03_r1,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_03,1,True,30,30,,,17747724
state_03_candidate_01_r1,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_01,1,True,30,30,,,16636035
state_03_candidate_01_r2,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_01,2,True,30,30,,,16789941
state_03_candidate_00_r3,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_00,3,True,30,30,,,17847502
state_03_candidate_00_r1,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_00,1,True,30,30,,,16023816
state_03_candidate_03_r0,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_03,0,True,30,30,,,16809311
state_03_candidate_02_r2,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_02,2,True,30,30,,,16381797
state_03_candidate_02_r0,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_02,0,True,30,30,,,16988813
state_03_candidate_05_r4,state_03,de5fd8bdc41803a9c60ae3403f1bd816fe3517252f66357cb1585710a3dba6b2,smooth,candidate_05,4,True,30,30,,,19679654
state_07_candidate_02_r3,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_02,3,True,30,30,,,16901978
state_07_candidate_05_r2,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_05,2,True,30,30,,,15865460
state_07_candidate_03_r4,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_03,4,True,30,30,,,16171375
state_07_candidate_01_r2,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_01,2,True,30,30,,,15763184
state_07_candidate_02_r4,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_02,4,True,30,30,,,18430670
state_07_candidate_00_r2,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_00,2,True,30,30,,,16690731
state_07_candidate_01_r1,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_01,1,True,30,30,,,16531209
state_07_candidate_03_r2,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_03,2,True,30,30,,,16250750
state_07_candidate_04_r3,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_04,3,True,30,30,,,15867308
state_07_candidate_05_r4,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_05,4,True,30,30,,,19003234
state_07_candidate_00_r0,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_00,0,True,30,30,,,21166893
state_07_candidate_02_r2,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_02,2,True,30,30,,,21595049
state_07_candidate_02_r1,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_02,1,True,30,30,,,16976697
state_07_candidate_04_r2,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_04,2,True,30,30,,,16926104
state_07_candidate_01_r4,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_01,4,True,30,30,,,16085568
state_07_candidate_04_r0,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_04,0,True,30,30,,,19214299
state_07_candidate_03_r3,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_03,3,True,30,30,,,16665922
state_07_candidate_00_r4,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_00,4,True,30,30,,,17382005
state_07_candidate_01_r3,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_01,3,True,30,30,,,17543622
state_07_candidate_00_r1,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_00,1,True,30,30,,,16758882
state_07_candidate_05_r0,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_05,0,True,30,30,,,20736824
state_07_candidate_00_r3,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_00,3,True,30,30,,,17711498
state_07_candidate_05_r3,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_05,3,True,30,30,,,18139875
state_07_candidate_02_r0,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_02,0,True,30,30,,,15820792
state_07_candidate_01_r0,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_01,0,True,30,30,,,15492850
state_07_candidate_03_r1,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_03,1,True,30,30,,,16123954
state_07_candidate_04_r4,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_04,4,True,30,30,,,16671402
state_07_candidate_03_r0,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_03,0,True,30,30,,,17319399
state_07_candidate_04_r1,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_04,1,True,30,30,,,20361687
state_07_candidate_05_r1,state_07,78ab2e02787df24bab9b47e43eb0542fbbde14be2fabca2cb9720d8257e8e36d,smooth,candidate_05,1,True,30,30,,,16008842
state_30_candidate_01_r0,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_01,0,True,30,30,,,18199957
state_30_candidate_05_r4,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_05,4,True,30,30,,,28917095
state_30_candidate_03_r2,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_03,2,True,30,30,,,18387282
state_30_candidate_00_r1,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_00,1,True,30,30,,,15864461
state_30_candidate_01_r3,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_01,3,True,30,30,,,16456261
state_30_candidate_00_r0,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_00,0,True,30,30,,,16512462
state_30_candidate_03_r0,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_03,0,True,30,30,,,19339801
state_30_candidate_01_r4,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_01,4,True,30,30,,,16447404
state_30_candidate_04_r3,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_04,3,True,30,30,,,19708736
state_30_candidate_03_r3,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_03,3,True,30,30,,,16147908
state_30_candidate_05_r2,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_05,2,True,30,30,,,16886513
state_30_candidate_05_r0,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_05,0,True,30,30,,,15980200
state_30_candidate_00_r3,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_00,3,True,30,30,,,18965348
state_30_candidate_00_r4,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_00,4,True,30,30,,,16267821
state_30_candidate_04_r1,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_04,1,True,30,30,,,16911164
state_30_candidate_01_r2,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_01,2,True,30,30,,,19304020
state_30_candidate_02_r4,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_02,4,True,30,30,,,16978050
state_30_candidate_04_r2,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_04,2,True,30,30,,,20193946
state_30_candidate_02_r2,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_02,2,True,30,30,,,16860085
state_30_candidate_05_r3,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_05,3,True,30,30,,,19697513
state_30_candidate_03_r4,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_03,4,True,30,30,,,17700235
state_30_candidate_01_r1,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_01,1,True,30,30,,,16663703
state_30_candidate_03_r1,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_03,1,True,30,30,,,16509022
state_30_candidate_00_r2,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_00,2,True,30,30,,,16549413
state_30_candidate_02_r0,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_02,0,True,30,30,,,16751157
state_30_candidate_02_r1,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_02,1,True,30,30,,,16653175
state_30_candidate_04_r0,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_04,0,True,30,30,,,16133351
state_30_candidate_05_r1,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_05,1,True,30,30,,,16402787
state_30_candidate_02_r3,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_02,3,True,30,30,,,16683458
state_30_candidate_04_r4,state_30,fb66d43222970961a432514784a0323db562ab5e22b9fbe870aaa6f7bf4104eb,high_curvature,candidate_04,4,True,30,30,,,17650259
state_21_candidate_00_r3,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_00,3,True,30,30,,,18937964
state_21_candidate_00_r0,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_00,0,True,30,30,,,17376006
state_21_candidate_05_r4,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_05,4,True,30,30,,,16168859
state_21_candidate_00_r4,state_21,be4796d347e87ed43ba39c8181b1f9f194482f8f2a3ebdacfde1ef49996d131f,joint_limit_return,candidate_00,4,True,30,30,,,16411960
