run_id,site_id,uid,family,method,repeat,frames,initial_q,complete,accepted_frames,all_frames_within_20ms,complete_within_20ms,first_failure_frame,first_failure_kind,total_latency_ns
trajectory_26_dls_strict_r0,trajectory_26,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,dls_strict,0,150,"[-1.2550342189217967, 0.8686761431733064, 0.2653256626716707, -0.6211012746516752, 2.5953000000000004, 2.9384634835047447, 0.6912608648491174]",False,70,True,False,70,internal_nonconvergence+orientation_tolerance,612887912
trajectory_29_trac_task_5ms_r0,trajectory_29,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_5ms,0,150,"[-1.2650513767980658, -0.43971291762964715, -1.3728146429403614, -1.7544168184300677, 0.3698512018232597, 3.4505000000000003, 0.05150820077903298]",True,150,True,True,,,26478698
trajectory_23_trac_task_20ms_r0,trajectory_23,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trac_task_20ms,0,150,"[1.5552069472326666, -0.09386180337858052, 1.172032425903462, -1.5681437929380007, 0.6237919629324234, 1.433829794801732, 2.5953000000000004]",True,150,True,True,,,28350501
trajectory_12_trac_strict_20ms_r1,trajectory_12,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trac_strict_20ms,1,150,"[0.8822446021518249, 0.32307848886988044, 1.1099170111061665, -0.5311475740193101, 1.6436929333293564, 3.0234363006954905, 2.1297500197666706]",False,76,False,False,76,internal_nonconvergence+position_tolerance+orientation_tolerance,1519182820
trajectory_21_trac_task_5ms_r0,trajectory_21,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trac_task_5ms,0,150,"[0.6383027055682345, 1.4607999999999999, 1.3891908132826067, -1.370218783454471, -0.470730268965795, 1.706755020082932, 0.09698989258391427]",True,150,True,True,,,27136341
trajectory_15_trac_task_5ms_r1,trajectory_15,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trac_task_5ms,1,150,"[1.23879274147841, -0.24112841600403906, -0.3669134703897978, -0.3009569846322578, -0.09840834676273053, 1.5462253889755246, -1.157829171391544]",True,150,True,True,,,26031012
trajectory_25_trac_task_20ms_r1,trajectory_25,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trac_task_20ms,1,150,"[-1.68136092204677, -0.28323103047534404, -0.8589129683281165, -1.9157352916331027, 2.5953000000000004, 1.7085843453390148, 0.4930637350679936]",True,150,True,True,,,25790097
trajectory_27_trac_strict_20ms_r1,trajectory_27,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_strict_20ms,1,150,"[0.11013187782707023, 0.08261373920335854, 0.2680269950055522, -1.4842978898814214, -0.8055537512624422, 3.4505000000000003, -0.21451778603021388]",True,150,True,True,,,27645813
trajectory_04_trac_strict_5ms_r2,trajectory_04,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trac_strict_5ms,2,150,"[0.8764503189741217, 0.2484545572474624, 0.9858623530365795, -0.9168201917228007, 0.7620304348171548, 0.7162060872997005, 0.4674653348124861]",True,150,True,True,,,27757247
trajectory_03_trac_task_20ms_r1,trajectory_03,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trac_task_20ms,1,150,"[0.08800023792878346, -0.7243631304519502, -1.0644025585873105, -1.6912192273227877, 0.5323392897106182, 1.5759703045285698, 0.9688872373949686]",True,150,True,True,,,25823504
trajectory_18_trac_strict_20ms_r2,trajectory_18,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trac_strict_20ms,2,150,"[-1.5238361610017774, -1.3484634516894036, 1.547551062431669, -0.6383213619062299, -0.5574062353674284, 1.0866475237195234, -2.8075372986730716]",True,150,True,True,,,27744767
trajectory_29_trac_strict_20ms_r1,trajectory_29,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_20ms,1,150,"[-1.2650513767980658, -0.43971291762964715, -1.3728146429403614, -1.7544168184300677, 0.3698512018232597, 3.4505000000000003, 0.05150820077903298]",True,150,True,True,,,28264004
trajectory_07_trac_task_20ms_r0,trajectory_07,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trac_task_20ms,0,150,"[-1.5394992506035106, 0.6108787929871341, 0.9928113030330141, -2.067733972795519, -0.1098307781822299, 1.1059518538522677, 1.6698609544803817]",True,150,True,True,,,25905835
trajectory_00_trac_strict_20ms_r1,trajectory_00,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trac_strict_20ms,1,150,"[1.8045525647893919, 0.2263076606986511, -0.3372067100575985, -1.8921996499596407, -0.11880835884944438, 1.6265685925609459, 0.3582006672127863]",True,150,True,True,,,27431617
trajectory_34_trac_task_5ms_r0,trajectory_34,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trac_task_5ms,0,150,"[-1.1592058713003646, 0.1964021212531033, -0.5464022436655562, -1.1510687856947253, -1.2981413533683839, 1.8437018291450857, 1.1925764049191467]",True,150,True,True,,,33327474
