robot,run_id,uid,family,method,repeat,complete,complete_within_20ms,total_latency_ns,source
panda,trajectory_38_trac_task_20ms_r1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trac_task_20ms,1,True,True,30898960,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_38_trac_task_20ms_r1.jsonl.gz
panda,trajectory_38_trac_task_20ms_r2,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trac_task_20ms,2,True,True,42302304,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_38_trac_task_20ms_r2.jsonl.gz
panda,trajectory_38_trac_task_5ms_r0,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trac_task_5ms,0,True,True,33700995,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_38_trac_task_5ms_r0.jsonl.gz
panda,trajectory_38_trac_task_5ms_r1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trac_task_5ms,1,True,True,33013133,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_38_trac_task_5ms_r1.jsonl.gz
panda,trajectory_38_trac_task_5ms_r2,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trac_task_5ms,2,True,True,28252913,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_38_trac_task_5ms_r2.jsonl.gz
panda,trajectory_39_dls_strict_r0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,dls_strict,0,True,True,149266518,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_dls_strict_r0.jsonl.gz
panda,trajectory_39_dls_task_r0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,dls_task,0,True,True,84602750,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_dls_task_r0.jsonl.gz
panda,trajectory_39_trac_strict_20ms_r0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_strict_20ms,0,True,True,32009558,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_39_trac_strict_20ms_r1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_strict_20ms,1,True,True,32441249,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_39_trac_strict_20ms_r2,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_strict_20ms,2,True,True,35300412,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_39_trac_strict_5ms_r0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_strict_5ms,0,True,True,35913976,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_39_trac_strict_5ms_r1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_strict_5ms,1,True,True,32762120,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_39_trac_strict_5ms_r2,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_strict_5ms,2,True,True,36161252,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_39_trac_task_20ms_r0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_20ms,0,True,True,33565371,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_task_20ms_r0.jsonl.gz
panda,trajectory_39_trac_task_20ms_r1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_20ms,1,True,True,30195966,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_task_20ms_r1.jsonl.gz
panda,trajectory_39_trac_task_20ms_r2,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_20ms,2,True,True,26630617,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_task_20ms_r2.jsonl.gz
panda,trajectory_39_trac_task_5ms_r0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_5ms,0,True,True,35545314,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_task_5ms_r0.jsonl.gz
panda,trajectory_39_trac_task_5ms_r1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_5ms,1,True,True,30963385,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_task_5ms_r1.jsonl.gz
panda,trajectory_39_trac_task_5ms_r2,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_5ms,2,True,True,30234549,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_39_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_00_dls_strict_r0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,dls_strict,0,True,True,459284851,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_dls_strict_r0.jsonl.gz
ur5e,trajectory_00_dls_task_r0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,dls_task,0,True,True,74143121,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_dls_task_r0.jsonl.gz
ur5e,trajectory_00_trac_strict_20ms_r0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_strict_20ms,0,True,True,26568905,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_00_trac_strict_20ms_r1,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_strict_20ms,1,True,True,27509756,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_00_trac_strict_20ms_r2,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_strict_20ms,2,True,True,26100695,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_00_trac_strict_5ms_r0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_strict_5ms,0,True,True,26783314,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_00_trac_strict_5ms_r1,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_strict_5ms,1,True,True,26986319,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_00_trac_strict_5ms_r2,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_strict_5ms,2,True,True,26214881,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_00_trac_task_20ms_r0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_task_20ms,0,True,True,26077449,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_00_trac_task_20ms_r1,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_task_20ms,1,True,True,25950238,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_00_trac_task_20ms_r2,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_task_20ms,2,True,True,26411870,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_00_trac_task_5ms_r0,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_task_5ms,0,True,True,25726799,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_00_trac_task_5ms_r1,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_task_5ms,1,True,True,26396627,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_00_trac_task_5ms_r2,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,trac_task_5ms,2,True,True,26567943,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_00_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_01_dls_strict_r0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,dls_strict,0,True,True,456004804,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_dls_strict_r0.jsonl.gz
ur5e,trajectory_01_dls_task_r0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,dls_task,0,False,False,667750189,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_dls_task_r0.jsonl.gz
ur5e,trajectory_01_trac_strict_20ms_r0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_strict_20ms,0,True,True,26355391,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_01_trac_strict_20ms_r1,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_strict_20ms,1,True,True,27346886,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_01_trac_strict_20ms_r2,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_strict_20ms,2,True,True,26341375,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_01_trac_strict_5ms_r0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_strict_5ms,0,True,True,26787447,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_01_trac_strict_5ms_r1,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_strict_5ms,1,True,True,26714173,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_01_trac_strict_5ms_r2,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_strict_5ms,2,True,True,26600332,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_01_trac_task_20ms_r0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_task_20ms,0,True,True,25750780,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_01_trac_task_20ms_r1,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_task_20ms,1,True,True,24798831,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_01_trac_task_20ms_r2,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_task_20ms,2,True,True,25740562,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_01_trac_task_5ms_r0,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_task_5ms,0,True,True,25618060,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_01_trac_task_5ms_r1,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_task_5ms,1,True,True,25476911,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_01_trac_task_5ms_r2,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,trac_task_5ms,2,True,True,25088146,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_01_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_02_dls_strict_r0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,dls_strict,0,True,True,364774174,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_dls_strict_r0.jsonl.gz
ur5e,trajectory_02_dls_task_r0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,dls_task,0,True,True,75668022,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_dls_task_r0.jsonl.gz
ur5e,trajectory_02_trac_strict_20ms_r0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_strict_20ms,0,False,False,2444365684,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_02_trac_strict_20ms_r1,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_strict_20ms,1,False,False,2443943591,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_02_trac_strict_20ms_r2,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_strict_20ms,2,False,False,2444540744,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_02_trac_strict_5ms_r0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_strict_5ms,0,False,False,628378008,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_02_trac_strict_5ms_r1,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_strict_5ms,1,False,False,633917571,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_02_trac_strict_5ms_r2,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_strict_5ms,2,False,False,637317124,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_02_trac_task_20ms_r0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_task_20ms,0,True,True,25117871,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_02_trac_task_20ms_r1,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_task_20ms,1,True,True,25179287,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_02_trac_task_20ms_r2,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_task_20ms,2,True,True,25930246,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_02_trac_task_5ms_r0,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_task_5ms,0,True,True,25309093,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_02_trac_task_5ms_r1,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_task_5ms,1,True,True,24859549,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_02_trac_task_5ms_r2,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,trac_task_5ms,2,True,True,24665862,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_02_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_03_dls_strict_r0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,dls_strict,0,True,True,485160747,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_dls_strict_r0.jsonl.gz
ur5e,trajectory_03_dls_task_r0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,dls_task,0,True,True,74449283,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_dls_task_r0.jsonl.gz
ur5e,trajectory_03_trac_strict_20ms_r0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_strict_20ms,0,True,True,26767205,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_03_trac_strict_20ms_r1,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_strict_20ms,1,True,True,31081207,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_03_trac_strict_20ms_r2,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_strict_20ms,2,True,True,27332223,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_03_trac_strict_5ms_r0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_strict_5ms,0,True,True,26643027,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_03_trac_strict_5ms_r1,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_strict_5ms,1,True,True,26994703,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_03_trac_strict_5ms_r2,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_strict_5ms,2,True,True,27520100,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_03_trac_task_20ms_r0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_task_20ms,0,True,True,25606333,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_03_trac_task_20ms_r1,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_task_20ms,1,True,True,24749413,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_03_trac_task_20ms_r2,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_task_20ms,2,True,True,26427204,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_03_trac_task_5ms_r0,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_task_5ms,0,True,True,24637065,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_03_trac_task_5ms_r1,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_task_5ms,1,True,True,24950531,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_03_trac_task_5ms_r2,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,trac_task_5ms,2,True,True,24890459,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_03_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_04_dls_strict_r0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,dls_strict,0,True,True,418666638,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_dls_strict_r0.jsonl.gz
ur5e,trajectory_04_dls_task_r0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,dls_task,0,False,False,81465291,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_dls_task_r0.jsonl.gz
ur5e,trajectory_04_trac_strict_20ms_r0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_strict_20ms,0,True,True,26430824,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_04_trac_strict_20ms_r1,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_strict_20ms,1,True,True,27468863,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_04_trac_strict_20ms_r2,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_strict_20ms,2,True,True,26248366,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_04_trac_strict_5ms_r0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_strict_5ms,0,True,True,26286977,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_04_trac_strict_5ms_r1,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_strict_5ms,1,True,True,26818850,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_strict_5ms_r1.jsonl.gz
ur5e,trajectory_04_trac_strict_5ms_r2,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_strict_5ms,2,True,True,26393004,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_strict_5ms_r2.jsonl.gz
ur5e,trajectory_04_trac_task_20ms_r0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_task_20ms,0,True,True,24909991,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_task_20ms_r0.jsonl.gz
ur5e,trajectory_04_trac_task_20ms_r1,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_task_20ms,1,True,True,25378366,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_task_20ms_r1.jsonl.gz
ur5e,trajectory_04_trac_task_20ms_r2,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_task_20ms,2,True,True,25340851,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_task_20ms_r2.jsonl.gz
ur5e,trajectory_04_trac_task_5ms_r0,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_task_5ms,0,True,True,25048103,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_task_5ms_r0.jsonl.gz
ur5e,trajectory_04_trac_task_5ms_r1,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_task_5ms,1,True,True,25535571,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_task_5ms_r1.jsonl.gz
ur5e,trajectory_04_trac_task_5ms_r2,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,trac_task_5ms,2,True,True,25960225,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_04_trac_task_5ms_r2.jsonl.gz
ur5e,trajectory_05_dls_strict_r0,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,dls_strict,0,True,True,432090108,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_dls_strict_r0.jsonl.gz
ur5e,trajectory_05_dls_task_r0,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,dls_task,0,True,True,82587258,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_dls_task_r0.jsonl.gz
ur5e,trajectory_05_trac_strict_20ms_r0,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,trac_strict_20ms,0,True,True,25934482,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_trac_strict_20ms_r0.jsonl.gz
ur5e,trajectory_05_trac_strict_20ms_r1,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,trac_strict_20ms,1,True,True,25708781,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_trac_strict_20ms_r1.jsonl.gz
ur5e,trajectory_05_trac_strict_20ms_r2,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,trac_strict_20ms,2,True,True,26287440,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_trac_strict_20ms_r2.jsonl.gz
ur5e,trajectory_05_trac_strict_5ms_r0,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,trac_strict_5ms,0,True,True,25725858,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_trac_strict_5ms_r0.jsonl.gz
ur5e,trajectory_05_trac_strict_5ms_r1,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,trac_strict_5ms,1,True,True,25673185,outputs/task_contract_alignment/04_trajectory_study/online_runs/trajectory_05_trac_strict_5ms_r1.jsonl.gz
