robot,scale,method,witness_feasible,family,calls,units,verified_success,internal_success,accepted_within_20ms,returned_within_5ms,returned_within_20ms,total_latency_ns,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_mean_ms,latency_max_ms,internal_failure__task_reject,internal_failure__task_accept,internal_success__task_reject,internal_success__task_accept,accepted_position,accepted_orientation,all_returned_position,all_returned_orientation,joint_rejections,velocity_rejections,native_failure_task_accept,missed_calls,misses_per_sweep,any_repeat_missed_uids,all_repeats_missed_uids,false_acceptances
panda,1.0,trac_position_5ms,True,hard_feasible,1500,500,1.0,1.0,1.0,1.0,1.0,456155526,0.2317435,0.6532102499999994,1.0168452599999998,0.304103684,2.356808,0,0,0,1500,"{'p50': 1.7028625546479139e-06, 'p95': 0.0007128498226382081, 'p99': 0.0009006189975771633, 'mean': 0.00013961062667823383, 'max': 0.0009651246997892557}","{'p50': 1.7523102868109845e-06, 'p95': 1.1256675486931552e-05, 'p99': 1.3301797868455065e-05, 'mean': 3.4133338526662494e-06, 'max': 1.4922810422575852e-05}","{'p50': 1.7028625546479139e-06, 'p95': 0.0007128498226382081, 'p99': 0.0009006189975771633, 'mean': 0.00013961062667823383, 'max': 0.0009651246997892557}","{'p50': 1.7523102868109845e-06, 'p95': 1.1256675486931552e-05, 'p99': 1.3301797868455065e-05, 'mean': 3.4133338526662494e-06, 'max': 1.4922810422575852e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_position_5ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,665905387,0.20585350000000002,0.31853135,0.4430200899999998,0.22196846233333334,0.614283,0,0,0,3000,"{'p50': 3.185772773306146e-08, 'p95': 7.327855402015644e-06, 'p99': 0.00028112115639224275, 'mean': 6.759697353760305e-06, 'max': 0.0008387163285336933}","{'p50': 6.046201479820645e-08, 'p95': 7.342195969933402e-06, 'p99': 1.0421129770691035e-05, 'mean': 1.0040821206583815e-06, 'max': 1.5081273110218428e-05}","{'p50': 3.185772773306146e-08, 'p95': 7.327855402015644e-06, 'p99': 0.00028112115639224275, 'mean': 6.759697353760305e-06, 'max': 0.0008387163285336933}","{'p50': 6.046201479820645e-08, 'p95': 7.342195969933402e-06, 'p99': 1.0421129770691035e-05, 'mean': 1.0040821206583815e-06, 'max': 1.5081273110218428e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_position_5ms,True,near_limit,1500,500,1.0,1.0,1.0,1.0,1.0,339521475,0.205755,0.321202,0.4835584799999998,0.22634765,1.69207,0,0,0,1500,"{'p50': 3.324549387254017e-08, 'p95': 1.643473810185437e-05, 'p99': 0.0007210661601779158, 'mean': 2.0373037088302945e-05, 'max': 0.0009279170954315007}","{'p50': 5.205604025609855e-08, 'p95': 7.836263923274154e-06, 'p99': 1.1689867686535966e-05, 'mean': 1.1578950222520113e-06, 'max': 1.5349286254498487e-05}","{'p50': 3.324549387254017e-08, 'p95': 1.643473810185437e-05, 'p99': 0.0007210661601779158, 'mean': 2.0373037088302945e-05, 'max': 0.0009279170954315007}","{'p50': 5.205604025609855e-08, 'p95': 7.836263923274154e-06, 'p99': 1.1689867686535966e-05, 'mean': 1.1578950222520113e-06, 'max': 1.5349286254498487e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_position_5ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,349270004,0.21629749999999998,0.33460029999999996,0.4255337899999999,0.23284666933333334,0.586381,0,0,0,1500,"{'p50': 1.0678346166710523e-06, 'p95': 0.00016620176049113097, 'p99': 0.0006381536111816986, 'mean': 2.649773023659526e-05, 'max': 0.000853841406401912}","{'p50': 1.5803964260395138e-06, 'p95': 1.0261008296588294e-05, 'p99': 1.2881621005070515e-05, 'mean': 3.060842725786999e-06, 'max': 1.5342909732308917e-05}","{'p50': 1.0678346166710523e-06, 'p95': 0.00016620176049113097, 'p99': 0.0006381536111816986, 'mean': 2.649773023659526e-05, 'max': 0.000853841406401912}","{'p50': 1.5803964260395138e-06, 'p95': 1.0261008296588294e-05, 'p99': 1.2881621005070515e-05, 'mean': 3.060842725786999e-06, 'max': 1.5342909732308917e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,dls_strict,True,hard_feasible,500,500,0.974,0.692,0.974,0.614,1.0,1988127863,1.3624305,9.056547499999999,9.345116819999998,3.976255726,14.45718,13,141,0,346,"{'p50': 2.377336819322016e-06, 'p95': 0.0002614462517757745, 'p99': 0.0006605451320393369, 'mean': 4.3140915850153715e-05, 'max': 0.0008801252000587586}","{'p50': 6.0450061789087155e-06, 'p95': 0.000753082496245537, 'p99': 0.002762081501043804, 'mean': 0.00012592175507149378, 'max': 0.004151069326036726}","{'p50': 2.51299401623891e-06, 'p95': 0.00045650019023639796, 'p99': 0.0021822390696821744, 'mean': 0.00010421396491432933, 'max': 0.004571275782450809}","{'p50': 6.312534778098125e-06, 'p95': 0.0012398874259103101, 'p99': 0.004163910147520541, 'mean': 0.00023057772731738046, 'max': 0.008439478140775409}",0,0,141,13,13.0,13,13,0
panda,1.0,dls_strict,True,local,1000,1000,1.0,0.917,1.0,0.89,1.0,1886463057,0.978503,8.80299655,9.01847397,1.886463057,11.17623,0,83,0,917,"{'p50': 4.347077622415544e-08, 'p95': 2.5363621221414212e-05, 'p99': 6.556911034135915e-05, 'mean': 4.227713860334385e-06, 'max': 0.00019255612892846177}","{'p50': 9.084939090379486e-08, 'p95': 1.543879769086897e-05, 'p99': 5.2158923595162804e-05, 'mean': 3.570339853490796e-06, 'max': 0.0002193064907784372}","{'p50': 4.347077622415544e-08, 'p95': 2.5363621221414212e-05, 'p99': 6.556911034135915e-05, 'mean': 4.227713860334385e-06, 'max': 0.00019255612892846177}","{'p50': 9.084939090379486e-08, 'p95': 1.543879769086897e-05, 'p99': 5.2158923595162804e-05, 'mean': 3.570339853490796e-06, 'max': 0.0002193064907784372}",0,0,83,0,0.0,0,0,0
panda,1.0,dls_strict,True,near_limit,500,500,1.0,0.898,1.0,0.882,1.0,997867736,0.981481,8.870725049999999,9.09737129,1.9957354719999998,10.074847,0,51,0,449,"{'p50': 5.060416591036867e-08, 'p95': 2.5954171987478708e-05, 'p99': 9.341325498825497e-05, 'mean': 6.13161004439141e-06, 'max': 0.0005482657693299569}","{'p50': 6.954664475065977e-08, 'p95': 2.750521798484448e-05, 'p99': 0.0003291748859612211, 'mean': 1.4967140763568012e-05, 'max': 0.001652855638815636}","{'p50': 5.060416591036867e-08, 'p95': 2.5954171987478708e-05, 'p99': 9.341325498825497e-05, 'mean': 6.13161004439141e-06, 'max': 0.0005482657693299569}","{'p50': 6.954664475065977e-08, 'p95': 2.750521798484448e-05, 'p99': 0.0003291748859612211, 'mean': 1.4967140763568012e-05, 'max': 0.001652855638815636}",0,0,51,0,0.0,0,0,0
panda,1.0,dls_strict,True,near_singular,500,500,1.0,0.454,1.0,0.436,1.0,2664456791,6.1121075000000005,9.08409655,9.796428639999997,5.328913582,14.287096,0,273,0,227,"{'p50': 1.1536715019326388e-05, 'p95': 5.61363436777285e-05, 'p99': 0.00010546203616697819, 'mean': 1.7905792293783988e-05, 'max': 0.00013386419422557833}","{'p50': 8.240712760317756e-06, 'p95': 4.917956580346974e-05, 'p99': 7.510311663621592e-05, 'mean': 1.411749013325473e-05, 'max': 0.00010909545224961268}","{'p50': 1.1536715019326388e-05, 'p95': 5.61363436777285e-05, 'p99': 0.00010546203616697819, 'mean': 1.7905792293783988e-05, 'max': 0.00013386419422557833}","{'p50': 8.240712760317756e-06, 'p95': 4.917956580346974e-05, 'p99': 7.510311663621592e-05, 'mean': 1.411749013325473e-05, 'max': 0.00010909545224961268}",0,0,273,0,0.0,0,0,0
panda,1.0,trac_task_5ms,True,hard_feasible,1500,500,1.0,1.0,1.0,1.0,1.0,381121955,0.213517,0.43609319999999996,0.6467398199999997,0.2540813033333333,3.377897,0,0,0,1500,"{'p50': 0.0001070317329503559, 'p95': 0.0007273693683042053, 'p99': 0.0008096785619464136, 'mean': 0.0002503222989557948, 'max': 0.0008799494318185507}","{'p50': 0.0003586989584787421, 'p95': 0.0045767047633308855, 'p99': 0.005564278004290131, 'mean': 0.0010868773717491252, 'max': 0.006483603669559971}","{'p50': 0.0001070317329503559, 'p95': 0.0007273693683042053, 'p99': 0.0008096785619464136, 'mean': 0.0002503222989557948, 'max': 0.0008799494318185507}","{'p50': 0.0003586989584787421, 'p95': 0.0045767047633308855, 'p99': 0.005564278004290131, 'mean': 0.0010868773717491252, 'max': 0.006483603669559971}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_5ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,632795267,0.19548949999999998,0.31194889999999986,0.40435953999999735,0.21093175566666666,0.564026,0,0,0,3000,"{'p50': 6.61486830790178e-05, 'p95': 0.00035799751097618675, 'p99': 0.0005855355551732683, 'mean': 0.00010883043042520763, 'max': 0.0008331712616227915}","{'p50': 0.0001072972661555209, 'p95': 0.0005806334211240901, 'p99': 0.0029287721360145807, 'mean': 0.00021978952100107759, 'max': 0.006682793811329026}","{'p50': 6.61486830790178e-05, 'p95': 0.00035799751097618675, 'p99': 0.0005855355551732683, 'mean': 0.00010883043042520763, 'max': 0.0008331712616227915}","{'p50': 0.0001072972661555209, 'p95': 0.0005806334211240901, 'p99': 0.0029287721360145807, 'mean': 0.00021978952100107759, 'max': 0.006682793811329026}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_5ms,True,near_limit,1500,500,1.0,1.0,1.0,1.0,1.0,313483563,0.19540400000000002,0.2975060499999999,0.36934584,0.208989042,0.534263,0,0,0,1500,"{'p50': 6.187766108860151e-05, 'p95': 0.00043684659467862867, 'p99': 0.0006224164138706034, 'mean': 0.0001074880531792858, 'max': 0.0007625934049367833}","{'p50': 8.892729198585554e-05, 'p95': 0.0006255653304225235, 'p99': 0.004830176951874448, 'mean': 0.00027108396018711713, 'max': 0.006677314751294607}","{'p50': 6.187766108860151e-05, 'p95': 0.00043684659467862867, 'p99': 0.0006224164138706034, 'mean': 0.0001074880531792858, 'max': 0.0007625934049367833}","{'p50': 8.892729198585554e-05, 'p95': 0.0006255653304225235, 'p99': 0.004830176951874448, 'mean': 0.00027108396018711713, 'max': 0.006677314751294607}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_5ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,331642217,0.2010075,0.3322168,0.43866975999999996,0.2210948113333333,0.89426,0,0,0,1500,"{'p50': 7.563858398313427e-05, 'p95': 0.0004563065257018441, 'p99': 0.0006815728278540954, 'mean': 0.00012766426722493558, 'max': 0.000770016836320063}","{'p50': 0.00011921621450019277, 'p95': 0.0015703852194979893, 'p99': 0.005784345185916673, 'mean': 0.0003946376230881135, 'max': 0.007735802772964108}","{'p50': 7.563858398313427e-05, 'p95': 0.0004563065257018441, 'p99': 0.0006815728278540954, 'mean': 0.00012766426722493558, 'max': 0.000770016836320063}","{'p50': 0.00011921621450019277, 'p95': 0.0015703852194979893, 'p99': 0.005784345185916673, 'mean': 0.0003946376230881135, 'max': 0.007735802772964108}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_5ms,True,hard_feasible,1500,500,1.0,1.0,1.0,1.0,1.0,416433163,0.231758,0.47010345,0.6014956999999999,0.2776221086666667,0.801375,0,0,0,1500,"{'p50': 1.5470534592354957e-06, 'p95': 9.370177012898166e-06, 'p99': 1.2451628021272791e-05, 'mean': 2.726111265217853e-06, 'max': 1.528793314073256e-05}","{'p50': 1.6343908702056826e-06, 'p95': 9.640353186364851e-06, 'p99': 1.2340530755140959e-05, 'mean': 2.9339188859371147e-06, 'max': 1.4363207552392017e-05}","{'p50': 1.5470534592354957e-06, 'p95': 9.370177012898166e-06, 'p99': 1.2451628021272791e-05, 'mean': 2.726111265217853e-06, 'max': 1.528793314073256e-05}","{'p50': 1.6343908702056826e-06, 'p95': 9.640353186364851e-06, 'p99': 1.2340530755140959e-05, 'mean': 2.9339188859371147e-06, 'max': 1.4363207552392017e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_5ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,665655309,0.20619749999999998,0.3192423,0.4378118799999997,0.221885103,0.6106,0,0,0,3000,"{'p50': 2.6930401002580147e-08, 'p95': 4.1585079110815545e-06, 'p99': 8.528578927731096e-06, 'mean': 5.862409453967323e-07, 'max': 1.3942878264256041e-05}","{'p50': 4.8813280304508204e-08, 'p95': 6.213477370445028e-06, 'p99': 1.008040443783454e-05, 'mean': 8.151143312267192e-07, 'max': 1.1752065418295212e-05}","{'p50': 2.6930401002580147e-08, 'p95': 4.1585079110815545e-06, 'p99': 8.528578927731096e-06, 'mean': 5.862409453967323e-07, 'max': 1.3942878264256041e-05}","{'p50': 4.8813280304508204e-08, 'p95': 6.213477370445028e-06, 'p99': 1.008040443783454e-05, 'mean': 8.151143312267192e-07, 'max': 1.1752065418295212e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_5ms,True,near_limit,1500,500,1.0,1.0,1.0,1.0,1.0,337028460,0.20626899999999998,0.32832265,0.45704202999999993,0.22468564,0.595911,0,0,0,1500,"{'p50': 2.710884584405175e-08, 'p95': 5.009102178642731e-06, 'p99': 8.704295023960445e-06, 'mean': 7.107376753292086e-07, 'max': 1.1710472191741426e-05}","{'p50': 4.444331835402361e-08, 'p95': 7.409502079086731e-06, 'p99': 1.1560678817485586e-05, 'mean': 9.328993335796738e-07, 'max': 1.3927551778700283e-05}","{'p50': 2.710884584405175e-08, 'p95': 5.009102178642731e-06, 'p99': 8.704295023960445e-06, 'mean': 7.107376753292086e-07, 'max': 1.1710472191741426e-05}","{'p50': 4.444331835402361e-08, 'p95': 7.409502079086731e-06, 'p99': 1.1560678817485586e-05, 'mean': 9.328993335796738e-07, 'max': 1.3927551778700283e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_5ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,353462757,0.2179355,0.34037245,0.43802117999999995,0.23564183800000002,0.668576,0,0,0,1500,"{'p50': 8.862368863497978e-07, 'p95': 8.264575014856455e-06, 'p99': 1.1585438964683204e-05, 'mean': 2.1504058662209406e-06, 'max': 1.2732555833948395e-05}","{'p50': 1.4101419777479652e-06, 'p95': 1.0088207839889705e-05, 'p99': 1.2881621005070515e-05, 'mean': 2.9496375648301956e-06, 'max': 1.5342909732308917e-05}","{'p50': 8.862368863497978e-07, 'p95': 8.264575014856455e-06, 'p99': 1.1585438964683204e-05, 'mean': 2.1504058662209406e-06, 'max': 1.2732555833948395e-05}","{'p50': 1.4101419777479652e-06, 'p95': 1.0088207839889705e-05, 'p99': 1.2881621005070515e-05, 'mean': 2.9496375648301956e-06, 'max': 1.5342909732308917e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_20ms,True,hard_feasible,1500,500,1.0,1.0,1.0,1.0,1.0,375825468,0.2144475,0.42141244999999994,0.6142952599999998,0.250550312,1.48433,0,0,0,1500,"{'p50': 0.00010585947543477848, 'p95': 0.0007287568204611889, 'p99': 0.0008112588325970404, 'mean': 0.00025177903852036966, 'max': 0.0009833976845261163}","{'p50': 0.0003558745961159829, 'p95': 0.004583562664831519, 'p99': 0.005645006793567029, 'mean': 0.001097795383443593, 'max': 0.006828377731585148}","{'p50': 0.00010585947543477848, 'p95': 0.0007287568204611889, 'p99': 0.0008112588325970404, 'mean': 0.00025177903852036966, 'max': 0.0009833976845261163}","{'p50': 0.0003558745961159829, 'p95': 0.004583562664831519, 'p99': 0.005645006793567029, 'mean': 0.001097795383443593, 'max': 0.006828377731585148}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_20ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,633100249,0.194844,0.31202039999999986,0.4173989699999984,0.21103341633333336,0.591066,0,0,0,3000,"{'p50': 6.567997089221887e-05, 'p95': 0.0003551471384075739, 'p99': 0.0005820373909455186, 'mean': 0.00010772620226321992, 'max': 0.0007358749156375192}","{'p50': 0.00010671376792332431, 'p95': 0.0005789746639571868, 'p99': 0.002663316796150635, 'mean': 0.00021403010192117032, 'max': 0.007002697359449834}","{'p50': 6.567997089221887e-05, 'p95': 0.0003551471384075739, 'p99': 0.0005820373909455186, 'mean': 0.00010772620226321992, 'max': 0.0007358749156375192}","{'p50': 0.00010671376792332431, 'p95': 0.0005789746639571868, 'p99': 0.002663316796150635, 'mean': 0.00021403010192117032, 'max': 0.007002697359449834}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_20ms,True,near_limit,1500,500,1.0,1.0,1.0,1.0,1.0,313593103,0.19436350000000002,0.3062789,0.37902085,0.20906206866666666,0.47535,0,0,0,1500,"{'p50': 6.174767815939907e-05, 'p95': 0.0004368684204394134, 'p99': 0.000618707492282302, 'mean': 0.00010722032259684348, 'max': 0.0007845858925547454}","{'p50': 8.856890857818352e-05, 'p95': 0.0006136483854034255, 'p99': 0.004849951833501012, 'mean': 0.0002635931368756585, 'max': 0.006677314751294607}","{'p50': 6.174767815939907e-05, 'p95': 0.0004368684204394134, 'p99': 0.000618707492282302, 'mean': 0.00010722032259684348, 'max': 0.0007845858925547454}","{'p50': 8.856890857818352e-05, 'p95': 0.0006136483854034255, 'p99': 0.004849951833501012, 'mean': 0.0002635931368756585, 'max': 0.006677314751294607}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_task_20ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,331111181,0.2015455,0.32911274999999995,0.4419647,0.22074078733333333,0.814993,0,0,0,1500,"{'p50': 7.525526702849847e-05, 'p95': 0.00045660333307366704, 'p99': 0.0006815662700216936, 'mean': 0.0001261411499900315, 'max': 0.0007516140330628015}","{'p50': 0.0001192051338640452, 'p95': 0.001574446754079284, 'p99': 0.005784133674628969, 'mean': 0.00039697533966400996, 'max': 0.007735802772964108}","{'p50': 7.525526702849847e-05, 'p95': 0.00045660333307366704, 'p99': 0.0006815662700216936, 'mean': 0.0001261411499900315, 'max': 0.0007516140330628015}","{'p50': 0.0001192051338640452, 'p95': 0.001574446754079284, 'p99': 0.005784133674628969, 'mean': 0.00039697533966400996, 'max': 0.007735802772964108}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_20ms,True,hard_feasible,1500,500,1.0,1.0,1.0,1.0,1.0,414861633,0.23184100000000002,0.46318105,0.59780132,0.276574422,1.106017,0,0,0,1500,"{'p50': 1.5804315156581573e-06, 'p95': 9.3651518006076e-06, 'p99': 1.2054257997707301e-05, 'mean': 2.7358903530961255e-06, 'max': 1.528793314073256e-05}","{'p50': 1.6399311999356846e-06, 'p95': 9.640353186364851e-06, 'p99': 1.2338392268666337e-05, 'mean': 2.934539315598925e-06, 'max': 1.4363207552392017e-05}","{'p50': 1.5804315156581573e-06, 'p95': 9.3651518006076e-06, 'p99': 1.2054257997707301e-05, 'mean': 2.7358903530961255e-06, 'max': 1.528793314073256e-05}","{'p50': 1.6399311999356846e-06, 'p95': 9.640353186364851e-06, 'p99': 1.2338392268666337e-05, 'mean': 2.934539315598925e-06, 'max': 1.4363207552392017e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_20ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,664669348,0.20620549999999999,0.3199822,0.43337863999999904,0.22155644933333335,0.547832,0,0,0,3000,"{'p50': 2.6930401002580147e-08, 'p95': 4.425341188997822e-06, 'p99': 8.52876884561248e-06, 'mean': 5.916608342938339e-07, 'max': 1.2517853707440192e-05}","{'p50': 4.8749215148192915e-08, 'p95': 6.213477370445028e-06, 'p99': 1.0077183097495641e-05, 'mean': 8.140314133301655e-07, 'max': 1.1752065418295212e-05}","{'p50': 2.6930401002580147e-08, 'p95': 4.425341188997822e-06, 'p99': 8.52876884561248e-06, 'mean': 5.916608342938339e-07, 'max': 1.2517853707440192e-05}","{'p50': 4.8749215148192915e-08, 'p95': 6.213477370445028e-06, 'p99': 1.0077183097495641e-05, 'mean': 8.140314133301655e-07, 'max': 1.1752065418295212e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_20ms,True,near_limit,1500,500,1.0,1.0,1.0,1.0,1.0,335860608,0.20665650000000002,0.33082379999999995,0.45647103,0.22390707199999998,0.59893,0,0,0,1500,"{'p50': 2.722302692486738e-08, 'p95': 5.0791666643365954e-06, 'p99': 8.717474561730997e-06, 'mean': 7.216977470894982e-07, 'max': 1.1710472191741426e-05}","{'p50': 4.564846985074292e-08, 'p95': 7.409502079086731e-06, 'p99': 1.1560678817485586e-05, 'mean': 9.359436373083727e-07, 'max': 1.3927551778700283e-05}","{'p50': 2.722302692486738e-08, 'p95': 5.0791666643365954e-06, 'p99': 8.717474561730997e-06, 'mean': 7.216977470894982e-07, 'max': 1.1710472191741426e-05}","{'p50': 4.564846985074292e-08, 'p95': 7.409502079086731e-06, 'p99': 1.1560678817485586e-05, 'mean': 9.359436373083727e-07, 'max': 1.3927551778700283e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_strict_20ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,352411629,0.217181,0.3378810499999999,0.44444390999999994,0.23494108599999997,0.58315,0,0,0,1500,"{'p50': 8.969252364156156e-07, 'p95': 8.26554980000657e-06, 'p99': 1.170705656654191e-05, 'mean': 2.1650465910913577e-06, 'max': 1.6102102797965537e-05}","{'p50': 1.4511205472791353e-06, 'p95': 1.0261008296588294e-05, 'p99': 1.2896221247982434e-05, 'mean': 2.959254675130061e-06, 'max': 1.5342909732308917e-05}","{'p50': 8.969252364156156e-07, 'p95': 8.26554980000657e-06, 'p99': 1.170705656654191e-05, 'mean': 2.1650465910913577e-06, 'max': 1.6102102797965537e-05}","{'p50': 1.4511205472791353e-06, 'p95': 1.0261008296588294e-05, 'p99': 1.2896221247982434e-05, 'mean': 2.959254675130061e-06, 'max': 1.5342909732308917e-05}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_orientation_5ms,True,hard_feasible,1500,500,1.0,1.0,1.0,1.0,1.0,490610009,0.2257345,0.7597133999999993,1.82121456,0.3270733393333333,4.94281,0,0,0,1500,"{'p50': 2.486451686453491e-06, 'p95': 1.2537440337556708e-05, 'p99': 1.4384556451677918e-05, 'mean': 4.255326133336952e-06, 'max': 1.570425037805662e-05}","{'p50': 6.37528048910722e-06, 'p95': 0.003963711544355443, 'p99': 0.00539422204296171, 'mean': 0.00041168393942182005, 'max': 0.006565367242626188}","{'p50': 2.486451686453491e-06, 'p95': 1.2537440337556708e-05, 'p99': 1.4384556451677918e-05, 'mean': 4.255326133336952e-06, 'max': 1.570425037805662e-05}","{'p50': 6.37528048910722e-06, 'p95': 0.003963711544355443, 'p99': 0.00539422204296171, 'mean': 0.00041168393942182005, 'max': 0.006565367242626188}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_orientation_5ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,665378454,0.205958,0.32176774999999996,0.4352100799999994,0.221792818,0.874011,0,0,0,3000,"{'p50': 4.917393001111655e-08, 'p95': 7.820330690307885e-06, 'p99': 1.0847738419947819e-05, 'mean': 1.177569105417394e-06, 'max': 1.3715533913973734e-05}","{'p50': 9.541790146886397e-08, 'p95': 1.997418146494139e-05, 'p99': 4.565790740231282e-05, 'mean': 1.694656885206145e-05, 'max': 0.005753160923001302}","{'p50': 4.917393001111655e-08, 'p95': 7.820330690307885e-06, 'p99': 1.0847738419947819e-05, 'mean': 1.177569105417394e-06, 'max': 1.3715533913973734e-05}","{'p50': 9.541790146886397e-08, 'p95': 1.997418146494139e-05, 'p99': 4.565790740231282e-05, 'mean': 1.694656885206145e-05, 'max': 0.005753160923001302}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_orientation_5ms,True,near_limit,1500,500,1.0,1.0,1.0,1.0,1.0,339904937,0.20595999999999998,0.3225651,0.4605312,0.22660329133333335,2.145353,0,0,0,1500,"{'p50': 5.538823570342805e-08, 'p95': 8.580066161494251e-06, 'p99': 1.1712862228595353e-05, 'mean': 1.3912274333990211e-06, 'max': 1.3775249858856752e-05}","{'p50': 8.9591315748984e-08, 'p95': 2.7268910290518738e-05, 'p99': 0.004115450997052862, 'mean': 7.38483062270485e-05, 'max': 0.006471856383265093}","{'p50': 5.538823570342805e-08, 'p95': 8.580066161494251e-06, 'p99': 1.1712862228595353e-05, 'mean': 1.3912274333990211e-06, 'max': 1.3775249858856752e-05}","{'p50': 8.9591315748984e-08, 'p95': 2.7268910290518738e-05, 'p99': 0.004115450997052862, 'mean': 7.38483062270485e-05, 'max': 0.006471856383265093}",0,0,0,0,0.0,0,0,0
panda,1.0,trac_orientation_5ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,352952019,0.21661950000000002,0.3413682,0.4487095299999999,0.235301346,0.958756,0,0,0,1500,"{'p50': 2.431574196103867e-06, 'p95': 1.0317308485918369e-05, 'p99': 1.2663837344727294e-05, 'mean': 3.6060614950685875e-06, 'max': 1.4779766044036405e-05}","{'p50': 3.866293833944767e-06, 'p95': 3.119564601527887e-05, 'p99': 0.0029244907168046105, 'mean': 6.919015968106203e-05, 'max': 0.00645890417194816}","{'p50': 2.431574196103867e-06, 'p95': 1.0317308485918369e-05, 'p99': 1.2663837344727294e-05, 'mean': 3.6060614950685875e-06, 'max': 1.4779766044036405e-05}","{'p50': 3.866293833944767e-06, 'p95': 3.119564601527887e-05, 'p99': 0.0029244907168046105, 'mean': 6.919015968106203e-05, 'max': 0.00645890417194816}",0,0,0,0,0.0,0,0,0
panda,1.0,dls_task,True,hard_feasible,500,500,0.974,0.974,0.974,0.956,1.0,625898928,0.9615225,4.399037149999996,7.06650425,1.251797856,8.758086,13,0,0,487,"{'p50': 0.00037508718591399874, 'p95': 0.0009584053336575807, 'p99': 0.000982289907290063, 'mean': 0.00041221271984019485, 'max': 0.0009957991298363664}","{'p50': 0.001177567777746953, 'p95': 0.005009426808176125, 'p99': 0.007771340622830662, 'mean': 0.0014683023841561222, 'max': 0.008706102492531358}","{'p50': 0.0003986433447520795, 'p95': 0.0009758004695573108, 'p99': 0.0021822390696821744, 'mean': 0.00046368990200062945, 'max': 0.004571275782450809}","{'p50': 0.0012210692491291648, 'p95': 0.005579664325596577, 'p99': 0.008189700133049949, 'mean': 0.0015380564600458084, 'max': 0.008706102492531358}",0,0,0,13,13.0,13,13,0
panda,1.0,dls_task,True,local,1000,1000,1.0,1.0,1.0,1.0,1.0,638442443,0.616811,0.6913255,1.5747915899999998,0.638442443,1.700361,0,0,0,1000,"{'p50': 7.597684657404899e-05, 'p95': 0.0003513708248572447, 'p99': 0.0005577501423065464, 'mean': 0.0001167206139752819, 'max': 0.0009101486428028631}","{'p50': 0.0001371341285660208, 'p95': 0.0008153818183636554, 'p99': 0.0015486081094424147, 'mean': 0.00026156014172223365, 'max': 0.007283102166193962}","{'p50': 7.597684657404899e-05, 'p95': 0.0003513708248572447, 'p99': 0.0005577501423065464, 'mean': 0.0001167206139752819, 'max': 0.0009101486428028631}","{'p50': 0.0001371341285660208, 'p95': 0.0008153818183636554, 'p99': 0.0015486081094424147, 'mean': 0.00026156014172223365, 'max': 0.007283102166193962}",0,0,0,0,0.0,0,0,0
