uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat,condition
e4552bf28a81661a63dc096bb46aa9a943fea30517db79f64a00c6a730a16d2e,gn,panda,191f0d5092ed65e564af1805374fb4929f6fcfbebc2bde6769e8bac410e44f32,ordinary,multijoint_boundary,0.0,1.0,1.0,613314.0,"[true,true,true]",orientation_half
e4552bf28a81661a63dc096bb46aa9a943fea30517db79f64a00c6a730a16d2e,relative,panda,191f0d5092ed65e564af1805374fb4929f6fcfbebc2bde6769e8bac410e44f32,ordinary,multijoint_boundary,0.0,1.0,1.0,581660.6666666666,"[true,true,true]",orientation_half
e489e79d21f377cc3d277d875c30581e97243780d2d4af298f6f0e097ebc58f2,direct_sqp,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,regular,0.0,1.0,1.0,1255663.0,"[true,true,true]",orientation_half
e489e79d21f377cc3d277d875c30581e97243780d2d4af298f6f0e097ebc58f2,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,regular,0.0,1.0,1.0,314293.0,"[true,true,true]",orientation_half
e489e79d21f377cc3d277d875c30581e97243780d2d4af298f6f0e097ebc58f2,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,regular,0.0,1.0,1.0,274889.0,"[true,true,true]",orientation_half
e5ec6e965eea1df2a38a274d73bbf2ff2c4f1add6750f3edb854057050428e4f,direct_sqp,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.0,1.0,1.0,3029074.0,"[true,true,true]",orientation_half
e5ec6e965eea1df2a38a274d73bbf2ff2c4f1add6750f3edb854057050428e4f,gn,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.0,1.0,1.0,509316.3333333333,"[true,true,true]",orientation_half
e5ec6e965eea1df2a38a274d73bbf2ff2c4f1add6750f3edb854057050428e4f,relative,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,multijoint_boundary,0.0,1.0,1.0,525402.0,"[true,true,true]",orientation_half
e61d1b08896ca3f7662a27f599228a5b8478f69073f9045401fe05d1689330c1,direct_sqp,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,multijoint_boundary,0.5,1.0,1.0,2464228.0,"[true,true,true]",orientation_half
e61d1b08896ca3f7662a27f599228a5b8478f69073f9045401fe05d1689330c1,gn,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,multijoint_boundary,0.5,1.0,1.0,348051.6666666667,"[true,true,true]",orientation_half
e61d1b08896ca3f7662a27f599228a5b8478f69073f9045401fe05d1689330c1,relative,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,multijoint_boundary,0.5,1.0,1.0,322069.6666666667,"[true,true,true]",orientation_half
e6548257d6bae6e167f09c15bc159692ab6b22cee31f5b6b4c5b385e2af88d2a,direct_sqp,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,multijoint_boundary,0.5,1.0,1.0,2797519.3333333335,"[true,true,true]",orientation_half
e6548257d6bae6e167f09c15bc159692ab6b22cee31f5b6b4c5b385e2af88d2a,gn,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,multijoint_boundary,0.5,1.0,1.0,489870.6666666667,"[true,true,true]",orientation_half
e6548257d6bae6e167f09c15bc159692ab6b22cee31f5b6b4c5b385e2af88d2a,relative,panda,504f14d827f5f16ad86855827f10a60f9c274bd3189c19619ad0917a0b8ef915,ordinary,multijoint_boundary,0.5,1.0,1.0,498418.0,"[true,true,true]",orientation_half
ead47802760c83df0ebab215d67316a37b7862c58ab8ed314f06aba56042b247,direct_sqp,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,multijoint_boundary,0.5,1.0,1.0,1915246.0,"[true,true,true]",orientation_half
ead47802760c83df0ebab215d67316a37b7862c58ab8ed314f06aba56042b247,gn,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,multijoint_boundary,0.5,1.0,1.0,508419.3333333333,"[true,true,true]",orientation_half
ead47802760c83df0ebab215d67316a37b7862c58ab8ed314f06aba56042b247,relative,panda,d0b4ac98cbc129272cba4a20f7b9c6a6940955f25ba9fe225ff2f3176fd38107,near_limit,multijoint_boundary,0.5,1.0,1.0,512252.6666666667,"[true,true,true]",orientation_half
ec40ecc553fb9459c7579e492bf4d68d6ecbad3b6ee154e4aa6557b907f22144,direct_sqp,panda,9d4e99748b7d4cb54a5aa3347655d2cd5befbcaaf212a37d0b6c7ad44f7890ba,ordinary,high_utilization,0.5,1.0,1.0,2304387.0,"[true,true,true]",orientation_half
ec40ecc553fb9459c7579e492bf4d68d6ecbad3b6ee154e4aa6557b907f22144,gn,panda,9d4e99748b7d4cb54a5aa3347655d2cd5befbcaaf212a37d0b6c7ad44f7890ba,ordinary,high_utilization,0.5,1.0,1.0,318617.3333333333,"[true,true,true]",orientation_half
ec40ecc553fb9459c7579e492bf4d68d6ecbad3b6ee154e4aa6557b907f22144,relative,panda,9d4e99748b7d4cb54a5aa3347655d2cd5befbcaaf212a37d0b6c7ad44f7890ba,ordinary,high_utilization,0.5,1.0,1.0,283171.3333333333,"[true,true,true]",orientation_half
eca33553d982d7aa18874ee59c6d5c53eb687a4598d7c10081cae89b205c08d0,direct_sqp,panda,775ba9dc10ec48b95368131e29ed1f98a3161e453ed0ac96e4dd825f28cba74a,near_singular,regular,0.95,1.0,1.0,1605566.6666666667,"[true,true,true]",orientation_half
eca33553d982d7aa18874ee59c6d5c53eb687a4598d7c10081cae89b205c08d0,gn,panda,775ba9dc10ec48b95368131e29ed1f98a3161e453ed0ac96e4dd825f28cba74a,near_singular,regular,0.95,1.0,1.0,346806.3333333333,"[true,true,true]",orientation_half
eca33553d982d7aa18874ee59c6d5c53eb687a4598d7c10081cae89b205c08d0,relative,panda,775ba9dc10ec48b95368131e29ed1f98a3161e453ed0ac96e4dd825f28cba74a,near_singular,regular,0.95,1.0,1.0,316237.3333333333,"[true,true,true]",orientation_half
efcfc2dd2716f0e678398408921a56095c68eaf4769622191a310078dedfb821,direct_sqp,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.5,1.0,1.0,1025787.3333333334,"[true,true,true]",orientation_half
efcfc2dd2716f0e678398408921a56095c68eaf4769622191a310078dedfb821,gn,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.5,1.0,1.0,318484.6666666667,"[true,true,true]",orientation_half
efcfc2dd2716f0e678398408921a56095c68eaf4769622191a310078dedfb821,relative,panda,6540670baac25b39cfa7ecf5f04b9d750d33c7adf7238139b66acbd66217b5ba,near_limit,regular,0.5,1.0,1.0,295868.3333333333,"[true,true,true]",orientation_half
f1a203732aaa2e84a3b77845fbb1fcc810aefb64ecadcc70e2b79f972621c34f,direct_sqp,panda,3a70e6ae241cf36caa14bcf4ff4e9d67ab4acb035238f7d8daf6e8faeb81e0c8,near_singular,regular,0.0,1.0,1.0,1431283.6666666667,"[true,true,true]",orientation_half
f1a203732aaa2e84a3b77845fbb1fcc810aefb64ecadcc70e2b79f972621c34f,gn,panda,3a70e6ae241cf36caa14bcf4ff4e9d67ab4acb035238f7d8daf6e8faeb81e0c8,near_singular,regular,0.0,1.0,1.0,338852.6666666667,"[true,true,true]",orientation_half
f1a203732aaa2e84a3b77845fbb1fcc810aefb64ecadcc70e2b79f972621c34f,relative,panda,3a70e6ae241cf36caa14bcf4ff4e9d67ab4acb035238f7d8daf6e8faeb81e0c8,near_singular,regular,0.0,1.0,1.0,295763.0,"[true,true,true]",orientation_half
f1af3f60a4004ae85c90cade2cba309b2e95603c8e9d8b7eca9ee87f793248d4,direct_sqp,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.5,1.0,1.0,2192542.3333333335,"[true,true,true]",orientation_half
f1af3f60a4004ae85c90cade2cba309b2e95603c8e9d8b7eca9ee87f793248d4,gn,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.5,1.0,1.0,344127.3333333333,"[true,true,true]",orientation_half
f1af3f60a4004ae85c90cade2cba309b2e95603c8e9d8b7eca9ee87f793248d4,relative,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.5,1.0,1.0,305467.6666666667,"[true,true,true]",orientation_half
f1e5f2c3ef91a59637a3c3150d0c451eed2a6ee112b67daeb94769027bed76ad,direct_sqp,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,1745878.6666666667,"[true,true,true]",orientation_half
f1e5f2c3ef91a59637a3c3150d0c451eed2a6ee112b67daeb94769027bed76ad,gn,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,301463.6666666667,"[true,true,true]",orientation_half
f1e5f2c3ef91a59637a3c3150d0c451eed2a6ee112b67daeb94769027bed76ad,relative,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,284141.0,"[true,true,true]",orientation_half
f27a7765aa1d3bca01171e3940d66de5216fc1cf6c1983102f714698d3f9a2bc,direct_sqp,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.0,1.0,1.0,2362312.6666666665,"[true,true,true]",orientation_half
f27a7765aa1d3bca01171e3940d66de5216fc1cf6c1983102f714698d3f9a2bc,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.0,1.0,1.0,586132.3333333334,"[true,true,true]",orientation_half
f27a7765aa1d3bca01171e3940d66de5216fc1cf6c1983102f714698d3f9a2bc,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.0,1.0,1.0,581193.0,"[true,true,true]",orientation_half
f3cca89fae9a10049482cb6defb716d148af98bd89eeb8d6212caa7545f48771,direct_sqp,panda,a672ee9075f1505d4ccc94ed0ef20b011c4ff57a3c33bc54b24026d637fd8311,ordinary,regular,0.0,1.0,1.0,2061063.6666666667,"[true,true,true]",orientation_half
f3cca89fae9a10049482cb6defb716d148af98bd89eeb8d6212caa7545f48771,gn,panda,a672ee9075f1505d4ccc94ed0ef20b011c4ff57a3c33bc54b24026d637fd8311,ordinary,regular,0.0,1.0,1.0,329375.6666666667,"[true,true,true]",orientation_half
f3cca89fae9a10049482cb6defb716d148af98bd89eeb8d6212caa7545f48771,relative,panda,a672ee9075f1505d4ccc94ed0ef20b011c4ff57a3c33bc54b24026d637fd8311,ordinary,regular,0.0,1.0,1.0,276742.0,"[true,true,true]",orientation_half
f7b8bb02b6e56fe4b03f2da5aa463f5d164743d31680e5a5cdaa90bd5d82d4b5,direct_sqp,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.95,1.0,1.0,2867116.3333333335,"[true,true,true]",orientation_half
f7b8bb02b6e56fe4b03f2da5aa463f5d164743d31680e5a5cdaa90bd5d82d4b5,gn,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.95,1.0,1.0,399113.3333333333,"[true,true,true]",orientation_half
f7b8bb02b6e56fe4b03f2da5aa463f5d164743d31680e5a5cdaa90bd5d82d4b5,relative,panda,0f74dc1580be948802405703f0d8bd9d5170aca446d0ffb5a90cfa7817202938,ordinary,multijoint_boundary,0.95,1.0,1.0,354312.6666666667,"[true,true,true]",orientation_half
f88a799f0ce992ed44aa1d63a431b536aa792322b171075c1252e0a05da03ca5,direct_sqp,panda,d320733af1cea108106e6af92c1f9a938adca5d8a95675fb0b3780c450b0b9b7,near_singular,regular,0.5,1.0,1.0,1897007.3333333333,"[true,true,true]",orientation_half
f88a799f0ce992ed44aa1d63a431b536aa792322b171075c1252e0a05da03ca5,gn,panda,d320733af1cea108106e6af92c1f9a938adca5d8a95675fb0b3780c450b0b9b7,near_singular,regular,0.5,1.0,1.0,308476.6666666667,"[true,true,true]",orientation_half
f88a799f0ce992ed44aa1d63a431b536aa792322b171075c1252e0a05da03ca5,relative,panda,d320733af1cea108106e6af92c1f9a938adca5d8a95675fb0b3780c450b0b9b7,near_singular,regular,0.5,1.0,1.0,275377.0,"[true,true,true]",orientation_half
fa608a7a56a73d720a200d16d146948886104998dd2eaa624fccaa8b8617d30f,direct_sqp,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.0,1.0,1.0,1163133.0,"[true,true,true]",orientation_half
fa608a7a56a73d720a200d16d146948886104998dd2eaa624fccaa8b8617d30f,gn,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.0,1.0,1.0,319810.3333333333,"[true,true,true]",orientation_half
fa608a7a56a73d720a200d16d146948886104998dd2eaa624fccaa8b8617d30f,relative,panda,23fc0a3b869d25f7366b4d4eb7566108d57457e2925e08cb628c3869c0e0f22e,near_singular,regular,0.0,1.0,1.0,281050.0,"[true,true,true]",orientation_half
fb0eb7499578df4de558b737b0dc8d454d3532afbaf2293bc78df20bfce7c046,direct_sqp,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.5,1.0,1.0,2499640.0,"[true,true,true]",orientation_half
fb0eb7499578df4de558b737b0dc8d454d3532afbaf2293bc78df20bfce7c046,gn,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.5,1.0,1.0,438218.0,"[true,true,true]",orientation_half
fb0eb7499578df4de558b737b0dc8d454d3532afbaf2293bc78df20bfce7c046,relative,panda,03f3022bedd8eb294b1a3072ccf6fb73568d2b2abba628590fb3b32ac76130b3,near_limit,high_utilization,0.5,1.0,1.0,433599.6666666667,"[true,true,true]",orientation_half
fb1e58ea0317d0f1f3c68b982e41d6cd9952e2ab523dd7e78318594846edda98,direct_sqp,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,multijoint_boundary,0.0,1.0,1.0,2640506.6666666665,"[true,true,true]",orientation_half
fb1e58ea0317d0f1f3c68b982e41d6cd9952e2ab523dd7e78318594846edda98,gn,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,multijoint_boundary,0.0,1.0,1.0,562817.3333333334,"[true,true,true]",orientation_half
fb1e58ea0317d0f1f3c68b982e41d6cd9952e2ab523dd7e78318594846edda98,relative,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,multijoint_boundary,0.0,1.0,1.0,553633.0,"[true,true,true]",orientation_half
fb41289fb30ffd8125a5a68d1cefe0b9bea5099e4188b166e84c0068a4fed41b,direct_sqp,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,multijoint_boundary,0.95,1.0,1.0,2933967.0,"[true,true,true]",orientation_half
fb41289fb30ffd8125a5a68d1cefe0b9bea5099e4188b166e84c0068a4fed41b,gn,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,multijoint_boundary,0.95,1.0,1.0,499320.0,"[true,true,true]",orientation_half
fb41289fb30ffd8125a5a68d1cefe0b9bea5099e4188b166e84c0068a4fed41b,relative,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,multijoint_boundary,0.95,1.0,1.0,515282.3333333333,"[true,true,true]",orientation_half
fc44b72d03e32f527eef0983e7cedfd83475a85b96f94abdd89919629051a18d,direct_sqp,panda,d320733af1cea108106e6af92c1f9a938adca5d8a95675fb0b3780c450b0b9b7,near_singular,high_utilization,0.95,1.0,1.0,2515212.6666666665,"[true,true,true]",orientation_half
fc44b72d03e32f527eef0983e7cedfd83475a85b96f94abdd89919629051a18d,gn,panda,d320733af1cea108106e6af92c1f9a938adca5d8a95675fb0b3780c450b0b9b7,near_singular,high_utilization,0.95,1.0,1.0,337350.0,"[true,true,true]",orientation_half
fc44b72d03e32f527eef0983e7cedfd83475a85b96f94abdd89919629051a18d,relative,panda,d320733af1cea108106e6af92c1f9a938adca5d8a95675fb0b3780c450b0b9b7,near_singular,high_utilization,0.95,1.0,1.0,319884.6666666667,"[true,true,true]",orientation_half
fc77039ea340c00a74f840f136f939b7f818cc497ab058e77437e526fa39c677,direct_sqp,panda,191f0d5092ed65e564af1805374fb4929f6fcfbebc2bde6769e8bac410e44f32,ordinary,regular,0.95,1.0,1.0,1677386.3333333333,"[true,true,true]",orientation_half
fc77039ea340c00a74f840f136f939b7f818cc497ab058e77437e526fa39c677,gn,panda,191f0d5092ed65e564af1805374fb4929f6fcfbebc2bde6769e8bac410e44f32,ordinary,regular,0.95,1.0,1.0,298915.3333333333,"[true,true,true]",orientation_half
fc77039ea340c00a74f840f136f939b7f818cc497ab058e77437e526fa39c677,relative,panda,191f0d5092ed65e564af1805374fb4929f6fcfbebc2bde6769e8bac410e44f32,ordinary,regular,0.95,1.0,1.0,297576.3333333333,"[true,true,true]",orientation_half
fd86c17c27abb806e655ba63c8cecb810b878b5e87cd738caf0a69f62c4e7506,direct_sqp,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,multijoint_boundary,0.5,1.0,1.0,2515308.0,"[true,true,true]",orientation_half
fd86c17c27abb806e655ba63c8cecb810b878b5e87cd738caf0a69f62c4e7506,gn,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,multijoint_boundary,0.5,1.0,1.0,393826.6666666667,"[true,true,true]",orientation_half
fd86c17c27abb806e655ba63c8cecb810b878b5e87cd738caf0a69f62c4e7506,relative,panda,239a811ea9a51de2d6eaec7cac81eee502b20cf4e2352a91b5db64b6e6210b77,ordinary,multijoint_boundary,0.5,1.0,1.0,362993.6666666667,"[true,true,true]",orientation_half
fe89dad481642ae0c4d50fa22c76066f7855234fa80640438231aebfcdfee32b,direct_sqp,panda,9d4e99748b7d4cb54a5aa3347655d2cd5befbcaaf212a37d0b6c7ad44f7890ba,ordinary,multijoint_boundary,0.0,1.0,1.0,2767353.3333333335,"[true,true,true]",orientation_half
fe89dad481642ae0c4d50fa22c76066f7855234fa80640438231aebfcdfee32b,gn,panda,9d4e99748b7d4cb54a5aa3347655d2cd5befbcaaf212a37d0b6c7ad44f7890ba,ordinary,multijoint_boundary,0.0,1.0,1.0,359150.0,"[true,true,true]",orientation_half
fe89dad481642ae0c4d50fa22c76066f7855234fa80640438231aebfcdfee32b,relative,panda,9d4e99748b7d4cb54a5aa3347655d2cd5befbcaaf212a37d0b6c7ad44f7890ba,ordinary,multijoint_boundary,0.0,1.0,1.0,342434.0,"[true,true,true]",orientation_half
fefc1f2ab82e3779fa4f16e14e2f46747a7fe40de33f559817686470fb94f9aa,direct_sqp,panda,bb713f7dec95e66ce3253065e04ca892e5673266a632b8cc1e7ff28173968286,near_limit,high_utilization,0.95,1.0,1.0,2612650.0,"[true,true,true]",orientation_half
fefc1f2ab82e3779fa4f16e14e2f46747a7fe40de33f559817686470fb94f9aa,gn,panda,bb713f7dec95e66ce3253065e04ca892e5673266a632b8cc1e7ff28173968286,near_limit,high_utilization,0.95,1.0,1.0,504802.3333333333,"[true,true,true]",orientation_half
fefc1f2ab82e3779fa4f16e14e2f46747a7fe40de33f559817686470fb94f9aa,relative,panda,bb713f7dec95e66ce3253065e04ca892e5673266a632b8cc1e7ff28173968286,near_limit,high_utilization,0.95,1.0,1.0,481340.6666666667,"[true,true,true]",orientation_half
ff0c16566e265d6b7ca36077ca961d81968a280998754412f682ee7ce2a3c307,direct_sqp,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,2216839.6666666665,"[true,true,true]",orientation_half
ff0c16566e265d6b7ca36077ca961d81968a280998754412f682ee7ce2a3c307,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,540588.6666666666,"[true,true,true]",orientation_half
ff0c16566e265d6b7ca36077ca961d81968a280998754412f682ee7ce2a3c307,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.0,1.0,1.0,535089.3333333334,"[true,true,true]",orientation_half
ffbf4a412d57c840fd78089b69e16ea8be9bfd74337bfdbec852708d8ec19579,direct_sqp,panda,4917bcb39e340db95a137e8ebeefb7ebb43f4027d4773edbf617674790d7f096,ordinary,multijoint_boundary,0.5,1.0,1.0,2210950.0,"[true,true,true]",orientation_half
ffbf4a412d57c840fd78089b69e16ea8be9bfd74337bfdbec852708d8ec19579,gn,panda,4917bcb39e340db95a137e8ebeefb7ebb43f4027d4773edbf617674790d7f096,ordinary,multijoint_boundary,0.5,1.0,1.0,515247.0,"[true,true,true]",orientation_half
ffbf4a412d57c840fd78089b69e16ea8be9bfd74337bfdbec852708d8ec19579,relative,panda,4917bcb39e340db95a137e8ebeefb7ebb43f4027d4773edbf617674790d7f096,ordinary,multijoint_boundary,0.5,1.0,1.0,510849.6666666667,"[true,true,true]",orientation_half
01cb80eefbdf8b955c9ba8e768cf0bc8038c8787356e8b5f8f17541ed0e801e1,direct_sqp,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,multijoint_boundary,0.0,1.0,1.0,2653890.0,"[true,true,true]",nominal
01cb80eefbdf8b955c9ba8e768cf0bc8038c8787356e8b5f8f17541ed0e801e1,eta010,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,multijoint_boundary,0.0,1.0,1.0,519253.0,"[true,true,true]",nominal
01cb80eefbdf8b955c9ba8e768cf0bc8038c8787356e8b5f8f17541ed0e801e1,eta050,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,multijoint_boundary,0.0,1.0,1.0,528463.6666666666,"[true,true,true]",nominal
01cb80eefbdf8b955c9ba8e768cf0bc8038c8787356e8b5f8f17541ed0e801e1,gn,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,multijoint_boundary,0.0,1.0,1.0,503891.6666666667,"[true,true,true]",nominal
01cb80eefbdf8b955c9ba8e768cf0bc8038c8787356e8b5f8f17541ed0e801e1,relative,ur5e,1eb587c504d04874ec9f212ebbcfe77f9de39da509bd569da0076a78e41caa83,ordinary,multijoint_boundary,0.0,1.0,1.0,519043.0,"[true,true,true]",nominal
0263775027a519746e57a90438cc84cc6aec742da39d8ab145d6f609ab4e5339,direct_sqp,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,multijoint_boundary,0.95,1.0,1.0,2237655.6666666665,"[true,true,true]",nominal
0263775027a519746e57a90438cc84cc6aec742da39d8ab145d6f609ab4e5339,eta010,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,multijoint_boundary,0.95,1.0,1.0,501590.0,"[true,true,true]",nominal
0263775027a519746e57a90438cc84cc6aec742da39d8ab145d6f609ab4e5339,eta050,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,multijoint_boundary,0.95,1.0,1.0,490240.6666666667,"[true,true,true]",nominal
0263775027a519746e57a90438cc84cc6aec742da39d8ab145d6f609ab4e5339,gn,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,multijoint_boundary,0.95,1.0,1.0,504629.0,"[true,true,true]",nominal
0263775027a519746e57a90438cc84cc6aec742da39d8ab145d6f609ab4e5339,relative,ur5e,1d590285523b308cd1ae01a96caa954d5df97431d3a2bdb780d70c3405b9241b,ordinary,multijoint_boundary,0.95,1.0,1.0,502309.0,"[true,true,true]",nominal
029edcc79c3c40c079fbb15e09e8af41237c453155942699617a8737d49e6e64,direct_sqp,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,high_utilization,0.0,1.0,1.0,2475537.6666666665,"[true,true,true]",nominal
029edcc79c3c40c079fbb15e09e8af41237c453155942699617a8737d49e6e64,eta010,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,high_utilization,0.0,1.0,1.0,478862.6666666667,"[true,true,true]",nominal
029edcc79c3c40c079fbb15e09e8af41237c453155942699617a8737d49e6e64,eta050,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,high_utilization,0.0,1.0,1.0,456241.6666666667,"[true,true,true]",nominal
029edcc79c3c40c079fbb15e09e8af41237c453155942699617a8737d49e6e64,gn,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,high_utilization,0.0,1.0,1.0,438573.0,"[true,true,true]",nominal
029edcc79c3c40c079fbb15e09e8af41237c453155942699617a8737d49e6e64,relative,ur5e,72ea197c7436d4eacd804b4a08cecf666d06df03dc9f111e8f3b785ade48957d,near_limit,high_utilization,0.0,1.0,1.0,442422.0,"[true,true,true]",nominal
035e2b5b09a46e6fafb4221c3784482a3d22f9605a3e9ac51535eb61bcc78e2b,direct_sqp,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.5,1.0,1.0,2477209.0,"[true,true,true]",nominal
035e2b5b09a46e6fafb4221c3784482a3d22f9605a3e9ac51535eb61bcc78e2b,eta010,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.5,1.0,1.0,503994.3333333333,"[true,true,true]",nominal
035e2b5b09a46e6fafb4221c3784482a3d22f9605a3e9ac51535eb61bcc78e2b,eta050,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.5,1.0,1.0,504740.3333333333,"[true,true,true]",nominal
035e2b5b09a46e6fafb4221c3784482a3d22f9605a3e9ac51535eb61bcc78e2b,gn,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.5,1.0,1.0,501535.0,"[true,true,true]",nominal
035e2b5b09a46e6fafb4221c3784482a3d22f9605a3e9ac51535eb61bcc78e2b,relative,ur5e,26301a508c7a396fea13c09b5ef37923bc3155531decacc81da4c2dee8f6a027,ordinary,multijoint_boundary,0.5,1.0,1.0,541173.0,"[true,true,true]",nominal
