group,method,queries,repeats,success_by_repeat,within20_by_repeat,verified_success,within20_success,mean_ms,p50_ms,p95_ms,p99_ms,total_ms_per_repeat,late_calls,witness_queries,witness_success_by_repeat,witness_confirmed_missed_uids,accepted_position_p50_p95_max_m,accepted_orientation_p50_p95_max_rad,edge_fraction,command_step_utilization_p50_p95_max,mean_local_qps,first_half_accepted_fraction,no_qp_fraction,continued_after_first_fraction,extra_weighted_qp_fraction,relative_stop_fraction,mean_iterations,failure_counts,native_status_counts,episode_uid,session
24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,relative,1121,3,"[967,967,967]","[967,967,967]",0.8626226583407671,0.8626226583407671,2.6085072212310436,0.299199,20.1496746,20.20159952,2924.136595,238,141,"[141,141,141]",[],"[0.0001240642425771646,0.0008475017110336978,0.00099821083463131]","[0.00043785043705755604,0.003464365363536165,0.008651246978897478]",0.03516028955532575,"[0.4342443753188745,0.9978166656868998,0.999999999999001]",17.104668450787987,0.5066904549509367,0.07850133809099019,0.41480820695807313,0.1391614629794826,0.41480820695807313,3.6196848052334225,"{""position_tolerance+orientation_tolerance"":462}","{""native_task_candidate"":2901,""no_descent"":102,""stationary"":110,""deadline"":235,""iteration_limit"":15}",24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,AUTOLab/2023-08-12
24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,gn,1121,3,"[965,965,965]","[965,965,965]",0.8608385370205174,0.8608385370205174,1.0068752355040143,0.324121,5.140082699999994,7.430569420000003,1128.707139,0,141,"[141,141,141]",[],"[0.0001226332679980178,0.0008404970052576911,0.00099821083463131]","[0.00043608322387715437,0.0034186622893924807,0.008604923798831607]",0.03316062176165803,"[0.4336401704048439,0.9950816266368031,0.999999999999001]",,,,,,,4.7484388938447815,"{""position_tolerance+orientation_tolerance"":306,""orientation_tolerance"":117,""position_tolerance"":45}","{""task_candidate"":2895,""no_descent"":366,""stationary"":48,""iteration_limit"":54}",24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,AUTOLab/2023-08-12
24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,fixed_qp2,1121,3,"[967,967,967]","[967,967,967]",0.8626226583407671,0.8626226583407671,1.6995114347308948,0.297227,11.0427146,13.18352784,1905.1523183333331,0,141,"[141,141,141]",[],"[0.00012397296966204713,0.0008431135675053193,0.00099821083463131]","[0.00043785043705755604,0.003464365363536165,0.008723331594499397]",0.03516028955532575,"[0.4342443753188745,0.9978154615786662,0.999999999999001]",8.760035682426405,0.5066904549509367,,0.41480820695807313,0.41480820695807313,,4.849241748438894,"{""position_tolerance+orientation_tolerance"":435,""position_tolerance"":21,""orientation_tolerance"":6}","{""native_task_candidate"":2901,""iteration_limit"":312,""no_descent"":75,""stationary"":75}",24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,AUTOLab/2023-08-12
24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,clarabel,1121,3,"[967,967,967]","[967,967,967]",0.8626226583407671,0.8626226583407671,1.988345848944395,0.295793,12.106581499999994,15.830608980000004,2228.935696666667,1,141,"[141,141,141]",[],"[0.0001239532006827556,0.0008475017110336978,0.00099821083463131]","[0.00043785043705755604,0.003464365363536165,0.008659452539320453]",0.03516028955532575,"[0.4342443753188745,0.9952123042822102,0.999999999999001]",7.493904252155813,0.5066904549509367,,0.41480820695807313,,,4.216473386856973,"{""position_tolerance+orientation_tolerance"":462}","{""native_task_candidate"":2901,""no_descent"":357,""stationary"":45,""iteration_limit"":59,""deadline"":1}",24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,AUTOLab/2023-08-12
24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,direct_sqp,1121,3,"[967,967,967]","[967,967,967]",0.8626226583407671,0.8626226583407671,4.4515464686292,2.738631,20.152790699999997,20.18040466,4990.183591333333,266,141,"[141,141,141]",[],"[0.0009999999534004086,0.0009999999836891877,0.0009999999996475925]","[0.008726645834117098,0.008726646042432635,0.008726646230112205]",0.9089968976215098,"[0.38192415638042054,0.9328027960185498,0.999999999999001]",,,,,,,23.816532857567648,"{""position_tolerance+orientation_tolerance"":459,""orientation_tolerance"":3}","{""task_accepted_early"":2901,""optimizer:Positive directional derivative for linesearch"":188,""deadline"":262,""optimizer:Iteration limit reached"":12}",24bdc2307075f3882937ee61e53c9d591f228dec69d95aacae52f01d9adc7d55,AUTOLab/2023-08-12
26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,relative,226,3,"[109,109,109]","[109,109,109]",0.4823008849557522,0.4823008849557522,9.065042376106195,8.218225499999999,20.19080105,20.23153935,2048.699577,120,41,"[41,41,41]",[],"[6.6236786084977124e-06,0.0009107602770778727,0.0009818628485937734]","[5.55451698251666e-06,0.0013854376299561714,0.00694544832792792]",0.05504587155963303,"[0.3090018673774304,0.9907787051061488,0.9999999999990001]",60.39675516224189,0.06637168141592921,0.22566371681415928,0.7079646017699115,0.5176991150442478,0.7079646017699115,12.051622418879056,"{""position_tolerance+orientation_tolerance"":351}","{""native_task_candidate"":327,""no_descent"":109,""iteration_limit"":84,""deadline"":119,""stationary"":39}",26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,TRI/2024-02-08
26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,gn,226,3,"[109,109,109]","[109,109,109]",0.4823008849557522,0.4823008849557522,2.9837041563421836,3.911977,6.98566975,8.03308666,674.3171393333334,0,41,"[41,41,41]",[],"[6.6236786084977124e-06,0.0009107602770778727,0.0009818628485937734]","[5.55451698251666e-06,0.0013854376299561714,0.00694544832792792]",0.05504587155963303,"[0.3090018673774304,0.9815574102132969,0.9999999999990001]",,,,,,,12.836283185840708,"{""position_tolerance+orientation_tolerance"":330,""position_tolerance"":21}","{""task_candidate"":327,""no_descent"":177,""iteration_limit"":114,""stationary"":60}",26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,TRI/2024-02-08
26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,fixed_qp2,226,3,"[109,109,109]","[109,109,109]",0.4823008849557522,0.4823008849557522,5.6199830162241895,4.9713845,11.85705215,14.37940306,1270.1161616666668,0,41,"[41,41,41]",[],"[6.622635486484474e-06,0.0009107602770778727,0.0009818628485937734]","[5.5572692435207225e-06,0.0013850626090723848,0.006960986844960725]",0.05504587155963303,"[0.3090018673774304,0.9907800280373322,0.9999999999990001]",29.154867256637168,0.06637168141592921,,0.7079646017699115,0.7079646017699115,,14.929203539823009,"{""position_tolerance+orientation_tolerance"":345,""position_tolerance"":6}","{""native_task_candidate"":327,""iteration_limit"":246,""no_descent"":84,""stationary"":21}",26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,TRI/2024-02-08
26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,clarabel,226,3,"[109,109,109]","[109,109,109]",0.4823008849557522,0.4823008849557522,6.795548470501475,10.1487915,15.840204499999999,18.22348742,1535.7939543333334,0,41,"[41,41,41]",[],"[6.622655104344994e-06,0.0009107602770778727,0.0009818628485937734]","[5.5575222612040756e-06,0.0014106528961157934,0.006960522566176196]",0.05504587155963303,"[0.3090018673774304,0.9907799123301687,0.9999999999990001]",26.18141592920354,0.06637168141592921,,0.7079646017699115,,,13.442477876106194,"{""position_tolerance+orientation_tolerance"":351}","{""native_task_candidate"":327,""no_descent"":216,""iteration_limit"":120,""stationary"":15}",26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,TRI/2024-02-08
26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,direct_sqp,226,3,"[109,109,109]","[109,109,109]",0.4823008849557522,0.4823008849557522,9.412760312684366,5.7911835,20.1719043,20.18793137,2127.2838306666667,177,41,"[41,41,41]",[],"[0.0009999999500084863,0.0009999999698211345,0.0009999999886368155]","[0.008726645823859807,0.0087266460532577,0.008726646210544118]",0.5321100917431193,"[0.2526492160873644,0.8773124823718512,0.9999999999989994]",,,,,,,41.00589970501475,"{""position_tolerance+orientation_tolerance"":351}","{""task_accepted_early"":327,""optimizer:Positive directional derivative for linesearch"":151,""deadline"":176,""optimizer:Iteration limit reached"":24}",26f2fa47519ddfcba06a541a3d1cb06e3761e43dfdd9579b62b066fa04cb4643,TRI/2024-02-08
28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,relative,265,3,"[228,228,228]","[228,228,228]",0.8603773584905661,0.8603773584905661,2.636339586163522,0.417654,18.253612899999997,20.189568599999998,698.6299903333334,33,46,"[46,46,46]",[],"[7.946138622790298e-05,0.0009059307603454174,0.0009831229330563907]","[0.00019544008019382444,0.005802958091594992,0.00834485706927961]",0.05701754385964912,"[0.7035563711851638,0.9931200303949846,0.9999999999990001]",17.50188679245283,0.12075471698113208,0.2037735849056604,0.6754716981132075,0.13962264150943396,0.6754716981132075,4.281761006289308,"{""position_tolerance+orientation_tolerance"":111}","{""deadline"":31,""no_descent"":65,""stationary"":15,""native_task_candidate"":684}",28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,TRI/2023-12-13
28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,gn,265,3,"[228,228,228]","[228,228,228]",0.8603773584905661,0.8603773584905661,0.9732308540880503,0.413775,5.033644,6.020798439999999,257.90617633333335,0,46,"[46,46,46]",[],"[7.946138622790298e-05,0.0009059307603454174,0.0009831229330563907]","[0.00019544008019382444,0.005802958091594992,0.00834485706927961]",0.05701754385964912,"[0.7035563711851638,0.9931200303949846,0.9999999999990001]",,,,,,,4.758490566037736,"{""position_tolerance"":6,""position_tolerance+orientation_tolerance"":102,""orientation_tolerance"":3}","{""no_descent"":81,""task_candidate"":684,""stationary"":30}",28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,TRI/2023-12-13
28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,fixed_qp2,265,3,"[228,228,228]","[228,228,228]",0.8603773584905661,0.8603773584905661,1.7259064050314468,0.528255,10.5257244,11.006464339999997,457.36519733333336,0,46,"[46,46,46]",[],"[7.267505880732247e-05,0.0009059247053974889,0.0009831229330563907]","[0.00019554489263878594,0.005802958091594992,0.00834485706927961]",0.05701754385964912,"[0.7035563711851638,0.9931200998573924,0.9999999999990001]",9.60754716981132,0.12075471698113208,,0.6754716981132075,0.6754716981132075,,5.335849056603774,"{""position_tolerance+orientation_tolerance"":108,""position_tolerance"":3}","{""iteration_limit"":93,""stationary"":12,""native_task_candidate"":684,""no_descent"":6}",28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,TRI/2023-12-13
28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,clarabel,265,3,"[228,228,228]","[228,228,228]",0.8603773584905661,0.8603773584905661,2.0631170062893083,0.622196,12.284434899999999,13.625848599999996,546.7260066666666,0,46,"[46,46,46]",[],"[7.267849842298006e-05,0.0009059248764934252,0.0009831229330563907]","[0.00019555534337254663,0.005802958091594992,0.00834485706927961]",0.05701754385964912,"[0.7035563711851638,0.9931200857167253,0.9999999999990001]",8.166037735849057,0.12075471698113208,,0.6754716981132075,,,4.615094339622641,"{""position_tolerance+orientation_tolerance"":111}","{""no_descent"":93,""native_task_candidate"":684,""iteration_limit"":12,""stationary"":6}",28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,TRI/2023-12-13
28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,direct_sqp,265,3,"[228,228,228]","[228,228,228]",0.8603773584905661,0.8603773584905661,4.342279114465408,2.933934,20.142498500000002,20.17427766,1150.7039653333334,54,46,"[46,46,46]",[],"[0.0009999999511525208,0.0009999999832886039,0.0009999999982835358]","[0.008726645829698728,0.008726646040204962,0.008726646210724422]",0.7631578947368421,"[0.5814525056748074,0.9373144668931565,0.9999999999990001]",,,,,,,23.51069182389937,"{""position_tolerance+orientation_tolerance"":111}","{""optimizer:Positive directional derivative for linesearch"":57,""task_accepted_early"":684,""deadline"":54}",28005d3e15d6e7c6626cd8e81978d6dc615e6d6e76864f57048db1fb997b20ab,TRI/2023-12-13
29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,relative,337,3,"[322,322,322]","[322,322,322]",0.9554896142433235,0.9554896142433235,1.1448128941641937,0.293588,0.5607595000000001,20.1717216,385.8019453333333,30,74,"[74,74,74]",[],"[7.543472256519451e-05,0.0007240183199207528,0.0009886562377481457]","[0.00020743359845499843,0.0017293986977268618,0.008123668547913297]",0.024844720496894408,"[0.2839564608270748,0.9309467361740509,0.9999999999990001]",7.218595450049456,0.5519287833827893,0.09198813056379822,0.3560830860534125,0.04747774480712166,0.3560830860534125,2.1008902077151337,"{""position_tolerance+orientation_tolerance"":45}","{""native_task_candidate"":966,""no_descent"":9,""deadline"":30,""stationary"":6}",29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,TRI/2024-02-01
29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,gn,337,3,"[321,321,321]","[321,321,321]",0.9525222551928784,0.9525222551928784,0.5360141612265084,0.317199,0.5259255,4.668676699999999,180.6367723333333,0,74,"[74,74,74]",[],"[7.365966011386404e-05,0.0007204273447815882,0.0009886562377481457]","[0.00020586689093302259,0.001629916588169883,0.006493444246710256]",0.021806853582554516,"[0.28373355841733106,0.9095032185999813,0.9999999999990001]",,,,,,,2.922848664688427,"{""position_tolerance+orientation_tolerance"":18,""position_tolerance"":21,""orientation_tolerance"":9}","{""task_candidate"":963,""no_descent"":48}",29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,TRI/2024-02-01
29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,fixed_qp2,337,3,"[322,322,322]","[322,322,322]",0.9554896142433235,0.9554896142433235,0.6449308456973294,0.290573,0.6466665,10.849791999999999,217.341695,0,74,"[74,74,74]",[],"[7.543472062503863e-05,0.0007240183199207528,0.0009886562377481457]","[0.00020743359845499843,0.0017293986977268618,0.008634158455554451]",0.024844720496894408,"[0.2839564608270748,0.9309465202691706,0.9999999999990001]",3.258160237388724,0.5519287833827893,,0.3560830860534125,0.3560830860534125,,2.1513353115727,"{""position_tolerance+orientation_tolerance"":27,""position_tolerance"":18}","{""native_task_candidate"":966,""no_descent"":3,""stationary"":27,""iteration_limit"":15}",29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,TRI/2024-02-01
29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,clarabel,337,3,"[322,322,322]","[322,322,322]",0.9554896142433235,0.9554896142433235,0.8703946696340258,0.293062,0.8056460000000001,13.068786,293.3230036666667,0,74,"[74,74,74]",[],"[7.543473647820306e-05,0.0007240183199207528,0.0009886562377481457]","[0.00020743359845499843,0.0017293986977268618,0.00813903307268697]",0.024844720496894408,"[0.2839564608270748,0.9309465661355389,0.9999999999990001]",3.459940652818991,0.5519287833827893,,0.3560830860534125,,,2.2522255192878338,"{""position_tolerance+orientation_tolerance"":45}","{""native_task_candidate"":966,""no_descent"":36,""stationary"":9}",29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,TRI/2024-02-01
29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,direct_sqp,337,3,"[322,322,322]","[322,322,322]",0.9554896142433235,0.9554896142433235,3.0445683877349157,2.466504,3.7138435000000003,20.1676712,1026.0195466666667,33,74,"[74,74,74]",[],"[0.000999999952977857,0.0009999999862253276,0.0009999999987221828]","[0.008726645839974232,0.008726646104030362,0.008726646251520647]",0.9037267080745341,"[0.25434725052739937,0.8933685797002011,0.9999999999990001]",,,,,,,18.56478733926805,"{""position_tolerance+orientation_tolerance"":45}","{""task_accepted_early"":966,""deadline"":33,""optimizer:Positive directional derivative for linesearch"":9,""optimizer:Iteration limit reached"":3}",29b673f05a46e28dac78a26d41c0c08331fd3bf4e4b137958935e1b5bc5f4a7f,TRI/2024-02-01
2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,relative,167,3,"[163,163,163]","[163,163,163]",0.9760479041916168,0.9760479041916168,0.7853573792415169,0.288475,0.516018,20.15942,131.15468233333334,9,25,"[25,25,25]",[],"[0.00011170606178854968,0.0008180253777588486,0.0009578593173421318]","[0.0004554097099129707,0.005520774290672694,0.008477737975356779]",0.024539877300613498,"[0.4717166077174401,0.9999999999989999,0.999999999999001]",4.680638722554891,0.6407185628742516,0.07784431137724551,0.281437125748503,0.029940119760479042,0.281437125748503,1.598802395209581,"{""position_tolerance+orientation_tolerance"":12}","{""native_task_candidate"":489,""deadline"":9,""stationary"":3}",2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,RAIL/2023-04-17
2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,gn,167,3,"[162,162,162]","[162,162,162]",0.9700598802395209,0.9700598802395209,0.48690792614770456,0.312958,0.503064,7.041514,81.31362366666666,0,25,"[25,25,25]",[],"[0.00011135207601406813,0.0008021569346661323,0.000918192666225347]","[0.00044272521795952607,0.005482471523513913,0.008429400450562131]",0.018518518518518517,"[0.4708067448695601,0.9931644340889135,0.999999999999001]",,,,,,,2.7664670658682633,"{""position_tolerance"":12,""position_tolerance+orientation_tolerance"":3}","{""task_candidate"":486,""iteration_limit"":6,""no_descent"":3,""stationary"":6}",2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,RAIL/2023-04-17
2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,fixed_qp2,167,3,"[163,163,163]","[163,163,163]",0.9760479041916168,0.9760479041916168,0.6167662714570858,0.284662,0.647161,11.05192,102.99996733333334,0,25,"[25,25,25]",[],"[0.00011170606178854968,0.0008180253777588486,0.000984805068187822]","[0.0004554097099129707,0.005520774290672694,0.008429400450562131]",0.024539877300613498,"[0.4717166077174401,0.9999999999989999,0.999999999999001]",2.92814371257485,0.6407185628742516,,0.281437125748503,0.281437125748503,,1.9880239520958083,"{""position_tolerance+orientation_tolerance"":12}","{""native_task_candidate"":489,""iteration_limit"":12}",2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,RAIL/2023-04-17
2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,clarabel,167,3,"[163,163,163]","[163,163,163]",0.9760479041916168,0.9760479041916168,0.663620135728543,0.285019,0.708064,13.996728,110.82456266666668,0,25,"[25,25,25]",[],"[0.00011170606178854968,0.0008180253777588486,0.0009582138452392858]","[0.0004554097099129707,0.005520774290672694,0.008509438583751663]",0.024539877300613498,"[0.4717166077174401,0.9999999999989881,0.999999999999001]",2.6407185628742513,0.6407185628742516,,0.281437125748503,,,1.844311377245509,"{""position_tolerance+orientation_tolerance"":12}","{""native_task_candidate"":489,""iteration_limit"":6,""stationary"":6}",2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,RAIL/2023-04-17
2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,direct_sqp,167,3,"[163,163,163]","[163,163,163]",0.9760479041916168,0.9760479041916168,2.909467367265469,2.856235,3.510238,19.919085,485.88105033333335,4,25,"[25,25,25]",[],"[0.0009999999527948126,0.0009999999824431129,0.0009999999986837027]","[0.008726645832046133,0.008726645993518366,0.00872664621441093]",0.9202453987730062,"[0.41591621434683623,0.955778674581218,0.999999999999001]",,,,,,,19.149700598802394,"{""position_tolerance+orientation_tolerance"":12}","{""task_accepted_early"":489,""optimizer:Iteration limit reached"":6,""optimizer:Positive directional derivative for linesearch"":3,""deadline"":3}",2a4e8a5af58719045d196a0f9a34a8f71a894ca5aaab2bdddb4860e71b515eb4,RAIL/2023-04-17
2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,relative,168,3,"[121,121,121]","[121,121,121]",0.7202380952380952,0.7202380952380952,4.290217712301587,0.28367299999999995,20.1794112,20.215693180000002,720.7565756666667,57,49,"[49,49,49]",[],"[2.2056202102325374e-05,0.000735158842322401,0.0009875228021093041]","[5.728292862562708e-05,0.002094602668421337,0.0032911184688578015]",0.024793388429752067,"[0.2574878885727722,0.8961830476510483,0.9999999999990001]",26.75,0.35714285714285715,0.26785714285714285,0.375,0.27976190476190477,0.375,6.722222222222222,"{""position_tolerance+orientation_tolerance"":141}","{""native_task_candidate"":363,""no_descent"":33,""deadline"":57,""iteration_limit"":33,""stationary"":18}",2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,CLVR/2023-05-09
2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,gn,168,3,"[121,121,121]","[121,121,121]",0.7202380952380952,0.7202380952380952,1.7910953650793653,0.3139535,6.446585049999998,8.16470631,300.90402133333333,0,49,"[49,49,49]",[],"[2.2056202102325374e-05,0.000735158842322401,0.0009875228021093041]","[5.728292862562708e-05,0.002094602668421337,0.0032911184688578015]",0.024793388429752067,"[0.2574878885727722,0.8961830476510483,0.9999999999990001]",,,,,,,7.982142857142857,"{""position_tolerance+orientation_tolerance"":117,""position_tolerance"":24}","{""task_candidate"":363,""no_descent"":90,""iteration_limit"":42,""stationary"":9}",2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,CLVR/2023-05-09
2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,fixed_qp2,168,3,"[121,121,121]","[121,121,121]",0.7202380952380952,0.7202380952380952,3.260924484126984,0.286267,11.280921599999997,13.910138369999999,547.8353133333334,0,49,"[49,49,49]",[],"[2.206312846776833e-05,0.000735158842322401,0.0009875228021093041]","[5.728292862562708e-05,0.002094602668421337,0.0032911184688578015]",0.024793388429752067,"[0.2574878885727722,0.8961830657507349,0.9999999999990001]",16.833333333333332,0.35714285714285715,,0.375,0.375,,8.910714285714286,"{""position_tolerance+orientation_tolerance"":135,""position_tolerance"":6}","{""native_task_candidate"":363,""no_descent"":45,""iteration_limit"":96}",2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,CLVR/2023-05-09
2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,clarabel,168,3,"[121,121,121]","[121,121,121]",0.7202380952380952,0.7202380952380952,3.939102865079365,0.2792595,17.06780705,18.245877989999997,661.7692813333333,0,49,"[49,49,49]",[],"[2.206364383409201e-05,0.000735158842322401,0.0009875228021093041]","[5.728292862562708e-05,0.002094602668421337,0.0032911184688578015]",0.024793388429752067,"[0.2574878885727722,0.8961830551951813,0.9999999999990001]",15.05952380952381,0.35714285714285715,,0.375,,,8.023809523809524,"{""position_tolerance+orientation_tolerance"":141}","{""native_task_candidate"":363,""no_descent"":75,""iteration_limit"":66}",2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,CLVR/2023-05-09
2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,direct_sqp,168,3,"[121,121,121]","[121,121,121]",0.7202380952380952,0.7202380952380952,6.030682968253968,2.7257755,20.1636321,20.18716216,1013.1547386666666,77,49,"[49,49,49]",[],"[0.0009999999503359982,0.0009999999795876583,0.0009999999989472343]","[0.00872664582506558,0.008726646136384917,0.008726646251898366]",0.628099173553719,"[0.19566059882963088,0.8433798836162404,0.9999999999990001]",,,,,,,27.14484126984127,"{""position_tolerance+orientation_tolerance"":141}","{""task_accepted_early"":363,""optimizer:Positive directional derivative for linesearch"":54,""deadline"":75,""optimizer:Iteration limit reached"":9,""optimizer:Inequality constraints incompatible"":3}",2bb186f04cf0634c7221cf49f6f6e388a73c530ef5b0cb1cefc3386a37cf4505,CLVR/2023-05-09
2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,relative,206,3,"[206,206,206]","[206,206,206]",1.0,1.0,0.33989490291262137,0.30106350000000004,0.46473544999999994,0.5257618300000003,70.01835,0,49,"[49,49,49]",[],"[4.66666823091216e-05,0.000796062816567223,0.0009939888889454011]","[5.854002000864443e-05,0.0018232240431098423,0.005027700865278423]",0.024271844660194174,"[0.3489103439774138,0.961455802555726,0.9999999999990001]",1.3300970873786409,0.5436893203883495,0.06310679611650485,0.3932038834951456,0.0,0.3932038834951456,1.3932038834951457,{},"{""native_task_candidate"":618}",2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,RPL/2023-06-05
2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,gn,206,3,"[206,206,206]","[206,206,206]",1.0,1.0,0.3526175113268608,0.323187,0.46240935,0.52253803,72.63920733333333,0,49,"[49,49,49]",[],"[4.66666823091216e-05,0.000796062816567223,0.0009939888889454011]","[5.854002000864443e-05,0.0018232240431098423,0.005027700865278423]",0.024271844660194174,"[0.3489103439774138,0.961455802555726,0.9999999999990001]",,,,,,,2.3300970873786406,{},"{""task_candidate"":618}",2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,RPL/2023-06-05
2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,fixed_qp2,206,3,"[206,206,206]","[206,206,206]",1.0,1.0,0.3820803025889968,0.295422,0.5788422999999998,0.6734873700000001,78.70854233333334,0,49,"[49,49,49]",[],"[4.66666823091216e-05,0.000796062816567223,0.0009939888889454011]","[5.854002000864443e-05,0.0018232240431098423,0.005027700865278423]",0.024271844660194174,"[0.3489103439774138,0.9614561164238937,0.9999999999990001]",1.7233009708737863,0.5436893203883495,,0.3932038834951456,0.3932038834951456,,1.3932038834951457,{},"{""native_task_candidate"":618}",2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,RPL/2023-06-05
2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,clarabel,206,3,"[206,206,206]","[206,206,206]",1.0,1.0,0.41647944660194186,0.29502649999999997,0.66893625,0.7420364800000002,85.79476600000002,0,49,"[49,49,49]",[],"[4.66666823091216e-05,0.0007950100632922589,0.0009939888889454011]","[5.854002000864443e-05,0.0018232240431098423,0.005027700865278423]",0.024271844660194174,"[0.3489103439774138,0.9614561101704749,0.9999999999990001]",1.7233009708737863,0.5436893203883495,,0.3932038834951456,,,1.3932038834951457,{},"{""native_task_candidate"":618}",2dc6d9a8e0897c65215f40c1df598a72d3512039fc66345c5c2a18a664f5bde7,RPL/2023-06-05
