group,method,queries,repeats,success_by_repeat,within20_by_repeat,verified_success,within20_success,mean_ms,p50_ms,p95_ms,p99_ms,total_ms_per_repeat,late_calls,witness_queries,witness_success_by_repeat,witness_confirmed_missed_uids,accepted_position_p50_p95_max_m,accepted_orientation_p50_p95_max_rad,edge_fraction,command_step_utilization_p50_p95_max,mean_local_qps,first_half_accepted_fraction,no_qp_fraction,continued_after_first_fraction,extra_weighted_qp_fraction,relative_stop_fraction,mean_iterations,failure_counts,native_status_counts,robot,condition
near_singular/high_utilization/alpha=0.0,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4149051,0.4158505,0.5108074499999999,0.54146086,4.149051,0,10,"[10,10,10]",[],"[0.00011900858546208316,0.000835788207381878,0.000835788207381878]","[0.0006688789739802718,0.00296833306848805,0.00296833306848805]",0.0,"[0.9053649370290706,0.9999999999990026,0.9999999999990026]",1.7,0.3,,0.7,0.0,0.7,1.7,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4266392666666667,0.4298205,0.5096240999999999,0.5225325,4.266392666666667,0,10,"[10,10,10]",[],"[0.00011900858546208316,0.000835788207381878,0.000835788207381878]","[0.0006688789739802718,0.00296833306848805,0.00296833306848805]",0.0,"[0.9053649370290706,0.9999999999990026,0.9999999999990026]",,,,,,,2.7,{},"{""task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.2826978,2.2443850000000003,2.796123,2.82326411,22.826978,0,10,"[10,10,10]",[],"[0.000999999954913314,0.0009999999816472551,0.0009999999816472551]","[0.008726645852091078,0.008726646191352395,0.008726646191352395]",1.0,"[0.8535644705418682,0.9999999999990026,0.9999999999990026]",,,,,,,16.8,{},"{""task_accepted_early"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4459607666666667,0.45711650000000004,0.5631240999999999,0.58778171,4.459607666666667,0,10,"[10,10,10]",[],"[0.00026113854504317027,0.000858516859632591,0.000858516859632591]","[0.0015166616381216413,0.003270903916409563,0.003270903916409563]",0.0,"[0.999999999998999,0.9999999999990026,0.9999999999990026]",1.8,0.2,0.0,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.5,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.44602310000000006,0.4514725,0.59077715,0.59651741,4.460231000000001,0,10,"[10,10,10]",[],"[0.00026113854504317027,0.000858516859632591,0.000858516859632591]","[0.0015166616381216413,0.003270903916409563,0.003270903916409563]",0.0,"[0.999999999998999,0.9999999999990026,0.9999999999990026]",1.8,0.2,,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.5,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4416162666666667,0.4318535,0.5780388999999999,0.60248234,4.416162666666668,0,10,"[10,10,10]",[],"[0.00026113854504317027,0.000858516859632591,0.000858516859632591]","[0.0015166616381216413,0.003270903916409563,0.003270903916409563]",0.0,"[0.999999999998999,0.9999999999990026,0.9999999999990026]",1.8,0.2,,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4456240333333333,0.443223,0.54559525,0.55993195,4.456240333333333,0,10,"[10,10,10]",[],"[0.00026113854504317027,0.000858516859632591,0.000858516859632591]","[0.0015166616381216413,0.003270903916409563,0.003270903916409563]",0.0,"[0.999999999998999,0.9999999999990026,0.9999999999990026]",,,,,,,2.8,{},"{""task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.3634459,2.2666375,2.9228314500000003,2.93163403,23.634458999999996,0,10,"[10,10,10]",[],"[0.000999999955464795,0.0009999999751603079,0.0009999999751603079]","[0.0087266458502939,0.008726645961384108,0.008726645961384108]",1.0,"[0.8544300792263035,0.9999999999990026,0.9999999999990026]",,,,,,,17.5,{},"{""task_accepted_early"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4473910333333333,0.46149949999999995,0.5533115,0.5583512,4.473910333333333,0,10,"[10,10,10]",[],"[0.0004676640267363523,0.000873005792950687,0.000873005792950687]","[0.002920796182505171,0.0051470297455973955,0.0051470297455973955]",0.0,"[0.9999999999990008,0.9999999999990026,0.9999999999990026]",1.8,0.2,0.0,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.95,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.44370649999999995,0.4589525,0.5413924499999999,0.55307636,4.437065,0,10,"[10,10,10]",[],"[0.0004676640267363523,0.000873005792950687,0.000873005792950687]","[0.002920796182505171,0.0051470297455973955,0.0051470297455973955]",0.0,"[0.9999999999990008,0.9999999999990026,0.9999999999990026]",1.8,0.2,,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.95,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4376664,0.445039,0.52860325,0.5458314,4.376664,0,10,"[10,10,10]",[],"[0.0004676640267363523,0.000873005792950687,0.000873005792950687]","[0.002920796182505171,0.0051470297455973955,0.0051470297455973955]",0.0,"[0.9999999999990008,0.9999999999990026,0.9999999999990026]",1.8,0.2,,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.44247290000000006,0.4482295,0.5183597,0.56118413,4.424729,0,10,"[10,10,10]",[],"[0.0004676640267363523,0.000873005792950687,0.000873005792950687]","[0.002920796182505171,0.0051470297455973955,0.0051470297455973955]",0.0,"[0.9999999999990008,0.9999999999990026,0.9999999999990026]",,,,,,,2.8,{},"{""task_candidate"":30}",ur5e,nominal
near_singular/high_utilization/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.402718766666667,2.3915725,2.8533719,2.87332512,24.027187666666673,0,10,"[10,10,10]",[],"[0.0009999999504301648,0.000999999977623918,0.000999999977623918]","[0.008726645844141914,0.008726645986661,0.008726645986661]",1.0,"[0.8659936237953016,0.9999999999990026,0.9999999999990026]",,,,,,,17.9,{},"{""task_accepted_early"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.41216480000000005,0.4021755,0.53407235,0.54418475,4.121648,0,10,"[10,10,10]",[],"[0.0001426576324990803,0.000996373088838316,0.000996373088838316]","[0.0019302065210789088,0.006336646203710705,0.006336646203710705]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.5,0.5,0.0,0.5,0.0,0.5,1.5,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.0,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.41561803333333336,0.405446,0.5315068,0.53435395,4.156180333333333,0,10,"[10,10,10]",[],"[0.0001426576324990803,0.000996373088838316,0.000996373088838316]","[0.0019302065210789088,0.006336646203710705,0.006336646203710705]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.5,0.5,,0.5,0.0,0.5,1.5,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.0,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.41194443333333325,0.4038175,0.5313370000000001,0.54199789,4.119444333333333,0,10,"[10,10,10]",[],"[0.0001426576324990803,0.000996373088838316,0.000996373088838316]","[0.0019302065210789088,0.006336646203710705,0.006336646203710705]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.5,0.5,,0.5,0.0,0.5,1.5,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.42753616666666666,0.4231935,0.5249286999999999,0.5291499199999999,4.275361666666666,0,10,"[10,10,10]",[],"[0.0001426576324990803,0.000996373088838316,0.000996373088838316]","[0.0019302065210789088,0.006336646203710705,0.006336646203710705]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",,,,,,,2.5,{},"{""task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.331549266666667,2.278232,2.68922065,2.7011791,23.315492666666668,0,10,"[10,10,10]",[],"[0.0009999999516373077,0.0009999999758670275,0.0009999999758670275]","[0.008726645849339073,0.008726646109182591,0.008726646109182591]",1.0,"[0.9999999999989995,0.9999999999990026,0.9999999999990026]",,,,,,,17.4,{},"{""task_accepted_early"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4325431,0.47399349999999996,0.53638035,0.54542204,4.325431,0,10,"[10,10,10]",[],"[0.00034055678810354363,0.0007501415843362211,0.0007501415843362211]","[0.003967960810099315,0.007970142443000655,0.007970142443000655]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.6,0.4,0.0,0.6,0.0,0.6,1.6,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.5,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.42906143333333324,0.475439,0.5273975999999999,0.55991926,4.290614333333332,0,10,"[10,10,10]",[],"[0.00034055678810354363,0.0007501415843362211,0.0007501415843362211]","[0.003967960810099315,0.007970142443000655,0.007970142443000655]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.6,0.4,,0.6,0.0,0.6,1.6,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.5,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.42948516666666675,0.476002,0.5275038000000001,0.53350872,4.294851666666667,0,10,"[10,10,10]",[],"[0.00034055678810354363,0.0007501415843362211,0.0007501415843362211]","[0.003967960810099315,0.007970142443000655,0.007970142443000655]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.6,0.4,,0.6,0.0,0.6,1.6,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4381101333333334,0.4663965,0.5329786999999999,0.54665494,4.3811013333333335,0,10,"[10,10,10]",[],"[0.00034055678810354363,0.0007501415843362211,0.0007501415843362211]","[0.003967960810099315,0.007970142443000655,0.007970142443000655]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",,,,,,,2.6,{},"{""task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.3148007333333336,2.299951,2.5266566,2.7106867,23.148007333333336,0,10,"[10,10,10]",[],"[0.000999999954864647,0.0009999999770815009,0.0009999999770815009]","[0.008726645832060141,0.00872664624714798,0.00872664624714798]",1.0,"[0.9999999999989995,0.9999999999990026,0.9999999999990026]",,,,,,,17.0,{},"{""task_accepted_early"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4467242666666667,0.48672950000000004,0.52491695,0.5315960200000001,4.4672426666666665,0,10,"[10,10,10]",[],"[0.0005965123384229054,0.0009907016826066508,0.0009907016826066508]","[0.007181327740030042,0.008015801794133416,0.008015801794133416]",0.3,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.7,0.3,0.0,0.7,0.0,0.7,1.7,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.95,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4918893666666666,0.4880285,0.5279163,1.5840563100000011,4.9188936666666665,0,10,"[10,10,10]",[],"[0.0005965123384229054,0.0009907016826066508,0.0009907016826066508]","[0.007181327740030042,0.008015801794133416,0.008015801794133416]",0.3,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.7,0.3,,0.7,0.0,0.7,1.7,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.95,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4449656,0.48275199999999996,0.5379105999999999,0.56298499,4.449656,0,10,"[10,10,10]",[],"[0.0005965123384229054,0.0009907016826066508,0.0009907016826066508]","[0.007181327740030042,0.008015801794133416,0.008015801794133416]",0.3,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.7,0.3,,0.7,0.0,0.7,1.7,{},"{""native_task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.44931106666666665,0.485187,0.51558185,0.52313373,4.4931106666666665,0,10,"[10,10,10]",[],"[0.0005965123384229054,0.0009907016826066508,0.0009907016826066508]","[0.007181327740030042,0.008015801794133416,0.008015801794133416]",0.3,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",,,,,,,2.7,{},"{""task_candidate"":30}",ur5e,nominal
near_singular/multijoint_boundary/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.2172095000000005,2.270727,2.63844765,2.65862539,22.172095000000002,0,10,"[10,10,10]",[],"[0.0009999999511411143,0.0009999999959291145,0.0009999999959291145]","[0.008726645839997842,0.008726646224396879,0.008726646224396879]",1.0,"[0.9999999999989995,0.9999999999990026,0.9999999999990026]",,,,,,,16.5,{},"{""task_accepted_early"":30}",ur5e,nominal
near_limit/regular/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.27993396666666664,0.2736215,0.2994541,0.3827724400000001,2.7993396666666666,0,10,"[10,10,10]",[],"[8.172590600936862e-05,0.00047784019392498083,0.00047784019392498083]","[0.0001275231928148967,0.0008749754977893134,0.0008749754977893134]",0.0,"[0.2818744475476026,0.5102707908913233,0.5102707908913233]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.0,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.27903829999999996,0.272525,0.31319974999999994,0.32716538,2.790383,0,10,"[10,10,10]",[],"[8.172590600936862e-05,0.00047784019392498083,0.00047784019392498083]","[0.0001275231928148967,0.0008749754977893134,0.0008749754977893134]",0.0,"[0.2818744475476026,0.5102707908913233,0.5102707908913233]",1.0,1.0,,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.0,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.27778253333333336,0.27536099999999997,0.29778925,0.30382593,2.777825333333334,0,10,"[10,10,10]",[],"[8.172590600936862e-05,0.00047784019392498083,0.00047784019392498083]","[0.0001275231928148967,0.0008749754977893134,0.0008749754977893134]",0.0,"[0.2818744475476026,0.5102707908913233,0.5102707908913233]",1.0,1.0,,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3027473666666667,0.2996095,0.3196032,0.32006261,3.027473666666667,0,10,"[10,10,10]",[],"[8.172590600936862e-05,0.00047784019392498083,0.00047784019392498083]","[0.0001275231928148967,0.0008749754977893134,0.0008749754977893134]",0.0,"[0.2818744475476026,0.5102707908913233,0.5102707908913233]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.6035925,1.5260544999999999,2.0596599999999996,2.08001082,16.035925,0,10,"[10,10,10]",[],"[0.0009999999511597691,0.0009999999746203051,0.0009999999746203051]","[0.008726645825796407,0.008726645904424901,0.008726645904424901]",1.0,"[0.19097068634010747,0.48374224801110083,0.48374224801110083]",,,,,,,11.2,{},"{""task_accepted_early"":30}",ur5e,nominal
near_limit/regular/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2785333333333334,0.271269,0.30402805,0.31910251,2.785333333333334,0,10,"[10,10,10]",[],"[7.893425798884701e-05,0.0004968934309877233,0.0004968934309877233]","[0.000189244137965034,0.001278659418804621,0.001278659418804621]",0.0,"[0.2709984149869804,0.9999999999990026,0.9999999999990026]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.5,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.27851173333333334,0.2785965,0.29676265,0.30787373,2.7851173333333334,0,10,"[10,10,10]",[],"[7.893425798884701e-05,0.0004968934309877233,0.0004968934309877233]","[0.000189244137965034,0.001278659418804621,0.001278659418804621]",0.0,"[0.2709984149869804,0.9999999999990026,0.9999999999990026]",1.0,1.0,,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.5,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2773834333333333,0.2694835,0.3160596,0.32034256,2.7738343333333333,0,10,"[10,10,10]",[],"[7.893425798884701e-05,0.0004968934309877233,0.0004968934309877233]","[0.000189244137965034,0.001278659418804621,0.001278659418804621]",0.0,"[0.2709984149869804,0.9999999999990026,0.9999999999990026]",1.0,1.0,,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.30423836666666665,0.3023895,0.32418749999999996,0.32884798,3.0423836666666664,0,10,"[10,10,10]",[],"[7.893425798884701e-05,0.0004968934309877233,0.0004968934309877233]","[0.000189244137965034,0.001278659418804621,0.001278659418804621]",0.0,"[0.2709984149869804,0.9999999999990026,0.9999999999990026]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.6063214333333333,1.5403295,2.1200510500000003,2.1224073100000003,16.06321433333333,0,10,"[10,10,10]",[],"[0.0009999999529585355,0.00099999996172772,0.00099999996172772]","[0.008726645826213995,0.008726646040359507,0.008726646040359507]",1.0,"[0.19648710998816066,0.4863057941971376,0.4863057941971376]",,,,,,,11.0,{},"{""task_accepted_early"":30}",ur5e,nominal
near_limit/regular/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.28002843333333327,0.27866599999999997,0.30299214999999996,0.31522086000000005,2.8002843333333325,0,10,"[10,10,10]",[],"[8.37844587838672e-05,0.0005132981558757056,0.0005132981558757056]","[0.0001910348120397046,0.004084369666165925,0.004084369666165925]",0.0,"[0.29902362580604325,0.9999999999990026,0.9999999999990026]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.95,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2784756,0.27303900000000003,0.30204955,0.31513746,2.784756,0,10,"[10,10,10]",[],"[8.37844587838672e-05,0.0005132981558757056,0.0005132981558757056]","[0.0001910348120397046,0.004084369666165925,0.004084369666165925]",0.0,"[0.29902362580604325,0.9999999999990026,0.9999999999990026]",1.0,1.0,,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.95,eta050,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.278634,0.276182,0.3084207,0.31925752,2.7863399999999996,0,10,"[10,10,10]",[],"[8.37844587838672e-05,0.0005132981558757056,0.0005132981558757056]","[0.0001910348120397046,0.004084369666165925,0.004084369666165925]",0.0,"[0.29902362580604325,0.9999999999990026,0.9999999999990026]",1.0,1.0,,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.30855273333333333,0.3077665,0.33655404999999994,0.3458506,3.0855273333333333,0,10,"[10,10,10]",[],"[8.37844587838672e-05,0.0005132981558757056,0.0005132981558757056]","[0.0001910348120397046,0.004084369666165925,0.004084369666165925]",0.0,"[0.29902362580604325,0.9999999999990026,0.9999999999990026]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,nominal
near_limit/regular/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.6237658333333334,1.7289385,2.04093795,2.05632914,16.237658333333332,0,10,"[10,10,10]",[],"[0.000999999952587904,0.0009999999776655586,0.0009999999776655586]","[0.008726645844773704,0.008726645917303393,0.008726645917303393]",1.0,"[0.19774251915809676,0.48430355550838877,0.48430355550838877]",,,,,,,11.5,{},"{""task_accepted_early"":30}",ur5e,nominal
near_limit/high_utilization/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4275098,0.436013,0.53345895,0.54897465,4.275098,0,10,"[10,10,10]",[],"[7.301734602038445e-06,0.00035760381458117217,0.00035760381458117217]","[1.554663292219836e-05,0.0015296503321117383,0.0015296503321117383]",0.0,"[0.8345533441586654,0.9651500621875606,0.9651500621875606]",1.9,0.1,0.0,0.9,0.0,0.9,1.9,{},"{""native_task_candidate"":30}",ur5e,nominal
near_limit/high_utilization/alpha=0.0,eta010,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4318752666666666,0.440573,0.5147276,0.5414753800000001,4.318752666666666,0,10,"[10,10,10]",[],"[7.301734602038445e-06,0.00035760381458117217,0.00035760381458117217]","[1.554663292219836e-05,0.0015296503321117383,0.0015296503321117383]",0.0,"[0.8345533441586654,0.9651500621875606,0.9651500621875606]",1.9,0.1,,0.9,0.0,0.9,1.9,{},"{""native_task_candidate"":30}",ur5e,nominal
