robot,method,uid,family,latency,latency_samples_ns,success,fev,deadline,all_success
panda,geometry_threshold,22db406dd57121d817790137093b765d6b3c2cfa633382afe5c3aab71eacf396,near_limit,1982322.6666666667,"[1844652, 1851681, 2250635]",1.0,3.0,1.0,True
panda,geometry_threshold,22dd6b65083e323bb1de7623b040eb3816a2cd85df690bfcb1dbad3b5c385fcb,local,2157509.6666666665,"[2725451, 1870490, 1876588]",1.0,3.0,1.0,True
panda,geometry_threshold,22de78e5b5524076ceb551bfa5bbc78f67a0be2e3f0e1ef9308587eff5b677a4,local,1883823.6666666667,"[1886949, 1881703, 1882819]",1.0,3.0,1.0,True
panda,geometry_threshold,22fb8260bb78b0ce37efb94a89e07ae231a537191a864e2dac25e4122c2f1caa,hard_feasible,2215716.6666666665,"[2220969, 2213081, 2213100]",1.0,5.0,1.0,True
panda,geometry_threshold,22fc3db1d8d07ab1c530577f4d9603495fa024e9af3e9dd22c5679a327552897,near_limit,2059530.0,"[2102072, 2063868, 2012650]",1.0,3.0,1.0,True
panda,geometry_threshold,230efb981a31e219ae439e2fe9c5e6aed49ee047204c7b289703426017c87dd4,local,1878911.0,"[1859193, 1893370, 1884170]",1.0,3.0,1.0,True
panda,geometry_threshold,2353d0c34b60d220cef71a7ff1ca1015fb86bbcc256e800f94c88138078b3225,hard_feasible,2190419.0,"[2202653, 2190942, 2177662]",1.0,5.0,1.0,True
panda,geometry_threshold,2365c527236fc453450f5cbc95d00768143d884b97dcfc6caee2e01985741e2a,near_limit,1868676.0,"[1848416, 1883686, 1873926]",1.0,3.0,1.0,True
panda,geometry_threshold,23796ed9c15f43ee1fa1aac5f2aa3685eb68528c7e24c84f83300a2a50697448,constructed_inexecutable,1411734.0,"[1512193, 1344552, 1378457]",0.0,0.0,0.0,False
panda,geometry_threshold,23c843c222bef452de045e888d69cea66cec84206c77b8d20ca577c55ff9ce18,hard_feasible,2237438.6666666665,"[2228437, 2193100, 2290779]",1.0,5.0,1.0,True
panda,geometry_threshold,23e829e219cecb765c9c3200a2bfe62d8482b3797f52c5f24455af0849655d51,constructed_inexecutable,299641107.6666667,"[298907749, 299073083, 300942491]",0.0,496.0,0.0,False
panda,geometry_threshold,23f514c4427d4b70bcedafa0c38ec2d4ea37488f60549cfe28c170aba517625e,local,1956888.3333333333,"[1992317, 1989679, 1888669]",1.0,3.0,1.0,True
panda,geometry_threshold,23fca04895520bc4c7313ceba76597c45fec78096c49d7df5e42f4786f460a26,local,1876379.3333333333,"[1877596, 1870136, 1881406]",1.0,3.0,1.0,True
panda,geometry_threshold,240a34dde991eab82bc4fa24b57a99b13eaa934f296ef6d52fb5bf28780e2374,hard_feasible,2444283.0,"[3239798, 2040765, 2052286]",1.0,3.0,1.0,True
panda,geometry_threshold,2414f195f6b7a2203b2c4c696b5591bbd1134cb0d81aa823c4209fa308479dae,hard_feasible,2329398.6666666665,"[2203810, 2368342, 2416044]",1.0,5.0,1.0,True
panda,geometry_threshold,241ef953ae370cc2e6db20c9b4a7b2e061f0716b00261a074b25d0fc9fdfce17,local,1926955.6666666667,"[1859496, 2070022, 1851349]",1.0,3.0,1.0,True
panda,geometry_threshold,2421e8506d6d93825201b807b7ce106578896217b14773a552604206cfb0b81f,constructed_inexecutable,1974693.6666666667,"[2004932, 1951530, 1967619]",0.0,0.0,0.0,False
panda,geometry_threshold,243b887552862eeaab2842b33b26d5773a8a54a41b2deb8393d5cbca2c699e3a,hard_feasible,2247304.6666666665,"[2173259, 2202755, 2365900]",1.0,5.0,1.0,True
panda,geometry_threshold,2458f8e7e5a4e640ada3b36297886c5b61de81f9b5b9cb93cfe6b02b81cdbea7,near_limit,2075472.6666666667,"[1864617, 2040699, 2321102]",1.0,3.0,1.0,True
panda,geometry_threshold,246e580f753b09e97ceb43ab85c22bb7a70c1ac29030a970949df748dd340e84,local,2114242.3333333335,"[2115219, 2338232, 1889276]",1.0,3.0,1.0,True
panda,geometry_threshold,24844e57298211d1b23badf4681237bc64b6750d4cb49144e86e4d273834a25c,hard_feasible,2192806.6666666665,"[2192147, 2194249, 2192024]",1.0,5.0,1.0,True
panda,geometry_threshold,249fe84d158b210a9e03aca12e5a66537043e0ff3f83cc24fca929dfe2eb95ae,near_singular,2233350.3333333335,"[2362442, 2136025, 2201584]",1.0,3.0,1.0,True
panda,geometry_threshold,24a71e309ab82e1c4ffba94e6a704148678d683c9113b2bf058beb83114c64ef,near_singular,2261812.6666666665,"[2021831, 2601463, 2162144]",1.0,3.0,1.0,True
panda,geometry_threshold,24d0a720c45173b8c094791dcf8ca2817e23e033d23ef551a0f61b745f93090d,near_singular,2001535.6666666667,"[1918761, 2025145, 2060701]",1.0,3.0,1.0,True
panda,geometry_threshold,24e2adc32e2c288620b2cd2fb0b2c618875a02ed501b5f9cd4bbf8bb6254f32c,constructed_inexecutable,179699312.0,"[179767672, 179086399, 180243865]",0.0,328.0,0.0,False
panda,geometry_threshold,2536e4b4adc59e08bbc809e001085bd4a02bfe08c1bfac625d0b4a4539fbc512,near_limit,1910387.6666666667,"[1871713, 1993799, 1865651]",1.0,3.0,1.0,True
panda,geometry_threshold,253ab9a5af902f129e60986dfb9548469ea22fefd707165dfd31877f7c3efa9f,constructed_inexecutable,1792116.3333333333,"[1973268, 1438082, 1964999]",0.0,0.0,0.0,False
panda,geometry_threshold,25443d4f12ce490a5cf1d2b4f9871e02261a7f5e306fde533ccc124a53019135,near_singular,2234939.3333333335,"[2656627, 2166926, 1881265]",1.0,3.0,1.0,True
panda,geometry_threshold,258f2c8c30efe2242c2405173cfbfa1ecb0068be759c3f6d19cc3a265e32c5ce,near_limit,1989103.6666666667,"[1928315, 2187099, 1851897]",1.0,3.0,1.0,True
panda,geometry_threshold,25a1c51593c1ae17f619562efc8d7d9af18640e8918b790b678f1ec1684f7426,local,1857704.6666666667,"[1843351, 1864070, 1865693]",1.0,3.0,1.0,True
panda,geometry_threshold,25b3b5cd2d5f35bddc897f08338c51fee7f56db37a3beea5d624ed07b14201d4,near_singular,2093178.0,"[2015769, 2413710, 1850055]",1.0,3.0,1.0,True
panda,geometry_threshold,25b7f0586cb0358663f5f8c14e950799ecbb4121dfa0fc32dc105fa04efebda8,local,1907443.6666666667,"[1972758, 1839110, 1910463]",1.0,3.0,1.0,True
panda,geometry_threshold,25cb9e9165b0bd925ec78fc9d0c91a414978809d371036c02893e59ffa277adb,local,1919131.3333333333,"[1900882, 1850278, 2006234]",1.0,3.0,1.0,True
panda,geometry_threshold,25cd48c7fd259e7cbf697ad1ddb9e1b009fe6424fff4d9494086fbaab66053b8,near_limit,1863180.0,"[1868882, 1859052, 1861606]",1.0,3.0,1.0,True
panda,geometry_threshold,25dd7d94511efd96e006a77f57ab38ae72634dcd3c3501a5728e3407364d171b,local,1915709.0,"[1863887, 1874342, 2008898]",1.0,3.0,1.0,True
panda,geometry_threshold,25e6b1fade900a9f6ad7c252a0bb96c10047f5394da72f7069328ac9fd5546f8,constructed_inexecutable,280518156.0,"[280008801, 281852226, 279693441]",0.0,499.0,0.0,False
panda,geometry_threshold,262fcabf7cd94bc6d94e6c16e7d6290e2a012b05752833197eb1bbfea96a252e,local,2065047.3333333333,"[2231779, 1925932, 2037431]",1.0,3.0,1.0,True
panda,geometry_threshold,2638328bd210dda22d866dc1e1f73aefcd82f430f64beaaa5c816de77cd0f22b,local,2057476.6666666667,"[2049997, 2223260, 1899173]",1.0,3.0,1.0,True
panda,geometry_threshold,263921a0790e5bf41c628dfdbfc5f765d781953e72412e7bf69ac2660438f224,local,1847234.3333333333,"[1831596, 1878522, 1831585]",1.0,3.0,1.0,True
panda,geometry_threshold,2642d3abd0d77711e56df6c903803af0e7b33c19ee584b436515f4069a2ceaf5,near_limit,1852716.3333333333,"[1838641, 1850822, 1868686]",1.0,3.0,1.0,True
panda,geometry_threshold,26477a2ca6ec7970c458e304e9ae12fc538de224670085849b9fa8fea650b468,near_limit,2071503.0,"[2444929, 1887211, 1882369]",1.0,3.0,1.0,True
panda,geometry_threshold,265d2efda03197e11ae87634c20484f4ff66b5648339b628584577ec7e5765d6,constructed_inexecutable,295619722.3333333,"[295119674, 296375703, 295363790]",0.0,494.0,0.0,False
panda,geometry_threshold,2669ea4e5f9ffa2df58d68c013b498f00276a77d25f9d2fbf26ed48e7e8e19dd,hard_feasible,346584057.3333333,"[347703763, 345202780, 346845629]",0.0,406.0,0.0,False
panda,geometry_threshold,26714998f074bb18e7cf149fdfc6ee9af077788347d43ca9753a42b744fa8eee,local,1960232.6666666667,"[1970343, 1952180, 1958175]",1.0,3.0,1.0,True
panda,geometry_threshold,26831df6a17fb943434fa79d67b9891d805c82fda02a0aa6a41aa9a4c66f12fa,local,2188299.6666666665,"[1950175, 1922407, 2692317]",1.0,3.0,1.0,True
panda,geometry_threshold,268f186525b7591e063d0009dc2810552669ca5a6633d715b785fdc36e3ddb8d,near_singular,2021409.0,"[1828195, 2273073, 1962959]",1.0,3.0,1.0,True
panda,geometry_threshold,26f09d559f2085fc166ea8fbe8c5771eb411c81a619d6d1e3a36e49eac27255f,local,1919045.0,"[1984728, 1852268, 1920139]",1.0,3.0,1.0,True
panda,geometry_threshold,2712ddbcd32599e73a5cd8440349f8ea5a46542d38b238a926bf08c48d2e2eb1,near_singular,1858150.0,"[1850393, 1848634, 1875423]",1.0,3.0,1.0,True
panda,geometry_threshold,272bb1b4dffb1e2e822d6d4048eb11690a6a2aa25bea78875c5f23acda0e3a19,hard_feasible,1862202.3333333333,"[1847593, 1851190, 1887824]",1.0,3.0,1.0,True
panda,geometry_threshold,273d4cc35928d54130fea7bc5546445796ac6e8afb428d6c316cddfc092efde7,hard_feasible,2447091.3333333335,"[2377816, 2752524, 2210934]",1.0,5.0,1.0,True
panda,geometry_threshold,274494db30be4cd6f32955fe9bfe82332c65e2bf794b44692aa7f63c6b2f887d,near_singular,1954425.3333333333,"[2130946, 1873440, 1858890]",1.0,3.0,1.0,True
panda,geometry_threshold,274db12d0573f3bebd711ed228faba49a82f163afc9a40d7efbca07bf9017858,constructed_inexecutable,1917368.3333333333,"[1856041, 1926232, 1969832]",0.0,0.0,0.0,False
panda,geometry_threshold,2754081472bde56cdc54e780dce4cfb42d17b074ab7c09c6823f5c47e2d834b9,constructed_inexecutable,291562456.6666667,"[292709753, 290660098, 291317519]",0.0,508.0,0.0,False
panda,geometry_threshold,276e78ee949e813f422ee101b852dac11e5269ccc77e0e7ba819d6392cccd9b5,near_singular,1855611.6666666667,"[1849638, 1859110, 1858087]",1.0,3.0,1.0,True
panda,geometry_threshold,277176a178ac050669dbe1bf43a950647e9ae3adda4bd1b959980e6d64af9ced,local,2022383.0,"[2340880, 1867047, 1859222]",1.0,3.0,1.0,True
panda,geometry_threshold,278467cc609b36a21d11b898d2c371eac8fb638862919b208681e6f7b950ca42,hard_feasible,2001394.6666666667,"[1903838, 2245575, 1854771]",1.0,3.0,1.0,True
panda,geometry_threshold,2792495bc8ae0e61f5cd8aae7f8b4e7628f0e2dcc93f94035b0f27479a186861,local,2017974.6666666667,"[2112995, 1913216, 2027713]",1.0,3.0,1.0,True
panda,geometry_threshold,27999143ea3c962c109a28b070cb3e34a55880772bc84bbd05555e9c936e596a,constructed_inexecutable,1964725.0,"[1612770, 2541358, 1740047]",0.0,0.0,0.0,False
panda,geometry_threshold,27b8107fddb3059a432333907e4e830a75ddc1a0c925d869089a970f5a51f8b3,hard_feasible,2089371.3333333333,"[2146656, 2041966, 2079492]",1.0,3.0,1.0,True
panda,geometry_threshold,27c15a8a50a88447a3e1ab0f08f85d1716f47356040a6c36454ed035e2fa338b,constructed_inexecutable,1947254.3333333333,"[1974002, 2007524, 1860237]",0.0,0.0,0.0,False
panda,geometry_threshold,27cbd4202564017098db942b5f1472f82a690f8a6a5e30a4faec949b7a28c135,hard_feasible,319135357.6666667,"[319950160, 318465868, 318990045]",0.0,373.0,0.0,False
panda,geometry_threshold,280bb26ee10e1e19bc581b3646ad382e1ec1b63020a29bfe15138c5fd36e4f43,near_singular,1940940.6666666667,"[1875926, 2033302, 1913594]",1.0,3.0,1.0,True
panda,geometry_threshold,286a438df702c90b9d4286c41afff91976e484b94a32120c676941cd4e4940cf,near_singular,2155860.6666666665,"[2651926, 1879503, 1936153]",1.0,3.0,1.0,True
panda,geometry_threshold,2875238ec13cb7169667e89eb9e48beb1f8aceaa631298cebb9dc875cde53158,near_singular,1858420.0,"[1860092, 1848915, 1866253]",1.0,3.0,1.0,True
panda,geometry_threshold,28796db6b626fbc98dc376357fc2f8f6722402206b1d7f0798174f3edd3c71f9,near_limit,1868168.0,"[1867744, 1878771, 1857989]",1.0,3.0,1.0,True
panda,geometry_threshold,28983cd64fff252e5f42839388cd8aa9d01f5c8500d3d55e16185a82cdd33035,near_singular,2028108.0,"[1947123, 2294394, 1842807]",1.0,3.0,1.0,True
panda,geometry_threshold,28c418e5499aa20d769c3ea78f90f575290e6b7022ef806eb44c3889b18ed7e9,local,2142114.0,"[2064988, 2401179, 1960175]",1.0,3.0,1.0,True
panda,geometry_threshold,28cacd142de104580be1041277625e65f4ba7712b5e649178e9c6895706d6dd6,near_limit,1837055.0,"[1835922, 1837547, 1837696]",1.0,3.0,1.0,True
panda,geometry_threshold,28d4b7bc2abdff002c3a506347a7310b06034d55c50232f7e528bd8275c4d437,constructed_inexecutable,2003879.6666666667,"[2062320, 1969537, 1979782]",0.0,0.0,0.0,False
panda,geometry_threshold,28dc6e20858f68ce101724c1bfcc5bb85d34bc0407d1164a508b6454ab94937a,near_singular,1901581.6666666667,"[1887881, 1871260, 1945604]",1.0,3.0,1.0,True
panda,geometry_threshold,292d2400df09d9057edecbc8b7c4fc6927c141a7f80e809bbb85b4f8dbcbbb27,local,1978002.3333333333,"[1901762, 1999439, 2032806]",1.0,3.0,1.0,True
panda,geometry_threshold,293af7d57f0cc8718299d1801fa12c7220dbf3cfe8021ee819c537d290061b01,local,2416655.0,"[1964853, 3414383, 1870729]",1.0,3.0,1.0,True
panda,geometry_threshold,297b9ae152a055a1950c45f7940c537cf16c20d601ce1225b980578ebeec803e,local,2089998.3333333333,"[2500486, 1885726, 1883783]",1.0,3.0,1.0,True
panda,geometry_threshold,29a9152d4f8361dc13939babb616970ca55df4807e8fdf57e323e6041e453c74,local,1890848.0,"[1894282, 1897000, 1881262]",1.0,3.0,1.0,True
panda,geometry_threshold,29c9e0e1acf60c89bfff318c5657f600220fde27a28ffdbdcf92eaeac75b6c79,hard_feasible,1989894.3333333333,"[2048017, 1924220, 1997446]",1.0,3.0,1.0,True
panda,geometry_threshold,29fe83d9fbcc1f71bede56b9d8d0af9d0cf7d0131882cbf3e1aac42b70c88f90,near_limit,1871667.6666666667,"[1904885, 1858583, 1851535]",1.0,3.0,1.0,True
panda,geometry_threshold,2a0fe1c48b899401b8567029a727cfecefaf6cc9e84b8122a5c7776d29afba9d,near_limit,1969785.3333333333,"[2140211, 1877283, 1891862]",1.0,3.0,1.0,True
panda,geometry_threshold,2a1047beff815bd161dba5961262b66dc2c531bd66de70913a9ea4184498da3a,near_limit,1909480.0,"[2025893, 1868306, 1834241]",1.0,3.0,1.0,True
panda,geometry_threshold,2a1b81562c990fdd2ef9d7a11a13c5983ac9120c65bb7b060cfd2a65cbb32ee9,local,1846438.3333333333,"[1843727, 1851652, 1843936]",1.0,3.0,1.0,True
panda,geometry_threshold,2a3119829e47c547870bd15b3d8630d569e634c1c691a40343f0eea4b5bc8e4f,near_limit,2066281.3333333333,"[2011094, 2323750, 1864000]",1.0,3.0,1.0,True
panda,geometry_threshold,2a47a91aa98c8581ba6377d80120bb8163454f9c492e71b523507ef39f3250d0,constructed_inexecutable,1690066.0,"[2105931, 1510225, 1454042]",0.0,0.0,0.0,False
panda,geometry_threshold,2a62cf7ec9f7ec2cef4e3e104bd35d00136a89f37f62348ddd8c382178805761,near_limit,1907778.6666666667,"[2010722, 1863657, 1848957]",1.0,3.0,1.0,True
panda,geometry_threshold,2a78f74b4642674dc2285da2c2d6c43257b9e703d4bcaaf60debbc1d9e794953,near_singular,2011958.0,"[1922220, 1993771, 2119883]",1.0,3.0,1.0,True
panda,geometry_threshold,2a8796e2be492e0ab0f85874e3425a26262cb235ff485bea93a8cabe0cff5ef4,near_limit,1913626.6666666667,"[2039329, 1860319, 1841232]",1.0,3.0,1.0,True
panda,geometry_threshold,2aa78f03978ae1ad0ce0e68a6ae3e25196e3872d1cd9a713b24c4fd18ce8c8a3,local,2027786.6666666667,"[2399682, 1847016, 1836662]",1.0,3.0,1.0,True
panda,geometry_threshold,2adab7e5f254d9a5f20a3237a122e07b144108a87d4385d71389a7673d1a66b6,hard_feasible,1993286.0,"[2069659, 2030317, 1879882]",1.0,3.0,1.0,True
panda,geometry_threshold,2af02e1a98bccc8681c509f2800c7673a60ddcd950154e781d3c8ac8ab509705,local,1936442.0,"[1880550, 2046085, 1882691]",1.0,3.0,1.0,True
panda,geometry_threshold,2afeb1e264773d4076f35b14857aa275c2b5bfa593b9060007d3457a283f72b8,near_singular,1963753.6666666667,"[2096811, 1937054, 1857396]",1.0,3.0,1.0,True
panda,geometry_threshold,2b1936132c9e1a9ae15683b4c4dfcf2f2ba439f01e82959fb2ada06066fd429c,hard_feasible,1933704.6666666667,"[1872929, 2020404, 1907781]",1.0,3.0,1.0,True
panda,geometry_threshold,2b199b15d525c5dc9d6755f9becd4eb5cf259ef202b5f8d27bad887021aaf171,near_singular,2017731.0,"[2011638, 2028942, 2012613]",1.0,3.0,1.0,True
panda,geometry_threshold,2b3c46ca157ba00f330a2687f841afdd45f4682b5070a9282435ccf675c781ea,local,1952765.6666666667,"[1875721, 2092919, 1889657]",1.0,3.0,1.0,True
panda,geometry_threshold,2b3cf772863e47abf8af79e17e6d549e0a945840c6f2a6abdb947d3310690ef8,near_limit,2028549.6666666667,"[2126387, 2064988, 1894274]",1.0,3.0,1.0,True
panda,geometry_threshold,2b6578c429c6b92f447dd51e7ac9f74ce514a8d4ea48b9ee2ac67ce59e708663,constructed_inexecutable,301285232.6666667,"[300992866, 301679590, 301183242]",0.0,539.0,0.0,False
panda,geometry_threshold,2b828e013f85a28f222b5c0149cb8be15a6e0998da2285871a40b14b470dc13e,near_limit,1957991.3333333333,"[1905155, 1948210, 2020609]",1.0,3.0,1.0,True
panda,geometry_threshold,2b8a7092aad040968562b958a08417ec8f9b7eac519bc425bd671c45ae5b21c6,near_limit,1839461.6666666667,"[1841456, 1832369, 1844560]",1.0,3.0,1.0,True
panda,geometry_threshold,2b9c8979114285f399e587e6533710e510383800c2d2e8170771ba698f964f63,constructed_inexecutable,292554328.6666667,"[293906193, 290222699, 293534094]",0.0,496.0,0.0,False
panda,geometry_threshold,2ba0927c90d4bf3b607f766031b2b54aed115aa3d50d7cdf92c5bb8632084294,hard_feasible,90542703.33333333,"[91073011, 90030783, 90524316]",1.0,110.0,0.0,True
panda,geometry_threshold,2ba3ebb07c0971c4d6647beb6ad96d739679dd51167d4c82d72cb594d1ef2f43,near_limit,1881101.0,"[1891174, 1893053, 1859076]",1.0,3.0,1.0,True
panda,geometry_threshold,2ba57f7150a741586ce13e6d180f4e2b7c8791be6246f3ac093435320dd95d9f,near_singular,1866506.6666666667,"[1855839, 1873487, 1870194]",1.0,3.0,1.0,True
panda,geometry_threshold,2bafd8d557afceafefd72ba0b266716371fd4311be4e91cbfc89aae768a2ab96,local,1910719.0,"[1863442, 1882296, 1986419]",1.0,3.0,1.0,True
panda,geometry_threshold,2bc3a750d54024a079add77c4eb1793ddfed35b0bdfdcf1356b7426ac3922ae9,local,2168565.6666666665,"[1886035, 2083087, 2536575]",1.0,3.0,1.0,True
panda,geometry_threshold,2bf19ff3470d19df1faab9c07a9a242670dd8cebc8ed06eb2112d096218a268a,near_limit,1866120.0,"[1859030, 1875391, 1863939]",1.0,3.0,1.0,True
panda,geometry_threshold,2c027adc75e05f9f7d7785e6184f101fb8392e10c4b4a888ea579e025746afaa,constructed_inexecutable,1924150.0,"[1933866, 1885288, 1953296]",0.0,0.0,0.0,False
panda,geometry_threshold,2c1ce33fae96e44210a23e082c3b0fbdc8734f848af823f8a7a560c7f8c6e6f8,hard_feasible,2258091.3333333335,"[2903947, 1949779, 1920548]",1.0,3.0,1.0,True
panda,geometry_threshold,2c2371947f20cf6ebf7684074035264cde071e0b1c4da5c264ce8c80f110ff66,near_singular,1872344.0,"[1839801, 1870087, 1907144]",1.0,3.0,1.0,True
panda,geometry_threshold,2c3692117239b19ec65ba2cf48f22f843b8cbf8c83c4db49d50bbbb9bc1bef1b,near_singular,1900120.0,"[1865034, 1852466, 1982860]",1.0,3.0,1.0,True
panda,geometry_threshold,2c4eac8a83ab4d2b2ddcd3189546d5f3c7036ef150eb10837c0a234a0b5de9f3,near_singular,1895651.0,"[1898790, 1879469, 1908694]",1.0,3.0,1.0,True
panda,geometry_threshold,2d00bd71f480bfb25cad8ba2da2c52f1bd4fcf610e1adcd4e0827067134021ae,local,1856431.0,"[1854929, 1862832, 1851532]",1.0,3.0,1.0,True
panda,geometry_threshold,2d10ae491375efc2d86d6034e64cffe62a267019e0ab2824f192423a133d556a,constructed_inexecutable,2035097.6666666667,"[2061147, 1979183, 2064963]",0.0,0.0,0.0,False
panda,geometry_threshold,2d2252520c6c3947628dcea7dbc3c72d7690192f46324bf438606bc7359c4b4c,near_limit,2131680.0,"[2160435, 2034175, 2200430]",1.0,3.0,1.0,True
panda,geometry_threshold,2d3364d9936c39d3ee57068993521544832337d85d0a619243cb914c8cd63e65,local,1883951.3333333333,"[1853951, 1914044, 1883859]",1.0,3.0,1.0,True
panda,geometry_threshold,2d9c23ba6333c24a2f05b3a89b09d55095215b6d0601cb1851970548ac9e79b4,near_singular,1899666.6666666667,"[1946818, 1846087, 1906095]",1.0,3.0,1.0,True
panda,geometry_threshold,2d9e4025112838cb251fdde50473c781e273567da6730fd83625a11c1c0497ba,hard_feasible,206053337.33333334,"[205639976, 206403766, 206116270]",0.0,274.0,0.0,False
panda,geometry_threshold,2da0e4833fe90ee6a343f267fe435192708e416defd83b82fb456b53b09bd54e,hard_feasible,2009223.3333333333,"[2020191, 1867473, 2140006]",1.0,3.0,1.0,True
panda,geometry_threshold,2db4d4f77c0d7aab0c82a13055af135c012732fe1898bae7425ccaea328ce1fa,local,2162927.6666666665,"[2326654, 2133866, 2028263]",1.0,3.0,1.0,True
panda,geometry_threshold,2db615b628d06e8effebe43c509b2f572c1a9076dbf63e212409d2360cbce3ec,local,1936864.0,"[1903823, 1899527, 2007242]",1.0,3.0,1.0,True
panda,geometry_threshold,2dd1affc8c6e69f1a5c9bfdc196bf168c53ce1c7c433ff5f7d09ec0c7d543826,constructed_inexecutable,273636750.0,"[273978023, 273171670, 273760557]",0.0,508.0,0.0,False
panda,geometry_threshold,2e619b9404b943a39ef83e78dfd64223922a62f1f4b5d2148933a96f75ed8ccc,constructed_inexecutable,294708746.3333333,"[294958246, 295757057, 293410936]",0.0,496.0,0.0,False
panda,geometry_threshold,2e6685938b8e6032a5e409e7d083ecaf3a4047b8658bcd13c03f232c52b1334c,hard_feasible,89803467.0,"[89796640, 89971072, 89642689]",1.0,110.0,0.0,True
panda,geometry_threshold,2e89b22659f4fb37c995af4b3674d7713f0ac6c7008854ce27e2e58dc2dd9d47,local,2041749.0,"[2059813, 2175776, 1889658]",1.0,3.0,1.0,True
panda,geometry_threshold,2ec4c1d6e9587a672deb25e94cf3344ffbe82a54c97eb506397638c03dcf303c,constructed_inexecutable,1638991.0,"[1480467, 1932362, 1504144]",0.0,0.0,0.0,False
panda,geometry_threshold,2ecad7619d6c03f56b91968e16e106a00d262e308022e37791de3f4fe58015b4,hard_feasible,1977500.3333333333,"[2035525, 1889794, 2007182]",1.0,3.0,1.0,True
panda,geometry_threshold,2eda7632537993789e8951806ac8334c9c6f15536e1bb0b477ab326483bd8721,constructed_inexecutable,272761064.3333333,"[273629021, 273819222, 270834950]",0.0,480.0,0.0,False
panda,geometry_threshold,2ee26675cc598116660cf7811be37520ef544a35c64c27bebe9d8478cbbba380,local,2086483.0,"[2003453, 2372839, 1883157]",1.0,3.0,1.0,True
panda,geometry_threshold,2f1b81e3a26ec8c74fda1b6e98d19e700a05b8b6c871baa95eed76062c4aae91,constructed_inexecutable,176891316.0,"[176352027, 179859787, 174462134]",0.0,337.0,0.0,False
panda,geometry_threshold,2f39c7bf486706b7f927036a43315458e3bb725a17f52c0ac71463a5ef5322d1,local,1943757.0,"[2107733, 1855931, 1867607]",1.0,3.0,1.0,True
panda,geometry_threshold,2f48045653d8b8754ba2dd5f3d37f7ae60d6a2710e0aed33c3ab0865dec0232c,hard_feasible,350254770.0,"[349779784, 350739655, 350244871]",0.0,410.0,0.0,False
panda,geometry_threshold,2f80da7b35569f642518c846563decad35ce0ee40ed500a91e2e940f21e4d045,constructed_inexecutable,299511461.6666667,"[303759690, 298770981, 296003714]",0.0,544.0,0.0,False
panda,geometry_threshold,2f88e1a3e1dda53292ab161a384b9c19b640b1de8968db341bf3c2cc02dba234,near_limit,1862943.6666666667,"[1879695, 1853009, 1856127]",1.0,3.0,1.0,True
panda,geometry_threshold,2fb3047cc2588d04926b9d7e4d3be8ac6c78b10524b32f70b93dbcd710954d1b,local,2208867.0,"[1889557, 2012273, 2724771]",1.0,3.0,1.0,True
panda,geometry_threshold,2fdb15ec150f26ab15138d513a7698203d773077f559205762ae0caab8837e5f,near_singular,1913156.3333333333,"[2002176, 1891106, 1846187]",1.0,3.0,1.0,True
panda,geometry_threshold,2fef8af25bb7c29df200e19c1dc9fb23ba4d0879ac2299e09c3a97abdc2a27f0,constructed_inexecutable,288901246.6666667,"[289102949, 289026576, 288574215]",0.0,485.0,0.0,False
panda,geometry_threshold,301efb8660658ea42ec6bd2ca1e495675bac833744d735d3a35f383e568592b1,hard_feasible,206058126.0,"[206233135, 205975177, 205966066]",0.0,282.0,0.0,False
panda,geometry_threshold,3020999ba7839bc88ffda38a421d6b91ab4da79b6bd819094ec95c2bd6219134,near_limit,1851079.6666666667,"[1847309, 1839326, 1866604]",1.0,3.0,1.0,True
panda,geometry_threshold,30257d3f5bfdadbaf6709a6fe4439eb07c350358e39a849d8e29fa3ee786899c,near_singular,2017694.3333333333,"[2288930, 1865103, 1899050]",1.0,3.0,1.0,True
panda,geometry_threshold,3033a2a1b42131e6f3e69df3a79c7102692e2208a8de2800cbebb1a28ddb0e0f,near_limit,1837581.3333333333,"[1848146, 1830092, 1834506]",1.0,3.0,1.0,True
panda,geometry_threshold,30361e7768befb020426ce68a2dd794651461a25582d41521ace220a15ef6491,constructed_inexecutable,147870817.33333334,"[147850762, 148573542, 147188148]",0.0,299.0,0.0,False
panda,geometry_threshold,3049429b4cf9269a5db7eed13aa0f9e9e0db52c123041b871e7501694404faed,near_singular,2049431.6666666667,"[2229752, 1880513, 2038030]",1.0,3.0,1.0,True
panda,geometry_threshold,305f8c6928a7c099f4bfea5603267506a02d82885d7821b1602f6a33f42f7023,local,1907357.0,"[2004975, 1858438, 1858658]",1.0,3.0,1.0,True
panda,geometry_threshold,306ca361df6c957f3abca6e778a5f246f255acb16fb0d77bbe48b52789d763be,near_limit,1881650.3333333333,"[1848748, 1910599, 1885604]",1.0,3.0,1.0,True
panda,geometry_threshold,30851624e057fc6d4986f617c94b87fa075e168bed3f385a8492d07c0c06a75a,near_singular,2008627.0,"[1889638, 2067196, 2069047]",1.0,3.0,1.0,True
panda,geometry_threshold,3088aa6cf75be8c29ae93b8521dc6e790c2ac0b7ac75dfb59947b934621040e6,near_singular,2038301.3333333333,"[2344926, 1891730, 1878248]",1.0,3.0,1.0,True
