robot,method,uid,family,complete,deadline_complete,first_failure_frame,first_failure_reason,total_fev,calls,verified_success_rate,accepted_within_20ms_rate,accepted_contract_violations,total_latency_ns,p50_ms,p95_ms,p99_ms,mean_fev,reject_count,defer_count,fallback_count,fallback_rate,route_counts,accepted_position_error_median,accepted_position_error_max,accepted_orientation_error_median,accepted_orientation_error_max,accepted_max_joint_step_median,accepted_max_joint_step_max,accepted_max_velocity_utilization_median,accepted_max_velocity_utilization_max
ur5e,always_hard,54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68,joint_limit_return,True,True,,,450,150,1.0,1.0,0,209148617,1.34259,1.6772353499999997,1.9913483899999993,3.0,0,0,0,0.0,"{""hard"": 150}",5.945837708955234e-05,8.087138151104813e-05,6.634942651280307e-05,0.00011925411666604121,0.009855413075952502,0.013833619670965192,0.15685377072503415,0.22016889514873889
ur5e,always_hard,565ca2d11da9e478bf0a5fb8ea3def8782517e9cdbe5ac272bc2b53d30c9b9e5,smooth,False,False,74,all_cascade_stages_failed;,3891,150,0.49333333333333335,0.49333333333333335,0,1778661802,19.469984,24.072105549999986,28.368819119999998,25.94,0,0,76,0.5066666666666667,"{""hard"": 150}",4.200475050502368e-05,0.0007945122346571047,4.390664985389977e-05,0.002403073674912757,0.010067546111227843,0.026733242952533542,0.16022997284074997,0.4254727760772288
ur5e,always_hard,5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415,near_singular,True,True,,,544,150,1.0,1.0,0,219064682,1.3329175,2.263939399999995,5.204896459999989,3.6266666666666665,0,0,0,0.0,"{""hard"": 150}",0.00031544602686775654,0.0009999264487465485,0.0003691525443543897,0.007074408671543589,0.005419930956175323,0.02436559377842329,0.08626088028920853,0.38779046912051973
ur5e,always_hard,620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247,high_curvature,True,True,,,450,150,1.0,1.0,0,204797390,1.3325155,1.5055341,1.930866759999998,3.0,0,0,0,0.0,"{""hard"": 150}",0.00016427869635557725,0.0006164855522168588,0.00014627980644721226,0.0006121687239387582,0.01906750693144088,0.03502086312088126,0.3034687980577793,0.5573743477032913
ur5e,always_hard,68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f,near_singular,True,True,,,442,150,1.0,1.0,0,206517164,1.336524,1.8639126499999976,2.151757379999997,2.9466666666666668,0,0,0,0.0,"{""hard"": 150}",0.00024939675137262274,0.0009741177807546927,0.0005193430431266709,0.008411860811650459,0.0070705272598052815,0.011963018966017813,0.11253093636640041,0.19039736027438295
ur5e,always_hard,692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33,joint_limit_return,True,True,,,450,150,1.0,1.0,0,207243755,1.3424085,1.5056844,2.0103050199999952,3.0,0,0,0,0.0,"{""hard"": 150}",4.071185238640445e-05,6.747272700586684e-05,8.78742800575512e-05,0.00018435608920507382,0.012922315690120645,0.01381408038007792,0.20566504182766573,0.21985791767581692
ur5e,always_hard,6d6460f826e39ee9ecd6de63b6337825c1f7b94e8503117de7d6ee6270ab29f7,smooth,False,False,47,all_cascade_stages_failed;,6258,150,0.31333333333333335,0.31333333333333335,0,2695705123,24.4824065,29.988295299999976,38.12401085999999,41.72,0,0,103,0.6866666666666666,"{""hard"": 150}",4.0054753713220755e-05,0.0008723202110313995,7.505855670781347e-05,0.0014417150822312586,0.007965368635848236,0.028407542423700492,0.12677277919443938,0.45212007978246543
ur5e,always_hard,7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908,high_curvature,True,True,,,450,150,1.0,1.0,0,203283968,1.3316875,1.4912126499999998,1.7350705499999997,3.0,0,0,0,0.0,"{""hard"": 150}",4.429337050349312e-05,0.00035412686535259147,0.00012190836056321668,0.0006977001804068189,0.01854735816021147,0.036264198839397466,0.2951903732493457,0.577162650255748
ur5e,always_hard,76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166,near_singular,True,True,,,400,150,1.0,1.0,0,197159249,1.332296,1.4899895,1.8433389199999983,2.6666666666666665,0,0,0,0.0,"{""hard"": 150}",1.445707248517537e-05,0.0009942278967927259,3.6589582900851046e-05,0.008683345778831918,0.0053327286487176995,0.012604250831177222,0.08487301246111853,0.20060288237519852
ur5e,always_hard,84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7,smooth,True,True,,,450,150,1.0,1.0,0,209248799,1.3343745,1.7799814499999993,1.9087473399999995,3.0,0,0,0,0.0,"{""hard"": 150}",0.00012620727075708822,0.0004885771186991381,0.00010811347132934037,0.001726530486914635,0.011030332459130238,0.025700315931937556,0.17555319348175588,0.4090332319591253
ur5e,always_hard,9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23,smooth,True,True,,,450,150,1.0,1.0,0,205442166,1.3353785,1.5173643499999998,1.9096527799999998,3.0,0,0,0,0.0,"{""hard"": 150}",2.633945552110932e-05,5.240165064387269e-05,4.059962583231452e-05,7.341328185774236e-05,0.011586885385970525,0.012816986048256318,0.18441100842164526,0.20398866851198508
ur5e,always_hard,a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a,near_singular,True,True,,,418,150,1.0,1.0,0,197832022,1.339208,1.4835667,1.51431329,2.7866666666666666,0,0,0,0.0,"{""hard"": 150}",2.397724425585984e-05,0.0009697859240768805,1.6450820374055777e-05,0.0077480830685542484,0.004597015606494614,0.03802067256894848,0.07316377572442051,0.6051177979026581
ur5e,always_hard,a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49,high_curvature,True,True,,,450,150,1.0,1.0,0,204087109,1.335588,1.491968,1.8737766099999982,3.0,0,0,0,0.0,"{""hard"": 150}",3.109081804746758e-05,0.00012669113270574696,2.1158969309360184e-05,0.00027261440661503875,0.016009553361797102,0.031177349224528417,0.2547999554223479,0.49620292415859674
ur5e,always_hard,ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1,smooth,True,True,,,450,150,1.0,1.0,0,212819294,1.350532,1.7464627999999995,2.1418211499999997,3.0,0,0,0,0.0,"{""hard"": 150}",2.4408674275823463e-05,3.781898479936371e-05,6.082538876354527e-05,9.206684615758564e-05,0.011178876023246964,0.012129598059480329,0.17791733773112237,0.19304854888841558
ur5e,always_hard,b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a,smooth,True,True,,,450,150,1.0,1.0,0,205418409,1.330343,1.4959277,1.9945241599999999,3.0,0,0,0,0.0,"{""hard"": 150}",4.334484895147148e-05,0.00010650813975150436,2.2148881559988947e-05,5.866327728590362e-05,0.010711544789697935,0.014011712980099844,0.17047953014306627,0.22300333819677617
ur5e,always_hard,c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09,high_curvature,True,True,,,450,150,1.0,1.0,0,205407478,1.3292565,1.553551499999998,1.7689522499999997,3.0,0,0,0,0.0,"{""hard"": 150}",5.749594056884564e-05,0.0003369376001636555,0.00016683345427905482,0.0006058435540941091,0.01937104569003889,0.0328889778633199,0.3082997674428644,0.5234443400187284
ur5e,always_hard,c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14,near_singular,True,True,,,434,150,1.0,1.0,0,200745167,1.3315160000000001,1.562104749999998,1.830398869999999,2.8933333333333335,0,0,0,0.0,"{""hard"": 150}",3.93375922191609e-05,0.0009267430003955984,1.4538470846604624e-05,0.005424490578451635,0.00483090528214003,0.021561604197766003,0.0768862455261333,0.34316358890654197
ur5e,always_hard,c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4,high_curvature,True,True,,,450,150,1.0,1.0,0,205298085,1.3356515,1.5017147999999998,1.8922211099999995,3.0,0,0,0,0.0,"{""hard"": 150}",5.966174263087621e-05,0.00029553133335045664,7.949031638516672e-05,0.0005587342400400758,0.01758719625897551,0.036830891954791556,0.27990892197432415,0.5861818513088596
ur5e,always_hard,c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547,joint_limit_return,True,True,,,450,150,1.0,1.0,0,206564220,1.3429305,1.5240506999999999,1.8334459099999991,3.0,0,0,0,0.0,"{""hard"": 150}",2.6357385011839957e-05,4.8985719150497514e-05,4.008335084929728e-05,0.00010570213632398952,0.010081694486456017,0.01430940531110414,0.1604551512261782,0.2277412587967644
ur5e,always_hard,db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6,smooth,True,True,,,450,150,1.0,1.0,0,202797751,1.327701,1.4796014499999999,1.7208854399999995,3.0,0,0,0,0.0,"{""hard"": 150}",5.1657527900571954e-05,0.0001213933258874022,7.174582768260736e-05,0.00018236910883058166,0.010176082380439683,0.014512797766015884,0.16195738121573164,0.23097835025544436
ur5e,always_hard,df458c554580ce96a1ae78d2d77764085bd3fc5dc62eba8fc31224fd157852b9,joint_limit_return,False,False,118,all_cascade_stages_failed;,3464,150,0.7866666666666666,0.7866666666666666,0,1225816174,1.3459189999999999,42.47794794999998,44.323198039999994,23.093333333333334,0,0,32,0.21333333333333335,"{""hard"": 150}",0.00015767120293280708,0.0007687736792700441,0.0003366379699192634,0.0019850906006688936,0.008384655345385128,0.011316298251036416,0.1334459344339926,0.18010448041546154
ur5e,always_hard,e261a0eb4483cd4c458ac888d348b3f26682b0f4b7fe2335b779a4457746f593,near_singular,False,False,106,all_cascade_stages_failed;,8282,150,0.7066666666666667,0.7066666666666667,0,2860025656,1.3392115,70.31053929999997,73.97173088999999,55.21333333333333,0,0,44,0.29333333333333333,"{""hard"": 150}",0.00035665937125232657,0.0009992911807270187,0.0010880883086577947,0.006633840186726967,0.0021779622700113244,0.007649546728457857,0.03466334611399475,0.12174631742465043
ur5e,always_hard,e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9,near_singular,True,True,,,416,150,1.0,1.0,0,208018775,1.350203,1.7655345999999994,1.992846429999999,2.7733333333333334,0,0,0,0.0,"{""hard"": 150}",2.2120736521096565e-05,0.000980743025249149,4.033557479887634e-05,0.00773231537386076,0.004840298924899011,0.019429251596514457,0.07703574999400643,0.3092261432161375
ur5e,always_hard,f4b8c500420ab8120f09f1603bcca384a0354fb8a50c3c7c500f559ef67a92cb,joint_limit_return,True,True,,,450,150,1.0,1.0,0,202744655,1.3369170000000001,1.4865301,1.5472847899999993,3.0,0,0,0,0.0,"{""hard"": 150}",1.8823538447898948e-05,2.4090052698509396e-05,4.828755798996562e-05,7.934122933985058e-05,0.011927313676376894,0.014253159279373706,0.18982909294029493,0.2268460753988442
ur5e,always_hard,f8e7e8c25728102301ecbb893a2d990efe35f28ff784a35464910dae663f85eb,joint_limit_return,True,True,,,450,150,1.0,1.0,0,209238153,1.3404500000000001,1.7146583999999991,1.88725087,3.0,0,0,0,0.0,"{""hard"": 150}",1.631879478180319e-05,3.920095623924204e-05,3.9102793746474546e-05,6.420431406266514e-05,0.010015224862036654,0.014043856368116892,0.1593972542969979,0.22351491610583957
ur5e,always_hard,ff5adbafb7e8802544d6bc7da2b9ba8458923a4ef121edc992df197c8b47f2e6,high_curvature,True,True,,,450,150,1.0,1.0,0,206583769,1.33803,1.5122677,1.9602628599999994,3.0,0,0,0,0.0,"{""hard"": 150}",4.493422934287155e-05,0.00015864202854757122,6.235915418211632e-05,0.0002833024155331099,0.01827230934897625,0.03779662741564094,0.2908128354593822,0.6015520085401904
ur5e,full_cghik,020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379,high_curvature,True,True,,,450,150,1.0,1.0,0,272684547,1.769037,2.063144349999999,2.381484709999999,3.0,0,0,0,0.0,"{""easy"": 132, ""hard"": 18}",4.449920962045257e-05,0.0001515604410837701,0.00010455725975943106,0.00035557957982593197,0.016501904367408837,0.028969709845927838,0.26263596505028525,0.4610672521917365
ur5e,full_cghik,04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28,high_curvature,True,True,,,450,150,1.0,1.0,0,273122584,1.7822045000000002,1.9909356499999997,2.44591904,3.0,0,0,0,0.0,"{""hard"": 79, ""easy"": 71}",6.630453690177366e-05,0.00022696018794023462,8.168879172129351e-05,0.0003003614895254513,0.01897751449951257,0.029974079168481715,0.30203652401955416,0.47705228642916725
ur5e,full_cghik,07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2,joint_limit_return,True,True,,,450,150,1.0,1.0,0,274245643,1.7867595,2.0048102,2.24048689,3.0,0,0,0,0.0,"{""easy"": 150}",2.9452457196628208e-05,4.895611145398049e-05,3.998654251742669e-05,7.471598890933671e-05,0.01219450742285271,0.013321724352470476,0.19408161349178182,0.2120218281203355
ur5e,full_cghik,0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b,smooth,True,True,,,444,150,1.0,1.0,0,276125766,1.788257,2.0612223999999997,2.5122911599999997,2.96,0,0,0,0.0,"{""hard"": 150}",0.00017110455459722648,0.0009235616969793655,0.00023752379796394778,0.005998389154729275,0.01005876508619008,0.01634960053799661,0.16009021848673258,0.2602119743200072
ur5e,full_cghik,1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043,high_curvature,True,True,,,452,150,1.0,1.0,0,272974080,1.7677495,2.1833540999999994,2.36643467,3.013333333333333,0,0,0,0.0,"{""hard"": 91, ""easy"": 59}",0.0001313659315924057,0.0007429177065902104,0.00019992838768022341,0.001095662843918948,0.02275819483875474,0.053274225174981704,0.3622079204436277,0.8478856275989031
ur5e,full_cghik,2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3,near_singular,True,True,,,396,150,1.0,1.0,0,266042725,1.773511,2.12052185,2.4769264,2.64,0,0,0,0.0,"{""hard"": 150}",0.00025790723634008046,0.000998584272447411,0.00043218164183952956,0.005138529920714219,0.004634299643117512,0.00632836537431547,0.07375716959711584,0.10071906310138995
ur5e,full_cghik,2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457,joint_limit_return,True,True,,,450,150,1.0,1.0,0,266930919,1.764149,1.9112959499999997,2.074627109999998,3.0,0,0,0,0.0,"{""hard"": 150}",1.2069284580416894e-05,0.0003078045402331384,3.948937562543903e-05,0.0011166659644948186,0.010022671270527361,0.04102193692881739,0.15951576756895564,0.6528844037425252
ur5e,full_cghik,2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30,near_singular,True,True,,,410,150,1.0,1.0,0,263367217,1.7775555,1.9424849499999997,2.1560423099999997,2.7333333333333334,0,0,0,0.0,"{""hard"": 150}",1.7524229596677696e-05,0.0009808117774509494,4.372385088095638e-05,0.007013927411526387,0.004568032939179623,0.0074272906786156945,0.07270250224770361,0.11820900252820454
ur5e,full_cghik,327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e,smooth,True,True,,,450,150,1.0,1.0,0,268260668,1.7694139999999998,1.9327017999999998,2.194149459999999,3.0,0,0,0,0.0,"{""hard"": 57, ""easy"": 93}",6.416187255274574e-05,0.00019604603976958418,4.620231959720416e-05,0.0005175669177570998,0.009910060660546782,0.03258511526688773,0.15772351404665536,0.5186082165944367
ur5e,full_cghik,349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe,joint_limit_return,True,True,,,450,150,1.0,1.0,0,272581054,1.7826170000000001,2.00061605,2.4949205699999997,3.0,0,0,0,0.0,"{""easy"": 150}",5.4600542784065163e-05,0.00010676569813278041,9.794434112812508e-05,0.00020492401151344633,0.010041158312510956,0.0143351928407629,0.1598099979804393,0.22815168007829648
ur5e,full_cghik,3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d,joint_limit_return,True,True,,,450,150,1.0,1.0,0,267764397,1.7699885,1.9163160499999998,1.9862787100000001,3.0,0,0,0,0.0,"{""hard"": 121, ""easy"": 29}",2.0948234489005826e-05,0.0006777873245268507,3.1384451829719665e-05,0.0005592830909608269,0.009552008699055592,0.017859098171475907,0.1520249400911482,0.284236375315382
ur5e,full_cghik,3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e,high_curvature,True,True,,,450,150,1.0,1.0,0,272516880,1.7738955,2.0854817999999993,2.2441098299999984,3.0,0,0,0,0.0,"{""hard"": 104, ""easy"": 46}",4.8774206113416866e-05,0.0008987699239216203,0.00016209442286740456,0.0030345771526131327,0.020402052396835346,0.042418257581789076,0.32470874881761963,0.6751075371486998
ur5e,full_cghik,44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587,near_singular,True,True,,,438,150,1.0,1.0,0,267568262,1.7785955,1.9352447499999998,2.1911949199999996,2.92,0,0,0,0.0,"{""hard"": 150}",1.6908709371124244e-05,0.0009644711359815308,2.6008870537469455e-05,0.0031846016649750117,0.005336128113977323,0.010781099074605338,0.08492711663111235,0.1715865209686898
ur5e,full_cghik,4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36,smooth,True,True,,,450,150,1.0,1.0,0,269861583,1.779016,1.9352482500000001,2.1451506699999974,3.0,0,0,0,0.0,"{""easy"": 150}",4.591697740598744e-05,6.961263478827352e-05,8.244953899952937e-05,0.0001312496426027794,0.00964844929665487,0.01147019733936433,0.15355983987341434,0.1825538604799339
ur5e,full_cghik,54be855f0c565c270b50fb3f1d37938d895e87901b24d22a87d23d9fa7d5da68,joint_limit_return,True,True,,,450,150,1.0,1.0,0,276975727,1.795124,2.1401567999999997,2.2484462299999994,3.0,0,0,0,0.0,"{""hard"": 150}",5.945837708955234e-05,8.087138151104813e-05,6.634942651280307e-05,0.00011925411666604121,0.009855413075952502,0.013833619670965192,0.15685377072503415,0.22016889514873889
ur5e,full_cghik,565ca2d11da9e478bf0a5fb8ea3def8782517e9cdbe5ac272bc2b53d30c9b9e5,smooth,False,False,74,all_cascade_stages_failed;,3266,150,0.49333333333333335,0.49333333333333335,0,1522586312,1.833045,26.98396989999997,29.063415069999998,21.773333333333333,17,20,59,0.3933333333333333,"{""hard"": 113, ""defer"": 20, ""reject"": 17}",4.200475050502368e-05,0.0007945122346571047,4.390664985389977e-05,0.002403073674912757,0.010067546111227843,0.026733242952533542,0.16022997284074997,0.4254727760772288
ur5e,full_cghik,5f22e3baed3038e2b6b3e3957f9221a95c6787d999d642ff04005ebd6b230415,near_singular,True,True,,,544,150,1.0,1.0,0,284571660,1.7668534999999999,2.4388669499999995,5.637825659999989,3.6266666666666665,0,0,0,0.0,"{""hard"": 150}",0.00031544602686775654,0.0009999264487465485,0.0003691525443543897,0.007074408671543589,0.005419930956175323,0.02436559377842329,0.08626088028920853,0.38779046912051973
ur5e,full_cghik,620a122def0e5d75c95560cac68a5e0cbd99f2600d5efe526b948bdd379b4247,high_curvature,True,True,,,448,150,1.0,1.0,0,270899161,1.7729075,1.9757851499999994,2.4123140399999996,2.986666666666667,0,0,0,0.0,"{""easy"": 37, ""hard"": 113}",0.00017637615556811412,0.0009454583800387826,0.00014675957613771728,0.007593682448182666,0.019182805879085163,0.03502086312088282,0.3053038378028674,0.5573743477033161
ur5e,full_cghik,68a06427396cf86a6c0ca97ac9e419129cc48649fba863d0643a78422b5a5c7f,near_singular,True,True,,,442,150,1.0,1.0,0,275080164,1.792344,2.307366099999999,2.4786896499999993,2.9466666666666668,0,0,0,0.0,"{""hard"": 150}",0.00024939675137262274,0.0009741177807546927,0.0005193430431266709,0.008411860811650459,0.0070705272598052815,0.011963018966017813,0.11253093636640041,0.19039736027438295
ur5e,full_cghik,692b7212259560b290bec009e82f5b4d660082096071998db57650c8abef1c33,joint_limit_return,True,True,,,450,150,1.0,1.0,0,272232509,1.775569,2.0302468999999985,2.30010775,3.0,0,0,0,0.0,"{""easy"": 150}",4.099210677683591e-05,7.218342709186198e-05,8.530485195327705e-05,0.00015055364452651803,0.012923515220915005,0.01381252093653651,0.20568413295319707,0.2198330983610081
ur5e,full_cghik,6d6460f826e39ee9ecd6de63b6337825c1f7b94e8503117de7d6ee6270ab29f7,smooth,False,False,47,all_cascade_stages_failed;,3282,150,0.31333333333333335,0.31333333333333335,0,1516575259,1.8832675,27.157572799999997,35.257909489999946,21.88,51,34,52,0.3466666666666667,"{""hard"": 65, ""defer"": 34, ""reject"": 51}",4.0054753713220755e-05,0.0008723202110313995,7.505855670781347e-05,0.0014417150822312586,0.007965368635848236,0.028407542423700492,0.12677277919443938,0.45212007978246543
ur5e,full_cghik,7387ec00903d7e3d3113969da33a385116eb1fa2248f82b70fe50841a15e9908,high_curvature,True,True,,,450,150,1.0,1.0,0,266802771,1.7614205,1.91652135,2.1028198199999997,3.0,0,0,0,0.0,"{""easy"": 84, ""hard"": 66}",4.8049143336401654e-05,0.00035412686316916203,0.00011992250988686111,0.0006977001774244773,0.01858405373367944,0.03626419882608656,0.29577440144004763,0.5771626500438983
ur5e,full_cghik,76b6d6f61f1d7533709ce66529cc91597a46732979d38569eaaf18f90728e166,near_singular,True,True,,,406,150,1.0,1.0,0,261427499,1.7644229999999999,1.91176235,2.0993707099999996,2.7066666666666666,0,0,0,0.0,"{""hard"": 121, ""easy"": 29}",1.4063150316387812e-05,0.0009942278967927259,3.504974096652212e-05,0.00837032085544888,0.005163567856734608,0.012604250831177222,0.08218073483897365,0.20060288237519852
ur5e,full_cghik,84627c1183b1ab5464379fba7ea39eee942541f115d749909a983fa26b83d6f7,smooth,True,True,,,450,150,1.0,1.0,0,277262065,1.789391,2.166958849999998,2.5595948899999983,3.0,0,0,0,0.0,"{""easy"": 12, ""hard"": 138}",0.0001262072707570021,0.0004885771186991871,0.00010811347749400847,0.001726530486914231,0.011030332459130598,0.025700315931952655,0.17555319348176163,0.4090332319593656
ur5e,full_cghik,9b1b438691afb5b3bde8555422acc747bd82007df53e550952fe76f48d23cd23,smooth,True,True,,,450,150,1.0,1.0,0,273310512,1.7805155,2.1288870999999996,2.351978429999999,3.0,0,0,0,0.0,"{""easy"": 150}",2.8148459162529242e-05,5.2842263831512443e-05,4.397681793151717e-05,7.6995100634157e-05,0.011587605802406808,0.012816493806610207,0.18442247420533717,0.20398083424286764
ur5e,full_cghik,a442fde6c8a09f738c089025e0394f1b77300ad44a0e56f30aeb44a7d92a5a1a,near_singular,True,True,,,424,150,1.0,1.0,0,265431188,1.778132,1.9290038999999999,2.109894219999999,2.8266666666666667,0,0,0,0.0,"{""hard"": 133, ""medium"": 6, ""easy"": 11}",2.284591009260302e-05,0.0009697859240768805,1.571645991531937e-05,0.004192363913385718,0.004597015606494614,0.03802067256894848,0.07316377572442051,0.6051177979026581
ur5e,full_cghik,a5ba777e1d9d5ef539795c1e7d15f33985119bb9f7752310ffe518fac881de49,high_curvature,True,True,,,450,150,1.0,1.0,0,270968057,1.7678325,1.9327700999999997,2.439838639999999,3.0,0,0,0,0.0,"{""easy"": 150}",3.4803992872843585e-05,0.00013882951649116446,2.1038543459556624e-05,0.0002649060078521156,0.01600906685738679,0.03117673599402604,0.25479221246417416,0.4961931642920259
ur5e,full_cghik,ae5eec64ee9dd473a1ffc726b0d819bf1781f6b45eefd7bff51ed4588bd063d1,smooth,True,True,,,450,150,1.0,1.0,0,275835824,1.785657,2.0924983499999996,2.47746671,3.0,0,0,0,0.0,"{""easy"": 150}",2.6974140782838718e-05,4.105110720647569e-05,6.314771649762288e-05,9.558625559793347e-05,0.011178719541544924,0.012129823620327884,0.17791484724748405,0.19305213880080122
ur5e,full_cghik,b5ac37675ed7207ca175306567c93ef7b926b298b8ad9fd67e27f1c02441f67a,smooth,True,True,,,450,150,1.0,1.0,0,272595854,1.7765724999999999,1.97813005,2.320653769999999,3.0,0,0,0,0.0,"{""easy"": 124, ""hard"": 26}",4.475030686600923e-05,9.515603088391905e-05,1.9139360567417626e-05,5.619780637744253e-05,0.01071135100446119,0.014025446342204706,0.17047644595523365,0.22322191144320214
ur5e,full_cghik,c146b3ef3e68965912b3afd181929722b90c9d20cd19634c7662f5f50f49ff09,high_curvature,True,True,,,450,150,1.0,1.0,0,272611801,1.7766335,2.06924695,2.4646466399999993,3.0,0,0,0,0.0,"{""hard"": 52, ""easy"": 98}",5.7863384910479166e-05,0.0003369460685537883,0.0001661049974334457,0.0006026589312853853,0.019371045690041777,0.03288897786347533,0.3082997674429103,0.5234443400212022
ur5e,full_cghik,c3c91cc07f577f7487c5720251105038007526aee80f0028ad932dd37a207a14,near_singular,True,True,,,432,150,1.0,1.0,0,266108062,1.7798825,1.9285223,1.9923830099999993,2.88,0,0,0,0.0,"{""easy"": 4, ""hard"": 146}",3.950254680789554e-05,0.0009267430003955984,1.4369672849553186e-05,0.005424490578451635,0.004830905282139142,0.02156160419776132,0.07688624552611917,0.3431635889064674
ur5e,full_cghik,c559225c53735943924a3a17a451a6b644cfa11373fed2a9ee6b2c826c0522a4,high_curvature,True,True,,,450,150,1.0,1.0,0,269426370,1.771949,1.94530265,2.219279799999999,3.0,0,0,0,0.0,"{""easy"": 45, ""hard"": 105}",5.747893771038629e-05,0.00029553134243924176,8.077617422175385e-05,0.0005587342833533592,0.017589526369959398,0.03683089297437436,0.27994600684242804,0.586181867536024
ur5e,full_cghik,c9f945ae6688d3e3d0fec126d1a97bbc1f0791ddb2369268d16ba4da1c075547,joint_limit_return,True,True,,,450,150,1.0,1.0,0,274315879,1.788056,2.036125049999999,2.4115798699999993,3.0,0,0,0,0.0,"{""easy"": 150}",2.850454963077203e-05,4.8780870552147856e-05,4.217123556070336e-05,9.988499762737346e-05,0.010081498890875062,0.014309105317869886,0.16045203822582266,0.22773648425615184
ur5e,full_cghik,db7d1becf538738fc1fe8645d1e5303e322a82f990a84b308084bec1df4939a6,smooth,True,True,,,450,150,1.0,1.0,0,268295289,1.769313,1.92484235,2.1019767299999996,3.0,0,0,0,0.0,"{""easy"": 150}",5.841308385696623e-05,0.00012044234059916199,7.769575481582624e-05,0.00019663058320577333,0.01017611221372787,0.014512925753350558,0.16195785602726,0.23098038723714104
ur5e,full_cghik,df458c554580ce96a1ae78d2d77764085bd3fc5dc62eba8fc31224fd157852b9,joint_limit_return,False,False,118,all_cascade_stages_failed;,3496,150,0.7866666666666666,0.7866666666666666,0,1298377480,1.79001,42.778646349999974,45.108287219999994,23.30666666666667,0,4,32,0.21333333333333335,"{""hard"": 146, ""defer"": 4}",0.00015767120293280708,0.0007687736792700441,0.0003366379699192634,0.0019850906006688936,0.008384655345385128,0.011316298251036416,0.1334459344339926,0.18010448041546154
ur5e,full_cghik,e261a0eb4483cd4c458ac888d348b3f26682b0f4b7fe2335b779a4457746f593,near_singular,False,False,106,all_cascade_stages_failed;,8282,150,0.7066666666666667,0.7066666666666667,0,2919587916,1.787932,70.91973139999999,73.86666913999998,55.21333333333333,0,0,44,0.29333333333333333,"{""hard"": 150}",0.00035665937125232657,0.0009992911807270187,0.0010880883086577947,0.006633840186726967,0.0021779622700113244,0.007649546728457857,0.03466334611399475,0.12174631742465043
ur5e,full_cghik,e31c7fc14b3ee646a541a51eed0a0df2c670d26bbeeef38415541032325b04e9,near_singular,True,True,,,416,150,1.0,1.0,0,271295652,1.785466,2.0974167499999994,2.23213554,2.7733333333333334,0,0,0,0.0,"{""hard"": 150}",2.2120736521096565e-05,0.000980743025249149,4.033557479887634e-05,0.00773231537386076,0.004840298924899011,0.019429251596514457,0.07703574999400643,0.3092261432161375
