robot,uid,method,family,group,correction_success,current_accepted,calls,total_reference_ns
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trac_task_20ms,smooth,nominal,1.0,True,3,926997
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trac_task_20ms,smooth,optimized_axis,1.0,True,36,26117764
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,pink_qp,smooth,actual_next,1.0,True,3,510865
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,pink_qp,smooth,mixed_inside,1.0,True,18,2806308
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,pink_qp,smooth,mixed_outside,1.0,True,18,2907165
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,pink_qp,smooth,nominal,1.0,True,3,863588
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,pink_qp,smooth,optimized_axis,1.0,True,36,8367343
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_nominal,smooth,actual_next,1.0,True,3,493479
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_nominal,smooth,mixed_inside,1.0,True,18,2802006
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_nominal,smooth,mixed_outside,1.0,True,18,2760478
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_nominal,smooth,nominal,1.0,True,3,538217
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_nominal,smooth,optimized_axis,1.0,True,36,5699139
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_fixed,smooth,actual_next,1.0,True,3,556718
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_fixed,smooth,mixed_inside,1.0,True,18,3625704
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_fixed,smooth,mixed_outside,1.0,True,18,3600159
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_fixed,smooth,nominal,1.0,True,3,659588
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_fixed,smooth,optimized_axis,1.0,True,36,6925813
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_free,smooth,actual_next,1.0,True,3,828702
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_free,smooth,mixed_inside,1.0,True,18,4700100
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_free,smooth,mixed_outside,1.0,True,18,3344394
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_free,smooth,nominal,1.0,True,3,607628
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,tar_free,smooth,optimized_axis,1.0,True,36,7694771
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_5ms,smooth,actual_next,1.0,True,3,473841
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_5ms,smooth,mixed_inside,1.0,True,18,2950483
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_5ms,smooth,mixed_outside,1.0,True,18,3505919
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_5ms,smooth,nominal,1.0,True,3,536862
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_5ms,smooth,optimized_axis,1.0,True,36,17869279
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_20ms,smooth,actual_next,1.0,True,3,501842
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_20ms,smooth,mixed_inside,1.0,True,18,3454048
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_20ms,smooth,mixed_outside,1.0,True,18,5227531
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_20ms,smooth,nominal,1.0,True,3,459868
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trac_task_20ms,smooth,optimized_axis,1.0,True,36,16750821
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,pink_qp,smooth,actual_next,1.0,True,3,476519
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,pink_qp,smooth,mixed_inside,1.0,True,18,2944088
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,pink_qp,smooth,mixed_outside,1.0,True,18,3419808
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,pink_qp,smooth,nominal,1.0,True,3,552404
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,pink_qp,smooth,optimized_axis,1.0,True,36,26118838
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_nominal,smooth,actual_next,1.0,True,3,599133
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_nominal,smooth,mixed_inside,1.0,True,18,6356575
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_nominal,smooth,mixed_outside,1.0,True,18,7413741
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_nominal,smooth,nominal,1.0,True,3,574314
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_nominal,smooth,optimized_axis,1.0,True,36,28079461
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_fixed,smooth,actual_next,1.0,True,3,505214
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_fixed,smooth,mixed_inside,1.0,True,18,3375458
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_fixed,smooth,mixed_outside,1.0,True,18,4167896
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_fixed,smooth,nominal,1.0,True,3,658400
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_fixed,smooth,optimized_axis,1.0,True,36,27180116
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_free,smooth,actual_next,1.0,True,3,468675
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_free,smooth,mixed_inside,1.0,True,18,5930260
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_free,smooth,mixed_outside,1.0,True,18,3935173
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_free,smooth,nominal,1.0,True,3,705564
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,tar_free,smooth,optimized_axis,1.0,True,36,40209139
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_5ms,smooth,actual_next,1.0,True,3,604999
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_5ms,smooth,mixed_inside,1.0,True,18,3421915
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_5ms,smooth,mixed_outside,1.0,True,18,2944905
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_5ms,smooth,nominal,1.0,True,3,610575
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_5ms,smooth,optimized_axis,1.0,True,36,6577729
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_20ms,smooth,actual_next,1.0,True,3,535306
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_20ms,smooth,mixed_inside,1.0,True,18,3542847
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_20ms,smooth,mixed_outside,1.0,True,18,3014514
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_20ms,smooth,nominal,1.0,True,3,498357
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trac_task_20ms,smooth,optimized_axis,1.0,True,36,6340344
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,pink_qp,smooth,actual_next,1.0,True,3,462761
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,pink_qp,smooth,mixed_inside,1.0,True,18,3405287
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,pink_qp,smooth,mixed_outside,1.0,True,18,3437119
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,pink_qp,smooth,nominal,1.0,True,3,560324
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,pink_qp,smooth,optimized_axis,1.0,True,36,5860872
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_nominal,smooth,actual_next,1.0,True,3,689271
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_nominal,smooth,mixed_inside,1.0,True,18,3572843
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_nominal,smooth,mixed_outside,1.0,True,18,2975678
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_nominal,smooth,nominal,1.0,True,3,521805
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_nominal,smooth,optimized_axis,1.0,True,36,5619393
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_fixed,smooth,actual_next,1.0,True,3,466502
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_fixed,smooth,mixed_inside,1.0,True,18,2856362
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_fixed,smooth,mixed_outside,1.0,True,18,2809975
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_fixed,smooth,nominal,1.0,True,3,608861
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_fixed,smooth,optimized_axis,1.0,True,36,6494926
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_free,smooth,actual_next,1.0,True,3,460777
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_free,smooth,mixed_inside,1.0,True,18,2959693
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_free,smooth,mixed_outside,1.0,True,18,2969493
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_free,smooth,nominal,1.0,True,3,524960
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,tar_free,smooth,optimized_axis,1.0,True,36,6348538
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_5ms,smooth,actual_next,1.0,True,3,617472
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_5ms,smooth,mixed_inside,1.0,True,18,3243152
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_5ms,smooth,mixed_outside,1.0,True,18,5647640
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_5ms,smooth,nominal,1.0,True,3,859421
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_5ms,smooth,optimized_axis,1.0,True,36,6913620
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_20ms,smooth,actual_next,1.0,True,3,498062
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_20ms,smooth,mixed_inside,1.0,True,18,3334143
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_20ms,smooth,mixed_outside,1.0,True,18,2909892
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_20ms,smooth,nominal,1.0,True,3,607310
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trac_task_20ms,smooth,optimized_axis,1.0,True,36,8399988
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,pink_qp,smooth,actual_next,1.0,True,3,987724
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,pink_qp,smooth,mixed_inside,1.0,True,18,3377533
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,pink_qp,smooth,mixed_outside,1.0,True,18,5423858
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,pink_qp,smooth,nominal,1.0,True,3,739968
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,pink_qp,smooth,optimized_axis,1.0,True,36,6296816
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_nominal,smooth,actual_next,1.0,True,3,1419218
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_nominal,smooth,mixed_inside,1.0,True,18,4159692
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_nominal,smooth,mixed_outside,1.0,True,18,4060285
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_nominal,smooth,nominal,1.0,True,3,1180032
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_nominal,smooth,optimized_axis,1.0,True,36,12453022
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_fixed,smooth,actual_next,1.0,True,3,467982
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_fixed,smooth,mixed_inside,1.0,True,18,2905185
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_fixed,smooth,mixed_outside,1.0,True,18,3075570
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_fixed,smooth,nominal,1.0,True,3,788650
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_fixed,smooth,optimized_axis,1.0,True,36,7612528
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_free,smooth,actual_next,1.0,True,3,475989
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_free,smooth,mixed_inside,1.0,True,18,3504770
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_free,smooth,mixed_outside,1.0,True,18,3103991
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_free,smooth,nominal,1.0,True,3,660560
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,tar_free,smooth,optimized_axis,1.0,True,36,6387432
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_5ms,smooth,actual_next,1.0,True,3,455817
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_5ms,smooth,mixed_inside,1.0,True,18,2897855
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_5ms,smooth,mixed_outside,1.0,True,18,2954673
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_5ms,smooth,nominal,1.0,True,3,900718
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_5ms,smooth,optimized_axis,1.0,True,36,6338348
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_20ms,smooth,actual_next,1.0,True,3,493165
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_20ms,smooth,mixed_inside,1.0,True,18,2882282
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_20ms,smooth,mixed_outside,1.0,True,18,2989068
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_20ms,smooth,nominal,1.0,True,3,468408
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trac_task_20ms,smooth,optimized_axis,1.0,True,36,6583885
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,pink_qp,smooth,actual_next,1.0,True,3,461565
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,pink_qp,smooth,mixed_inside,1.0,True,18,3024844
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,pink_qp,smooth,mixed_outside,1.0,True,18,2895804
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,pink_qp,smooth,nominal,1.0,True,3,662915
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,pink_qp,smooth,optimized_axis,1.0,True,36,6248430
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_nominal,smooth,actual_next,1.0,True,3,529721
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_nominal,smooth,mixed_inside,1.0,True,18,2931696
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_nominal,smooth,mixed_outside,1.0,True,18,2965787
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_nominal,smooth,nominal,1.0,True,3,623152
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_nominal,smooth,optimized_axis,1.0,True,36,6220208
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_fixed,smooth,actual_next,1.0,True,3,530349
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_fixed,smooth,mixed_inside,1.0,True,18,3102461
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_fixed,smooth,mixed_outside,1.0,True,18,7386827
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_fixed,smooth,nominal,1.0,True,3,665951
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_fixed,smooth,optimized_axis,1.0,True,36,5964494
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_free,smooth,actual_next,1.0,True,3,474193
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_free,smooth,mixed_inside,1.0,True,18,2821182
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_free,smooth,mixed_outside,1.0,True,18,4024675
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_free,smooth,nominal,1.0,True,3,745310
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,tar_free,smooth,optimized_axis,1.0,True,36,9279289
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_5ms,smooth,actual_next,1.0,True,3,454268
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_5ms,smooth,mixed_inside,1.0,True,18,4552293
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_5ms,smooth,mixed_outside,1.0,True,18,3873164
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_5ms,smooth,nominal,1.0,True,3,883049
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_5ms,smooth,optimized_axis,1.0,True,36,18611189
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_20ms,smooth,actual_next,1.0,True,3,459021
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_20ms,smooth,mixed_inside,1.0,True,18,3089013
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_20ms,smooth,mixed_outside,1.0,True,18,4998069
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_20ms,smooth,nominal,1.0,True,3,492939
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trac_task_20ms,smooth,optimized_axis,1.0,True,36,7905700
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,pink_qp,smooth,actual_next,1.0,True,3,505448
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,pink_qp,smooth,mixed_inside,1.0,True,18,3115874
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,pink_qp,smooth,mixed_outside,1.0,True,18,5466294
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,pink_qp,smooth,nominal,1.0,True,3,690505
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,pink_qp,smooth,optimized_axis,1.0,True,36,8976625
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_nominal,smooth,actual_next,1.0,True,3,572640
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_nominal,smooth,mixed_inside,1.0,True,18,3211828
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_nominal,smooth,mixed_outside,1.0,True,18,3757620
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_nominal,smooth,nominal,1.0,True,3,932551
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_nominal,smooth,optimized_axis,1.0,True,36,16694228
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_fixed,smooth,actual_next,1.0,True,3,464389
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_fixed,smooth,mixed_inside,1.0,True,18,2946995
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_fixed,smooth,mixed_outside,1.0,True,18,5403027
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_fixed,smooth,nominal,1.0,True,3,619085
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_fixed,smooth,optimized_axis,1.0,True,36,8643019
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_free,smooth,actual_next,1.0,True,3,704802
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_free,smooth,mixed_inside,1.0,True,18,3212343
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_free,smooth,mixed_outside,1.0,True,18,8483840
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_free,smooth,nominal,1.0,True,3,704589
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,tar_free,smooth,optimized_axis,1.0,True,36,10092271
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_5ms,smooth,actual_next,1.0,True,3,509121
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_5ms,smooth,mixed_inside,1.0,True,18,3035970
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_5ms,smooth,mixed_outside,1.0,True,18,2904084
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_5ms,smooth,nominal,1.0,True,3,598089
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_5ms,smooth,optimized_axis,1.0,True,36,5807117
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_20ms,smooth,actual_next,1.0,True,3,3240872
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_20ms,smooth,mixed_inside,1.0,True,18,4634037
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_20ms,smooth,mixed_outside,1.0,True,18,2845773
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_20ms,smooth,nominal,1.0,True,3,592262
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trac_task_20ms,smooth,optimized_axis,1.0,True,36,6985058
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,pink_qp,smooth,actual_next,1.0,True,3,474113
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,pink_qp,smooth,mixed_inside,1.0,True,18,2858107
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,pink_qp,smooth,mixed_outside,1.0,True,18,3021827
