panel_column,method,frame,repeat,accepted,selected_joint,state_q,position_error,orientation_error,velocity_margin_rad,candidate_id,failure_kind
original,trac_ik_5ms,85,0,True,1,"[-2.5274189829265623, -0.08606178457587166, -1.2205619158962224, -0.36890402637722186, 1.6066437805076215, 0.2054304880887667, -0.6574610660992557]",3.2345038854938264e-07,9.638077845920329e-07,0.021586953884942833,,
original,trac_ik_5ms,86,0,True,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",7.696901722026089e-06,8.760032423609952e-06,0.012707235724513627,,
original,trac_ik_5ms,87,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.001394595737122606,0.012426891623272098,,,
original,trac_ik_5ms,88,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0027812299949565196,0.024783721929143434,,,
original,trac_ik_5ms,89,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0041595507767030115,0.03706248184759441,,,
original,trac_ik_5ms,90,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.005528981115653927,0.04925764526130138,,,
original,trac_ik_5ms,91,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0068889513648437315,0.061363729431268346,,,
original,trac_ik_5ms,92,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.008238895686284312,0.07337529736793605,,,
original,trac_ik_5ms,93,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.009578251565701102,0.08528696055780757,,,
original,trac_ik_5ms,94,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.010906459708572448,0.09709338168798251,,,
original,trac_ik_5ms,95,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.012222964025072345,0.10878927732662702,,,
original,trac_ik_5ms,96,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.013527211646688204,0.12036942054911447,,,
original,trac_ik_5ms,97,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.014818652959994757,0.1318286435054614,,,
original,trac_ik_5ms,98,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.01609674165369039,0.14316183992628587,,,
original,trac_ik_5ms,99,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.017360934778211216,0.1543639675651202,,,
original,trac_ik_5ms,100,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.018610692818321634,0.16543005057525642,,,
original,trac_ik_5ms,101,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.01984547977944586,0.176355181819525,,,
original,trac_ik_5ms,102,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.021064763288602687,0.18713452511162953,,,
original,trac_ik_5ms,103,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.022268014710780843,0.1977633173878507,,,
original,trac_ik_5ms,104,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02345470928151189,0.20823687080812603,,,
original,trac_ik_5ms,105,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02462432625629824,0.21855057478569084,,,
original,trac_ik_5ms,106,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.025776349077420317,0.22869989794467138,,,
original,trac_ik_5ms,107,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02691026555852325,0.23868039000519106,,,
original,trac_ik_5ms,108,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02802556808724086,0.24848768359573797,,,
original,trac_ik_5ms,109,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.029121753845972088,0.25811749599273126,,,
original,trac_ik_5ms,110,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.030198325050787376,0.2675656307873992,,,
original,trac_ik_5ms,111,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03125478920829568,0.2768279794802536,,,
original,trac_ik_5ms,112,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03229065939016364,0.28590052300362334,,,
original,trac_ik_5ms,113,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03330545452484542,0.29477933317287935,,,
original,trac_ik_5ms,114,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03429869970594022,0.30346057406714055,,,
original,trac_ik_5ms,115,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03526992651647508,0.31194050334040474,,,
original,trac_ik_5ms,116,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03621867336828258,0.32021547346421303,,,
original,trac_ik_5ms,117,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03714448585552715,0.32828193290308094,,,
original,trac_ik_5ms,118,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.038046917121329474,0.3361364272240791,,,
original,trac_ik_5ms,119,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0389255282363341,0.3437756001420668,,,
original,trac_ik_5ms,120,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03977988858797146,0.35119619450220335,,,
original,trac_ik_5ms,121,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04060957627909175,0.3583950532014711,,,
original,trac_ik_5ms,122,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04141417853455806,0.36536912005104755,,,
original,trac_ik_5ms,123,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04219329211433824,0.3721154405814442,,,
original,trac_ik_5ms,124,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04294652373156744,0.3786311627924212,,,
original,trac_ik_5ms,125,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04367349047401289,0.3849135378497548,,,
original,trac_ik_5ms,126,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.044373820227337116,0.3909599207309786,,,
original,trac_ik_5ms,127,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04504715209852738,0.396767770822287,,,
original,trac_ik_5ms,128,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04569313683784401,0.4023346524688103,,,
original,trac_ik_5ms,129,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0463114372576313,0.4076582354804995,,,
original,trac_ik_5ms,130,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.046901728646339756,0.41273629559587455,,,
original,trac_ik_5ms,131,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04746369917611484,0.41756671490588193,,,
original,trac_ik_5ms,132,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04799705030233168,0.4221474822401073,,,
original,trac_ik_5ms,133,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04850149715347595,0.4264766935175577,,,
original,trac_ik_5ms,134,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04897676890981738,0.43055255206419984,,,
original,trac_ik_5ms,135,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.049422609169349686,0.43437336889939426,,,
original,trac_ik_5ms,136,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.04983877629953869,0.43793756299330394,,,
original,trac_ik_5ms,137,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05022504377346132,0.44124366149730426,,,
original,trac_ik_5ms,138,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.050581200488990626,0.444290299949321,,,
original,trac_ik_5ms,139,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.050907051069748376,0.44707622245596423,,,
original,trac_ik_5ms,140,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05120241614661685,0.4496002818532004,,,
original,trac_ik_5ms,141,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05146713261868873,0.45186143984722604,,,
original,trac_ik_5ms,142,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05170105389260572,0.45385876713707257,,,
original,trac_ik_5ms,143,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05190405009933732,0.4555914435203645,,,
original,trac_ik_5ms,144,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05207600828752965,0.4570587579835135,,,
original,trac_ik_5ms,145,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05221683259265797,0.4582601087775007,,,
original,trac_ik_5ms,146,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05232644438130926,0.4591950034802635,,,
original,trac_ik_5ms,147,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05240478237001878,0.4598630590465393,,,
original,trac_ik_5ms,148,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.05245180271819342,0.46026400184589134,,,
original,trac_ik_5ms,149,0,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.052467479094747714,0.4603976676894671,,,
continuation,Candidate A,87,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.001394595737122606,0.012426891623272098,0.0436,candidate_00,solver_failure
continuation,Candidate A,88,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0027812299949565196,0.024783721929143434,0.0436,candidate_00,solver_failure
continuation,Candidate A,89,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0041595507767030115,0.03706248184759441,0.0436,candidate_00,solver_failure
continuation,Candidate A,90,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.005528981115653927,0.04925764526130138,0.0436,candidate_00,solver_failure
continuation,Candidate A,91,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0068889513648437315,0.061363729431268346,0.0436,candidate_00,solver_failure
continuation,Candidate A,92,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.008238895686284312,0.07337529736793605,0.0436,candidate_00,solver_failure
continuation,Candidate A,93,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.009578251565701102,0.08528696055780757,0.0436,candidate_00,solver_failure
continuation,Candidate A,94,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.010906459708572448,0.09709338168798251,0.0436,candidate_00,solver_failure
continuation,Candidate A,95,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.012222964025072345,0.10878927732662702,0.0436,candidate_00,solver_failure
continuation,Candidate A,96,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.013527211646688204,0.12036942054911447,0.0436,candidate_00,solver_failure
continuation,Candidate A,97,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.014818652959994757,0.1318286435054614,0.0436,candidate_00,solver_failure
continuation,Candidate A,98,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.01609674165369039,0.14316183992628587,0.0436,candidate_00,solver_failure
continuation,Candidate A,99,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.017360934778211216,0.1543639675651202,0.0436,candidate_00,solver_failure
continuation,Candidate A,100,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.018610692818321634,0.16543005057525642,0.0436,candidate_00,solver_failure
continuation,Candidate A,101,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.01984547977944586,0.176355181819525,0.0436,candidate_00,solver_failure
continuation,Candidate A,102,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.021064763288602687,0.18713452511162953,0.0436,candidate_00,solver_failure
continuation,Candidate A,103,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.022268014710780843,0.1977633173878507,0.0436,candidate_00,solver_failure
continuation,Candidate A,104,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02345470928151189,0.20823687080812603,0.0436,candidate_00,solver_failure
continuation,Candidate A,105,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02462432625629824,0.21855057478569084,0.0436,candidate_00,solver_failure
continuation,Candidate A,106,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.025776349077420317,0.22869989794467138,0.0436,candidate_00,solver_failure
continuation,Candidate A,107,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02691026555852325,0.23868039000519106,0.0436,candidate_00,solver_failure
continuation,Candidate A,108,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02802556808724086,0.24848768359573797,0.0436,candidate_00,solver_failure
continuation,Candidate A,109,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.029121753845972088,0.25811749599273126,0.0436,candidate_00,solver_failure
continuation,Candidate A,110,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.030198325050787376,0.2675656307873992,0.0436,candidate_00,solver_failure
continuation,Candidate A,111,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03125478920829568,0.2768279794802536,0.0436,candidate_00,solver_failure
continuation,Candidate A,112,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03229065939016364,0.28590052300362334,0.0436,candidate_00,solver_failure
continuation,Candidate A,113,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03330545452484542,0.29477933317287935,0.0436,candidate_00,solver_failure
continuation,Candidate A,114,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03429869970594022,0.30346057406714055,0.0436,candidate_00,solver_failure
continuation,Candidate A,115,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03526992651647508,0.31194050334040474,0.0436,candidate_00,solver_failure
continuation,Candidate A,116,1,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.03621867336828258,0.32021547346421303,0.0436,candidate_00,solver_failure
continuation,Candidate A,87,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.001394595737122606,0.012426891623272098,0.0436,candidate_00,solver_failure
continuation,Candidate A,88,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0027812299949565196,0.024783721929143434,0.0436,candidate_00,solver_failure
continuation,Candidate A,89,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0041595507767030115,0.03706248184759441,0.0436,candidate_00,solver_failure
continuation,Candidate A,90,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.005528981115653927,0.04925764526130138,0.0436,candidate_00,solver_failure
continuation,Candidate A,91,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.0068889513648437315,0.061363729431268346,0.0436,candidate_00,solver_failure
continuation,Candidate A,92,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.008238895686284312,0.07337529736793605,0.0436,candidate_00,solver_failure
continuation,Candidate A,93,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.009578251565701102,0.08528696055780757,0.0436,candidate_00,solver_failure
continuation,Candidate A,94,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.010906459708572448,0.09709338168798251,0.0436,candidate_00,solver_failure
continuation,Candidate A,95,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.012222964025072345,0.10878927732662702,0.0436,candidate_00,solver_failure
continuation,Candidate A,96,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.013527211646688204,0.12036942054911447,0.0436,candidate_00,solver_failure
continuation,Candidate A,97,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.014818652959994757,0.1318286435054614,0.0436,candidate_00,solver_failure
continuation,Candidate A,98,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.01609674165369039,0.14316183992628587,0.0436,candidate_00,solver_failure
continuation,Candidate A,99,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.017360934778211216,0.1543639675651202,0.0436,candidate_00,solver_failure
continuation,Candidate A,100,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.018610692818321634,0.16543005057525642,0.0436,candidate_00,solver_failure
continuation,Candidate A,101,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.01984547977944586,0.176355181819525,0.0436,candidate_00,solver_failure
continuation,Candidate A,102,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.021064763288602687,0.18713452511162953,0.0436,candidate_00,solver_failure
continuation,Candidate A,103,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.022268014710780843,0.1977633173878507,0.0436,candidate_00,solver_failure
continuation,Candidate A,104,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02345470928151189,0.20823687080812603,0.0436,candidate_00,solver_failure
continuation,Candidate A,105,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02462432625629824,0.21855057478569084,0.0436,candidate_00,solver_failure
continuation,Candidate A,106,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.025776349077420317,0.22869989794467138,0.0436,candidate_00,solver_failure
continuation,Candidate A,107,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02691026555852325,0.23868039000519106,0.0436,candidate_00,solver_failure
continuation,Candidate A,108,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.02802556808724086,0.24848768359573797,0.0436,candidate_00,solver_failure
continuation,Candidate A,109,4,False,1,"[-2.5349211704867685, -0.0892611422010342, -1.189669151620736, -0.3673078744945731, 1.5725777802751864, 0.20570825140077728, -0.658067130862223]",0.029121753845972088,0.25811749599273126,0.0436,candidate_00,solver_failure
