robot,uid,method,repeat,accepted,latency_ns,reason,raw_file,line
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,gn,2,False,3247077,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12891
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,range_loss_matched,2,False,5083903,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12892
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,gn,0,False,3249585,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12895
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,gn,1,False,3252773,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12898
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,fixed_qp2,2,False,2352233,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12899
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,fixed_qp2,0,False,2297852,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12901
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,fixed_qp1,0,False,1082141,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12903
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,range_loss_matched,1,False,5187280,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12907
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,fixed_qp1,2,False,1092136,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12908
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,range_loss_matched,0,False,5129350,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12909
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,fixed_qp2,1,False,2360339,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12912
ur5e,d8d4c785fcc63baf510d4925fb585dfdfabb609fc479beae1f527c5f410b194c,range_loss_matched,1,False,4621176,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,15434
ur5e,d8d4c785fcc63baf510d4925fb585dfdfabb609fc479beae1f527c5f410b194c,range_loss_matched,0,False,4586237,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,15449
ur5e,d8d4c785fcc63baf510d4925fb585dfdfabb609fc479beae1f527c5f410b194c,range_loss_matched,2,False,4558876,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,15452
ur5e,7897e8b8bb9a83975fb607d79aed6900d843ef9498beff54e43d65e4aa4c8d5c,range_loss_matched,1,False,2866239,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,16771
ur5e,7897e8b8bb9a83975fb607d79aed6900d843ef9498beff54e43d65e4aa4c8d5c,range_loss_matched,2,False,2881755,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,16772
ur5e,7897e8b8bb9a83975fb607d79aed6900d843ef9498beff54e43d65e4aa4c8d5c,range_loss_matched,0,False,2860855,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,16773
ur5e,9fb9359fe1043f2081f7c4ab876dfc5e72da351061f79d73c739516818a8af68,range_loss_matched,0,False,2869867,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17021
ur5e,9fb9359fe1043f2081f7c4ab876dfc5e72da351061f79d73c739516818a8af68,range_loss_matched,2,False,2876416,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17027
ur5e,9fb9359fe1043f2081f7c4ab876dfc5e72da351061f79d73c739516818a8af68,range_loss_matched,1,False,2862446,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17032
ur5e,47b684917ce7e8b0ae23239ee6231a9164072d86605bcb045d2759732aca1017,range_loss_matched,0,False,1493751,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17812
ur5e,47b684917ce7e8b0ae23239ee6231a9164072d86605bcb045d2759732aca1017,range_loss_matched,2,False,1496334,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17822
ur5e,47b684917ce7e8b0ae23239ee6231a9164072d86605bcb045d2759732aca1017,range_loss_matched,1,False,1478762,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17831
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,range_loss_matched,0,False,3666019,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,18340
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,range_loss_matched,1,False,3660338,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,18345
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,range_loss_matched,2,False,3675527,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,18359
ur5e,dbb38656b41532b43404ef3a604ae4215196867197d7dd1e8e33fb30a2583be7,range_loss_matched,0,False,3334235,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19202
ur5e,dbb38656b41532b43404ef3a604ae4215196867197d7dd1e8e33fb30a2583be7,range_loss_matched,2,False,3283716,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19207
ur5e,dbb38656b41532b43404ef3a604ae4215196867197d7dd1e8e33fb30a2583be7,range_loss_matched,1,False,3282125,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19222
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,fixed_qp1,2,False,1056707,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19225
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,fixed_qp1,1,False,1064638,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19230
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,gn,1,False,3500987,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19232
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,gn,2,False,3521734,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19234
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,fixed_qp1,0,False,1055349,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19237
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,gn,0,False,3518206,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19248
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,fixed_qp1,1,False,4442772,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21674
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,gn,2,False,3862395,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21678
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,gn,1,False,3871759,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21683
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,fixed_qp1,0,False,4450829,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21685
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,fixed_qp1,2,False,4441524,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21688
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,gn,0,False,3889266,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21694
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,fixed_qp1,2,False,4598556,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22060
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,fixed_qp1,1,False,4693369,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22062
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,gn,0,False,3704781,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22064
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,gn,2,False,3722415,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22066
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,gn,1,False,3693096,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22067
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,fixed_qp1,0,False,4679489,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22069
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,gn,1,False,3108400,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24507
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,fixed_qp2,1,False,1709650,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24508
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,fixed_qp1,1,False,877664,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24510
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,gn,2,False,3123411,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24514
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,fixed_qp1,0,False,881520,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24520
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,fixed_qp2,2,False,1705031,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24521
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,fixed_qp1,2,False,872208,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24524
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,fixed_qp2,0,False,1736591,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24527
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,gn,0,False,3107630,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24528
ur5e,055f849fa29c5724ae544c464fbcb30b2d387e52f8e5308f92fd4977074d0979,range_loss_matched,0,False,5374875,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24568
ur5e,055f849fa29c5724ae544c464fbcb30b2d387e52f8e5308f92fd4977074d0979,range_loss_matched,1,False,5389494,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24571
ur5e,055f849fa29c5724ae544c464fbcb30b2d387e52f8e5308f92fd4977074d0979,range_loss_matched,2,False,5336566,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,24574
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,fixed_qp1,0,False,908900,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27507
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,gn,0,False,3152201,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27509
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,gn,2,False,3148052,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27511
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,fixed_qp1,1,False,869085,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27517
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,gn,1,False,3116883,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27525
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,fixed_qp1,2,False,882712,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27526
ur5e,b98c9cb1e1025d8ad6f5af485a35cb8850b7938e8f7a6006897dce0aa00f40a8,range_loss_matched,1,False,2360727,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27848
ur5e,b98c9cb1e1025d8ad6f5af485a35cb8850b7938e8f7a6006897dce0aa00f40a8,range_loss_matched,2,False,2354433,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27851
ur5e,b98c9cb1e1025d8ad6f5af485a35cb8850b7938e8f7a6006897dce0aa00f40a8,range_loss_matched,0,False,2359194,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27862
ur5e,92e5f4fa80317abc2d2a6d537e18a2c3385b754fdad16c75fc3c0aa41f4fa60e,range_loss_matched,2,False,1281962,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,28441
ur5e,92e5f4fa80317abc2d2a6d537e18a2c3385b754fdad16c75fc3c0aa41f4fa60e,range_loss_matched,1,False,1290356,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,28457
ur5e,92e5f4fa80317abc2d2a6d537e18a2c3385b754fdad16c75fc3c0aa41f4fa60e,range_loss_matched,0,False,1277830,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,28460
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,gn,0,False,3392508,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29188
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,gn,2,False,3427035,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29199
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,fixed_qp1,0,False,4384973,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29201
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,gn,1,False,3417294,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29202
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,fixed_qp1,2,False,4379706,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29206
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,fixed_qp1,1,False,4372285,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29208
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,range_loss_matched,1,False,5005233,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,30251
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,range_loss_matched,0,False,4973647,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,30252
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,range_loss_matched,2,False,5017306,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,30259
ur5e,7e44e4c79ef7a53512d7250b768a59979dd73ad04df43300b38db21aac757a55,range_loss_matched,2,False,2825880,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,31803
ur5e,7e44e4c79ef7a53512d7250b768a59979dd73ad04df43300b38db21aac757a55,range_loss_matched,1,False,2817799,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,31811
ur5e,7e44e4c79ef7a53512d7250b768a59979dd73ad04df43300b38db21aac757a55,range_loss_matched,0,False,2790254,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,31815
ur5e,1fb7e8a6d3addb8f907945a2cdb034a81f3f6a4213802fe6278db21e7560a93c,range_loss_matched,2,False,2413868,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32435
ur5e,1fb7e8a6d3addb8f907945a2cdb034a81f3f6a4213802fe6278db21e7560a93c,range_loss_matched,1,False,2414345,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32442
ur5e,1fb7e8a6d3addb8f907945a2cdb034a81f3f6a4213802fe6278db21e7560a93c,range_loss_matched,0,False,2374101,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32444
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,gn,2,False,3715214,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32499
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,gn,0,False,3691736,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32500
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,fixed_qp1,1,False,4428815,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32504
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,gn,1,False,3761140,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32507
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,fixed_qp1,2,False,4421704,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32511
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,fixed_qp1,0,False,4427389,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32513
ur5e,767253a61d12ca040104b187c104485b0139243edbcfcd27db4d1bb1b5af606d,range_loss_matched,1,False,2825368,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,33371
ur5e,767253a61d12ca040104b187c104485b0139243edbcfcd27db4d1bb1b5af606d,range_loss_matched,2,False,2842285,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,33372
ur5e,767253a61d12ca040104b187c104485b0139243edbcfcd27db4d1bb1b5af606d,range_loss_matched,0,False,2828294,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,33377
ur5e,5f595c1cee756983762a0a0a497ac539f85b6263ca44df1f14511a08bfcded3b,range_loss_matched,1,False,1900612,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,36275
ur5e,5f595c1cee756983762a0a0a497ac539f85b6263ca44df1f14511a08bfcded3b,range_loss_matched,2,False,1872145,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,36278
ur5e,5f595c1cee756983762a0a0a497ac539f85b6263ca44df1f14511a08bfcded3b,range_loss_matched,0,False,1873171,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,36282
ur5e,57113589fe859db69a4ffc6b4de8e3e01525dd05975ba989acd1764be701344e,range_loss_matched,1,False,6260979,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,37634
ur5e,57113589fe859db69a4ffc6b4de8e3e01525dd05975ba989acd1764be701344e,range_loss_matched,2,False,6215249,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,37637
ur5e,57113589fe859db69a4ffc6b4de8e3e01525dd05975ba989acd1764be701344e,range_loss_matched,0,False,6263660,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,37644
ur5e,5e16671a6183a4c81ebc87f6fd5735c29f956f6edcf22b85ccf108fac08f4728,range_loss_matched,0,False,2635970,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40110
ur5e,5e16671a6183a4c81ebc87f6fd5735c29f956f6edcf22b85ccf108fac08f4728,range_loss_matched,1,False,2633199,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40113
ur5e,5e16671a6183a4c81ebc87f6fd5735c29f956f6edcf22b85ccf108fac08f4728,range_loss_matched,2,False,2623304,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40119
ur5e,e37e2bf06cee3ec5bd6bdb849ee591c30c43965525e5d36c30b026f203252e47,range_loss_matched,2,False,2877871,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40346
ur5e,e37e2bf06cee3ec5bd6bdb849ee591c30c43965525e5d36c30b026f203252e47,range_loss_matched,1,False,2881326,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40353
ur5e,e37e2bf06cee3ec5bd6bdb849ee591c30c43965525e5d36c30b026f203252e47,range_loss_matched,0,False,2870106,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40361
ur5e,6b20be8357497dd20067ab4d2f3f9868ab0b0a580178182f8fee937d3643f814,range_loss_matched,2,False,2492293,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40469
ur5e,6b20be8357497dd20067ab4d2f3f9868ab0b0a580178182f8fee937d3643f814,range_loss_matched,0,False,2472198,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40474
ur5e,6b20be8357497dd20067ab4d2f3f9868ab0b0a580178182f8fee937d3643f814,range_loss_matched,1,False,2462205,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,40479
ur5e,a2bec6c0b3e99807532bc266c9b800c962dbaf828916ba230aaf10231bab1ed9,range_loss_matched,0,False,2604249,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45055
ur5e,a2bec6c0b3e99807532bc266c9b800c962dbaf828916ba230aaf10231bab1ed9,range_loss_matched,2,False,2593541,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45063
ur5e,a2bec6c0b3e99807532bc266c9b800c962dbaf828916ba230aaf10231bab1ed9,range_loss_matched,1,False,2584955,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45067
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,gn,2,False,3679762,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45889
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,fixed_qp1,2,False,883188,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45890
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,fixed_qp2,2,False,1911104,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45891
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,fixed_qp1,0,False,842799,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45900
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,gn,1,False,2788194,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45901
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,fixed_qp2,0,False,2056388,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45903
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,fixed_qp1,1,False,962722,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45908
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,gn,0,False,2888669,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45911
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,fixed_qp2,1,False,1947925,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45912
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,gn,1,False,3864396,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,46254
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,fixed_qp1,2,False,4512787,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,46255
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,fixed_qp1,0,False,5113570,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,46257
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,fixed_qp1,1,False,4622166,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,46259
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,gn,0,False,3809697,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,46265
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,gn,2,False,3967200,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,46272
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,range_loss_matched,1,False,4263069,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,47769
