robot,method,frame,uid,x_mm,y_mm,target_x_mm,target_y_mm,position_utilization,orientation_utilization,accepted
panda,gn,72,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-6.275520283879731,1.5816896997951777,-6.278592083498824,1.578411066550075,0.008643280324402423,0.0006376288485838647,True
panda,gn,73,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-3.7819743225611857,0.9515642815028755,-3.7850975748391873,0.9481705817049428,0.008941646174354358,0.0006756191520793391,True
panda,gn,74,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-1.2615594167519333,0.3197000323218852,-1.2646959700229365,0.3162442841671734,0.009126564567043896,0.0006997711116893015,True
panda,gn,75,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,1.2678077546046216,-0.3127811397924314,1.264695970022882,-0.3162442841671519,0.009193013175271447,0.0007093617453639067,True
panda,gn,76,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,3.788147654033419,-0.944754659342281,3.7850975748391913,-0.9481705817049381,0.00913916485263626,0.0007041680558423714,True
panda,gn,77,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,6.281545636409344,-1.5750953044293696,6.278592083498817,-1.5784110665500815,0.00896643518521759,0.0006844716052898227,True
panda,gn,78,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,8.730279210569204,-2.2026792746704453,8.727454009357265,-2.2058451941198007,0.008679440428087045,0.0006510529767554984,True
panda,gn,79,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,11.116943912164407,-2.82638629860212,11.114275145093545,-2.829357409432356,0.008285867459768045,0.0006051775757928364,True
panda,gn,80,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,13.424576899484912,-3.445101772096106,13.42208831230903,-3.447839130522658,0.0077962598243885226,0.0005485774522619108,True
panda,gn,81,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,15.636777401080181,-4.057718918385005,15.634487975988074,-4.060190719460911,0.007223726124054344,0.00048343964763150724,True
panda,gn,82,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,17.737823166749237,-4.6631409596576425,17.73574686640757,-4.6653234374685235,0.006583578958386451,0.00041242462098269386,True
panda,gn,83,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,19.712782101685374,-5.260283289829455,19.710927779467333,-5.262161380656006,0.005892914233130344,0.0003387713514789039,True
panda,gn,84,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,21.547618297028404,-5.848075637998074,21.54598976068635,-5.849643392940776,0.005170142003024096,0.0002666342591040838,True
panda,gn,85,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,23.229291708613708,-6.425464212223066,23.227887918035808,-6.42672495274395,0.00443448098067872,0.00020200857136511713,True
panda,gn,86,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,24.7458507791759,-6.991413813604101,24.744666154070234,-6.992380030111671,0.00370542938846184,0.0001546220677944714,True
panda,gn,87,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,26.08651734742969,-7.5449099110741935,26.085542158152098,-7.545602910958847,0.0030022246250765655,0.00013710342484463337,True
panda,gn,88,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,27.24176324024065,-8.08496066790735,27.240984054586526,-8.085409985192015,0.0023433022944562023,0.0001503836457247426,True
panda,gn,89,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,28.20337800120773,-8.610598911526365,28.2027781617984,-8.61084149553247,0.0017457585721043218,0.00017815670943800298,True
panda,gn,90,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,28.20337800120773,-8.610598911526365,28.964087380871735,-9.120963243929355,0.9160530230923428,0.00017815670943800298,True
panda,gn,91,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.520297483399442,-9.61484936176118,29.519499798386185,-9.614868252529888,0.00397799027552213,0.0003099141727242893,True
panda,gn,92,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.520297483399442,-9.61484936176118,29.865067158047363,-10.091678376252869,0.5884277571345026,0.0003099141727242893,True
panda,gn,93,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.998235054521498,-10.5508636129474,29.998332927628315,-10.550545864098575,0.0013546023369427707,0.00040928626496827364,True
panda,gn,94,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.998235054521498,-10.5508636129474,29.918349761702423,-10.990654866419021,0.4469896319188444,0.00040928626496827364,True
panda,gn,95,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.998235054521498,-10.5508636129474,29.62568623603141,-11.41122288546904,0.9375566246239985,0.00040928626496827364,True
panda,gn,96,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.120659089842324,-11.810247295088887,29.122422805734526,-11.811502166658501,0.0022138144527098095,0.0003368489076793928,True
panda,gn,97,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.120659089842324,-11.810247295088887,28.412137015972377,-12.190781028032841,0.8042447803046441,0.0003368489076793928,True
panda,gn,98,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,27.49930747622855,-12.545773939502643,27.49987807027702,-12.548385125617637,0.0030352170400007555,0.0005989022166920213,True
panda,gn,99,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,26.392228141461363,-12.88273298698018,26.39213093731465,-12.883678652377373,0.001212898767434758,0.0003391324727717659,True
panda,gn,100,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,25.09695780562426,-13.194802157584986,25.096770251235245,-13.196065468657297,0.0017111405820101433,0.0004273032549303751,True
panda,gn,101,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,23.623299575149844,-13.483386643866906,23.623004333316967,-13.484990162098095,0.0022677383699703443,0.0005277583287455099,True
panda,gn,102,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,21.981731131118565,-13.747982664305491,21.98130973283808,-13.749939035138512,0.0028679287236429377,0.0006354426554608576,True
panda,gn,103,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,20.183919836715823,-13.988128929445384,20.183356752505766,-13.990441018351046,0.0034939169704355324,0.0007459833722114834,True
panda,gn,104,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,18.242643398221443,-14.203407863571192,18.241926487858727,-14.20606850798619,0.004127179505339392,0.0008555507598727885,True
panda,gn,105,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,16.17169905289019,-14.393446080868262,16.170819970384066,-14.39643812623629,0.004749053581135012,0.0009606858385097485,True
panda,gn,106,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,13.985805531412417,-14.557914781744287,13.984760060223387,-14.561211402867272,0.00534129597642398,0.0010582432998949153,True
panda,gn,107,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,11.700498491027346,-14.696530070570908,11.699286785881581,-14.700095377006289,0.005886615943971906,0.001145396042987211,True
panda,gn,108,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,9.332020160808058,-14.809053202051262,9.330646874937079,-14.812843118015678,0.006369173364206006,0.0012196685069931208,True
panda,gn,109,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,6.89720398005267,-14.895290763710282,6.895678261045365,-14.899254164526424,0.006775030933887639,0.0012789806792722098,True
panda,gn,110,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,4.413355044854742,-14.955094802009924,4.411690388239673,-14.959174880851215,0.0070925491547047075,0.0013216924592704463,True
panda,gn,111,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,1.8981272066936965,-14.988362899296392,1.8963411634099263,-14.9924987301431,0.007312713806533562,0.001346642199410252,True
panda,gn,112,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-0.6306023098598926,-14.995038208175504,-0.6324885683343202,-14.999166463814152,0.0074293871427893185,0.0013531756080550604,True
panda,gn,113,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-3.1548598855993277,-14.97510944902189,-3.1568221331001367,-14.979166226877206,0.0074394759847199255,0.0013411627295245214,True
panda,gn,114,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-5.656703184735829,-14.92861087515635,-5.658714818864628,-14.932533579023705,0.0073430121721442445,0.001311001859222013,True
panda,gn,115,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-8.118348630079367,-14.855622208837657,-8.1203814389218,-14.85935143139971,0.007143143327282996,0.0012636102287530448,True
panda,gn,116,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-10.522297773030708,-14.756268549657648,-10.52432276131206,-14.759749899193066,0.00684603454679914,0.0012004022239143941,True
panda,gn,117,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-12.851461662435547,-14.630720255255937,-12.853449905487897,-14.633906070293353,0.006460684361250589,0.0011232568635126596,True
panda,gn,118,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-15.089282328983499,-14.479192792576114,-15.09120582191768,-14.482043690435841,0.005998661008463266,0.0010344773748957724,True
panda,gn,119,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-17.219850520815804,-14.301946556209277,-17.2216829910649,-14.30443276539009,0.005473767679690058,0.0009367471138111193,True
panda,gn,120,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-19.228018851281405,-14.099286648814973,-19.229736505059766,-14.101389080899182,0.004901647840715027,0.0008330880480109366,True
panda,gn,121,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-21.09950955129264,-13.871562617206305,-21.1010917281971,-13.873273641224571,0.004299343992424062,0.0007268308317432106,True
panda,gn,122,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-22.821016056286304,-13.619168136522818,-22.822445770938003,-13.620492027293283,0.0036848252054970014,0.0006216088916605661,True
panda,gn,123,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-24.380297701173703,-13.342540634012138,-24.381562056065725,-13.343493675590151,0.003076500169916881,0.0005213894493265673,True
panda,gn,124,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-25.766266845519127,-13.04216084334988,-25.767357304754686,-13.042771079076045,0.0024927319343538245,0.0004305348087482277,True
panda,gn,125,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-26.969067805150157,-12.718552280164744,-26.969980324196182,-12.718858911553257,0.0019513619073668847,0.00035378587743224813,True
panda,gn,126,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-27.980147025008208,-12.372280629514743,-27.980882036702013,-12.372333077035156,0.0014692097302218606,0.0002957472984287086,True
panda,gn,127,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-27.980147025008208,-12.372280629514743,-28.7928762524726,-12.00380968580963,0.8923571309257895,0.0002957472984287086,True
panda,gn,128,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.39886876477702,-11.614027435272419,-29.400190754012588,-11.613943959017913,0.0035220500247329905,0.00033336443949519854,True
panda,gn,129,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.39886876477702,-11.614027435272419,-29.79850832905284,-11.20342906369478,0.5729864346468639,0.00033336443949519854,True
panda,gn,130,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.98487434382647,-10.773677224684192,-29.984997460286237,-10.772994880343155,0.0013691543393276515,0.00028367752123553236,True
panda,gn,131,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.98487434382647,-10.773677224684192,-29.958332453754448,-10.323406705233293,0.45105366249186396,0.00028367752123553236,True
panda,gn,132,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.98487434382647,-10.773677224684192,-29.718702862799397,-9.855463889733688,0.9560148427849958,0.00028367752123553236,True
panda,gn,133,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.270230790009737,-9.3692129533572,-29.267812140586713,-9.369998419093603,0.0026034039008279693,0.0004174276949544642,True
panda,gn,134,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.270230790009737,-9.3692129533572,-28.608865530780154,-8.867873433203812,0.8299070017019137,0.0004174276949544642,True
panda,gn,135,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-27.748127799667653,-8.346955076671465,-27.746547282449104,-8.349981691965102,0.003533433654335455,0.00034971898374189654,True
panda,gn,136,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-26.6872659245925,-7.815934115707402,-26.6869873511803,-7.817243987994068,0.001396506027145685,0.0002017398417668604,True
panda,gn,137,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-25.43799569384525,-7.268828592549741,-25.4377178231065,-7.270607509487069,0.0019205770176469025,0.00025523061576640006,True
panda,gn,138,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-24.00787478951215,-6.708763046449339,-24.007619371619313,-6.711044156154511,0.0024997004621463634,0.0003317986717377571,True
panda,gn,139,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-22.407077154736392,-6.136746678520991,-22.406858127389544,-6.139548811218533,0.0031167720454116886,0.0004231554144105776,True
panda,gn,140,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-20.646985190510442,-5.553808676905927,-20.64681341046665,-5.557137572546751,0.003754895292108995,0.0005231366735415637,True
panda,gn,141,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-18.740113851186575,-4.960997889448326,-18.73999683818725,-4.964845946067688,0.004396363169877782,0.0006270128540630935,True
panda,gn,142,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-16.700021575128304,-4.359380589521337,-16.699963383930235,-4.363727004678647,0.005023223632073057,0.000730819852561502,True
panda,gn,143,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-14.541213785291868,-3.7500382291788434,-14.5412150189741,-3.754849515920807,0.005617827267221139,0.0008310352482902758,True
panda,gn,144,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-12.27903965786488,-3.134065181206726,-12.27909762243708,-3.1392960417494082,0.006163358358808296,0.0009244632998488657,True
panda,gn,145,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-9.929582898124888,-2.512566484628707,-9.929691892135377,-2.5181610137781316,0.006644336936910285,0.0010082186166863634,True
panda,gn,146,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-7.509547305422161,-1.8866556072851963,-7.509699031841581,-1.8925487874196247,0.007047079177612314,0.0010797534140074316,True
panda,gn,147,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-5.036137945986382,-1.2574522377551902,-5.036322027556237,-1.2635716783818296,0.007360103808522696,0.001136901711206528,True
panda,gn,148,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-2.526938782820935,-0.6260801172244573,-2.5271433567636943,-0.6323479850114889,0.007574473092938013,0.0011779268007968827,True
panda,gn,149,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,0.00021236388399087716,0.00633508004467292,-7.909224276388952e-15,-9.390161920511353e-15,0.007684058556539465,0.0012015643300158447,True
panda,fixed_qp1,0,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,0.0,0.0,0.0,0.0,0.0,0.0,True
panda,fixed_qp1,1,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,2.5272417271844323,0.6392805332395128,2.527143356763677,0.6323479850114684,0.007942847172604902,0.001111891574269905,True
panda,fixed_qp1,2,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,5.036436565943772,1.2703804022549736,5.03632202755624,1.2635716783818336,0.007827288574477094,0.001102463323734652,True
panda,fixed_qp1,3,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,7.509788682281286,1.899163941703853,7.509699031841575,1.892548787419617,0.007608525213620458,0.0010724794682057564,True
panda,fixed_qp1,4,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,9.929748638315512,2.524504541950624,9.92969189213536,2.5181610137781134,0.007290985607016369,0.0010252856446848592,True
panda,fixed_qp1,5,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,12.279115296263885,3.1452969216671263,12.279097622437014,3.1392960417494145,0.006883409215591722,0.0009622756835466112,True
panda,fixed_qp1,6,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,14.541189595896538,3.7604454857676917,14.541215018974096,3.7548495159208017,0.006397164998317902,0.0008853943412584119,True
panda,fixed_qp1,7,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,16.699893139753655,4.368865903721584,16.69996338393022,4.36372700467863,0.005845761681454788,0.0007970477163458891,True
panda,fixed_qp1,8,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,18.7398823975225,4.9694867648923395,18.73999683818723,4.96484594606766,0.005244448852828752,0.0007000440875580152,True
panda,fixed_qp1,9,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,20.64665769501916,5.561251194632275,20.6468134104666,5.557137572546777,0.00460976583404299,0.0005975339106283114,True
panda,fixed_qp1,10,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,22.406666217348405,6.143118437702905,22.406858127389533,6.139548811218521,0.00395904930794897,0.0004929650489913497,True
panda,fixed_qp1,11,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,24.007398297554676,6.714065414844999,24.007619371619313,6.711044156154511,0.0033099101280065703,0.0003900919355131179,True
panda,fixed_qp1,12,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,25.43747630816512,7.273088257530217,25.437717823106496,7.270607509487066,0.0026796885016644213,0.0002931455643496823,True
panda,fixed_qp1,13,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,26.68673552381868,7.8192038249132825,26.68698735118029,7.817243987994054,0.0020848956617423864,0.0002074911171776598,True
panda,fixed_qp1,14,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,27.74629637850662,8.351451205845152,27.746547282449104,8.349981691965102,0.0015406552522642357,0.0001416481374201656,True
panda,fixed_qp1,15,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,28.608627600603125,8.868893207595265,28.60886553078015,8.867873433203805,0.0010602039856553076,0.00010962139898003258,True
panda,fixed_qp1,16,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,28.608627600603125,8.868893207595265,29.267812140586706,9.3699984190936,0.828028211008582,0.00010962139898003258,True
panda,fixed_qp1,17,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.717374337600653,9.857379149252914,29.718702862799393,9.855463889733677,0.002344639870141915,0.00014662925042189582,True
panda,fixed_qp1,18,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.717374337600653,9.857379149252914,29.958332453754448,10.323406705233285,0.5246356457688662,0.00014662925042189582,True
panda,fixed_qp1,19,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.717374337600653,9.857379149252914,29.984997460286237,10.772994880343155,0.953925765955503,0.00014662925042189582,True
panda,fixed_qp1,20,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.796775581814938,11.202860533563003,29.79850832905284,11.20342906369478,0.0019698253729258436,0.0003349178152111698,True
panda,fixed_qp1,21,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,29.796775581814938,11.202860533563003,29.400190754012588,11.61394395901791,0.5712001951148674,0.0003349178152111698,True
panda,fixed_qp1,22,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,28.79306508289948,12.002864634225517,28.792876252472606,12.00380968580963,0.002352616084975401,0.0002990582443445795,True
panda,fixed_qp1,23,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,28.79306508289948,12.002864634225517,27.980882036702063,12.37233307703512,0.8922739695775559,0.0002990582443445795,True
panda,fixed_qp1,24,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,26.971072415782547,12.718666952470038,26.969980324196182,12.718858911553257,0.005056206452887093,0.0008085543326325024,True
panda,fixed_qp1,25,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,25.767902535447302,13.04268666338332,25.767357304754686,13.042771079076049,0.001915892831072786,0.0004627165380018661,True
panda,fixed_qp1,26,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,24.382240001720177,13.343640453200194,24.381562056065725,13.343493675590151,0.0024298901575531954,0.0005780727494200268,True
panda,fixed_qp1,27,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,22.82325706887144,13.620913386110761,22.822445770938053,13.620492027293256,0.002986921246941613,0.0007035309283367881,True
panda,fixed_qp1,28,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,21.10203757281005,13.87400293954476,21.1010917281971,13.873273641224571,0.0035713125720219286,0.0008349555065034531,True
panda,fixed_qp1,29,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,19.230815430054477,14.102449814112504,19.229736505059776,14.101389080899192,0.004165243193210999,0.0009681395070640844,True
panda,fixed_qp1,30,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,17.222890616609686,14.305838061362055,17.221682991064917,14.304432765390105,0.004750680495083288,0.0010990435070679994,True
panda,fixed_qp1,31,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,15.092534669577406,14.483796075640655,15.09120582191768,14.482043690435841,0.005309904496291384,0.0012238224324394589,True
panda,fixed_qp1,32,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,12.854889302446235,14.635997516603314,12.853449905487906,14.633906070293364,0.0058259977075264275,0.0013388824575224258,True
panda,fixed_qp1,33,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,10.525858855001463,14.762162156349708,10.52432276131206,14.759749899193066,0.006283314706936427,0.0014409526994633025,True
panda,fixed_qp1,34,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,8.121997338481716,14.862056642436206,8.120381438921846,14.859351431399677,0.006667922686181646,0.001527160290107411,True
panda,fixed_qp1,35,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,5.660390873451642,14.93549516755078,5.658714818864683,14.932533579023685,0.0069680008847083285,0.0015951011336547702,True
panda,fixed_qp1,36,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,3.1585363494246486,14.982340036514397,3.1568221331001385,14.97916622687721,0.00717418646584802,0.001642901046546165,True
panda,fixed_qp1,37,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,0.6342171614553764,15.002502121512093,0.6324885683343271,14.99916646381416,0.007279855260331221,0.001669263598972616,True
panda,fixed_qp1,38,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-1.8946231003822418,14.995941197074417,-1.8963411634099194,14.992498730143106,0.007281327407667364,0.0016735022190074204,True
panda,fixed_qp1,39,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-4.410008117702117,14.96266614735996,-4.411690388239614,14.959174880851199,0.007177989995099123,0.0016555551834864688,True
panda,fixed_qp1,40,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-6.894056566543987,14.902735039671652,-6.895678261045293,14.899254164526424,0.006972331270944128,0.0016159831073888737,True
panda,fixed_qp1,41,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-9.329109192733064,14.816255059836333,-9.330646874937067,14.812843118015692,0.006669883794640928,0.0015559495080883794,True
panda,fixed_qp1,42,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-11.69785433934022,14.70338230704557,-11.699286785881561,14.700095377006312,0.006279076827874274,0.0014771859927117052,True
panda,fixed_qp1,43,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-13.983451034821567,14.564321447860056,-13.98476006022334,14.561211402867244,0.0058110012808384424,0.001381944651102791,True
panda,fixed_qp1,44,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-16.16964876590013,14.399325231295649,-16.17081997038406,14.396438126236296,0.005279093397238779,0.0012729414358716982,True
panda,fixed_qp1,45,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-18.24090308107411,14.208693869080097,-18.241926487858674,14.206068507986172,0.004698745939989091,0.0011532958777454034,True
panda,fixed_qp1,46,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-20.182486198827135,13.992774287249123,-20.183356752505766,13.990441018351046,0.004086857768543269,0.0010264748243101391,True
panda,fixed_qp1,47,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-21.980591829032036,13.751959257136598,-21.98130973283803,13.749939035138489,0.0034613341725846965,0.0008962516863518265,True
panda,fixed_qp1,48,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-23.622433456484274,13.486686415427027,-23.623004333316974,13.484990162098091,0.002840550999538471,0.0007666988616098596,True
panda,fixed_qp1,49,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-25.09633538171108,13.197437184240576,-25.096770251235238,13.196065468657306,0.0022427955215728337,0.000642239420817475,True
panda,fixed_qp1,50,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-26.391815865796275,12.884735603151345,-26.392130937314647,12.88367865237738,0.001685697180947992,0.000527785742067856,True
panda,fixed_qp1,51,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-27.49966178252287,12.549147085585627,-27.499878070276957,12.548385125617616,0.0011856696557773314,0.0004289355622529963,True
panda,fixed_qp1,52,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-27.49966178252287,12.549147085585627,-28.412137015972363,12.190781028032857,0.9803254874345354,0.0004289355622529963,True
panda,fixed_qp1,53,d803d72d5a840413369b5c758bfd2a3e8175033fd0473caab671cedd7179dee0,-29.12283786606941,11.813943619539536,-29.12242280573448,11.811502166658473,0.003046898217964398,0.0007050010517440723,True
