robot,uid,method,anchor_uid,displacement,alpha,accepted,mean_ms,mean_total_local_qp_calls,max_qps_one_local_model,exit_reasons
ur5e,28e18c498a7be053d37fb48bc7fd3dd18d4c68fd3aa7006f29ebb614e72a67e5,tight,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.5,1.0,1.0062186666666666,5.0,4,"{""tight_gap"":3}"
ur5e,28e18c498a7be053d37fb48bc7fd3dd18d4c68fd3aa7006f29ebb614e72a67e5,clarabel,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.5,1.0,0.7484146666666667,3.0,2,"{""conic_solved"":3}"
ur5e,e97d4df5b37b59c9480bc6663496ac8bed362830a8e7399cc167992387766db9,relative,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.95,1.0,0.579904,2.0,1,"{""relative_progress"":3}"
ur5e,e97d4df5b37b59c9480bc6663496ac8bed362830a8e7399cc167992387766db9,fixed_qp1,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.95,1.0,0.49002,2.0,1,"{""fixed_budget"":3}"
ur5e,e97d4df5b37b59c9480bc6663496ac8bed362830a8e7399cc167992387766db9,fixed_qp2,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.95,1.0,0.773531,3.0,2,"{""fixed_budget"":3}"
ur5e,e97d4df5b37b59c9480bc6663496ac8bed362830a8e7399cc167992387766db9,tight,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.95,1.0,1.052849,5.0,4,"{""tight_gap"":3}"
ur5e,e97d4df5b37b59c9480bc6663496ac8bed362830a8e7399cc167992387766db9,clarabel,424e2efe25855728a3a6a72aa438a764446a4464632b1c5518b79657a26e9169,multijoint_boundary,0.95,1.0,0.8100126666666666,3.0,2,"{""conic_solved"":3}"
ur5e,09c4620d7e8a59b297f7edfaee555215c1cf1e0a53eb609137c20f0386cbf6f9,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.0,1.0,0.271432,1.0,1,{}
ur5e,09c4620d7e8a59b297f7edfaee555215c1cf1e0a53eb609137c20f0386cbf6f9,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.0,1.0,0.2641016666666667,1.0,1,{}
ur5e,09c4620d7e8a59b297f7edfaee555215c1cf1e0a53eb609137c20f0386cbf6f9,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.0,1.0,0.26037733333333335,1.0,1,{}
ur5e,09c4620d7e8a59b297f7edfaee555215c1cf1e0a53eb609137c20f0386cbf6f9,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.0,1.0,0.26062,1.0,1,{}
ur5e,09c4620d7e8a59b297f7edfaee555215c1cf1e0a53eb609137c20f0386cbf6f9,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.0,1.0,0.2798426666666667,1.0,1,{}
ur5e,b76719485e59b1f859bc678cdea88df0a98ea75d1ca2be925ea12f4b0d699f61,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.5,1.0,0.2704293333333333,1.0,1,{}
ur5e,b76719485e59b1f859bc678cdea88df0a98ea75d1ca2be925ea12f4b0d699f61,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.5,1.0,0.2614316666666667,1.0,1,{}
ur5e,b76719485e59b1f859bc678cdea88df0a98ea75d1ca2be925ea12f4b0d699f61,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.5,1.0,0.2682483333333333,1.0,1,{}
ur5e,b76719485e59b1f859bc678cdea88df0a98ea75d1ca2be925ea12f4b0d699f61,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.5,1.0,0.2680933333333333,1.0,1,{}
ur5e,b76719485e59b1f859bc678cdea88df0a98ea75d1ca2be925ea12f4b0d699f61,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.5,1.0,0.266183,1.0,1,{}
ur5e,cd8e8ee6654847406cfe21b37afb25d1c52df3e7fd7c36e3155184821c2c1adb,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.95,1.0,0.2789726666666667,1.0,1,{}
ur5e,cd8e8ee6654847406cfe21b37afb25d1c52df3e7fd7c36e3155184821c2c1adb,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.95,1.0,0.2893713333333333,1.0,1,{}
ur5e,cd8e8ee6654847406cfe21b37afb25d1c52df3e7fd7c36e3155184821c2c1adb,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.95,1.0,0.2924523333333333,1.0,1,{}
ur5e,cd8e8ee6654847406cfe21b37afb25d1c52df3e7fd7c36e3155184821c2c1adb,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.95,1.0,0.28100733333333333,1.0,1,{}
ur5e,cd8e8ee6654847406cfe21b37afb25d1c52df3e7fd7c36e3155184821c2c1adb,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,regular,0.95,1.0,0.2822136666666667,1.0,1,{}
ur5e,d4ceeb454819c44e427538a974f75225396333ec13fb1b0c9d08944da06c9e4c,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.0,1.0,0.2638933333333333,1.0,1,{}
ur5e,d4ceeb454819c44e427538a974f75225396333ec13fb1b0c9d08944da06c9e4c,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.0,1.0,0.264247,1.0,1,{}
ur5e,d4ceeb454819c44e427538a974f75225396333ec13fb1b0c9d08944da06c9e4c,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.0,1.0,0.26721233333333333,1.0,1,{}
ur5e,d4ceeb454819c44e427538a974f75225396333ec13fb1b0c9d08944da06c9e4c,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.0,1.0,0.2828196666666667,1.0,1,{}
ur5e,d4ceeb454819c44e427538a974f75225396333ec13fb1b0c9d08944da06c9e4c,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.0,1.0,0.2635153333333333,1.0,1,{}
ur5e,20549a084f49ded67f092758322f30f6fd5d9ddb0581aada9f88ceca33dd5bb6,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.5,1.0,0.272783,1.0,1,{}
ur5e,20549a084f49ded67f092758322f30f6fd5d9ddb0581aada9f88ceca33dd5bb6,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.5,1.0,0.262934,1.0,1,{}
ur5e,20549a084f49ded67f092758322f30f6fd5d9ddb0581aada9f88ceca33dd5bb6,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.5,1.0,0.2665933333333333,1.0,1,{}
ur5e,20549a084f49ded67f092758322f30f6fd5d9ddb0581aada9f88ceca33dd5bb6,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.5,1.0,0.2627443333333333,1.0,1,{}
ur5e,20549a084f49ded67f092758322f30f6fd5d9ddb0581aada9f88ceca33dd5bb6,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.5,1.0,0.2649813333333333,1.0,1,{}
ur5e,046bda5665ff04506f48917aa7cd1743c87fa4c98b3a304b071c14596e2ab367,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.95,1.0,0.26146733333333333,1.0,1,{}
ur5e,046bda5665ff04506f48917aa7cd1743c87fa4c98b3a304b071c14596e2ab367,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.95,1.0,0.273907,1.0,1,{}
ur5e,046bda5665ff04506f48917aa7cd1743c87fa4c98b3a304b071c14596e2ab367,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.95,1.0,0.26046633333333336,1.0,1,{}
ur5e,046bda5665ff04506f48917aa7cd1743c87fa4c98b3a304b071c14596e2ab367,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.95,1.0,0.26022766666666663,1.0,1,{}
ur5e,046bda5665ff04506f48917aa7cd1743c87fa4c98b3a304b071c14596e2ab367,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,high_utilization,0.95,1.0,0.2703376666666667,1.0,1,{}
ur5e,5feab9d111444a5a8e713986344a4504ab2f5a5a4802c06283ba3848731d24c7,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.0,1.0,0.5425683333333333,2.0,1,"{""relative_progress"":3}"
ur5e,5feab9d111444a5a8e713986344a4504ab2f5a5a4802c06283ba3848731d24c7,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.0,1.0,0.49470333333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,5feab9d111444a5a8e713986344a4504ab2f5a5a4802c06283ba3848731d24c7,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.0,1.0,0.694548,3.0,2,"{""fixed_budget"":3}"
ur5e,5feab9d111444a5a8e713986344a4504ab2f5a5a4802c06283ba3848731d24c7,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.0,1.0,1.399053,7.0,6,"{""tight_gap"":3}"
ur5e,5feab9d111444a5a8e713986344a4504ab2f5a5a4802c06283ba3848731d24c7,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.0,1.0,0.743674,3.0,2,"{""conic_solved"":3}"
ur5e,a36090a1b6e9612296ae1f0fa63b352d7470caf6133c3409e58da35aff782255,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.5,1.0,0.51113,2.0,1,"{""relative_progress"":3}"
ur5e,a36090a1b6e9612296ae1f0fa63b352d7470caf6133c3409e58da35aff782255,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.5,1.0,0.4812536666666667,2.0,1,"{""fixed_budget"":3}"
ur5e,a36090a1b6e9612296ae1f0fa63b352d7470caf6133c3409e58da35aff782255,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.5,1.0,0.6675013333333334,3.0,2,"{""fixed_budget"":3}"
ur5e,a36090a1b6e9612296ae1f0fa63b352d7470caf6133c3409e58da35aff782255,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.5,1.0,1.345255,7.0,6,"{""tight_gap"":3}"
ur5e,a36090a1b6e9612296ae1f0fa63b352d7470caf6133c3409e58da35aff782255,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.5,1.0,0.747274,3.0,2,"{""conic_solved"":3}"
ur5e,8e55fdab531cbb966387aa88b019f6ac1c0e3c3cd0b4a32b55d9219c8923d2cb,relative,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.95,1.0,0.503625,2.0,1,"{""relative_progress"":3}"
ur5e,8e55fdab531cbb966387aa88b019f6ac1c0e3c3cd0b4a32b55d9219c8923d2cb,fixed_qp1,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.95,1.0,0.4820073333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,8e55fdab531cbb966387aa88b019f6ac1c0e3c3cd0b4a32b55d9219c8923d2cb,fixed_qp2,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.95,1.0,0.665614,3.0,2,"{""fixed_budget"":3}"
ur5e,8e55fdab531cbb966387aa88b019f6ac1c0e3c3cd0b4a32b55d9219c8923d2cb,tight,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.95,1.0,1.486218,8.0,7,"{""tight_gap"":3}"
ur5e,8e55fdab531cbb966387aa88b019f6ac1c0e3c3cd0b4a32b55d9219c8923d2cb,clarabel,f15805da458fdc668ab68ed52d973f7f945ecfe12838c7b4c45f5e9f729f4414,multijoint_boundary,0.95,1.0,0.734674,3.0,2,"{""conic_solved"":3}"
ur5e,8652d4e5eb48626ca36f913db811639da0770b468cf9d5dc35c20cc52d844aab,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.0,1.0,0.267449,1.0,1,{}
ur5e,8652d4e5eb48626ca36f913db811639da0770b468cf9d5dc35c20cc52d844aab,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.0,1.0,0.2703983333333333,1.0,1,{}
ur5e,8652d4e5eb48626ca36f913db811639da0770b468cf9d5dc35c20cc52d844aab,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.0,1.0,0.261514,1.0,1,{}
ur5e,8652d4e5eb48626ca36f913db811639da0770b468cf9d5dc35c20cc52d844aab,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.0,1.0,0.25587433333333337,1.0,1,{}
ur5e,8652d4e5eb48626ca36f913db811639da0770b468cf9d5dc35c20cc52d844aab,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.0,1.0,0.2797636666666667,1.0,1,{}
ur5e,6740fed3a5015738083cde7c2d714fcc1fe4435127200e81af53b3e154a47016,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.5,1.0,0.282646,1.0,1,{}
ur5e,6740fed3a5015738083cde7c2d714fcc1fe4435127200e81af53b3e154a47016,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.5,1.0,0.2930873333333333,1.0,1,{}
ur5e,6740fed3a5015738083cde7c2d714fcc1fe4435127200e81af53b3e154a47016,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.5,1.0,0.27587633333333333,1.0,1,{}
ur5e,6740fed3a5015738083cde7c2d714fcc1fe4435127200e81af53b3e154a47016,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.5,1.0,0.2824343333333333,1.0,1,{}
ur5e,6740fed3a5015738083cde7c2d714fcc1fe4435127200e81af53b3e154a47016,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.5,1.0,0.2886743333333333,1.0,1,{}
ur5e,0ba72bf36ba6d1520b686803cb42390d431e20c30f7e350384c7176466d078b8,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.95,1.0,0.28685166666666667,1.0,1,{}
ur5e,0ba72bf36ba6d1520b686803cb42390d431e20c30f7e350384c7176466d078b8,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.95,1.0,0.2827296666666667,1.0,1,{}
ur5e,0ba72bf36ba6d1520b686803cb42390d431e20c30f7e350384c7176466d078b8,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.95,1.0,0.287222,1.0,1,{}
ur5e,0ba72bf36ba6d1520b686803cb42390d431e20c30f7e350384c7176466d078b8,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.95,1.0,0.28388066666666667,1.0,1,{}
ur5e,0ba72bf36ba6d1520b686803cb42390d431e20c30f7e350384c7176466d078b8,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,regular,0.95,1.0,0.284035,1.0,1,{}
ur5e,54a0d0a9b65666bef683db790bdd0326ecafadfa3370d50f055e594af25e0e4a,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.0,1.0,0.5040126666666667,2.0,1,"{""relative_progress"":3}"
ur5e,54a0d0a9b65666bef683db790bdd0326ecafadfa3370d50f055e594af25e0e4a,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.0,1.0,0.4676986666666667,2.0,1,"{""fixed_budget"":3}"
ur5e,54a0d0a9b65666bef683db790bdd0326ecafadfa3370d50f055e594af25e0e4a,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.0,1.0,0.7769436666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,54a0d0a9b65666bef683db790bdd0326ecafadfa3370d50f055e594af25e0e4a,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.0,1.0,1.5705053333333332,6.0,5,"{""tight_gap"":3}"
ur5e,54a0d0a9b65666bef683db790bdd0326ecafadfa3370d50f055e594af25e0e4a,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.0,1.0,0.6750756666666666,3.0,2,"{""conic_solved"":3}"
ur5e,9d6358953b67e8860ec7931a495c11e4d699eecbae4fb688acfb5f0601e3bc55,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.5,1.0,0.4890173333333333,2.0,1,"{""relative_progress"":3}"
ur5e,9d6358953b67e8860ec7931a495c11e4d699eecbae4fb688acfb5f0601e3bc55,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.5,1.0,0.46940366666666666,2.0,1,"{""fixed_budget"":3}"
ur5e,9d6358953b67e8860ec7931a495c11e4d699eecbae4fb688acfb5f0601e3bc55,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.5,1.0,0.764593,3.0,2,"{""fixed_budget"":3}"
ur5e,9d6358953b67e8860ec7931a495c11e4d699eecbae4fb688acfb5f0601e3bc55,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.5,1.0,1.576719,6.0,5,"{""tight_gap"":3}"
ur5e,9d6358953b67e8860ec7931a495c11e4d699eecbae4fb688acfb5f0601e3bc55,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.5,1.0,0.6958356666666666,3.0,2,"{""conic_solved"":3}"
ur5e,d705a84962fb50ea20bebbb4c605e752e6acacc336a325bdd26f2f247f643c97,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.95,1.0,0.4753713333333333,2.0,1,"{""relative_progress"":3}"
ur5e,d705a84962fb50ea20bebbb4c605e752e6acacc336a325bdd26f2f247f643c97,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.95,1.0,0.4514873333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,d705a84962fb50ea20bebbb4c605e752e6acacc336a325bdd26f2f247f643c97,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.95,1.0,0.7448066666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,d705a84962fb50ea20bebbb4c605e752e6acacc336a325bdd26f2f247f643c97,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.95,1.0,1.5700876666666668,6.0,5,"{""tight_gap"":3}"
ur5e,d705a84962fb50ea20bebbb4c605e752e6acacc336a325bdd26f2f247f643c97,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,high_utilization,0.95,1.0,0.678052,3.0,2,"{""conic_solved"":3}"
ur5e,8efe01a5da2aa762f274b9316867983b6eb73a0e9a92ee1c27aa2f4e312bc630,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.0,1.0,0.5383,2.0,1,"{""relative_progress"":3}"
ur5e,8efe01a5da2aa762f274b9316867983b6eb73a0e9a92ee1c27aa2f4e312bc630,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.0,1.0,0.5084153333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,8efe01a5da2aa762f274b9316867983b6eb73a0e9a92ee1c27aa2f4e312bc630,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.0,1.0,0.6675006666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,8efe01a5da2aa762f274b9316867983b6eb73a0e9a92ee1c27aa2f4e312bc630,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.0,1.0,1.452923,8.0,7,"{""tight_gap"":3}"
ur5e,8efe01a5da2aa762f274b9316867983b6eb73a0e9a92ee1c27aa2f4e312bc630,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.0,1.0,0.723342,3.0,2,"{""conic_solved"":3}"
ur5e,0132af7df423b049d692bafd1a222a39dc1628e7d39f0946484267afadb88aec,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.5,1.0,0.4666803333333333,2.0,1,"{""relative_progress"":3}"
ur5e,0132af7df423b049d692bafd1a222a39dc1628e7d39f0946484267afadb88aec,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.5,1.0,0.45124733333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,0132af7df423b049d692bafd1a222a39dc1628e7d39f0946484267afadb88aec,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.5,1.0,0.5946553333333334,3.0,2,"{""fixed_budget"":3}"
ur5e,0132af7df423b049d692bafd1a222a39dc1628e7d39f0946484267afadb88aec,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.5,1.0,1.40017,8.0,7,"{""tight_gap"":3}"
ur5e,0132af7df423b049d692bafd1a222a39dc1628e7d39f0946484267afadb88aec,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.5,1.0,0.7329813333333334,3.0,2,"{""conic_solved"":3}"
ur5e,d9de053dfdbcf81ac87c4d84d7a5561b865fa3b040f79a8e4755dea7048870af,relative,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.95,1.0,0.463317,2.0,1,"{""relative_progress"":3}"
ur5e,d9de053dfdbcf81ac87c4d84d7a5561b865fa3b040f79a8e4755dea7048870af,fixed_qp1,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.95,1.0,0.45377833333333334,2.0,1,"{""fixed_budget"":3}"
ur5e,d9de053dfdbcf81ac87c4d84d7a5561b865fa3b040f79a8e4755dea7048870af,fixed_qp2,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.95,1.0,0.5947103333333333,3.0,2,"{""fixed_budget"":3}"
ur5e,d9de053dfdbcf81ac87c4d84d7a5561b865fa3b040f79a8e4755dea7048870af,tight,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.95,1.0,1.2446966666666668,7.0,6,"{""tight_gap"":3}"
ur5e,d9de053dfdbcf81ac87c4d84d7a5561b865fa3b040f79a8e4755dea7048870af,clarabel,ff3c26a030f25eb7b942d2de2c187d4e4a7cafca6ad407a0117c7be983a6fef8,multijoint_boundary,0.95,1.0,0.7207586666666667,3.0,2,"{""conic_solved"":3}"
ur5e,20b1932e5d499212703b5193e3394a231a2d5234a5ae58ec4d7f13633ed5e4ae,relative,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.0,1.0,0.26049,1.0,1,{}
ur5e,20b1932e5d499212703b5193e3394a231a2d5234a5ae58ec4d7f13633ed5e4ae,fixed_qp1,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.0,1.0,0.279495,1.0,1,{}
ur5e,20b1932e5d499212703b5193e3394a231a2d5234a5ae58ec4d7f13633ed5e4ae,fixed_qp2,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.0,1.0,0.26871833333333334,1.0,1,{}
ur5e,20b1932e5d499212703b5193e3394a231a2d5234a5ae58ec4d7f13633ed5e4ae,tight,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.0,1.0,0.2725826666666667,1.0,1,{}
ur5e,20b1932e5d499212703b5193e3394a231a2d5234a5ae58ec4d7f13633ed5e4ae,clarabel,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.0,1.0,0.27290733333333334,1.0,1,{}
ur5e,f921b0e9b811f8170c93ba47e586fcd6faff158a38a69bf0c66dfd3bf1430805,relative,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.5,1.0,0.25611266666666666,1.0,1,{}
ur5e,f921b0e9b811f8170c93ba47e586fcd6faff158a38a69bf0c66dfd3bf1430805,fixed_qp1,253c8cc72a18f7fb9d9cef28a64b9ce21d999bce3e44388eb777b84020b5cfc8,regular,0.5,1.0,0.2666896666666667,1.0,1,{}
