robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts
panda,ordinary/multijoint_boundary/alpha=0.5,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,2.368839,2.8851565999999997,3.00860769,2.4042591875,192.340735,0,0.0009999999873316666,0.0009999999956547844,0.008726646146876595,0.008726646251067234,0.9999999910417655,1.0,1.2668333396193002e-11,1.131234047407892e-10,0.9999999999990037,17.575,29.6,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.5,fixed_qp1,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.48448599999999997,0.54236625,0.5719409299999999,0.45901145000000004,36.720916,0,0.0009204103652978025,0.0009960021457846528,0.006177655063468985,0.007827512079581225,0.9204103652978024,0.0625,7.958963470219736e-05,0.0025489911965310137,0.9999999999990037,1.7625,2.7625,0.2375,0.7625,0.0,0.0,0.0,1.7625,"{""native_task_candidate"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.5,fixed_qp2,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.6716425,0.7518714999999999,0.7932952799999999,0.6031685208333334,48.253481666666666,0,0.0009301148604478859,0.0009960021457846528,0.006177655063468985,0.007827512079581225,0.9301148604478858,0.075,6.988513955211407e-05,0.0025489911965310137,0.9999999999990037,1.75,3.5125,0.2375,0.7625,0.7625,0.0,0.0,2.5125,"{""native_task_candidate"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.5130885000000001,0.7563203999999912,2.8499874899999984,0.5848001583333333,46.78401266666666,0,0.0009185628065681391,0.0009788665663676098,0.008526410197824599,0.00867608159753003,0.9790518059560068,0.2875,8.143719343186044e-05,0.00020023606217540028,0.9999999999990037,1.95,3.475,0.0875,0.9125,0.0625,0.9125,0.9382716049382716,2.475,"{""native_task_candidate"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.95,gn,80,80,3,"[75,75,75]","[75,75,75]",75.0,0.9375,0.9375,75,5,0.505383,3.3314544499999927,4.164826429999996,0.7085559499999999,56.684476,0,0.0008885120701085051,0.000942112026991478,0.00856441741084996,0.00867608159753003,0.9814099432569368,0.24,0.0001114879298914946,0.0001622288491500403,0.9999999999990037,3.625,11.7375,,,,,,,"{""task_candidate"":225,""no_descent"":6,""stationary"":9}","{""orientation_tolerance"":15}"
panda,ordinary/multijoint_boundary/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.614847,3.1754120999999977,3.893142829999999,1.72219095,137.775276,0,0.0009182148835996698,0.0009724086226692259,0.00849909140121576,0.00866311153001067,0.97392413396802,0.3,8.178511640033027e-05,0.00022755485878423885,0.9999999999990037,1.85,10.025,0.0875,0.9125,0.9125,0.0,0.0,9.025,"{""native_task_candidate"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.7454149999999999,0.8459567499999985,0.9766252899999999,0.7184691208333333,57.47752966666666,0,0.0009080630527428958,0.000958567323088352,0.008528242610646247,0.008663113046644005,0.9772646165041468,0.2875,9.193694725710368e-05,0.00019840364935375262,0.9999999999990037,1.8875,3.85,0.0875,0.9125,0.9125,0.0,0.0,2.85,"{""native_task_candidate"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.95,range_loss_matched,80,80,3,"[72,72,72]","[72,72,72]",72.0,0.9,0.9,72,8,2.241111,5.542116549999991,7.4894355699999995,2.7197711166666663,217.58168933333332,0,0.0009876207456448035,0.0009977658904652804,0.008692194208922208,0.00871074288054852,0.9967617015199737,0.7083333333333334,1.237925435519649e-05,3.445205107779209e-05,0.9999999999990037,18.3125,36.3,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":216,""optimizer:CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"":3,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":21}","{""position_tolerance+orientation_tolerance"":15,""position_tolerance"":6,""orientation_tolerance"":3}"
panda,ordinary/multijoint_boundary/alpha=0.95,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,2.4411490000000002,2.8861828999999997,3.05313144,2.430926575,194.47412599999998,0,0.0009999999883241568,0.000999999999505088,0.008726646037131884,0.008726646196907318,0.9999999895990411,1.0,1.1675843126536523e-11,2.2286811545563223e-10,0.9999999999990037,17.7625,30.0,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,ordinary/multijoint_boundary/alpha=0.95,fixed_qp1,80,80,3,"[75,75,75]","[75,75,75]",75.0,0.9375,0.9375,75,5,0.483569,0.930049949999999,6.545848209999997,0.6919648541666668,55.35718833333334,0,0.0008885120701085051,0.000942112026991478,0.00856441741084996,0.00867608159753003,0.9814099432569368,0.24,0.0001114879298914946,0.0001622288491500403,0.9999999999990037,2.7625,7.125,0.0875,0.9125,0.0,0.0,0.0,2.7625,"{""native_task_candidate"":225,""stationary"":12,""no_descent"":3}","{""orientation_tolerance"":15}"
panda,ordinary/multijoint_boundary/alpha=0.95,fixed_qp2,80,80,3,"[78,78,78]","[78,78,78]",78.0,0.975,0.975,78,2,0.6771445,0.9776803999999857,4.468339019999998,0.7765454833333334,62.12363866666667,0,0.000896053827224769,0.000942112026991478,0.00858295480111655,0.00867608159753003,0.9835341717078548,0.2692307692307692,0.00010394617277523101,0.00014369145888345057,0.9999999999990037,2.2125,5.5375,0.0875,0.9125,0.9125,0.0,0.0,3.4875,"{""native_task_candidate"":234,""stationary"":6}","{""orientation_tolerance"":6}"
panda,near_singular/regular/alpha=0.0,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.275808,0.30260175,0.38339399999999857,0.28072404166666665,22.45792333333333,0,0.0003563173587708366,0.000537019376533453,0.0009957313116207116,0.001274702750281146,0.3563173587708366,0.0,0.0006436826412291625,0.0077309149483792885,0.9999999999990011,1.0125,2.0125,0.9875,0.0125,0.0,0.0125,1.0,1.0125,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.0,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3058905,0.3290399,0.3985946099999992,0.30917170833333335,24.73373666666667,0,0.0003563173587708366,0.000537019376533453,0.0009957313116207116,0.001274702750281146,0.3563173587708366,0.0,0.0006436826412291625,0.0077309149483792885,0.9999999999990011,2.0125,4.025,,,,,,,"{""task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2770765,0.3049379499999999,0.7260234599999904,0.28833451666666665,23.066761333333332,0,0.0003563173587708366,0.000537019376533453,0.0009957313116207116,0.001274702750281146,0.3563173587708366,0.0,0.0006436826412291625,0.0077309149483792885,0.9999999999990011,1.0125,2.0625,0.9875,0.0125,0.0125,0.0,0.0,1.0625,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.0,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.277296,0.3048288,0.5592065499999966,0.28535390416666667,22.828312333333333,0,0.0003563173587708366,0.000537019376533453,0.0009957313116207116,0.001274702750281146,0.3563173587708366,0.0,0.0006436826412291625,0.0077309149483792885,0.9999999999990011,1.0125,2.025,0.9875,0.0125,0.0125,0.0,0.0,1.025,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.0,range_loss_matched,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.2624995,2.61722045,3.1088341099999957,1.3911723291666669,111.29378633333334,0,0.0009590766918164966,0.0009900158768894219,0.008385335272307615,0.008549453459729638,0.9723207246954547,0.325,4.092330818350343e-05,0.00034131098769238317,0.5700384063825923,5.425,16.1375,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/regular/alpha=0.0,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.422339,1.8741625499999999,2.0022615299999984,1.4223088041666665,113.78470433333332,0,0.0009999999790114129,0.0009999999962371454,0.008726646011031448,0.008726646143491315,0.9999999856534861,1.0,2.098858725707587e-11,2.489685528052344e-10,0.5529988082546352,9.6875,14.8875,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/regular/alpha=0.0,fixed_qp1,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2760535,0.3050697,0.4221574699999996,0.28175540416666667,22.54043233333333,0,0.0003563173587708366,0.000537019376533453,0.0009957313116207116,0.001274702750281146,0.3563173587708366,0.0,0.0006436826412291625,0.0077309149483792885,0.9999999999990011,1.0125,2.0125,0.9875,0.0125,0.0,0.0,0.0,1.0125,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.0,fixed_qp2,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.274891,0.30498635,0.4921670799999981,0.28242852500000004,22.594282000000003,0,0.0003563173587708366,0.000537019376533453,0.0009957313116207116,0.001274702750281146,0.3563173587708366,0.0,0.0006436826412291625,0.0077309149483792885,0.9999999999990011,1.0125,2.025,0.9875,0.0125,0.0125,0.0,0.0,1.025,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2852275,0.33277545,0.5204810299999999,0.2943556208333334,23.54844966666667,0,0.0007209540149719245,0.0009313144436448347,0.0029224776623198246,0.0041013384001548706,0.7209540149719245,0.0125,0.00027904598502807545,0.0058041685976801755,0.9999999999990037,1.0375,2.0375,0.9625,0.0375,0.0,0.0375,1.0,1.0375,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.316436,0.35653809999999986,0.49102211999999984,0.3228548875,25.828391,0,0.0007209540149719245,0.0009313144436448347,0.0029224776623198246,0.0041013384001548706,0.7209540149719245,0.0125,0.00027904598502807545,0.0058041685976801755,0.9999999999990037,2.0375,4.075,,,,,,,"{""task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.284653,0.33228864999999996,1.1516331599999976,0.31505412916666664,25.20433033333333,0,0.0007209540149719245,0.0009313144436448347,0.0029224776623198246,0.0041013384001548706,0.7209540149719245,0.0125,0.00027904598502807545,0.0058041685976801755,0.9999999999990037,1.0375,2.1625,0.9625,0.0375,0.0375,0.0,0.0,1.1625,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2847925,0.33286829999999995,0.7366982599999996,0.3035160916666667,24.28128733333334,0,0.0007209540149719245,0.0009313144436448347,0.0029224776623198246,0.0041013384001548706,0.7209540149719245,0.0125,0.00027904598502807545,0.0058041685976801755,0.9999999999990037,1.0375,2.075,0.9625,0.0375,0.0375,0.0,0.0,1.075,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.5,range_loss_matched,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.4072845,2.8190187999999994,3.6656109499999956,1.5633024583333333,125.06419666666666,0,0.0009590117476818711,0.000998204071617828,0.008509706391483626,0.00865730569824673,0.9770113813226574,0.3,4.098825231812879e-05,0.0002169398685163736,0.554536449827012,6.6125,18.8125,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/regular/alpha=0.5,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.470422,1.9522420999999999,2.2208302999999994,1.4639278374999998,117.11422699999999,0,0.000999999970857057,0.0009999999959748407,0.0087266459921619,0.008726646196851739,0.9999999832202334,1.0,2.914294297421198e-11,2.678381009167674e-10,0.5551564405654904,10.0,15.5,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/regular/alpha=0.5,fixed_qp1,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2833735,0.3345925,0.49114894,0.2930675375,23.445403,0,0.0007209540149719245,0.0009313144436448347,0.0029224776623198246,0.0041013384001548706,0.7209540149719245,0.0125,0.00027904598502807545,0.0058041685976801755,0.9999999999990037,1.0375,2.0375,0.9625,0.0375,0.0,0.0,0.0,1.0375,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.5,fixed_qp2,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.28529150000000003,0.33556695,0.6816607999999996,0.3002054083333333,24.016432666666663,0,0.0007209540149719245,0.0009313144436448347,0.0029224776623198246,0.0041013384001548706,0.7209540149719245,0.0125,0.00027904598502807545,0.0058041685976801755,0.9999999999990037,1.0375,2.075,0.9625,0.0375,0.0375,0.0,0.0,1.075,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.29452999999999996,0.46781064999999994,0.5179692499999999,0.30684812916666665,24.547850333333333,0,0.0009386328718905611,0.0009709155379276878,0.005350431908578716,0.008558121536993544,0.9673053284130283,0.075,6.136712810943843e-05,0.003376214351421284,0.9999999999990037,1.0625,2.0625,0.9375,0.0625,0.0,0.0625,1.0,1.0625,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.95,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.32054,0.45881044999999976,0.5011534799999998,0.33257257916666666,26.605806333333334,0,0.0009386328718905611,0.0009709155379276878,0.005350431908578716,0.008558121536993544,0.9673053284130283,0.075,6.136712810943843e-05,0.003376214351421284,0.9999999999990037,2.0625,4.125,,,,,,,"{""task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.292505,1.0587329,1.9599373999999832,0.36014969999999996,28.811975999999998,0,0.0009475550765152214,0.0009709155379276878,0.0054204130400240325,0.008558121536993544,0.9673053284130283,0.0875,5.244492348477827e-05,0.003306233219975946,0.9999999999990037,1.05,2.425,0.9375,0.0625,0.0625,0.0,0.0,1.425,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2920615,0.6959042499999999,0.7447407099999996,0.3200986333333333,25.607890666666666,0,0.0009386328718905611,0.0009709155379276878,0.005350431908578716,0.008558121536993544,0.9673053284130283,0.075,6.136712810943843e-05,0.003376214351421284,0.9999999999990037,1.0625,2.125,0.9375,0.0625,0.0625,0.0,0.0,1.125,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.95,range_loss_matched,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.6579104999999998,3.4413196499999965,7.30022366999992,1.8615759875,148.926079,0,0.0009951916103318954,0.0009996204682119292,0.008666432743805387,0.008726518500641645,0.9980714853510914,0.5625,4.808389668104561e-06,6.02135161946126e-05,0.9999999999990011,9.4375,23.425,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/regular/alpha=0.95,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,1.537547,2.0011698,2.09795286,1.5401965208333332,123.21572166666665,0,0.0009999999770760883,0.0009999999977370756,0.008726646047587562,0.008726646133595797,0.9999999825714877,1.0,2.2923911651307612e-11,2.1241243781250363e-10,0.5588976192846333,10.575,16.6125,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/regular/alpha=0.95,fixed_qp1,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2910355,0.4394124499999998,0.48402951999999994,0.30252636250000003,24.202109000000004,0,0.0009386328718905611,0.0009709155379276878,0.005350431908578716,0.008558121536993544,0.9673053284130283,0.075,6.136712810943843e-05,0.003376214351421284,0.9999999999990037,1.0625,2.0625,0.9375,0.0625,0.0,0.0,0.0,1.0625,"{""native_task_candidate"":240}",{}
panda,near_singular/regular/alpha=0.95,fixed_qp2,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.2929575,0.6061082999999998,0.65994603,0.315136925,25.210954,0,0.0009386328718905611,0.0009709155379276878,0.005350431908578716,0.008558121536993544,0.9673053284130283,0.075,6.136712810943843e-05,0.003376214351421284,0.9999999999990037,1.0625,2.125,0.9375,0.0625,0.0625,0.0,0.0,1.125,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3256265,0.60217165,0.6329638,0.38608372916666667,30.88669833333333,0,0.000939293948639259,0.0009862656258928487,0.0043775014510877164,0.00614558502169041,0.939293948639259,0.0875,6.0706051360740975e-05,0.004349144808912279,0.9999999999990037,1.35,2.35,0.65,0.35,0.0,0.35,1.0,1.35,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3471525,0.5867196999999998,0.62869824,0.40019106249999997,32.015285,0,0.000939293948639259,0.0009862656258928487,0.0043775014510877164,0.00614558502169041,0.939293948639259,0.0875,6.0706051360740975e-05,0.004349144808912279,0.9999999999990037,2.35,4.7,,,,,,,"{""task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.322656,2.415481049999995,3.674295819999998,0.6850386041666667,54.803088333333335,0,0.000939293948639259,0.0009862656258928487,0.0043775014510877164,0.00614558502169041,0.939293948639259,0.0875,6.0706051360740975e-05,0.004349144808912279,0.9999999999990037,1.35,4.0,0.65,0.35,0.35,0.0,0.0,3.0,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.32228999999999997,0.7817907,0.8141922699999999,0.4487580583333333,35.900644666666665,0,0.000939293948639259,0.0009862656258928487,0.0043775014510877164,0.00614558502169041,0.939293948639259,0.0875,6.0706051360740975e-05,0.004349144808912279,0.9999999999990037,1.35,2.7,0.65,0.35,0.35,0.0,0.0,1.7,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,range_loss_matched,80,80,3,"[78,78,78]","[78,78,78]",78.0,0.975,0.975,78,2,2.3475140000000003,4.239477349999993,5.68379808,2.5532108916666667,204.25687133333335,0,0.0009537488804483189,0.0009994824637232782,0.008656329256901643,0.00870635013602513,0.9949541204986373,0.3076923076923077,4.62511195516811e-05,7.031700309835756e-05,0.9999999999990037,14.2,33.8625,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":234,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance+orientation_tolerance"":6}"
panda,near_singular/high_utilization/alpha=0.0,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,2.1710475000000002,2.3758322,2.42061999,2.1594715166666663,172.7577213333333,0,0.0009999999908621845,0.0009999999963072946,0.008726646014516296,0.00872664619677449,0.9999999927690714,1.0,9.137815471741558e-12,2.4548370437110784e-10,0.9999999999990037,15.825,26.0875,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,fixed_qp1,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.32112450000000003,0.57126765,0.6163142899999998,0.37328730000000004,29.862984,0,0.000939293948639259,0.0009862656258928487,0.0043775014510877164,0.00614558502169041,0.939293948639259,0.0875,6.0706051360740975e-05,0.004349144808912279,0.9999999999990037,1.35,2.35,0.65,0.35,0.0,0.0,0.0,1.35,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.0,fixed_qp2,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3182275,0.8145268,0.8845464000000001,0.4396797958333334,35.17438366666667,0,0.000939293948639259,0.0009862656258928487,0.0043775014510877164,0.00614558502169041,0.939293948639259,0.0875,6.0706051360740975e-05,0.004349144808912279,0.9999999999990037,1.35,2.7,0.65,0.35,0.35,0.0,0.0,1.7,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.329766,0.57044765,0.6071004799999999,0.3814969625,30.519757,0,0.0009496715901143052,0.0009901094109897792,0.004837080626066232,0.007900942615303408,0.9496715901143051,0.125,5.032840988569476e-05,0.003889565633933765,0.9999999999990037,1.375,2.375,0.625,0.375,0.0,0.375,1.0,1.375,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3551925,0.5535094500000001,0.6051107299999999,0.39896549166666667,31.91723933333333,0,0.0009496715901143052,0.0009901094109897792,0.004837080626066232,0.007900942615303408,0.9496715901143051,0.125,5.032840988569476e-05,0.003889565633933765,0.9999999999990037,2.375,4.75,,,,,,,"{""task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.329717,2.477169649999998,2.8419508699999962,0.6859016708333333,54.87213366666666,0,0.0009496715901143052,0.0009901094109897792,0.004837080626066232,0.007900942615303408,0.9496715901143051,0.125,5.032840988569476e-05,0.003889565633933765,0.9999999999990037,1.375,4.1375,0.625,0.375,0.375,0.0,0.0,3.1375,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.331991,0.770477,0.8526392699999996,0.46736907916666665,37.38952633333333,0,0.0009496715901143052,0.0009901094109897792,0.004837080626066232,0.007900942615303408,0.9496715901143051,0.125,5.032840988569476e-05,0.003889565633933765,0.9999999999990037,1.375,2.75,0.625,0.375,0.375,0.0,0.0,1.75,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,range_loss_matched,80,80,3,"[78,78,78]","[78,78,78]",78.0,0.975,0.975,78,2,2.4919405,5.22201765,5.86404855,2.7169230208333337,217.35384166666668,0,0.0009500114845829703,0.0009897572868200844,0.008519648575644287,0.008715676693316654,0.9817231945686832,0.41025641025641024,4.9988515417029663e-05,0.00020699768435571343,0.9999999999990037,14.9875,36.4,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":234,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance+orientation_tolerance"":6}"
panda,near_singular/high_utilization/alpha=0.5,direct_sqp,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,2.1905270000000003,2.45120705,2.818236319999998,2.202143833333333,176.17150666666666,0,0.0009999999883407566,0.000999999994219996,0.008726646129459234,0.008726646171461324,0.9999999893164299,1.0,1.1659243470858727e-11,1.305407654368651e-10,0.9999999999990037,16.15,26.7625,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,fixed_qp1,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.329893,0.5367137999999999,0.5895829499999998,0.3743730625,29.949845,0,0.0009496715901143052,0.0009901094109897792,0.004837080626066232,0.007900942615303408,0.9496715901143051,0.125,5.032840988569476e-05,0.003889565633933765,0.9999999999990037,1.375,2.375,0.625,0.375,0.0,0.0,0.0,1.375,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.5,fixed_qp2,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3243505,0.7369964499999999,0.8725536199999994,0.4399015458333333,35.19212366666667,0,0.0009496715901143052,0.0009901094109897792,0.004837080626066232,0.007900942615303408,0.9496715901143051,0.125,5.032840988569476e-05,0.003889565633933765,0.9999999999990037,1.375,2.75,0.625,0.375,0.375,0.0,0.0,1.75,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.95,relative,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3864645,0.5715852499999999,0.60090042,0.4038406958333333,32.30725566666667,0,0.000939549525040015,0.000997978694153219,0.006092703338935713,0.007597168827323451,0.9395495250400149,0.1,6.0450474959984895e-05,0.0026339429210642824,0.9999999999990037,1.4875,2.4875,0.5125,0.4875,0.0,0.4875,1.0,1.4875,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.95,gn,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.4160425,0.5517577999999999,0.59303768,0.4146760333333333,33.17408266666666,0,0.000939549525040015,0.000997978694153219,0.006092703338935713,0.007597168827323451,0.9395495250400149,0.1,6.0450474959984895e-05,0.0026339429210642824,0.9999999999990037,2.4875,4.975,,,,,,,"{""task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.95,tight,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.38162300000000005,2.594369849999999,2.924900709999997,0.8277232791666667,66.21786233333333,0,0.0009405930940892172,0.000997978694153219,0.006381747197861584,0.008039575977377662,0.9405930940892172,0.1125,5.9406905910782824e-05,0.0023448990621384065,0.9999999999990037,1.475,5.0,0.5125,0.4875,0.4875,0.0,0.0,4.0,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.95,clarabel,80,80,3,"[80,80,80]","[80,80,80]",80.0,1.0,1.0,80,0,0.3959235,0.7650322999999999,0.82653777,0.5057792333333334,40.462338666666675,0,0.0009407552489669371,0.000997978694153219,0.006092703338935713,0.007597168827323451,0.9407552489669371,0.1125,5.924475103306289e-05,0.0026339429210642824,0.9999999999990037,1.475,2.9625,0.5125,0.4875,0.4875,0.0,0.0,1.9625,"{""native_task_candidate"":240}",{}
panda,near_singular/high_utilization/alpha=0.95,range_loss_matched,80,80,3,"[78,78,78]","[78,78,78]",78.0,0.975,0.975,78,2,2.5436674999999997,5.1748247,6.45624601,2.7834531749999996,222.67625399999997,0,0.0009878278274708795,0.000999597057085634,0.008565703684271697,0.008687969096898217,0.9895677878174313,0.44871794871794873,1.217217252912048e-05,0.00016094257572830283,0.9999999999990037,16.175,37.275,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":234,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance+orientation_tolerance"":3,""orientation_tolerance"":3}"
