uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat
32cd98e1c23854da0de11e6e9327093f2715861a33ca66fa9ac48b249917313f,fixed_qp1,panda,3840c7b94f5f236d30af451b9d76da04783367838c3010229ed72e4b56d23808,ordinary,high_utilization,0.0,1.0,1.0,439748.3333333333,"[true,true,true]"
32cd98e1c23854da0de11e6e9327093f2715861a33ca66fa9ac48b249917313f,fixed_qp2,panda,3840c7b94f5f236d30af451b9d76da04783367838c3010229ed72e4b56d23808,ordinary,high_utilization,0.0,1.0,1.0,591734.6666666666,"[true,true,true]"
32cd98e1c23854da0de11e6e9327093f2715861a33ca66fa9ac48b249917313f,gn,panda,3840c7b94f5f236d30af451b9d76da04783367838c3010229ed72e4b56d23808,ordinary,high_utilization,0.0,1.0,1.0,477948.3333333333,"[true,true,true]"
32cd98e1c23854da0de11e6e9327093f2715861a33ca66fa9ac48b249917313f,range_loss_matched,panda,3840c7b94f5f236d30af451b9d76da04783367838c3010229ed72e4b56d23808,ordinary,high_utilization,0.0,1.0,1.0,1061377.0,"[true,true,true]"
32cd98e1c23854da0de11e6e9327093f2715861a33ca66fa9ac48b249917313f,relative,panda,3840c7b94f5f236d30af451b9d76da04783367838c3010229ed72e4b56d23808,ordinary,high_utilization,0.0,1.0,1.0,491669.3333333333,"[true,true,true]"
32cd98e1c23854da0de11e6e9327093f2715861a33ca66fa9ac48b249917313f,tight,panda,3840c7b94f5f236d30af451b9d76da04783367838c3010229ed72e4b56d23808,ordinary,high_utilization,0.0,1.0,1.0,736030.6666666666,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,clarabel,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,283240.3333333333,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,direct_sqp,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,2452192.0,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,fixed_qp1,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,285109.6666666667,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,fixed_qp2,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,286149.3333333333,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,gn,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,305183.3333333333,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,range_loss_matched,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,2793816.6666666665,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,relative,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,278821.3333333333,"[true,true,true]"
32e4318eadc43033f06545b5b550436cec89dc69f3a33fdeb05358b6e13b1f93,tight,panda,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,high_utilization,0.95,1.0,1.0,276051.0,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,clarabel,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,833142.6666666666,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,direct_sqp,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,2092589.0,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,fixed_qp1,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,542860.6666666666,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,fixed_qp2,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,775682.0,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,gn,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,575027.0,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,range_loss_matched,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,1063076.0,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,relative,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,563453.3333333334,"[true,true,true]"
33000a62d963d50f5a50043cc2d84536130da6f5dbbbce55fce6e8c54905cba8,tight,panda,b9d00d5f7ec8672036bc17f1e64f47a81ee5f78d748760f6a3ddfee5b81e3edc,near_limit,multijoint_boundary,0.95,1.0,1.0,2948455.6666666665,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,clarabel,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,272702.3333333333,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,direct_sqp,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,879470.0,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,fixed_qp1,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,274638.0,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,fixed_qp2,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,269808.6666666667,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,gn,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,311106.3333333333,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,range_loss_matched,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,650548.6666666666,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,relative,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,277153.0,"[true,true,true]"
339af2e1009505e7f8f48bab8d02c078c7bd4af1d192a099ac8a34563e993e4f,tight,panda,237a3e5de2225222afadabb96c5d9eafec2714512eb8b506665c7690c9d4128a,near_limit,regular,0.0,1.0,1.0,271655.0,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,clarabel,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,273729.0,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,direct_sqp,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,1694905.6666666667,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,fixed_qp1,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,291105.6666666667,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,fixed_qp2,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,276407.3333333333,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,gn,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,312378.3333333333,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,range_loss_matched,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,1870132.0,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,relative,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,274066.3333333333,"[true,true,true]"
33a851ec6ca60c88192fbb508b07f812211abdc8fc43aea21893ba94b2cb2af5,tight,panda,90f6c13440d5fad225f3ffd4be1f15238034d746883226d57dc8c25d57aa02ab,near_limit,regular,0.5,1.0,1.0,286600.3333333333,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,clarabel,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,295003.3333333333,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,direct_sqp,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,2582973.3333333335,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,fixed_qp1,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,302497.0,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,fixed_qp2,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,298059.3333333333,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,gn,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,319611.6666666667,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,range_loss_matched,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,2283679.3333333335,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,relative,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,306787.0,"[true,true,true]"
33b49d03b59872fb669bf8fe30838d8c199b548596a5d3a7fadc5b7c14528381,tight,panda,cd415f8e4be530fd36180a6a09b0c51b47c19df7ff18f484cd4a2a5cfc7ac3c7,near_limit,high_utilization,0.5,1.0,1.0,307648.0,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,clarabel,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,286348.3333333333,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,direct_sqp,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,2593479.0,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,fixed_qp1,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,274171.3333333333,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,fixed_qp2,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,274256.6666666667,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,gn,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,307402.6666666667,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,range_loss_matched,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,3404150.0,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,relative,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,283376.6666666667,"[true,true,true]"
33c502e82ca781dfe7916421acaaa9c09d39827ee3f97f831fb6078fe1408f25,tight,panda,02b76dd130c8ad06ea5bb70d0583015267192c3efc3ee8efc6cf519ab3184ba2,near_limit,high_utilization,0.0,1.0,1.0,287919.0,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,clarabel,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,284414.6666666667,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,direct_sqp,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,1160124.3333333333,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,fixed_qp1,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,273979.6666666667,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,fixed_qp2,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,272491.0,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,gn,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,308507.6666666667,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,range_loss_matched,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,597971.0,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,relative,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,281295.3333333333,"[true,true,true]"
33e8f13e4f90932db6eb25b6de8cf5e4eb499e55d5d4e679f32e81392ca14b6b,tight,panda,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,regular,0.95,1.0,1.0,277362.0,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,clarabel,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,323450.0,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,direct_sqp,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,1811290.0,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,fixed_qp1,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,325629.6666666667,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,fixed_qp2,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,315025.6666666667,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,gn,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,355505.0,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,range_loss_matched,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,3100759.0,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,relative,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,304501.6666666667,"[true,true,true]"
33ead20ab46cebe719a3cf1009af07db90470dc82c13f3635c98fc2962f463ca,tight,panda,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,regular,0.95,1.0,1.0,312837.6666666667,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,clarabel,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,279591.6666666667,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,direct_sqp,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,2191219.0,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,fixed_qp1,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,296401.3333333333,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,fixed_qp2,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,268121.0,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,gn,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,300454.3333333333,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,range_loss_matched,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,2774361.0,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,relative,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,280646.0,"[true,true,true]"
344dbe24be5f28bf59b159384c6f1b39a36e07efea2d5eb3ecd959a6be9a074f,tight,panda,fd2f4563f910797d66844234311575cb44caf6b7381cd9b33b38f4e552f6ae4d,near_limit,high_utilization,0.0,1.0,1.0,279468.0,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,clarabel,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,792207.6666666666,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,direct_sqp,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,2519596.6666666665,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,fixed_qp1,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,487221.6666666667,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,fixed_qp2,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,672084.6666666666,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,gn,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,510412.3333333333,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,range_loss_matched,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,3394295.0,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,relative,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,506766.0,"[true,true,true]"
346da2954b1e215dea5e1fc64694e312ec8cc78df6f70c001d30864258f43b5e,tight,panda,861af6b51e20d54baa44477c95ddf23bb1d850766e7b13d097c2b513e38e3f47,near_limit,multijoint_boundary,0.5,1.0,1.0,1640100.0,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,clarabel,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,282428.6666666667,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,direct_sqp,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,1062904.0,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,fixed_qp1,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,290911.6666666667,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,fixed_qp2,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,268301.0,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,gn,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,311299.3333333333,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,range_loss_matched,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,581413.6666666666,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,relative,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,277360.3333333333,"[true,true,true]"
347040a041b796aa70d42565cb96189ca3e331f649a6dd14e1e2110b34cb3fea,tight,panda,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,regular,0.0,1.0,1.0,272859.3333333333,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,clarabel,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,280439.0,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,direct_sqp,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,1867719.3333333333,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,fixed_qp1,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,277493.6666666667,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,fixed_qp2,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,270488.6666666667,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,gn,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,304988.6666666667,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,range_loss_matched,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,2634408.3333333335,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,relative,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,291930.0,"[true,true,true]"
3498a30969d943726a26652b3431d64be0ab40d763f6d25a847ec638567d29bf,tight,panda,025d94c3e6ab42aab95bb07fceb57d7af9d77254334d5fadc1f357846f94dd63,near_limit,regular,0.0,1.0,1.0,282310.0,"[true,true,true]"
34a1eb003eee12b4cbab3f317aa4bc1939e70bd0467fb529624c91132bdf749f,clarabel,panda,a26835b57b7f2518f62f495cced32f83b69020da1ea1208337ec7ff1cf9acf16,ordinary,high_utilization,0.95,1.0,1.0,279613.0,"[true,true,true]"
34a1eb003eee12b4cbab3f317aa4bc1939e70bd0467fb529624c91132bdf749f,direct_sqp,panda,a26835b57b7f2518f62f495cced32f83b69020da1ea1208337ec7ff1cf9acf16,ordinary,high_utilization,0.95,1.0,1.0,2810541.3333333335,"[true,true,true]"
