robot,trajectory_uid,selection_rule,family,frame,time_seconds,method,method_label,route,latency_ms,function_evaluations,accepted,fallback_used
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,0,0.0,fixed_robust_cascade,Fixed robust cascade,easy,1.315066,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,1,0.02,fixed_robust_cascade,Fixed robust cascade,easy,1.271242,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,2,0.04,fixed_robust_cascade,Fixed robust cascade,easy,1.616202,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,3,0.06,fixed_robust_cascade,Fixed robust cascade,easy,1.292647,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,4,0.08,fixed_robust_cascade,Fixed robust cascade,easy,1.254715,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,5,0.1,fixed_robust_cascade,Fixed robust cascade,easy,1.287838,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,6,0.12,fixed_robust_cascade,Fixed robust cascade,easy,1.282887,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,7,0.14,fixed_robust_cascade,Fixed robust cascade,easy,1.266311,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,8,0.16,fixed_robust_cascade,Fixed robust cascade,easy,1.28288,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,9,0.18,fixed_robust_cascade,Fixed robust cascade,easy,1.281189,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,10,0.2,fixed_robust_cascade,Fixed robust cascade,easy,1.622097,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,11,0.22,fixed_robust_cascade,Fixed robust cascade,easy,1.410112,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,12,0.24,fixed_robust_cascade,Fixed robust cascade,easy,1.648992,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,13,0.26,fixed_robust_cascade,Fixed robust cascade,easy,1.273225,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,14,0.28,fixed_robust_cascade,Fixed robust cascade,easy,1.301238,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,15,0.3,fixed_robust_cascade,Fixed robust cascade,easy,1.430758,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,16,0.32,fixed_robust_cascade,Fixed robust cascade,easy,1.354008,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,17,0.34,fixed_robust_cascade,Fixed robust cascade,easy,1.295732,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,18,0.36,fixed_robust_cascade,Fixed robust cascade,easy,1.293643,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,19,0.38,fixed_robust_cascade,Fixed robust cascade,easy,1.611057,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,20,0.4,fixed_robust_cascade,Fixed robust cascade,easy,3.13093,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,21,0.42,fixed_robust_cascade,Fixed robust cascade,easy,3.167478,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,22,0.44,fixed_robust_cascade,Fixed robust cascade,easy,3.135806,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,23,0.46,fixed_robust_cascade,Fixed robust cascade,easy,3.120816,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,24,0.48,fixed_robust_cascade,Fixed robust cascade,easy,3.1142,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,25,0.5,fixed_robust_cascade,Fixed robust cascade,easy,3.123615,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,26,0.52,fixed_robust_cascade,Fixed robust cascade,easy,3.233057,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,27,0.54,fixed_robust_cascade,Fixed robust cascade,easy,3.144364,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,28,0.56,fixed_robust_cascade,Fixed robust cascade,easy,3.171174,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,29,0.58,fixed_robust_cascade,Fixed robust cascade,easy,3.145178,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,30,0.6,fixed_robust_cascade,Fixed robust cascade,easy,3.154652,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,31,0.62,fixed_robust_cascade,Fixed robust cascade,easy,3.140648,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,32,0.64,fixed_robust_cascade,Fixed robust cascade,easy,3.163994,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,33,0.66,fixed_robust_cascade,Fixed robust cascade,easy,3.277235,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,34,0.68,fixed_robust_cascade,Fixed robust cascade,easy,3.154181,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,35,0.7000000000000001,fixed_robust_cascade,Fixed robust cascade,easy,2.234921,7,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,36,0.72,fixed_robust_cascade,Fixed robust cascade,easy,2.275437,7,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,37,0.74,fixed_robust_cascade,Fixed robust cascade,easy,2.56249,7,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,38,0.76,fixed_robust_cascade,Fixed robust cascade,easy,2.220403,7,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,39,0.78,fixed_robust_cascade,Fixed robust cascade,easy,2.323982,7,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,40,0.8,fixed_robust_cascade,Fixed robust cascade,easy,2.352462,7,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,41,0.8200000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.803699,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,42,0.84,fixed_robust_cascade,Fixed robust cascade,easy,1.787541,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,43,0.86,fixed_robust_cascade,Fixed robust cascade,easy,1.787739,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,44,0.88,fixed_robust_cascade,Fixed robust cascade,easy,1.787398,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,45,0.9,fixed_robust_cascade,Fixed robust cascade,easy,1.633695,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,46,0.92,fixed_robust_cascade,Fixed robust cascade,easy,1.811471,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,47,0.9400000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.725597,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,48,0.96,fixed_robust_cascade,Fixed robust cascade,easy,1.757044,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,49,0.98,fixed_robust_cascade,Fixed robust cascade,easy,1.801849,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,50,1.0,fixed_robust_cascade,Fixed robust cascade,easy,1.837888,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,51,1.02,fixed_robust_cascade,Fixed robust cascade,easy,1.828525,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,52,1.04,fixed_robust_cascade,Fixed robust cascade,easy,1.92809,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,53,1.06,fixed_robust_cascade,Fixed robust cascade,easy,1.660182,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,54,1.08,fixed_robust_cascade,Fixed robust cascade,easy,3.2727,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,55,1.1,fixed_robust_cascade,Fixed robust cascade,easy,3.657643,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,56,1.12,fixed_robust_cascade,Fixed robust cascade,easy,3.188217,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,57,1.1400000000000001,fixed_robust_cascade,Fixed robust cascade,easy,3.13102,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,58,1.16,fixed_robust_cascade,Fixed robust cascade,easy,3.346768,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,59,1.18,fixed_robust_cascade,Fixed robust cascade,easy,3.289984,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,60,1.2,fixed_robust_cascade,Fixed robust cascade,easy,3.12413,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,61,1.22,fixed_robust_cascade,Fixed robust cascade,easy,3.805387,15,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,62,1.24,fixed_robust_cascade,Fixed robust cascade,easy,1.653878,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,63,1.26,fixed_robust_cascade,Fixed robust cascade,easy,1.631498,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,64,1.28,fixed_robust_cascade,Fixed robust cascade,easy,1.825498,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,65,1.3,fixed_robust_cascade,Fixed robust cascade,easy,1.293047,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,66,1.32,fixed_robust_cascade,Fixed robust cascade,easy,1.270632,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,67,1.34,fixed_robust_cascade,Fixed robust cascade,easy,1.462159,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,68,1.36,fixed_robust_cascade,Fixed robust cascade,easy,1.51344,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,69,1.3800000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.323904,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,70,1.4000000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.752408,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,71,1.42,fixed_robust_cascade,Fixed robust cascade,easy,1.353739,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,72,1.44,fixed_robust_cascade,Fixed robust cascade,easy,1.279378,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,73,1.46,fixed_robust_cascade,Fixed robust cascade,easy,1.714959,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,74,1.48,fixed_robust_cascade,Fixed robust cascade,easy,1.306479,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,75,1.5,fixed_robust_cascade,Fixed robust cascade,easy,1.307075,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,76,1.52,fixed_robust_cascade,Fixed robust cascade,easy,1.611867,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,77,1.54,fixed_robust_cascade,Fixed robust cascade,easy,1.37794,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,78,1.56,fixed_robust_cascade,Fixed robust cascade,easy,1.310686,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,79,1.58,fixed_robust_cascade,Fixed robust cascade,easy,1.626082,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,80,1.6,fixed_robust_cascade,Fixed robust cascade,easy,1.332855,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,81,1.62,fixed_robust_cascade,Fixed robust cascade,easy,1.436626,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,82,1.6400000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.560792,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,83,1.6600000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.329386,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,84,1.68,fixed_robust_cascade,Fixed robust cascade,easy,1.310365,1,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,85,1.7,fixed_robust_cascade,Fixed robust cascade,easy,2.072384,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,86,1.72,fixed_robust_cascade,Fixed robust cascade,easy,1.668126,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,87,1.74,fixed_robust_cascade,Fixed robust cascade,easy,1.679106,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,88,1.76,fixed_robust_cascade,Fixed robust cascade,easy,1.919439,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,89,1.78,fixed_robust_cascade,Fixed robust cascade,easy,1.962515,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,90,1.8,fixed_robust_cascade,Fixed robust cascade,easy,1.650028,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,91,1.82,fixed_robust_cascade,Fixed robust cascade,easy,1.879169,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,92,1.84,fixed_robust_cascade,Fixed robust cascade,easy,1.767062,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,93,1.86,fixed_robust_cascade,Fixed robust cascade,easy,1.630779,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,94,1.8800000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.868443,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,95,1.9000000000000001,fixed_robust_cascade,Fixed robust cascade,easy,1.6456,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,96,1.92,fixed_robust_cascade,Fixed robust cascade,easy,1.656228,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,97,1.94,fixed_robust_cascade,Fixed robust cascade,easy,1.637639,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,98,1.96,fixed_robust_cascade,Fixed robust cascade,easy,1.627322,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,99,1.98,fixed_robust_cascade,Fixed robust cascade,easy,2.299479,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,100,2.0,fixed_robust_cascade,Fixed robust cascade,easy,1.836146,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,101,2.02,fixed_robust_cascade,Fixed robust cascade,easy,1.621217,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,102,2.04,fixed_robust_cascade,Fixed robust cascade,easy,1.638754,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,103,2.06,fixed_robust_cascade,Fixed robust cascade,easy,1.662983,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,104,2.08,fixed_robust_cascade,Fixed robust cascade,easy,2.5659,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,105,2.1,fixed_robust_cascade,Fixed robust cascade,easy,1.695873,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,106,2.12,fixed_robust_cascade,Fixed robust cascade,easy,1.631287,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,107,2.14,fixed_robust_cascade,Fixed robust cascade,easy,1.638059,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,108,2.16,fixed_robust_cascade,Fixed robust cascade,easy,1.643155,3,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,109,2.18,fixed_robust_cascade,Fixed robust cascade,easy,3.162766,13,True,False
panda,2dd05a450d9447c19712bc3e8a88fdb266a7c0dfd1f532100a67ca6da3441321,first frozen-order trajectory gained by CG-HIK versus hard entry,regular_near_singular_regular,110,2.2,fixed_robust_cascade,Fixed robust cascade,easy,3.127707,13,True,False
