robot,query_sha256,family,entry,predicted_p95_ms,observed_empirical_p95_ms,selected_action,semantic_success
panda,f21cd1369393b3847aff65e067738743ca1b72a37d0863ab2b4d4fe2b6921b70,workspace_boundary,easy,2.318486213684082,2.296868,hard,True
panda,96efa641136a7a4662ecb0c811ebdc7088b9f9d978ef8f1b34d92e19aed138f5,near_singular,easy,2.1843008995056152,1.7528692000000001,easy,True
panda,687cbc8226ebcf00988939a2eff3d3839eb5ba47ee25e91bccc7ebc649448ffe,unreachable,easy,285.0147705078125,115.2293772,reject,False
panda,257bfc3d32352cfebc62fd1612e3c8e042f134c8701cbba4e63c35887f44c103,id,easy,2.202188014984131,1.6508626,easy,True
panda,610b1f3ad520761535e4628567120b4b5d09486ea89b1326ae9b83886eda7209,hard_valid,easy,4.841744899749756,3.3119618,hard,True
panda,b3a519388c2837fa53b3c842f794dbb9dd041db7eaac6f7e2591f8880ba18885,near_singular,easy,2.233907699584961,1.6562138,easy,True
panda,5e470aafba195be3d422000ebea5657078e1ae2987a94660534f9e137c51511b,id,easy,3.0426056385040283,1.9410174,hard,True
panda,dc067ab631d5362c0d9d696a9f27e2b16235963a15a4172f88ca887f9444bece,hard_valid,easy,2.9917919635772705,3.3994272000000003,hard,True
panda,2e76cb5ba66a560b347a5839327e06d3d763c52b1a35f858bd0ae5175930e5d2,near_limit,easy,2.3111071586608887,1.7561693999999999,hard,True
panda,dc3d8bfbb4eecfcc5fb105e46182742e197b71c7a0f336ef0df3f5d1356b48ff,near_limit,easy,2.26705002784729,1.8852228,easy,True
panda,f509de481e95fbcfd3853a133b89e1cbe42273e42515db7b25266e73fbd1ea8d,id,easy,2.170872211456299,1.7662406,easy,True
panda,e959e5a2925d36f31e2d949ffdfb7a35f60decc7e59120d4145fa1f53f31d097,unreachable,easy,261.0283203125,163.711176,reject,False
panda,aa658d020636b3b8164b72358b7a1718c0470d5f24072e38acc4352da03a7710,workspace_boundary,easy,2.606950283050537,1.8268426,hard,True
panda,8cd0c16c85ec023549ad9682b8a481fe6ca4ef8338b311ea2282aa25f88e9113,unreachable,easy,318.81622314453125,270.2111438,reject,False
panda,7b1974ba738ed50a21a288092412522cb8d1a835293ae64cfd1032e078755131,id,easy,2.3592777252197266,1.9942386,easy,True
panda,b7ccea5f9c421d258ca3b2fe851117c8c1263baa9553645b27cd418e3e0cee09,near_limit,easy,2.082216501235962,2.152671,easy,True
panda,de4caa2b11499e45202938e93033f82c6aa0b76f313aee151fc2960bd37403a5,id,easy,2.147904634475708,1.6370312,easy,True
panda,d79f654c1060c35d2a2eaf31dbd43f14af2dd45c397b870132aa1dc3d8c52c76,id,easy,3.6958937644958496,3.9340829999999998,hard,True
panda,b1e89608609e0c7848ac352f7172328d5e8686981710d784095d0ade8a009a36,large_step,easy,366.14361572265625,88.6427644,reject,False
panda,9ceb8b6e8c1fd34e338a160b61e23e22b09043ef4fe31efdcac2886f3e29a0e6,hard_valid,easy,5.721682071685791,3.434032,hard,True
panda,51885f3999f681abb4f8d84e135e1e3519be065495ab5409e6c7b1db09e7a164,id,easy,2.052206516265869,2.0295468,easy,True
panda,4bbb363ef1204ddc5645a536682de3ffd21e6d71c32a35764a2181cb53457555,unreachable,easy,284.92572021484375,219.742492,reject,False
panda,5019ecaa11202588c93977f6859204ba1c402ba913d9637e19344e4b5ff12634,id,easy,2.091583490371704,1.724164,easy,True
panda,fe5e0ddf065c4c963df21dadd7eb062b8ecd5ee83e694ba34523ebe316283cde,id,easy,2.186811923980713,2.1774202,easy,True
panda,96c18c38199d20dc9763d62490bc866081bda6969827f8c91b7b801268ca4064,near_singular,easy,2.5162487030029297,2.2368436000000003,hard,True
panda,a9f1c4cdc905f5fa330df1da7625c7e6713249fd2cec0577965c5e5ccca0f62e,id,easy,2.209564447402954,1.6185422,easy,True
panda,6393871ba1ab654db33af264381ffb8fb35d0e84bbb195396ebda16073e0d1d1,large_step,easy,353.5658264160156,208.5135282,defer,False
panda,5e23010c0d9057fd096b34d0592470ca485ba7c82a5da2549e5aa067643f43fe,id,easy,2.885712146759033,1.7457546,hard,True
panda,14b5e858fcf2a4da1453849afff19d6e293b2f1454ad3a59fbdd957dbefcfbf4,near_limit,easy,1.959520936012268,1.8368229999999999,easy,True
panda,408615acd3753279848bc794e7afe040a44b74a1436ce5019851d99677066807,id,easy,2.344926357269287,1.7431915999999998,hard,True
panda,393fdb412d44f6d1bc8bd799b388b818930f935b54f2b9f6e26120912dcfe914,workspace_boundary,easy,2.490164279937744,1.7446488,hard,True
panda,1f517f3df1fd17fee4a769360ad6e8e19f682efd6eb3900ca714e9220c076f28,id,easy,2.5795466899871826,1.8278748,hard,True
panda,746444e35363856a3d94103bfc484f92e095361b987016d3f8f6fe0f8f65501d,hard_valid,easy,3.3606631755828857,3.3515676,hard,True
panda,b1c4da965f02666a0c783be25ba15d2dd72dee401a2b7665ce9a9b713acfb6b8,unreachable,easy,316.4278564453125,227.19029980000002,reject,False
panda,6e39d9f0538d4e043a967a96ddd7999067665ae12eb62ccd52ad02dcea080de4,unreachable,easy,296.7432556152344,267.1417244,reject,False
panda,974c3bf6dac0deac01047bdd9615fa1e367502549fb7b17c5228fbed244bdb6e,large_step,easy,360.5610046386719,197.7343646,reject,False
panda,92046cb550a0379b8003bfbb2f331a9ffcfc439666554a92655ac5cc21180b93,workspace_boundary,easy,2.947099208831787,2.0070392,hard,True
panda,51004654fee411a9c3e04fce27fe7516f6321cf4c5e898964c9f7597ee6ab5c4,id,easy,2.1264734268188477,2.0081306,easy,True
panda,3096efef88a498f0e9c400c3872511579bf206e1fb06e2dc3d3d04dcabed5f2c,near_singular,easy,2.507556200027466,1.770576,hard,True
panda,c3ae1868106bb61bc1befa22e6f57668c9c29c9ad8ec773994cd44b02261e986,workspace_boundary,easy,2.450366258621216,1.940281,hard,True
panda,ff3554380554be70e24ed009740736a29b2e49ad49dacfffc429f39a573efe08,near_limit,easy,2.12916898727417,1.706035,easy,True
panda,727f5e50281ab7262c3f4ecaccc450b0c4cee9926f666ddfaf18f9a9bde37470,id,easy,2.344534397125244,2.1181846,easy,True
panda,5a3ddaa5c8fb37e3a385c5f8e0369b1e376954a2c3ef5866cccbbc80edab90a0,near_singular,easy,2.6566600799560547,2.0910119999999996,hard,True
panda,7ce43d1fbcc6654965edba54d875e7d3eb3e7ff8ec1c81a2c3a1b1704a8184f7,unreachable,easy,314.6688537597656,130.0419268,reject,False
panda,f5500eee2e3b8e70acccb99891852aa07927103879de5f73c742725eb771b2ae,hard_valid,easy,3.169844150543213,3.5180076,hard,True
panda,4ed296ce6d3926b78f41d27d283a719ad8019b4e57cd443797c36c96049df60f,hard_valid,easy,3.742645263671875,3.4521192000000003,hard,True
panda,6dfbe9efdd0079adfbce3820882e07a9ee68ae3584bb7b4e58eecf58140bff1d,workspace_boundary,easy,2.159294605255127,2.0794411999999998,easy,True
panda,6eb5814be818e69e35e1f622f33b5dfc5b64510a2e7b93fc502f0436c500337b,near_singular,easy,2.2228505611419678,2.0018524,easy,True
panda,782a6e07911a43398e43ff8fec401f4f5f1f0f4b6c0ccec00b8c88e8d7c8841c,workspace_boundary,easy,2.294205665588379,1.7436578,hard,True
panda,c4ca187bf5605f9eec9d81af76bd9579a6ea7f01761a5147b211337ce7401ebd,id,easy,2.0827367305755615,1.7251158,easy,True
panda,097d2ad8104ddeae0d626ccecfd8b75853af7577f1eed91f5966706078dfe95e,id,easy,2.4334607124328613,2.6416131999999997,hard,True
panda,e6b697c82be69602d8aa45fd9ffbb6e5135aded0a1a9b12752d3e8c626493b33,hard_valid,easy,3.98227596282959,2.2048108,hard,True
panda,dae6ec5d9a9e2953a0f256b9b092bc4e5015c65db7adb28f265524b07e9e3607,large_step,easy,366.3125305175781,230.61895080000002,reject,False
panda,9268e9435078e33d4ae4f9f67b159b5a53f836afac57024328cfe3369ddc51b1,id,easy,2.774606227874756,1.6328584000000002,hard,True
panda,2b48c6a5bf8f8e7c936f48320f307a00009ce03d3c1634dffaa9c6a4851e3e02,workspace_boundary,easy,2.536743402481079,1.8703492,hard,True
panda,69d1bb2b5d8f9794130ad06a0698315d47a6f98b918c0fadd278c049c568102b,id,easy,2.268930435180664,2.0735518,easy,True
panda,a7783e5923d33e532bd6ec9ce5bb01ab9e0b1d089e92ff0da91a1f7120d4a36f,hard_valid,easy,2.5536446571350098,3.4220536,hard,True
panda,a8c686ae6807f3a199627347183341775a98f3e78872d72fd54dd82021cab2fd,hard_valid,easy,4.349360942840576,3.2954014,hard,True
panda,f6c2426a5679baee28e93fbb8881361ecd78d7895e2fea6d397b545ebf885633,near_limit,easy,1.997889757156372,1.6178586,easy,True
panda,fe8d2b5964baccd80fecb2c3bf1fb88bbe1e55f19cc22f3bc5f57d38f6e03253,large_step,easy,367.1512756347656,171.3572472,reject,False
panda,54f7ee7cb0257d76d5d8eb2ea055778bc209fa896c57c57acc282adb645d3534,near_limit,easy,2.3229308128356934,2.0841236,hard,True
panda,1329f7fb7669c2f7cb87d5ab47e60e7a97b14db280b09813bab544e7fb64eea4,large_step,easy,357.29351806640625,373.61544100000003,reject,False
panda,41f3d9fac035964a605f38cd9d07905b8be99fea89fcd50d02ac44149c86e955,id,easy,2.178286552429199,1.7549392,easy,True
panda,5a2b29cf5b7bebfbc5f15250b6a0fbd0844ea0b61a75a184d514fc5d27466a5a,id,easy,2.6432950496673584,1.7588574000000001,hard,True
panda,0dbb161ecf05b51b4c471a5a070b93a4e2169e31db3a5af100497c1f17311990,unreachable,easy,284.97607421875,108.3926798,reject,False
panda,d7297950284df6125b3f0e4337dd655c28c0a3c7d5f3b461ee6dd54e44319263,near_singular,easy,2.7964463233947754,2.1390692,hard,True
panda,b7ec2755ffd54d96faad7381ea9c47904d73a8fc5eb5c46cccb91a93aafab388,near_singular,easy,2.2709312438964844,1.7940927999999998,easy,True
panda,4dc3e782fd3ce52a4e76d96d03f9be15ba93ec09529c22970692af7de936163c,near_singular,easy,2.352102279663086,1.6424196,hard,True
panda,fde5de8edb08d0a60bd9f0e75cde59beca57f80d764439fb674c0cd92dbc39bf,id,easy,4.008932590484619,3.4832926,hard,True
panda,7cb0a387603656445abb576553b600d9bddd9ff3ff6be0839863439c750cc8d8,hard_valid,easy,3.3317689895629883,3.436221,hard,True
panda,058501e622c87b78dc2d656d18bf02c2f550bcce3ad99dcd286495c7022508c2,id,easy,2.418304920196533,1.8236932,hard,True
panda,f401a7c4ef0252abceccec63f20b3f9da70014c0f82623b33bb21dad7de8a075,id,easy,2.1559441089630127,1.7420926,easy,True
panda,24f6e17f3eff0c9fe442d8c6ffe1b93d5dca905a9237d2cc164d34a2d3a8ef4c,id,easy,2.4875006675720215,1.7609869999999999,hard,True
panda,c31b0731154ce14bda6198c308807311fafe1ccf96d8de3b6634f7a3bbb30f34,hard_valid,easy,4.004709720611572,2.6708954,hard,True
panda,eaeece1fc4f213a23dd3fa37a8cbba279afa5e3036391f85a945497d9ad8c1ed,workspace_boundary,easy,2.426328182220459,2.2441774,hard,True
panda,33940cf70122948086956464b125352e5d96405a5a551d9eaa2c7711994d2a0b,near_limit,easy,2.235466241836548,2.295247,easy,True
panda,fec373b81acaaba06f674de432f948ba6378fb638dfcc10876a2bc1bf3a7f795,unreachable,easy,342.680419921875,281.0550564,reject,False
panda,18a145f3e90bd108baa66f4dd0f8c205a836b494a1e5cb3466d9b86e100149a9,id,easy,3.1702919006347656,1.792193,hard,True
panda,bffddc5fcab77a0b0b921048202652525101254e3255a7d79f9e74602f21b205,workspace_boundary,easy,2.289032459259033,1.9664266000000001,easy,True
panda,e751a9a58fd142c4d6e745766bea4442423bc6b5d9997ad654336907bd0ac890,id,easy,2.9842984676361084,1.8258776,hard,True
panda,20553266aa5d3939018e4d608b9c05ec67d4f17b0f2e025a2bce7e3b1707a5e2,large_step,easy,350.24371337890625,355.6279984,reject,False
panda,c8a864720b76023e59cd39a46a95e781a113a3c8fc15c6153d832182840d6788,near_singular,easy,2.4679579734802246,2.2010058,hard,True
panda,863d4068076ae79c243ddf537732efb08c267dcf5b908074cf0f36dec6e27004,hard_valid,easy,3.9294185638427734,2.3754002,hard,True
panda,dcf17e0d50036e1eccad33842a8235829e10e5b8b4ac62dde6c9dcd9c53e3d44,large_step,easy,358.1608581542969,364.2689176,reject,False
panda,952488b5ef219b2e655813eab45f2a8284751348af54bc261abd1193517703ca,id,easy,2.28665828704834,1.9875479999999999,easy,True
panda,0adff0ff562fa9f0c867d0e28df76ba4862afba5b221b273d9c03a7e7cf211e9,unreachable,easy,305.0946044921875,225.87650820000002,reject,False
panda,754e08be23d27700ab091e398c8fc6190bab8b677651cd252610c91c265873f8,workspace_boundary,easy,2.694584846496582,2.185372,hard,True
panda,af3846b6df2652007f31cf3b000c1721365c181a3498d21ba59750d04983722a,large_step,easy,367.5429382324219,175.42968380000002,reject,False
panda,4d4b90d5905629e93981b2bef753b0c576d13553999fcbc4cdffa56f1f02c951,id,easy,2.5833942890167236,1.7315346,hard,True
panda,e825999f198bf983e6b10461eeda56305030d2268d21af6b6a32bd9faa804b19,id,easy,2.188173770904541,2.0233724,easy,True
panda,bfe399631f44ce8ff95fea35d69dff125fd6b516f636f2a77eae7766ea54ba50,workspace_boundary,easy,2.1113905906677246,1.7422372,easy,True
panda,85cd85a4c0c1a11d1b62f6289566cc57ce94dff5ce45e285f650fd3ae568a273,near_limit,easy,2.057309865951538,1.7690892,easy,True
panda,f7b7d3afd7442569b98187231591130b9f4ca2a418e1cd03089ceb76263836b9,id,easy,2.0248966217041016,2.1593236,easy,True
panda,88e429ceecab27bd7df09ae22ed20976cf1ab2bfb5c530529a42087d3df6b373,id,easy,2.7445597648620605,2.1251713999999997,hard,True
panda,1632a45014d950d7169c73f6436d848d21a619ac4399a46134a1dd139258baaf,hard_valid,easy,4.131738185882568,3.3659562,hard,True
panda,6a38a6f1a551f742980ca157fec87f2e728fdf9cc8e91b08d4864d730febeec8,unreachable,easy,326.00018310546875,224.4826858,reject,False
panda,8996c90a63e6848921f66407e54db5d17744cc33e66162980522a61f9408b60d,id,easy,2.6535751819610596,2.2026722,hard,True
panda,cd09cd9df2e032732b74cc40f593339a4f4261153b8f5307ba769e5f6b9d3cf6,near_singular,easy,2.7818989753723145,2.195145,hard,True
panda,96cf6a5bcd068cb884e700e4d4bff891d0f11d3ed3ae3ae2d76c28bcbb0336ec,hard_valid,easy,3.1741092205047607,3.8499858000000002,hard,True
panda,f2b5cefee17a7b89c2d14d00496ec508b80762c80d6c92532c4accba2e232a71,hard_valid,easy,2.4000115394592285,3.3380262,hard,True
panda,ba6bbe081058cb9457b1e94658e7939bcb34190980266fbb5438104096b43ce5,hard_valid,easy,4.506453514099121,3.6949086,hard,True
panda,b49185ec951df3a65a57921af921e44a864f2a0b80f62e55bd6f6d4af7ed2151,id,easy,2.7889530658721924,1.8197984,hard,True
panda,d03686a0cebe3fafddf68105298252f259e70d53cb5633f22a5c2be66c7c7441,large_step,easy,360.3106689453125,364.6232524,reject,False
panda,6d76da0c3928f8d2475e6c5021242df92f121557498bffde44e51490db9d97cb,id,easy,2.2568089962005615,2.2384769999999996,easy,True
panda,f59536ffbf37c8d86e0460a29226b6b9fd895a76860e9b91295523f9ef5082b2,near_singular,easy,2.507648468017578,1.9398066,hard,True
panda,43e2846f91c36ee40dce9baff478f07a4131f2d7b47b9596ba07f53cecdf7d00,id,easy,2.6231141090393066,1.9078416,hard,True
panda,373969203fbe4c54b85de05a96815db59db2afca74c9612f12bb4def5f5f07dd,near_singular,easy,2.575103282928467,2.1159836,hard,True
panda,240109a0750a26c38be50c38a344773013c9aa2ba5d96bbb0597119c033e9b24,hard_valid,easy,3.082595109939575,3.6568642,hard,True
panda,c387f4c4c8e021e3d9d3bc2921005d86f428e0e4fcd97c53e885db1f0a99a383,hard_valid,easy,6.628542423248291,3.3869526,hard,True
panda,985c7b40007f094b34ab279b50a080156419bb74ca066c0d485a4e4d9e9dc9ad,large_step,easy,362.3892822265625,119.93848179999999,reject,False
panda,aadfbe95107a3d12a619ea8ce1a917275e879073d4e865c4ce637a522e002975,id,easy,2.481642723083496,1.8128166000000001,hard,True
panda,cda780c2be4ad90d49f283c30e3f78c0d37e0a4af84766feca80f48e4b28d299,large_step,easy,365.5963439941406,246.9202982,reject,False
panda,d5ae2c4cb4aa02dbaa1ec6701a21f3dbf73c811178b17525045cb36fbe7f2295,near_limit,easy,1.841489315032959,1.7920776,easy,True
panda,5d164dfd1297098d829226d2d1ffb6d50a5f0e4aa5b28b1af2681f48996018b8,hard_valid,easy,6.1356072425842285,3.5762174,hard,True
panda,b1e7db2343f1393fe3d827d37497ccba2acb3bf3e22e6c8bf6366603ca125727,id,easy,2.8301162719726562,2.0854028000000002,hard,True
panda,09391b2bfef5618fbb17730d0ab95050f5be32b133b14a0bf8bd18f07a97f9e0,large_step,easy,358.3074951171875,191.8970426,reject,False
panda,0556334258ee813d8e9e5852d05b672fb079fb92e489bd6ed91a32dad650308f,hard_valid,easy,3.810795307159424,3.521402,hard,True
panda,0b9ba7129077a520c683b84aa75d1ec6ef16bb40fa9c12875561c3159036046a,hard_valid,easy,3.669881582260132,3.8992844,hard,True
panda,46e0ab4cb6eb3871b14b741873c7ed78418c392d97f16a35d37054e00dac1584,id,easy,2.0942814350128174,1.7315416,easy,True
panda,fe4167a50f84f2e170cdc474a62343d58b9798ac332d7b44e29193908fd73f7e,near_singular,easy,2.5052289962768555,2.1703129999999997,hard,True
panda,4d241ec0037a92c8191e69e56f47bcdc1e858be054ebf8bc45c89ab1163cc3f1,near_limit,easy,1.9366965293884277,1.7404808,easy,True
panda,de084cd028e7c8a071953952214f3c60aba7015b22575ca4217e5ad9c2f5c16e,near_singular,easy,2.4730989933013916,1.911079,hard,True
panda,83d1c0baa66527843b8adefdec43695cbe17b8ed3186942094f7c67497532964,id,easy,3.4073758125305176,3.7548082,hard,True
panda,6ec67e03398dcdac20c3d82e346c76f62813ad201115cf9eaeb7fba4a918b6ef,near_singular,easy,2.315319299697876,1.7512702,hard,True
panda,687b08a56977a5d03ec50377e607b6c502011d1d9c5ef6af033b912ad632cb8b,id,easy,2.2150702476501465,2.0975348,easy,True
panda,a92e1fad1c81afb6b5e16ad8b425c145ec364eecaeb99842faee5de90606a0d5,unreachable,easy,359.7604064941406,249.68594000000002,reject,False
panda,aa526b89e9b702f99e98bc0df895e19625481bf7b2c38d0b3d359422bb05526e,unreachable,easy,296.3325500488281,157.77818100000002,reject,False
panda,0477814df58460f31b54d25a1e691a7234d0f40c7d08f137409eda05c2273faf,near_limit,easy,2.281907081604004,1.7405324,hard,True
panda,70622a4f559cc7a00baecc50bd8139042463878985121632486a73d4cc4962cc,near_singular,easy,2.82774019241333,1.8147276,hard,True
panda,3d176d7366b29644afa8ec06d7a9271efb03e6304e24ad8196c61e4109df14c5,near_limit,easy,2.1761279106140137,1.8626206,easy,True
panda,82fa4865d9713749ba04e481145021a73c7c13df8063a3553034c8827cc7335b,hard_valid,easy,2.9564523696899414,3.5441028,hard,True
panda,1c8c3f5475dd75e33ce9454b1f94e2dca508eb0cbb43cc135251f8e97b637c02,id,easy,3.047811508178711,1.8302874,hard,True
panda,e673d134de198ca1d7999f36c96e955ab97b48b55124c7172c6e99bc573703f4,large_step,easy,345.4918212890625,219.6781084,reject,False
panda,6f5dd71f6a59d7e1f440e74b3d97231594ee7a726e9cc21f8314d6a9fdebc6b4,unreachable,easy,349.2276611328125,238.35491739999998,defer,False
panda,ce3e9814d61273824259850e36dc54032d82e3cf0a14e9a5d5c3ef8c24eac92a,id,easy,2.5791726112365723,1.7760362,hard,True
panda,b07854f8016375f56a1d2e18d7c90341e5588a5bc0d55dd8d2aaaeadc7d406a8,id,easy,2.4546568393707275,2.1311212,hard,True
panda,e583bb657aeab095a07273250d8f589d755fd92474d80292116907eaf8f17b66,id,easy,2.8612351417541504,1.9566876,hard,True
panda,dbf29f1490a47085590d1659aa0db41b8a4af9e14d69911f245947e1b7e0e777,id,easy,2.574559211730957,2.1763643999999998,hard,True
panda,ce8a3632922fb95a762002fe678f676cf80da3c0fcf08f3d36d963ab6df80f8e,hard_valid,easy,5.19215726852417,3.3295885999999997,hard,True
panda,b5339e6c77a7f00f1f8f3dace4478b1d0b0b3ef5cdb198ff1265f2cedc76876e,near_singular,easy,2.7082040309906006,1.9026634,hard,True
panda,9a5a9c58addd23746c0cec2f3d843c7549b08278405b48b1672e49c434089959,id,easy,2.7057888507843018,2.0663184,hard,True
panda,df14f170581f874eb0d71978ca489d0fc4095fb37f079ee9e031c66547379696,id,easy,2.475886821746826,1.796063,hard,True
panda,bc67d838893e57c2887608887c0b283adcb2c93f4affe27b32921cdd62ba8c4e,large_step,easy,363.8191223144531,221.054545,reject,False
panda,1745d1d72c196aa0d128244cc7dc6683b7f405b90c1478772de615a530a3deaf,unreachable,easy,303.06475830078125,215.3800134,reject,False
panda,5481f821e39d96057a9235604d347137c692f5d1c9c16ec86da7b46e38c13f6e,near_limit,easy,2.2193706035614014,1.931022,easy,True
panda,a2e904e2c2cdabfc7a697152e9ec47adfaa079da8d96d6385628566a97c0a113,id,easy,2.444751739501953,1.781042,hard,True
panda,daf2c6cfefc338a91d3eb955bfa7947b4e3295343ead32fe4b9a8a4c4a4c89e7,hard_valid,easy,5.492466449737549,3.4288013999999998,hard,True
panda,b9b9963e1a0a5255b2c3fe7591399b19307d14488eb1058e5e401e7a5c3bc3c7,workspace_boundary,easy,2.595468044281006,2.2689734,hard,True
panda,39f05889d6b026e6f768c7bd71e6b6ca67385698085c7c0815977213db2eda0c,hard_valid,easy,3.5896406173706055,3.4738239999999996,hard,True
panda,0fc3e27e8677b8ddfc1f476757aae7f4c493eb556583515125bc0fe85930f287,id,easy,2.2386298179626465,2.0847594,easy,True
panda,c52e78178a72231c6f0af64f6c27c6656ddfa68660cfe7e04cec0ba7d1b45395,workspace_boundary,easy,2.3116960525512695,2.3225094,hard,True
panda,6a96e62a831bebc4ab25ff9e6475d28d95f7b889514ccaec1220c7e5f0d9c3f9,near_singular,easy,2.38921856880188,1.9423468000000002,hard,True
panda,c22a9f467a0b84d18f3d9079bd704722723b1e1a0205810ae1333837c2b1d723,near_singular,easy,2.3033699989318848,2.1468976,easy,True
panda,1b1e674a954fb8af2a78636e910b849141d0c06d855782c9b695f52e167d55c9,workspace_boundary,easy,2.396047592163086,1.7974104,hard,True
panda,9dd9238e85e58a58b274c4409e90d5d8b4e7e0c6c09a5756dc668d903390c9f0,id,easy,2.439431667327881,1.8155432,hard,True
panda,8372ba5c5101dda1811c06f12578d94b780e15062c1b46b1b860dc3efd3dabb2,hard_valid,easy,3.514622211456299,4.511232,hard,True
panda,18dca9177014ceed79dd1b3842886a62cd8c3d4d165655834aabb7fe4547a8f9,id,easy,2.1032800674438477,1.7779916,easy,True
panda,e7f524926ac19d2538818876d8f6db579fb2b1bbf1fc922c31148c7f46b10593,id,easy,3.126371383666992,2.0251516,hard,True
panda,cd29a7699b13b71aea9482590783f7b5e172991eff0fc4c4d1980423a25b1b23,hard_valid,easy,3.713527202606201,3.3643914,hard,True
panda,70ea67c2645e5192e6f574c86ed39a11525227c5ee11583fc8e94a611ca23e96,near_singular,easy,2.212155818939209,1.7155904,easy,True
panda,5d4627be09276d34b8f45d3ed4304eebe6a7a79baf217c5a2b5ab8cd1a6110e0,hard_valid,easy,4.862197399139404,3.315511,hard,True
panda,bbf8fad231b8f179befb5a05755409d7c39f77d0ef774bc508b61974ea93b587,near_limit,easy,2.3655529022216797,1.761215,hard,True
panda,0336b981093f5d625d669812313117011f7fc8516f317e2b9f9eade3b1565060,id,easy,3.8321027755737305,3.370122,hard,True
panda,3aedc1a42d66cbcf2b815aa3f432cbbd6982ee4aec635d12d4504115e087fff8,unreachable,easy,267.4266357421875,166.9615082,reject,False
panda,4ec3c14f6cbb8b9917751c49de5c9f0d1907de503b56166892defaca1279f17b,id,easy,3.012643337249756,1.7867165999999999,hard,True
panda,432b4bb48b20d812335663313898675558978d57c061b4233c9f79ae0202cc2b,large_step,easy,351.1006774902344,273.9259024,reject,False
panda,433fd2a131006a1998b31b7745d07e659becc9fd00ee7cef497d0848036f2181,hard_valid,easy,3.7957119941711426,3.9284617999999996,hard,True
panda,f08f9ad4298c48d151dce9e58ab25a93fbc31a864bbe30f74b58949238eb8832,near_singular,easy,2.246501922607422,2.1274293999999996,easy,True
panda,cb6c85ea8ba30d303ddfe11a738ca8de19b6afaef68954da5b1a3f0f31b9beb9,near_limit,easy,1.8609435558319092,2.9472775999999996,easy,True
panda,7293e993b5eacbc04948927e0a50d162566ea8516db6fa8dee48a0d84dddc866,id,easy,2.4023313522338867,2.0289499999999996,hard,True
panda,326f897a41036098452162e57bea62fd965f85410236db8cec99ec1a19aa6f9c,unreachable,easy,372.17584228515625,261.842647,reject,False
panda,25752e2276cde83ffe4749b82bb64d2fea59ee88757440682dac5a1484e5fe7f,id,easy,2.067948579788208,1.7676746,easy,True
panda,c1218113dc39a5b897f5a4ea362c20badfa4ad898b16c79fd1571dfcc925ce0d,id,easy,3.3757920265197754,2.0732198,hard,True
panda,fda98eeeee735d0711be53992525b9fe68b4dffca0f82be7e7e41e70b86a90ea,id,easy,3.6314048767089844,2.2714052,hard,True
panda,0af48ec1404acfa8aa4788e106cc439d87e15a1d491800c8817c887f58dcbac1,id,easy,2.3146209716796875,2.0250568,easy,True
panda,fee67346c31e65fe8b05f28c307ed933930c5d84d320bf0235765840f572fc06,id,easy,2.209567070007324,1.9557196,easy,True
panda,989ee27758263eadf162464d80a7e03fd35756142cc9c4c3ef5c02550804a0cf,large_step,easy,338.4534912109375,167.6859208,reject,False
panda,c53c20c61b93a9aa99bc4d6a4eeeae30e827cb70f741f4a6fd63eb7ebea60f4e,unreachable,easy,310.2477722167969,182.67547259999998,reject,False
panda,cc7aeff54c98dd9d723301c27eaec1f52c062724eb22a22e9ab39110657c7420,hard_valid,easy,3.5548205375671387,4.0360884,hard,True
panda,c39be677a97ed2b739196f109891213290f2953224c564798568b5c5660d7725,id,easy,2.104428768157959,2.0438984000000002,easy,True
panda,43757da4b4e65d37a06ed966f73c9f26321a953fe7af40bce8c25aa369382f78,large_step,easy,353.35968017578125,214.4251396,reject,False
panda,8c96a337369b4d901823448ee6054eb72e3a4b685fc520db2ba7e310583d167e,hard_valid,easy,4.221729755401611,3.6101862000000002,hard,True
panda,7a21a215b2251d49f3b8a180523a1b0a664191cf4e43dd3fbe6fb0b69b46c660,near_limit,easy,2.154489517211914,1.7257422,easy,True
panda,6519f2f058f908414a354fe238589aae78b8a74f4f3f7ee8204ed7b5ccb4d46a,hard_valid,easy,2.3789901733398438,3.3738992,hard,True
panda,403ac28629e9a63136a7513c6a18113c9ed3db8bc1d5b6a8f713a0ea4a3f170b,id,easy,3.4593794345855713,2.1341604000000003,hard,True
panda,0f4563db6c2c5df8adac4edaf996c0d5e0c90c210cfe8751c3fe442850055725,hard_valid,easy,4.012083530426025,3.3745688,hard,True
panda,b36787e7fbcac1218b2769751ad0a29cc071b9840d10a0b3201592797a6bee6f,near_singular,easy,2.4692745208740234,1.8012587999999998,hard,True
panda,1afad0fea5bc7edbd94f033d93015125d19427e6cbd6999fab01af598c7b2a65,near_limit,easy,1.99933660030365,1.8048066,easy,True
panda,4c838b9c671dc1cbd9ff353c15df33c7b60176e96de0bb63afff17ae1da97174,id,easy,2.1545939445495605,1.7711828,easy,True
panda,fbf760928e657a6ea75fc98e7c40191004d0e45a61812efdc09aedc92317e2eb,unreachable,easy,343.22747802734375,293.3968614,reject,False
panda,123ca013154aa6cc25bd1ec7ea4c593f42e28e4aa2ead7f4ed5321e49c0b2c51,id,easy,2.3492987155914307,2.1915918,hard,True
