robot,cohort,group,method,uid,unique_qps,kernel_ns,return_ns,total_ns,all_quality_pass
panda,targeted,one_active,osqp_cached,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,7274714.2,7304636.666666667,7356824.666666667,False
panda,targeted,one_active,osqp_cached,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,364558.0,391441.6,436936.6,True
panda,targeted,one_active,qpoases,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,3,12295.6,22027.266666666666,67417.13333333333,True
panda,targeted,one_active,qpoases,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,5841.066666666667,16098.053333333333,60534.10666666667,True
panda,targeted,one_active,qpoases,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,6100.65,15313.2,60150.8,True
panda,targeted,one_active,qpoases,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,14,3465.457142857143,12125.442857142858,56161.0,True
panda,targeted,one_active,qpoases,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,37,2597.5027027027027,11706.172972972972,55562.718918918916,True
panda,targeted,one_active,qpoases,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,6336.4,15687.733333333334,60158.46666666667,True
panda,targeted,one_active,qpoases,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,5961.45,17241.6,62003.85,True
panda,targeted,one_active,qpoases,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,3,8608.6,20928.466666666667,65814.6,True
panda,targeted,one_active,qpoases,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,3,10713.266666666666,20566.666666666668,66296.26666666666,True
panda,targeted,one_active,qpoases,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,10,5499.26,15988.58,60695.44,True
panda,targeted,one_active,qpoases,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,2,11528.5,25739.4,70885.0,True
panda,targeted,one_active,qpoases,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,21,2386.3238095238094,11631.104761904762,55554.44761904762,True
panda,targeted,one_active,qpoases,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,38,2829.5,12583.452631578948,56613.31578947369,True
panda,targeted,one_active,qpoases,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,4,6878.7,15944.05,60556.1,True
panda,targeted,one_active,qpoases,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,9,5747.622222222222,14986.488888888889,59984.62222222222,True
panda,targeted,one_active,qpoases,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,23992.4,34491.8,82476.6,True
panda,targeted,one_active,qpoases,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,1,8862.2,17355.0,61988.0,True
panda,targeted,one_active,qpoases,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,11142.933333333332,20792.0,65617.66666666667,True
panda,targeted,one_active,qpoases,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,21412.2,32068.8,77369.4,True
panda,targeted,sequence_set_change,active_numpy,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,2,93106.2,93659.2,145515.1,True
panda,targeted,sequence_set_change,active_numpy,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,2,52937.2,53273.6,99372.4,True
panda,targeted,sequence_set_change,active_numpy,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,44650.706666666665,44898.50666666667,90997.96,True
panda,targeted,sequence_set_change,active_numpy,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,1,47288.0,47782.0,93691.8,True
panda,targeted,sequence_set_change,active_numpy,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,44775.8,45310.8,92127.0,True
panda,targeted,sequence_set_change,active_numpy,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,44947.2,45429.4,91464.0,True
panda,targeted,sequence_set_change,active_numpy,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,44995.2,45325.86666666667,91050.26666666666,True
panda,targeted,sequence_set_change,active_numpy,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,1,45195.4,45630.8,92152.2,True
panda,targeted,sequence_set_change,active_numpy,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,23,53731.608695652176,54008.252173913046,100163.07826086956,True
panda,targeted,sequence_set_change,active_numpy,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,54230.6,54570.0,100711.6,True
panda,targeted,sequence_set_change,active_numpy,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,45727.2,46123.7,92181.2,True
panda,targeted,sequence_set_change,active_numpy,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,21,69782.04761904762,70102.04761904762,116279.87619047619,True
panda,targeted,sequence_set_change,active_numpy,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,5,45797.88,46092.84,92187.0,True
panda,targeted,sequence_set_change,active_numpy,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,45873.3,46250.9,92705.4,True
panda,targeted,sequence_set_change,active_numpy,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,46,45843.13478260869,46100.64347826087,92121.57391304348,True
panda,targeted,sequence_set_change,active_numpy,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,46389.6,46753.0,92685.5,True
panda,targeted,sequence_set_change,active_numpy,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,51824.6,52225.1,98331.8,True
panda,targeted,sequence_set_change,active_numpy,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,15,73817.78666666667,74082.62666666666,120597.18666666666,True
panda,targeted,sequence_set_change,active_numpy,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,1,45522.0,46031.6,92843.0,True
panda,targeted,sequence_set_change,active_numpy,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,1,59040.2,59531.0,106330.6,True
panda,targeted,sequence_set_change,active_numpy,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,16,86500.3,86790.4,133267.425,True
panda,targeted,sequence_set_change,active_numpy,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,45985.2,46404.0,92936.8,True
panda,targeted,sequence_set_change,clip,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,2,17453.3,17930.8,62500.7,False
panda,targeted,sequence_set_change,clip,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,2,5312.8,5617.9,47607.5,False
panda,targeted,sequence_set_change,clip,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,5265.2,5476.946666666667,47016.46666666667,False
panda,targeted,sequence_set_change,clip,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,1,5480.4,5989.4,46905.2,False
panda,targeted,sequence_set_change,clip,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,5288.2,5760.2,46827.8,False
panda,targeted,sequence_set_change,clip,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,5504.2,6018.2,47325.2,False
panda,targeted,sequence_set_change,clip,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,5163.866666666667,5476.933333333333,47028.86666666667,False
panda,targeted,sequence_set_change,clip,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,1,5457.8,6062.2,47375.6,False
panda,targeted,sequence_set_change,clip,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,23,5262.008695652174,5513.878260869566,47077.86956521739,False
panda,targeted,sequence_set_change,clip,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,5371.9,5678.4,47002.8,False
panda,targeted,sequence_set_change,clip,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,5094.0,5494.4,47046.4,False
panda,targeted,sequence_set_change,clip,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,21,5399.895238095238,5708.504761904762,48101.77142857143,False
panda,targeted,sequence_set_change,clip,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,5,5178.24,5445.84,46731.0,False
panda,targeted,sequence_set_change,clip,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,5324.3,5641.4,47352.5,False
panda,targeted,sequence_set_change,clip,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,46,5293.791304347826,5511.804347826087,46961.16086956522,False
panda,targeted,sequence_set_change,clip,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,5248.3,5624.6,47239.8,False
panda,targeted,sequence_set_change,clip,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,5448.8,5783.7,47167.2,False
panda,targeted,sequence_set_change,clip,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,15,5905.466666666666,6141.693333333334,47801.44,False
panda,targeted,sequence_set_change,clip,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,1,5422.0,5978.8,47537.0,False
panda,targeted,sequence_set_change,clip,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,1,5252.0,5770.6,47682.4,False
panda,targeted,sequence_set_change,clip,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,16,5877.9375,6140.1875,47736.9125,False
panda,targeted,sequence_set_change,clip,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,5533.4,6007.8,47623.4,False
panda,targeted,sequence_set_change,osqp_cached,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,2,53751.1,90993.2,149887.7,True
panda,targeted,sequence_set_change,osqp_cached,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,2,78450.5,107960.6,156090.2,True
panda,targeted,sequence_set_change,osqp_cached,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,40408.12,62252.41333333333,107351.44,True
panda,targeted,sequence_set_change,osqp_cached,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,1,18221.0,42464.2,87449.4,True
panda,targeted,sequence_set_change,osqp_cached,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,29558.6,52996.0,98447.4,True
panda,targeted,sequence_set_change,osqp_cached,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,385247.4,409880.6,455704.0,True
panda,targeted,sequence_set_change,osqp_cached,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,34458.666666666664,57534.46666666667,102900.93333333333,True
panda,targeted,sequence_set_change,osqp_cached,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,1,61973.2,87092.2,132801.2,True
panda,targeted,sequence_set_change,osqp_cached,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,23,32204.426086956522,54054.99130434782,99134.44347826087,True
panda,targeted,sequence_set_change,osqp_cached,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,42010.6,66659.5,111991.2,True
panda,targeted,sequence_set_change,osqp_cached,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,39565.3,75140.2,127231.7,True
panda,targeted,sequence_set_change,osqp_cached,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,21,28260.67619047619,50533.76190476191,96210.93333333333,True
panda,targeted,sequence_set_change,osqp_cached,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,5,42900.88,65731.4,110728.64,True
panda,targeted,sequence_set_change,osqp_cached,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,23521.0,47662.2,92857.6,True
panda,targeted,sequence_set_change,osqp_cached,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,46,76768.76086956522,99052.65652173913,144381.02173913043,True
panda,targeted,sequence_set_change,osqp_cached,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,108723.6,133500.3,178306.2,True
panda,targeted,sequence_set_change,osqp_cached,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,72725.1,95782.5,140821.4,True
panda,targeted,sequence_set_change,osqp_cached,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,15,37739.973333333335,60243.86666666667,105868.28,True
panda,targeted,sequence_set_change,osqp_cached,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,1,33111.4,60642.0,106820.6,True
panda,targeted,sequence_set_change,osqp_cached,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,1,71491.2,97319.8,142684.0,True
panda,targeted,sequence_set_change,osqp_cached,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,16,32328.7625,56511.0375,103606.9125,True
panda,targeted,sequence_set_change,osqp_cached,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,364558.0,391441.6,436936.6,True
panda,targeted,sequence_set_change,qpoases,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,2,22240.4,36958.8,95240.5,True
panda,targeted,sequence_set_change,qpoases,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,2,17643.4,27447.9,72691.0,True
panda,targeted,sequence_set_change,qpoases,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,5841.066666666667,16098.053333333333,60534.10666666667,True
panda,targeted,sequence_set_change,qpoases,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,1,17134.0,27375.2,73342.8,True
panda,targeted,sequence_set_change,qpoases,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,19426.8,29297.8,74540.8,True
panda,targeted,sequence_set_change,qpoases,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,13344.0,30284.8,77021.2,True
panda,targeted,sequence_set_change,qpoases,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,6336.4,15687.733333333334,60158.46666666667,True
panda,targeted,sequence_set_change,qpoases,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,1,15585.8,25649.0,70998.2,True
panda,targeted,sequence_set_change,qpoases,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,23,4185.269565217392,13451.834782608696,58485.860869565215,True
panda,targeted,sequence_set_change,qpoases,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,15016.4,24785.5,71964.7,True
panda,targeted,sequence_set_change,qpoases,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,18842.9,32033.8,78500.2,True
panda,targeted,sequence_set_change,qpoases,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,21,3804.4,12862.904761904761,57110.8380952381,True
panda,targeted,sequence_set_change,qpoases,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,5,8492.04,17550.88,62103.12,True
panda,targeted,sequence_set_change,qpoases,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,13896.3,26862.3,72057.8,True
panda,targeted,sequence_set_change,qpoases,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,46,4741.682608695653,14002.291304347826,58193.29565217391,True
panda,targeted,sequence_set_change,qpoases,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,18067.5,28104.4,74098.7,True
panda,targeted,sequence_set_change,qpoases,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,14384.6,24622.8,71088.4,True
panda,targeted,sequence_set_change,qpoases,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,15,5599.746666666667,15467.28,59909.28,True
panda,targeted,sequence_set_change,qpoases,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,1,27675.8,38324.0,83925.4,True
panda,targeted,sequence_set_change,qpoases,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,1,21212.8,31379.8,77966.0,True
panda,targeted,sequence_set_change,qpoases,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,16,4546.3625,13175.8125,57588.325,True
panda,targeted,sequence_set_change,qpoases,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,21412.2,32068.8,77369.4,True
panda,targeted,unconstrained,active_numpy,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,1,46711.8,46938.2,92778.0,True
panda,targeted,unconstrained,active_numpy,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,1,50937.4,51182.6,97187.2,True
panda,targeted,unconstrained,active_numpy,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,1,46242.6,46433.2,92274.6,True
panda,targeted,unconstrained,active_numpy,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,1,46437.6,46631.4,92431.0,True
panda,targeted,unconstrained,clip,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,1,4990.6,5212.6,46616.4,True
panda,targeted,unconstrained,clip,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,1,5077.0,5300.4,46774.4,True
panda,targeted,unconstrained,clip,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,1,5117.8,5245.6,46749.2,True
panda,targeted,unconstrained,clip,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,1,5084.6,5246.4,46720.6,True
panda,targeted,unconstrained,osqp_cached,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,1,25947.8,72600.8,130675.0,True
panda,targeted,unconstrained,osqp_cached,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,1,21192.0,42650.2,87300.4,True
panda,targeted,unconstrained,osqp_cached,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,1,18782.4,40285.8,84886.0,True
panda,targeted,unconstrained,osqp_cached,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,1,21182.2,42688.4,86935.6,True
panda,targeted,unconstrained,qpoases,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,1,4808.0,13767.6,58652.0,True
panda,targeted,unconstrained,qpoases,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,1,4898.8,13533.6,57522.8,True
panda,targeted,unconstrained,qpoases,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,1,5340.2,21076.4,65729.2,True
panda,targeted,unconstrained,qpoases,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,1,4835.6,13605.4,57680.2,True
ur5e,natural,all,active_numpy,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,24539.9536,24740.1648,69006.6848,True
ur5e,natural,all,active_numpy,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,25225.1776,25415.8128,69582.2672,True
ur5e,natural,all,active_numpy,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,24167.3088,24364.408,68369.5952,True
ur5e,natural,all,active_numpy,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,24202.1056,24397.2992,68435.2496,True
ur5e,natural,all,active_numpy,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,24131.4176,24328.5328,68357.824,True
ur5e,natural,all,active_numpy,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,24175.5424,24370.2048,68401.008,True
ur5e,natural,all,active_numpy,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,125,24960.3152,25160.3456,69461.6,True
ur5e,natural,all,active_numpy,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,24071.5728,24268.7008,68331.5632,True
ur5e,natural,all,clip,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,5909.144,6078.2144,47692.3536,True
ur5e,natural,all,clip,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,5297.4128,5461.8656,46902.7264,True
ur5e,natural,all,clip,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,5295.0784,5458.6592,46896.9536,True
ur5e,natural,all,clip,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,5312.5056,5473.5232,46792.6192,True
ur5e,natural,all,clip,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,5591.8048,5752.8752,47081.824,True
ur5e,natural,all,clip,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,5275.2768,5434.5152,46778.4992,True
ur5e,natural,all,clip,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,125,5207.3536,5364.1664,46634.3968,False
ur5e,natural,all,clip,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,5228.4784,5387.3584,46803.808,True
ur5e,natural,all,osqp_cached,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,14155.5536,35210.7136,79894.3168,True
ur5e,natural,all,osqp_cached,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,13954.4368,34660.8928,79139.6448,True
ur5e,natural,all,osqp_cached,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,13859.7456,34534.9696,78920.8064,True
ur5e,natural,all,osqp_cached,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,13789.6,34357.944,78615.0144,True
ur5e,natural,all,osqp_cached,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,13890.4208,34469.6768,78778.7584,True
ur5e,natural,all,osqp_cached,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,13960.8112,34698.3008,79073.2032,True
ur5e,natural,all,osqp_cached,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,125,14419.0,35137.6016,79562.2672,True
ur5e,natural,all,osqp_cached,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,13966.6656,34604.5824,78923.936,True
ur5e,natural,all,qpoases,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,2269.5488,12178.1792,56087.152,True
ur5e,natural,all,qpoases,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,2131.7744,11237.912,54944.0976,True
ur5e,natural,all,qpoases,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,2095.496,11852.9872,55595.328,True
ur5e,natural,all,qpoases,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,2110.8352,11653.1248,55393.272,True
ur5e,natural,all,qpoases,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,2105.1328,11178.5472,54795.112,True
ur5e,natural,all,qpoases,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,2158.5984,11847.8496,55829.2496,True
ur5e,natural,all,qpoases,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,125,2304.8496,11640.7168,55356.928,True
ur5e,natural,all,qpoases,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,125,2166.9248,11277.808,54855.2352,True
ur5e,natural,internal_set_change,active_numpy,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,5,41756.24,41966.04,88049.72,True
ur5e,natural,internal_set_change,clip,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,5,5015.84,5169.0,46529.04,False
ur5e,natural,internal_set_change,osqp_cached,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,5,22991.96,44408.4,89496.08,True
ur5e,natural,internal_set_change,qpoases,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,5,5225.8,15313.44,59754.4,True
ur5e,natural,one_active,active_numpy,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,3,41388.933333333334,41595.333333333336,87430.93333333333,True
ur5e,natural,one_active,clip,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,3,5007.933333333333,5158.2,46595.666666666664,False
ur5e,natural,one_active,osqp_cached,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,3,28402.333333333332,49812.0,95153.86666666667,True
ur5e,natural,one_active,qpoases,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,3,5234.6,16220.6,60564.0,True
ur5e,natural,unconstrained,active_numpy,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,125,24539.9536,24740.1648,69006.6848,True
ur5e,natural,unconstrained,active_numpy,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,125,25225.1776,25415.8128,69582.2672,True
ur5e,natural,unconstrained,active_numpy,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,125,24167.3088,24364.408,68369.5952,True
ur5e,natural,unconstrained,active_numpy,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,125,24202.1056,24397.2992,68435.2496,True
ur5e,natural,unconstrained,active_numpy,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,125,24131.4176,24328.5328,68357.824,True
ur5e,natural,unconstrained,active_numpy,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,125,24175.5424,24370.2048,68401.008,True
