robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
ur5e,cr_ik_elastic_mu0,Same-core no-reserve-cost (mu=0),high_curvature,10,3,"[10,10,9]",9.666666666666666,0.9666666666666666,"[8,9,9]",0.8666666666666666,0.9908888888888889,0.9902222222222221,0.813034,3.043478,3.7331552500000056,2374.1029486666666,237.41029486666667,237.69141,426.6434903666666,0.996,0.004,0.0005379758842617216,0.0009355835090530598,0.0009120725368380295,0.007181751954850325,0.9999999999999976,13.101734636507176,0.2620346927301435,147.53333333333333,0
ur5e,cr_ik_elastic_mu0,Same-core no-reserve-cost (mu=0),joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,9,10]",0.9666666666666666,1.0,0.9997777777777778,0.58303,2.9653456,3.105200300000001,1497.4073006666665,149.74073006666666,146.43986266666667,209.48191003333332,0.9775555555555555,0.02244444444444444,0.0001904124978085334,0.0009551031442616757,0.0005867346357759092,0.007189434195009011,0.9999999999999998,11.202038831060667,0.2240407766212133,150.0,0
ur5e,cr_ik_elastic_mu0,Same-core no-reserve-cost (mu=0),near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.983111111111111,0.983111111111111,0.542787,2.9037032000000003,6.03500265,1216.2487620000002,121.62487620000002,105.08423516666666,202.54457824999986,0.988,0.012,0.0005220762336800533,0.0009164623089547403,0.002260024729129941,0.00698161391746165,0.9999999999999998,11.083540032977803,0.22167080065955608,147.46666666666667,0
ur5e,cr_ik_elastic_mu0,Same-core no-reserve-cost (mu=0),smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,9]",0.9666666666666666,1.0,0.9997777777777778,0.543312,2.91660835,3.0447935300000006,1221.2624593333333,122.12624593333332,106.08623333333334,196.96006999999986,0.990222222222222,0.009777777777777778,0.00019140779677968001,0.0009760747998177443,0.00024992504430855554,0.007617842365526841,0.9999999999999996,10.979707483627545,0.21959414967255084,150.0,0
ur5e,cr_ik_elastic_mu025,Elastic CR-IK (mu=0.25),high_curvature,10,3,"[9,10,10]",9.666666666666666,0.9666666666666666,"[9,10,9]",0.9333333333333333,0.9908888888888889,0.9906666666666666,1.281694,1.437811,2.822170800000001,1693.7788886666667,169.37788886666667,176.37278199999997,214.50682811666664,0.4348888888888889,0.5651111111111112,0.0007008410759736081,0.0009999653245098654,0.004381042015703538,0.008726642526388844,0.9999999999999976,12.152003237496071,0.2430400647499214,147.53333333333333,0
ur5e,cr_ik_elastic_mu025,Elastic CR-IK (mu=0.25),joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.587251,1.4351923500000001,2.60640954,1238.6413956666668,123.86413956666668,123.67965933333333,148.74428771666666,0.7462222222222222,0.22466666666666668,0.000508969803108535,0.0009999689559250953,0.0034933999039698607,0.008726547479424352,0.9999999999999993,10.385805573455583,0.2077161114691117,150.0,0
ur5e,cr_ik_elastic_mu025,Elastic CR-IK (mu=0.25),near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.5445335,1.3581509,2.61035467,1065.63703,106.563703,107.09007933333334,128.36329505,0.8551111111111109,0.14466666666666667,0.0005514186322917559,0.0009999893502752716,0.0029840060781574375,0.008465438706992349,0.9999999999999906,10.377013212072294,0.20754026424144587,150.0,0
ur5e,cr_ik_elastic_mu025,Elastic CR-IK (mu=0.25),smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.5414925,1.4102903000000002,2.636492630000002,1092.7530663333332,109.27530663333332,110.162695,132.81429024999997,0.8151111111111111,0.18466666666666667,0.0005078930363411158,0.0009999893276882864,0.0035820402072777933,0.007515573555096185,0.9999999999999998,10.212762920752992,0.2042552584150599,150.0,0
ur5e,cr_ik_elastic_mu1,Elastic CR-IK (mu=1),high_curvature,10,3,"[10,9,10]",9.666666666666666,0.9666666666666666,"[10,9,10]",0.9666666666666666,0.9908888888888889,0.9908888888888889,1.2937095,1.5219612000000002,2.8665259300000145,1739.6330943333335,173.96330943333334,177.87762183333334,223.9405920833333,0.39711111111111114,0.6028888888888891,0.000795553637217796,0.0009999873870820551,0.005826581293299131,0.0087266146583202,0.9999999999999976,12.570746208638829,0.25141492417277655,147.53333333333333,0
ur5e,cr_ik_elastic_mu1,Elastic CR-IK (mu=1),joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[9,10,9]",0.9333333333333333,1.0,0.9995555555555555,0.5819365,1.47902035,2.647574170000001,1273.2347913333333,127.32347913333334,122.27798483333333,170.3010127833333,0.7506666666666665,0.20244444444444445,0.000571116613824066,0.0009999677993291311,0.004389065527846666,0.008726559254233542,0.9999999999999998,12.02428838678724,0.24048576773574482,150.0,0
ur5e,cr_ik_elastic_mu1,Elastic CR-IK (mu=1),near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.5428815,1.3748591500000005,2.6038570900000013,1070.5219593333334,107.05219593333334,107.41460166666667,124.6356048,0.8477777777777776,0.15200000000000002,0.0005557860294863944,0.0009997485247314635,0.0031961753974486845,0.00872662528558243,0.9999999999999906,10.951783832556039,0.21903567665112075,150.0,0
ur5e,cr_ik_elastic_mu1,Elastic CR-IK (mu=1),smooth,10,3,"[10,10,10]",10.0,1.0,"[9,10,10]",0.9666666666666666,1.0,0.9997777777777778,0.5436995,1.42564985,2.68548555,1085.647295,108.5647295,110.71369433333334,130.52681761666665,0.8535555555555555,0.14599999999999996,0.0005102621792604431,0.0009999517821908316,0.004364502994483655,0.008726630476711034,0.9999999999999993,11.056313442902416,0.22112626885804829,150.0,0
ur5e,cr_ik_elastic_mu4,Elastic CR-IK (mu=4),high_curvature,10,3,"[9,9,10]",9.333333333333334,0.9333333333333333,"[9,9,10]",0.9333333333333333,0.9815555555555555,0.9815555555555555,1.288633,1.53320455,6.028415150000001,1770.0480393333332,177.00480393333333,181.3586436666667,245.53606766666658,0.4624444444444443,0.5375555555555557,0.0007803743980704094,0.000999990150979448,0.00526731110021195,0.008726594135563098,0.9999999999999976,12.087841659706827,0.24175683319413657,145.06666666666666,0
ur5e,cr_ik_elastic_mu4,Elastic CR-IK (mu=4),joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.5819225,1.4908686,2.665679910000003,1318.7448813333333,131.87448813333333,129.70153933333333,164.1839440833333,0.6755555555555556,0.28800000000000003,0.0005680274993474436,0.0009999899969786066,0.005368411696270578,0.00872664504155233,0.9999999999999998,10.493142184917023,0.2098628436983405,150.0,0
ur5e,cr_ik_elastic_mu4,Elastic CR-IK (mu=4),near_singular,10,3,"[10,9,9]",9.333333333333334,0.9333333333333333,"[10,9,9]",0.9333333333333333,0.9886666666666667,0.9886666666666667,0.543644,1.41274315,6.0077619,1169.4315316666666,116.94315316666666,107.804704,167.8429500166666,0.8322222222222221,0.1677777777777778,0.0005733228247058541,0.0009999899918074738,0.003693476762512834,0.008726612278294299,0.9980640289499472,11.056614665586032,0.22113229331172057,148.3,0
