problem_id,robot,stratum,kappa,method,repeat,reason,theta,dual_updates,active_updates,upper,lower,gap,pzero,model_fraction,bounds_valid,raw_gap,objective,feasible_box_violation,normal_residual,dual_lower,box_minorant_lower,task_squared,outer_ns,kernel_ns,conversion_ns,verifier_calls,command_accepted,common_gap,tight_quality_pass,common_normalized_gap,model_fraction_vs_reference,objective_difference_vs_clarabel,raw_box_violation,roundoff_projection,raw_epigraph_violation,native_theta_weights,iterations,status,native_primal_objective,native_dual_objective,native_primal_residual,native_dual_residual,setup_update_ns,solve_ns,native_seconds,updated,total_ns,box_qp_updates,primal_upper,converged,task_feasible_early,deadline
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_command,1,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",348064,212206,4850,2,False,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_command,1,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",935401,798512,4935,5,False,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,clarabel_command,0,,0.578418193411028,,,,,,,,,,0.7136176273249004,0.0,3.4576600403828817,-597.0570301157028,0.7136173128856099,"[0.70022377674459,0.7002237767447945]",257630,139101,4755,1,False,1.23132171125917e-10,True,1.23132171125917e-10,,0.0,0.0,0.0,0.0,"[0.5784181934239423,0.42158180659838473]",10,Solved,0.7136176273574105,0.7136176267334381,2.041020888302556e-12,3.5198135986936813e-12,23319,52663,0.000474447,True,137037,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_tight,0,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",460697,416617,4838,0,,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_progress,0,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",148007,108534,4550,0,,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_command,0,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",368998,226391,4782,2,False,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_command,0,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",948364,809623,4656,5,False,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,clarabel_epigraph,0,,0.578418193411028,,,,,,,,,,0.7136176273249004,0.0,3.4576600403828817,-597.0570301157028,0.7136173128856099,"[0.70022377674459,0.7002237767447945]",137174,131228,4442,0,,1.23132171125917e-10,True,1.23132171125917e-10,,0.0,0.0,0.0,0.0,"[0.5784181934239423,0.42158180659838473]",10,Solved,0.7136176273574105,0.7136176267334381,2.041020888302556e-12,3.5198135986936813e-12,20998,49651,0.000473484,True,129476,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,cached_command,0,tight_gap,0.5784185914816795,4,12,0.713617631085,0.7136176272017682,3.8832317361681135e-09,185.70826593733605,0.999999999979009,True,3.8832317361681135e-09,0.713617631085,0.0,4.112563410810646e-14,0.7136176272017682,0.7136176272017682,"[0.7002237658200468,0.7002237725335788]",1001323,856662,4352,5,False,3.8832317361681135e-09,True,3.8832317361681135e-09,0.9999999999796747,3.7600995650421964e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,cached_tight,0,tight_gap,0.5784185914816795,4,12,0.713617631085,0.7136176272017682,3.8832317361681135e-09,185.70826593733605,0.999999999979009,True,3.8832317361681135e-09,0.713617631085,0.0,4.112563410810646e-14,0.7136176272017682,0.7136176272017682,"[0.7002237658200468,0.7002237725335788]",449879,406248,4824,0,,3.8832317361681135e-09,True,3.8832317361681135e-09,0.9999999999796747,3.7600995650421964e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,cached_tight,3,tight_gap,0.5784185914816795,4,12,0.713617631085,0.7136176272017682,3.8832317361681135e-09,185.70826593733605,0.999999999979009,True,3.8832317361681135e-09,0.713617631085,0.0,4.112563410810646e-14,0.7136176272017682,0.7136176272017682,"[0.7002237658200468,0.7002237725335788]",444396,401388,4814,0,,3.8832317361681135e-09,True,3.8832317361681135e-09,0.9999999999796747,3.7600995650421964e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_command,3,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",363001,220778,4357,2,False,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,clarabel_epigraph,3,,0.578418193411028,,,,,,,,,,0.7136176273249004,0.0,3.4576600403828817,-597.0570301157028,0.7136173128856099,"[0.70022377674459,0.7002237767447945]",140108,133879,4518,0,,1.23132171125917e-10,True,1.23132171125917e-10,,0.0,0.0,0.0,0.0,"[0.5784181934239423,0.42158180659838473]",10,Solved,0.7136176273574105,0.7136176267334381,2.041020888302556e-12,3.5198135986936813e-12,22837,53020,0.000475362,True,131844,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,cached_command,3,tight_gap,0.5784185914816795,4,12,0.713617631085,0.7136176272017682,3.8832317361681135e-09,185.70826593733605,0.999999999979009,True,3.8832317361681135e-09,0.713617631085,0.0,4.112563410810646e-14,0.7136176272017682,0.7136176272017682,"[0.7002237658200468,0.7002237725335788]",970681,827733,4268,5,False,3.8832317361681135e-09,True,3.8832317361681135e-09,0.9999999999796747,3.7600995650421964e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_tight,3,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",461572,416351,4685,0,,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,clarabel_command,3,,0.578418193411028,,,,,,,,,,0.7136176273249004,0.0,3.4576600403828817,-597.0570301157028,0.7136173128856099,"[0.70022377674459,0.7002237767447945]",249567,135812,4377,1,False,1.23132171125917e-10,True,1.23132171125917e-10,,0.0,0.0,0.0,0.0,"[0.5784181934239423,0.42158180659838473]",10,Solved,0.7136176273574105,0.7136176267334381,2.041020888302556e-12,3.5198135986936813e-12,21331,51372,0.000474671,True,134001,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_command,3,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",971008,826917,4577,5,False,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_progress,3,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",152106,111815,4770,0,,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,cached_tight,4,tight_gap,0.5784185914816795,4,12,0.713617631085,0.7136176272017682,3.8832317361681135e-09,185.70826593733605,0.999999999979009,True,3.8832317361681135e-09,0.713617631085,0.0,4.112563410810646e-14,0.7136176272017682,0.7136176272017682,"[0.7002237658200468,0.7002237725335788]",465910,421625,4644,0,,3.8832317361681135e-09,True,3.8832317361681135e-09,0.9999999999796747,3.7600995650421964e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,cached_command,4,tight_gap,0.5784185914816795,4,12,0.713617631085,0.7136176272017682,3.8832317361681135e-09,185.70826593733605,0.999999999979009,True,3.8832317361681135e-09,0.713617631085,0.0,4.112563410810646e-14,0.7136176272017682,0.7136176272017682,"[0.7002237658200468,0.7002237725335788]",942883,800246,4872,5,False,3.8832317361681135e-09,True,3.8832317361681135e-09,0.9999999999796747,3.7600995650421964e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,clarabel_epigraph,4,,0.578418193411028,,,,,,,,,,0.7136176273249004,0.0,3.4576600403828817,-597.0570301157028,0.7136173128856099,"[0.70022377674459,0.7002237767447945]",153487,146804,4776,0,,1.23132171125917e-10,True,1.23132171125917e-10,,0.0,0.0,0.0,0.0,"[0.5784181934239423,0.42158180659838473]",10,Solved,0.7136176273574105,0.7136176267334381,2.041020888302556e-12,3.5198135986936813e-12,25409,60500,0.000482856,True,144636,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_progress,4,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",157302,115968,4354,0,,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,clarabel_command,4,,0.578418193411028,,,,,,,,,,0.7136176273249004,0.0,3.4576600403828817,-597.0570301157028,0.7136173128856099,"[0.70022377674459,0.7002237767447945]",246665,129705,4351,1,False,1.23132171125917e-10,True,1.23132171125917e-10,,0.0,0.0,0.0,0.0,"[0.5784181934239423,0.42158180659838473]",10,Solved,0.7136176273574105,0.7136176267334381,2.041020888302556e-12,3.5198135986936813e-12,22425,51300,0.000474316,True,127883,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_command,4,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",939072,800211,4614,5,False,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,old_tight,4,,0.578418591481679,4,,,,7.3697260516425445e-09,,,,7.3697260516425445e-09,0.7136176310850023,0.0,0.06625497221233445,0.494131560058907,0.7136176272017676,"[0.700223765820044,0.7002237725335811]",447371,403984,4522,0,,3.883234067636465e-09,True,3.883234067636465e-09,,3.760101896510548e-09,,,,,,gap_converged,,,,,,,,,,12,0.7136176310850023,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k0,panda,historical_failure_inputs,0,relative_command,4,relative_progress,0.5,1,3,0.90599530376837,0.6968109736244525,0.20918433014391746,185.70826593733605,0.9988693438998956,True,0.20918433014391746,0.90599530376837,0.0,0.06406135920872202,0.4916180864410068,0.6968109736244525,"[0.8926526447831278,0.4742839844952928]",357240,217331,4612,2,False,0.19237767656660176,False,0.19237767656660176,0.9989600905853174,0.1923776764434696,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,relative_progress,0,relative_progress,0.5,1,3,1.015689658335504,0.806428745687351,0.20926091264815294,185.81815009313607,0.9988689315945817,True,0.20926091264815294,1.015689658335504,0.0,7.944109290391274e-15,0.806428745687351,0.806428745687351,"[0.8927294767852448,0.4742076514889391]",162978,119605,5562,0,,0.1924415456352282,False,0.18946884420443774,0.9989597467635537,0.19244154551108417,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,cached_command,0,tight_gap,0.5784484664568431,4,12,0.823248116596087,0.8232481127002744,3.895812561438561e-09,185.81815009313607,0.999999999978941,True,3.895812561438561e-09,0.823248116596087,0.0,2.864289338439558e-14,0.8232481127002744,0.8232481127002744,"[0.7002240446045636,0.700224051339498]",969958,827705,4569,5,False,3.895811229170931e-09,True,3.895811229170931e-09,0.999999999979612,3.771667200780371e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,old_command,0,,0.5784484652837657,5,,,,2.6645352591003757e-15,,,,2.6645352591003757e-15,0.8232481127002784,0.0,3.222019477394343e-14,0.8232481127002758,0.8232481127002758,"[0.7002240474447763,0.7002240474447701]",1159138,1015172,4437,6,False,2.6645352591003757e-15,True,2.6645352591003757e-15,,-1.2414136385530128e-10,,,,,,gap_converged,,,,,,,,,,15,0.8232481127002784,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,relative_command,0,relative_progress,0.5,1,3,1.015689658335504,0.806428745687351,0.20926091264815294,185.81815009313607,0.9988689315945817,True,0.20926091264815294,1.015689658335504,0.0,7.944109290391274e-15,0.806428745687351,0.806428745687351,"[0.8927294767852448,0.4742076514889391]",367380,224205,4807,2,False,0.1924415456352282,False,0.18946884420443774,0.9989597467635537,0.19244154551108417,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,clarabel_epigraph,0,,0.57844807120614,,,,,,,,,,0.8232481128244198,0.0,3.45929552520824,-597.5130284234662,0.8232478562566018,"[0.7002240572533598,0.7002240572460879]",134522,128475,4476,0,,1.2414402839056038e-10,True,1.2414402839056038e-10,,0.0,0.0,0.0,0.0,"[0.5784480712185112,0.42155192880287573]",10,Solved,0.8232481128552076,0.8232481122504709,8.257643199872083e-13,3.3707317164928573e-12,20545,50347,0.000475456,True,126741,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,clarabel_command,0,,0.57844807120614,,,,,,,,,,0.8232481128244198,0.0,3.45929552520824,-597.5130284234662,0.8232478562566018,"[0.7002240572533598,0.7002240572460879]",259732,141368,5184,1,False,1.2414402839056038e-10,True,1.2414402839056038e-10,,0.0,0.0,0.0,0.0,"[0.5784480712185112,0.42155192880287573]",10,Solved,0.8232481128552076,0.8232481122504709,8.257643199872083e-13,3.3707317164928573e-12,23438,55680,0.000480663,True,139339,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,old_tight,0,,0.5784484652837657,5,,,,2.6645352591003757e-15,,,,2.6645352591003757e-15,0.8232481127002784,0.0,3.222019477394343e-14,0.8232481127002758,0.8232481127002758,"[0.7002240474447763,0.7002240474447701]",549250,503791,4913,0,,2.6645352591003757e-15,True,2.6645352591003757e-15,,-1.2414136385530128e-10,,,,,,gap_converged,,,,,,,,,,15,0.8232481127002784,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,cached_tight,0,tight_gap,0.5784484664568431,4,12,0.823248116596087,0.8232481127002744,3.895812561438561e-09,185.81815009313607,0.999999999978941,True,3.895812561438561e-09,0.823248116596087,0.0,2.864289338439558e-14,0.8232481127002744,0.8232481127002744,"[0.7002240446045636,0.700224051339498]",450163,406191,4654,0,,3.895811229170931e-09,True,3.895811229170931e-09,0.999999999979612,3.771667200780371e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,old_command,2,,0.5784484652837657,5,,,,2.6645352591003757e-15,,,,2.6645352591003757e-15,0.8232481127002784,0.0,3.222019477394343e-14,0.8232481127002758,0.8232481127002758,"[0.7002240474447763,0.7002240474447701]",1156467,1011869,4352,6,False,2.6645352591003757e-15,True,2.6645352591003757e-15,,-1.2414136385530128e-10,,,,,,gap_converged,,,,,,,,,,15,0.8232481127002784,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,clarabel_epigraph,2,,0.57844807120614,,,,,,,,,,0.8232481128244198,0.0,3.45929552520824,-597.5130284234662,0.8232478562566018,"[0.7002240572533598,0.7002240572460879]",158706,151937,4910,0,,1.2414402839056038e-10,True,1.2414402839056038e-10,,0.0,0.0,0.0,0.0,"[0.5784480712185112,0.42155192880287573]",10,Solved,0.8232481128552076,0.8232481122504709,8.257643199872083e-13,3.3707317164928573e-12,29096,61372,0.000483934,True,149717,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,old_tight,2,,0.5784484652837657,5,,,,2.6645352591003757e-15,,,,2.6645352591003757e-15,0.8232481127002784,0.0,3.222019477394343e-14,0.8232481127002758,0.8232481127002758,"[0.7002240474447763,0.7002240474447701]",522378,479942,4806,0,,2.6645352591003757e-15,True,2.6645352591003757e-15,,-1.2414136385530128e-10,,,,,,gap_converged,,,,,,,,,,15,0.8232481127002784,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,cached_command,2,tight_gap,0.5784484664568431,4,12,0.823248116596087,0.8232481127002744,3.895812561438561e-09,185.81815009313607,0.999999999978941,True,3.895812561438561e-09,0.823248116596087,0.0,2.864289338439558e-14,0.8232481127002744,0.8232481127002744,"[0.7002240446045636,0.700224051339498]",950488,810241,4827,5,False,3.895811229170931e-09,True,3.895811229170931e-09,0.999999999979612,3.771667200780371e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,relative_command,2,relative_progress,0.5,1,3,1.015689658335504,0.806428745687351,0.20926091264815294,185.81815009313607,0.9988689315945817,True,0.20926091264815294,1.015689658335504,0.0,7.944109290391274e-15,0.806428745687351,0.806428745687351,"[0.8927294767852448,0.4742076514889391]",352664,212639,4759,2,False,0.1924415456352282,False,0.18946884420443774,0.9989597467635537,0.19244154551108417,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,cached_tight,2,tight_gap,0.5784484664568431,4,12,0.823248116596087,0.8232481127002744,3.895812561438561e-09,185.81815009313607,0.999999999978941,True,3.895812561438561e-09,0.823248116596087,0.0,2.864289338439558e-14,0.8232481127002744,0.8232481127002744,"[0.7002240446045636,0.700224051339498]",431779,389482,4654,0,,3.895811229170931e-09,True,3.895811229170931e-09,0.999999999979612,3.771667200780371e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,clarabel_command,2,,0.57844807120614,,,,,,,,,,0.8232481128244198,0.0,3.45929552520824,-597.5130284234662,0.8232478562566018,"[0.7002240572533598,0.7002240572460879]",259599,143290,4697,1,False,1.2414402839056038e-10,True,1.2414402839056038e-10,,0.0,0.0,0.0,0.0,"[0.5784480712185112,0.42155192880287573]",10,Solved,0.8232481128552076,0.8232481122504709,8.257643199872083e-13,3.3707317164928573e-12,23952,57279,0.000482284,True,141171,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,relative_progress,2,relative_progress,0.5,1,3,1.015689658335504,0.806428745687351,0.20926091264815294,185.81815009313607,0.9988689315945817,True,0.20926091264815294,1.015689658335504,0.0,7.944109290391274e-15,0.806428745687351,0.806428745687351,"[0.8927294767852448,0.4742076514889391]",151547,111087,4672,0,,0.1924415456352282,False,0.18946884420443774,0.9989597467635537,0.19244154551108417,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,old_tight,4,,0.5784484652837657,5,,,,2.6645352591003757e-15,,,,2.6645352591003757e-15,0.8232481127002784,0.0,3.222019477394343e-14,0.8232481127002758,0.8232481127002758,"[0.7002240474447763,0.7002240474447701]",531103,487969,4548,0,,2.6645352591003757e-15,True,2.6645352591003757e-15,,-1.2414136385530128e-10,,,,,,gap_converged,,,,,,,,,,15,0.8232481127002784,True,False,False
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,clarabel_command,4,,0.57844807120614,,,,,,,,,,0.8232481128244198,0.0,3.45929552520824,-597.5130284234662,0.8232478562566018,"[0.7002240572533598,0.7002240572460879]",256473,148166,4662,1,False,1.2414402839056038e-10,True,1.2414402839056038e-10,,0.0,0.0,0.0,0.0,"[0.5784480712185112,0.42155192880287573]",10,Solved,0.8232481128552076,0.8232481122504709,8.257643199872083e-13,3.3707317164928573e-12,25159,59310,0.000482783,True,146046,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,cached_command,4,tight_gap,0.5784484664568431,4,12,0.823248116596087,0.8232481127002744,3.895812561438561e-09,185.81815009313607,0.999999999978941,True,3.895812561438561e-09,0.823248116596087,0.0,2.864289338439558e-14,0.8232481127002744,0.8232481127002744,"[0.7002240446045636,0.700224051339498]",951676,811862,4581,5,False,3.895811229170931e-09,True,3.895811229170931e-09,0.999999999979612,3.771667200780371e-09,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,relative_progress,4,relative_progress,0.5,1,3,1.015689658335504,0.806428745687351,0.20926091264815294,185.81815009313607,0.9988689315945817,True,0.20926091264815294,1.015689658335504,0.0,7.944109290391274e-15,0.806428745687351,0.806428745687351,"[0.8927294767852448,0.4742076514889391]",169819,126516,4821,0,,0.1924415456352282,False,0.18946884420443774,0.9989597467635537,0.19244154551108417,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,relative_command,4,relative_progress,0.5,1,3,1.015689658335504,0.806428745687351,0.20926091264815294,185.81815009313607,0.9988689315945817,True,0.20926091264815294,1.015689658335504,0.0,7.944109290391274e-15,0.806428745687351,0.806428745687351,"[0.8927294767852448,0.4742076514889391]",356992,219127,4622,2,False,0.1924415456352282,False,0.18946884420443774,0.9989597467635537,0.19244154551108417,,,,,,,,,,,,,,,,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,clarabel_epigraph,4,,0.57844807120614,,,,,,,,,,0.8232481128244198,0.0,3.45929552520824,-597.5130284234662,0.8232478562566018,"[0.7002240572533598,0.7002240572460879]",150004,143620,4624,0,,1.2414402839056038e-10,True,1.2414402839056038e-10,,0.0,0.0,0.0,0.0,"[0.5784480712185112,0.42155192880287573]",10,Solved,0.8232481128552076,0.8232481122504709,8.257643199872083e-13,3.3707317164928573e-12,25030,58172,0.000482399,True,141478,,,,,
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd_k1,panda,historical_failure_inputs,1,cached_tight,4,tight_gap,0.5784484664568431,4,12,0.823248116596087,0.8232481127002744,3.895812561438561e-09,185.81815009313607,0.999999999978941,True,3.895812561438561e-09,0.823248116596087,0.0,2.864289338439558e-14,0.8232481127002744,0.8232481127002744,"[0.7002240446045636,0.700224051339498]",444715,401000,4655,0,,3.895811229170931e-09,True,3.895811229170931e-09,0.999999999979612,3.771667200780371e-09,,,,,,,,,,,,,,,,,,,,
