robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,edge_fraction,counts,all_frames,all_frame_cumulative_ns,mean_iterations,mean_evaluations,mean_dual_updates,mean_box_qp_updates,mean_verification_calls,mean_backtracking_evaluations
panda,balance_cached_k1,balance_cached_k1,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.244472,0.2602488499999999,0.4011749100000015,746.7328026666667,37.33664013333333,37.17509183333333,38.153288233333335,0.0005169131975117208,0.0009919738505021623,0.0005624711956015384,0.0017124643102722535,0.9999999999990011,6.883269939696401,0.13766539879392806,150.0,0,0.002,"{""accepted"":9000,""edge"":18,""task_first"":9000,""late"":0,""status:native_task_candidate"":9000,""tight_gap"":36}",9000,2240198408,1.004,2.0073333333333334,1.0073333333333334,1.0083333333333333,1.0,0.004
panda,balance_cached_k1,balance_cached_k1,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.244349,0.25980515,0.34213218000000006,742.5967946666666,37.12983973333333,37.139793499999996,37.38741243333333,0.00011683631775209299,0.000975444143225678,0.0002112193427660423,0.004865781145679755,0.8284073020352245,1.1746923677317012,0.02349384735463402,150.0,0,0.001,"{""accepted"":9000,""edge"":9,""task_first"":8979,""late"":0,""status:native_task_candidate"":9000}",9000,2227790384,1.0,1.9976666666666667,0.9976666666666667,0.9996666666666667,1.0,0.0
panda,balance_cached_k1,balance_cached_k1,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9816666666666667,0.9816666666666667,0.2440445,0.26878834999999995,11.122067240000003,1346.1821283333334,67.30910641666667,35.8430115,68.08196110000046,0.0006034042032310657,0.000996166648263766,0.0017142532142470075,0.008663787674616157,0.9999999999990037,5.18463386587584,0.10369267731751679,147.25,0,0.01595925297113752,"{""accepted"":8835,""edge"":141,""late"":0,""status:native_task_candidate"":8835,""task_first"":7980,""tight_gap"":4122,""status:no_descent"":90,""status:stationary"":12,""status:iteration_limit"":63}",9000,4038546385,1.4396666666666667,5.261333333333333,1.8903333333333334,2.2826666666666666,1.0,2.8276666666666666
panda,balance_cached_k1,balance_cached_k1,smooth,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9756666666666668,0.9756666666666668,0.2446105,0.2706161499999999,13.715305390000044,1566.9459419999998,78.34729709999999,37.170357666666675,78.78228336666726,0.00013305586714455783,0.0008958862633257212,0.00022236990430615048,0.008267666015157146,0.9999999999990011,1.4537434293878906,0.02907486858775782,146.35,0,0.00034164673727365904,"{""accepted"":8781,""edge"":3,""task_first"":8778,""late"":51,""status:native_task_candidate"":8781,""tight_gap"":3820,""task"":3,""status:no_descent"":30,""status:stationary"":96,""deadline"":28,""status:deadline"":51,""status:iteration_limit"":42,""cap"":186}",9000,4700837826,1.424,5.294,3.0941111111111113,6.321777777777778,1.0,2.604
panda,balance_progress_k1,balance_progress_k1,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,19]",0.9833333333333334,1.0,0.9998888888888888,0.2448095,0.26066779999999995,0.39010294,762.422788,38.1211394,37.294868,39.38816425000001,0.0005169131975117208,0.0009919738559338506,0.0005624711956015384,0.0017124643102722535,0.9999999999990011,6.883239407357867,0.13766478814715735,150.0,0,0.002,"{""accepted"":9000,""edge"":18,""task_first"":9000,""late"":1,""status:native_task_candidate"":9000,""relative_progress"":36}",9000,2287268364,1.004,2.004,1.004,1.005,1.0,0.004
panda,balance_progress_k1,balance_progress_k1,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.2446145,0.26002815,0.3308568000000003,743.1522633333333,37.157613166666664,37.163516333333334,37.457256816666664,0.00011683631775209299,0.000975444143225678,0.0002112193427660423,0.004865781145679755,0.8284073020352245,1.1746923677317012,0.023493847354634025,150.0,0,0.001,"{""accepted"":9000,""edge"":9,""task_first"":8979,""late"":0,""status:native_task_candidate"":9000}",9000,2229456790,1.0,1.9976666666666667,0.9976666666666667,0.9996666666666667,1.0,0.0
panda,balance_progress_k1,balance_progress_k1,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9816666666666667,0.9816666666666667,0.244409,0.2682482,8.683561180000016,1260.8056146666665,63.040280733333326,35.89855916666667,63.790871383333716,0.0006034042032310657,0.000996166648263766,0.0017142532142470075,0.008663787674616157,0.9999999999990037,5.184633865875839,0.10369267731751677,147.25,0,0.01595925297113752,"{""accepted"":8835,""edge"":141,""late"":0,""status:native_task_candidate"":8835,""task_first"":7980,""relative_progress"":2583,""tight_gap"":1068,""status:no_descent"":24,""status:stationary"":87,""status:iteration_limit"":54}",9000,3782416844,1.3873333333333333,4.778,1.7516666666666667,2.151,1.0,2.4223333333333334
panda,balance_progress_k1,balance_progress_k1,smooth,20,3,"[19,19,19]",19.0,0.95,"[18,19,19]",0.9333333333333333,0.9756666666666668,0.9755555555555556,0.244724,0.2701156999999995,10.004761410000004,1362.2007503333332,68.11003751666667,37.179576,83.31417908333376,0.00013305586714455783,0.0008963672526143302,0.00022236990430615048,0.00826132691259928,0.9999999999990011,1.4537657344201582,0.02907531468840317,146.35,0,0.00034164673727365904,"{""accepted"":8781,""edge"":3,""task_first"":8778,""late"":25,""status:native_task_candidate"":8781,""relative_progress"":2743,""task"":3,""tight_gap"":495,""status:stationary"":117,""status:no_descent"":39,""deadline"":19,""status:deadline"":24,""status:iteration_limit"":39,""cap"":99}",9000,4086602251,1.3485555555555555,4.542222222222223,2.513888888888889,3.917666666666667,1.0,2.061
panda,single_gn_k1,single_gn_k1,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.2701485,0.28617574999999995,0.40579810000000033,822.5343533333335,41.12671766666667,41.09080316666666,41.5399253,0.0005169131975117208,0.0009919738559338506,0.0005624711956015384,0.0017124643102722535,0.9999999999990011,6.883239407357866,0.13766478814715732,150.0,0,0.002,"{""accepted"":9000,""edge"":18,""late"":0,""status:task_candidate"":9000}",9000,2467603060,2.004,4.008,,1.005,,
panda,single_gn_k1,single_gn_k1,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,19,20]",0.9833333333333334,1.0,0.9998888888888888,0.269594,0.2840067,0.38742322,835.3055100000001,41.76527550000001,40.934144333333336,42.12455625000001,0.00011683631775209299,0.000975444143225678,0.0002112193427660423,0.004865781145679755,0.8284073020352245,1.174692367731701,0.023493847354634025,150.0,0,0.001,"{""accepted"":9000,""edge"":9,""late"":1,""status:task_candidate"":8999,""status:deadline"":1}",9000,2505916530,1.9976666666666667,3.995222222222222,,0.9996666666666667,,
panda,single_gn_k1,single_gn_k1,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9816666666666667,0.9816666666666667,0.268863,0.29059044999999994,3.66602652,976.2301036666667,48.81150518333333,39.568070500000005,49.4710309166668,0.0006034042032310657,0.000996166648263766,0.0017142532142470075,0.008663787674616157,0.9999999999990037,5.18463386587584,0.10369267731751679,147.25,0,0.01595925297113752,"{""accepted"":8835,""edge"":141,""late"":0,""status:task_candidate"":8835,""status:no_descent"":48,""status:stationary"":117}",9000,2928690311,2.1466666666666665,5.491,,1.368,,
