scene_uid,slot,cluster,robot,family,placement,direction,method,repeat,implementation_ready,planner_feasible,execution_completed,quality_completed,T_init,T_smooth,T_opt,T_retime,T_validate,total_plan_wall_s,predicted_execution_s,physical_run,status,reason,initialization_success,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,initialization_node_process_legal,dense_geometry_feasible,dense_min_clearance_m,smoothing_displacement_rms_rad,planning_cost_scope,simulated_completion_time_s,elapsed_until_stop_s,simulation_wall_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,collision_steps,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,torque_requested_utilization_max,velocity_exceed_duration_s,acceleration_exceed_duration_s,scan_duration_s,transition_duration_s,settling_duration_s,sample_state_dt_s,physical_extrema_dt_s,acceleration_rms_rad_s2,jerk_rms_rad_s3,hole_measurement,standoff_m_p95,standoff_m_max,standoff_m_min,center_error_m_p95,center_error_m_max,center_error_m_min,incidence_rad_p95,incidence_rad_max,incidence_rad_min,line_error_rad_p95,line_error_rad_max,line_error_rad_min,profile_process_violation_duration_s,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,actual_feedback_source,solver_return_status,checkpoint_selected,feasible_checkpoint_count
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B1,2,True,True,,,0.21014425499743083,30.185471677999885,,0.030587280001782347,1.0335204689981765,31.751152542005002,19.211729306423504,False,planner_feasible,,True,834,417,0,417,True,0.0171243711877889,0.0005505287459746772,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B2,0,True,True,True,True,31.773088233996532,,31.672447406002902,0.030557034006051254,1.0256255459971726,65.02677887099708,19.211729306423504,True,planner_feasible,,,,,,,True,0.0171243711877889,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.41100000000074,19.41100000000074,3.436687040004472,0.999999999999979,0.999999999999979,0.0,0.0009572814963319985,0,0.8023714568250467,0.9892565054478042,0.0001605367945372027,0.0,0.28345844493351796,0.0,0.0,13.667,5.545,0.2,0.005,0.001,0.9172946057320277,21.14031157972353,conservative_3d_component_bounding_box_diagonal,0.15011201041469863,0.15024047848357847,0.14954380433414918,0.0004246178705827659,0.0006437462438376182,2.254403808159372e-16,0.0005382520006830368,0.0009823615072582575,1.4901161193847656e-08,0.0001826509657509556,0.00023321767497133073,0.0,0.0,0.0003953164040882834,0.0004561956658508115,0.03083956795361071,0.05628516832200834,0.0006437462438376182,0.013362388483711064,2735,2736,0.0001169732662633871,0.017124435639808394,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B2,1,True,True,,,31.773088233996532,,32.03479815500032,0.030946571001550183,1.0565164729996468,65.41614248299447,19.211729306423504,False,planner_feasible,,,,,,,True,0.0171243711877889,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B2,2,True,True,,,31.773088233996532,,31.863363561998995,0.03063639200263424,1.034927485998196,65.22747849299776,19.211729306423504,False,planner_feasible,,,,,,,True,0.0171243711877889,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B3,0,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B3,1,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B3,2,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,G,0,True,True,True,True,0.20820191399980104,30.22418661499978,,0.03055686799780233,1.0345608589996118,31.78863106099743,19.211729306423504,True,planner_feasible,,True,834,417,0,417,True,0.0171243711877889,0.0005505287459746772,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.41100000000074,19.41100000000074,3.480151677002141,0.999999999999979,0.999999999999979,0.0,0.0009572814963319985,0,0.8023714568250467,0.9892565054478042,0.0001605367945372027,0.0,0.28345844493351796,0.0,0.0,13.667,5.545,0.2,0.005,0.001,0.9172946057320277,21.14031157972353,conservative_3d_component_bounding_box_diagonal,0.15011201041469863,0.15024047848357847,0.14954380433414918,0.0004246178705827659,0.0006437462438376182,2.254403808159372e-16,0.0005382520006830368,0.0009823615072582575,1.4901161193847656e-08,0.0001826509657509556,0.00023321767497133073,0.0,0.0,0.0003953164040882834,0.0004561956658508115,0.03083956795361071,0.05628516832200834,0.0006437462438376182,0.013362388483711064,2735,2736,0.0001169732662633871,0.017124435639808394,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,G,1,True,True,,,0.20792509199964115,30.249587607999274,,0.030542545995558612,1.0282378170013544,31.809212979998847,19.211729306423504,False,planner_feasible,,True,834,417,0,417,True,0.0171243711877889,0.0005505287459746772,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,G,2,True,True,,,0.208287877998373,30.191055408002285,,0.03038512700004503,1.0302390399956494,31.749802415994054,19.211729306423504,False,planner_feasible,,True,834,417,0,417,True,0.0171243711877889,0.0005505287459746772,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B0,0,True,True,True,True,0.2576281889996608,,,0.029937683000753168,1.0231846170063363,1.3712934850045713,18.94182099720625,True,planner_feasible,,True,1082,421,0,421,True,0.01712528297296261,0.0003041177521403926,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.14100000000041,19.14100000000041,3.2545480379994842,0.999999999999979,0.999999999999979,0.0,0.0009192768136957659,0,0.4530997058549071,0.9762597774505066,0.00010915140948219992,0.0,0.27042682238448873,0.0,0.0,12.01,6.932,0.2,0.005,0.001,0.7347228815900341,32.069400983689825,conservative_3d_component_bounding_box_diagonal,0.15003191648453879,0.15009280141582174,0.1499649278277878,0.0001217270520193145,0.00018674888125964242,1.9784669540293647e-16,0.0002976598424675067,0.00043904981663839916,0.0,4.862342874294911e-05,7.467264630025385e-05,0.0,0.0,3.366411966684718e-05,9.280141582174162e-05,0.01705465270391708,0.02515570148937294,0.00018674888125964242,0.004278427478077727,2403,2404,8.184777900743789e-05,0.017125227458648605,execution.h5 and actual scan timestamps; no new solve or simulation,,,
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B0,1,True,True,,,0.2592321970005287,,,0.03023719700286165,1.0247411620002822,1.375058217003243,18.94182099720625,False,planner_feasible,,True,1082,421,0,421,True,0.01712528297296261,0.0003041177521403926,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B0,2,True,True,,,0.26125322400184814,,,0.030039858000236563,1.0250353770024958,1.3769041479972657,18.94182099720625,False,planner_feasible,,True,1082,421,0,421,True,0.01712528297296261,0.0003041177521403926,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B1,0,True,True,True,True,0.2276547150031547,31.14825658599875,,0.029914658996858634,1.0259033230031491,32.72701172000234,18.972529789993924,True,planner_feasible,,True,842,421,0,421,True,0.017125284348410142,0.00032000764587091727,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.17200000000045,19.17200000000045,3.27079825400142,0.999999999999979,0.999999999999979,0.0,0.0009194856458322243,0,0.4522036995472904,0.9760300851522045,0.0001323157210159076,0.0,0.27019998406940293,0.0,0.0,12.034,6.939,0.2,0.005,0.001,0.7324795812787551,32.01129682553883,conservative_3d_component_bounding_box_diagonal,0.15004647212444067,0.1501059043374054,0.14995844899539734,0.00012627301335504219,0.00020436306702428908,1.9784669540293647e-16,0.0002964237370303117,0.0004618383653572706,0.0,5.075236733507351e-05,8.434977058329212e-05,0.0,0.0,4.647212444066627e-05,0.00010590433740539917,0.016983829079332637,0.026461389152192535,0.00020436306702428908,0.0048328858573193825,2408,2409,8.303697061862181e-05,0.017125249396410823,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B1,1,True,True,,,0.21051441500458168,31.289700258996163,,0.030563995998818427,1.0263699600036489,32.86523796199617,18.972529789993924,False,planner_feasible,,True,842,421,0,421,True,0.017125284348410142,0.00032000764587091727,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B1,2,True,True,,,0.2098158759981743,31.168958528003714,,0.029995834003784694,1.025427751999814,32.73123831200064,18.972529789993924,False,planner_feasible,,True,842,421,0,421,True,0.017125284348410142,0.00032000764587091727,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B2,0,True,True,True,True,32.72701172000234,,30.038515328997164,0.029899077999289148,1.0231507860007696,64.31611417399836,18.972529789993924,True,planner_feasible,,,,,,,True,0.017125284348410142,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.17200000000045,19.17200000000045,3.268949549004901,0.999999999999979,0.999999999999979,0.0,0.0009194856458322243,0,0.4522036995472904,0.9760300851522045,0.0001323157210159076,0.0,0.27019998406940293,0.0,0.0,12.034,6.939,0.2,0.005,0.001,0.7324795812787551,32.01129682553883,conservative_3d_component_bounding_box_diagonal,0.15004647212444067,0.1501059043374054,0.14995844899539734,0.00012627301335504219,0.00020436306702428908,1.9784669540293647e-16,0.0002964237370303117,0.0004618383653572706,0.0,5.075236733507351e-05,8.434977058329212e-05,0.0,0.0,4.647212444066627e-05,0.00010590433740539917,0.016983829079332637,0.026461389152192535,0.00020436306702428908,0.0048328858573193825,2408,2409,8.303697061862181e-05,0.017125249396410823,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B2,1,True,True,,,32.72701172000234,,30.241366613001446,0.030228822004573885,1.0192722960055107,64.5265603900043,18.972529789993924,False,planner_feasible,,,,,,,True,0.017125284348410142,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B2,2,True,True,,,32.72701172000234,,30.338860101001046,0.030056138995860238,1.031732015995658,64.62989658900187,18.972529789993924,False,planner_feasible,,,,,,,True,0.017125284348410142,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B3,0,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B3,1,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B3,2,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,G,0,True,True,True,True,0.20999748599570012,31.183155368998996,,0.02997757199773332,1.022131937002996,32.74195874099678,18.972529789993924,True,planner_feasible,,True,842,421,0,421,True,0.017125284348410142,0.00032000764587091727,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.17200000000045,19.17200000000045,3.281942934001563,0.999999999999979,0.999999999999979,0.0,0.0009194856458322243,0,0.4522036995472904,0.9760300851522045,0.0001323157210159076,0.0,0.27019998406940293,0.0,0.0,12.034,6.939,0.2,0.005,0.001,0.7324795812787551,32.01129682553883,conservative_3d_component_bounding_box_diagonal,0.15004647212444067,0.1501059043374054,0.14995844899539734,0.00012627301335504219,0.00020436306702428908,1.9784669540293647e-16,0.0002964237370303117,0.0004618383653572706,0.0,5.075236733507351e-05,8.434977058329212e-05,0.0,0.0,4.647212444066627e-05,0.00010590433740539917,0.016983829079332637,0.026461389152192535,0.00020436306702428908,0.0048328858573193825,2408,2409,8.303697061862181e-05,0.017125249396410823,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,G,1,True,True,,,0.2108201429946348,31.327089241996873,,0.029924649999884423,1.0291368510006578,32.89741298300214,18.972529789993924,False,planner_feasible,,True,842,421,0,421,True,0.017125284348410142,0.00032000764587091727,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,G,2,True,True,,,0.2108533639984671,31.36353165199398,,0.03059864699753234,1.0392118519957876,32.94198182800028,18.972529789993924,False,planner_feasible,,True,842,421,0,421,True,0.017125284348410142,0.00032000764587091727,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B0,0,True,True,False,False,0.36453057100152364,,,0.03058351700019557,1.0232532379959594,1.479526941999211,19.638584486802145,True,planner_feasible,,True,1624,417,0,417,True,0.017125258776502117,0.000772372298957652,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,19.838000000001262,3.481419409996306,0.999999999999979,0.999999999999979,0.0,0.0009571322821598649,0,0.8988714784133076,1.0166396068717416,0.00014721368357628606,0.0,0.3050260177087444,0.0,0.008,13.772,5.867,0.2,0.005,0.001,0.9311058713356343,22.185072532014793,conservative_3d_component_bounding_box_diagonal,0.15044632096827187,0.15060700729580564,0.14953705243146542,0.0005647641003364614,0.0009108735629348275,1.086108692045682e-16,0.0005341493200297822,0.0008271994510985092,1.4901161193847656e-08,8.864593629042544e-05,0.0001517114665312028,0.0,0.0,0.000455553311336751,0.0006070072958056505,0.03060450166748925,0.047395037363482904,0.0009108735629348275,0.008692426735978163,2753,2754,0.00011900878721166629,0.017125276705923898,execution.h5 and actual scan timestamps; no new solve or simulation,,,
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B0,1,True,True,,,0.3681841759971576,,,0.030525061003572773,1.0369524210036616,1.4970113290037261,19.638584486802145,False,planner_feasible,,True,1624,417,0,417,True,0.017125258776502117,0.000772372298957652,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B0,2,True,True,,,0.3687349599931622,,,0.03072345400141785,1.0241518640032155,1.4850245819980046,19.638584486802145,False,planner_feasible,,True,1624,417,0,417,True,0.017125258776502117,0.000772372298957652,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,0,True,True,True,True,0.20902979699894786,30.83181008700194,,0.030642502002592664,1.0415011680015596,32.404500594995625,19.65212055751888,True,planner_feasible,,True,834,417,0,417,True,0.01712523283439497,0.0008295786828307092,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.85200000000128,19.85200000000128,3.502829388999089,0.999999999999979,0.999999999999979,0.0,0.0009561420717305416,0,0.8968757455583503,0.9978281331486509,0.00017765099832978137,0.0,0.30476887822662796,0.0,0.0,13.753,5.9,0.2,0.005,0.001,0.9305409817356192,22.537394312948823,conservative_3d_component_bounding_box_diagonal,0.15024940815012458,0.1505132533269971,0.1493580915597371,0.0005408064490878894,0.0009067785608691319,1.086108692045682e-16,0.0005393484329595877,0.0009284823046656647,1.4901161193847656e-08,0.00018380686527682557,0.00022827279973276166,0.0,0.0,0.0004995951315926173,0.0006419084402629061,0.030902388895579,0.053198117409922446,0.0009067785608691319,0.01307906800232231,2750,2751,0.00012074500389586129,0.01712490274255376,execution.h5 and actual scan timestamps; no new solve or simulation,User_Requested_Stop,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,1,True,True,,,0.2090854380003293,31.07786466900143,,0.03056606400059536,1.0439070030042785,32.65166548200068,19.65212055751888,False,planner_feasible,,True,834,417,0,417,True,0.01712523283439497,0.0008295786828307092,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,2,True,True,,,0.20902928199939197,30.72231687099702,,0.030434097003308125,1.0367855959993904,32.288200579998374,19.65212055751888,False,planner_feasible,,True,834,417,0,417,True,0.01712523283439497,0.0008295786828307092,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2,0,True,True,True,True,32.404500594995625,,33.65843286499876,0.030599006000556983,1.0263106229976984,67.63699015699967,19.65212055751888,True,planner_feasible,,,,,,,True,0.01712523283439497,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",19.85200000000128,19.85200000000128,3.510600098001305,0.999999999999979,0.999999999999979,0.0,0.0009561420717305416,0,0.8968757455583503,0.9978281331486509,0.00017765099832978137,0.0,0.30476887822662796,0.0,0.0,13.753,5.9,0.2,0.005,0.001,0.9305409817356192,22.537394312948823,conservative_3d_component_bounding_box_diagonal,0.15024940815012458,0.1505132533269971,0.1493580915597371,0.0005408064490878894,0.0009067785608691319,1.086108692045682e-16,0.0005393484329595877,0.0009284823046656647,1.4901161193847656e-08,0.00018380686527682557,0.00022827279973276166,0.0,0.0,0.0004995951315926173,0.0006419084402629061,0.030902388895579,0.053198117409922446,0.0009067785608691319,0.01307906800232231,2750,2751,0.00012074500389586129,0.01712490274255376,execution.h5 and actual scan timestamps; no new solve or simulation,Maximum_WallTime_Exceeded,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2,1,True,True,,,32.404500594995625,,33.68946280900127,0.030537090999132488,1.0311992580027436,67.67642461200012,19.65212055751888,False,planner_feasible,,,,,,,True,0.01712523283439497,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maximum_WallTime_Exceeded,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2,2,True,True,,,32.404500594995625,,30.033603201001824,0.03069829999731155,1.0388529929987271,64.03262903900031,19.65212055751888,False,planner_feasible,,,,,,,True,0.01712523283439497,,"All measured work including 30 s checkpoint experiment and validation; selected path is the verified 10 s incumbent, not a 10 s return-time guarantee.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User_Requested_Stop,10.0,3
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B3,0,False,False,,,,,,,,,,False,not_evaluable,Official example ran; upstream seven-joint IIWA state packing and decoupled Cartesian error box are not yet verified against Panda/UR5e scanner-ray constraints. No surrogate MPC substituted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
