slot,method,repeat,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,actual_feedback_source
panda_saddle_p0_v,G,0,3.6660305893085314e-05,4.769985966707191e-05,0.02288270904995401,0.029682690085417095,0.00019162969778351477,0.011082457825414536,2407,2407,6.661651286651304e-05,0.02129786804089144,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_u,B0,0,0.0004960154671896246,0.0013565197945976104,0.08731111704006378,0.19000482014209805,0.0001949191343886891,0.03353084734788176,2557,2557,7.34667541120726e-05,0.021258311670693593,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_u,B1,0,2.1645176867474134e-05,0.00010292180230156434,0.013462313034370135,0.0302449036679805,0.0002735619744605897,0.004920773943933948,2437,2437,7.116407425833415e-05,0.021259951227273182,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_u,B2,0,2.1645176867474134e-05,0.00010292180230156434,0.013462313034370135,0.0302449036679805,0.0002735619744605897,0.004920773943933948,2437,2437,7.116407425833415e-05,0.021259951227273182,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_u,G,0,2.1645176867474134e-05,0.00010292180230156434,0.013462313034370135,0.0302449036679805,0.0002735619744605897,0.004920773943933948,2437,2437,7.116407425833415e-05,0.021259951227273182,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_v,B0,0,3.5016429086559556e-05,6.55913855703294e-05,0.019887006132982218,0.03834323574838772,0.00019645943986228688,0.013595627918407339,2413,2413,7.333333049321167e-05,0.021307966464763895,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_v,B1,0,4.396914028225312e-05,6.458267480699553e-05,0.025621019861467562,0.03545580857489142,0.000204071204422024,0.01786995621847092,2402,2402,7.302372105584445e-05,0.021308532744566972,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_v,B2,0,0.0002201442120148805,0.000276964896630677,2.017324512124923,2.145685089608223,0.0005732164553802859,0.6091270260183714,2394,2395,7.202790205058624e-05,0.021334789153753222,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p1_v,G,0,4.396914028225312e-05,6.458267480699553e-05,0.025621019861467562,0.03545580857489142,0.000204071204422024,0.01786995621847092,2402,2402,7.302372105584445e-05,0.021308532744566972,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_cylinder_p0_u,B0,0,0.00027429688096196336,0.00033900177603851667,0.027736663755171777,0.04953741051640714,0.000648744159511874,0.013225062363720681,2738,2739,0.00011655952204390196,0.017124498748268928,execution.h5 and actual scan timestamps; no new solve or simulation
