slot,robot,family,method,repeat,status,optimizer_build_time,optimizer_solver_time,optimizer_elapsed,optimizer_iterations,optimizer_status,optimizer_sample_constraint_violation,optimizer_solver_feasible,verified_improved_incumbents,checkpoint_1.0_available_s,checkpoint_1.0_source,checkpoint_1.0_objective,checkpoint_1.0_relative_to_initial,checkpoint_5.0_available_s,checkpoint_5.0_source,checkpoint_5.0_objective,checkpoint_5.0_relative_to_initial,checkpoint_10.0_available_s,checkpoint_10.0_source,checkpoint_10.0_objective,checkpoint_10.0_relative_to_initial,checkpoint_30.0_available_s,checkpoint_30.0_source,checkpoint_30.0_objective,checkpoint_30.0_relative_to_initial,primary_control_change_max_rad
panda_plane_p0_u,panda,plane,G,0,planner_feasible,2.4091979999939213,28.362135638002655,30.771333250995667,50,User_Requested_Stop,4.470717735227083,False,0,,,,,1.0702947339959792,verified_initial_path,5.143983859820507,1.0,1.0702947339959792,verified_initial_path,5.143983859820507,1.0,1.0702947339959792,verified_initial_path,5.143983859820507,1.0,
panda_plane_p0_u,panda,plane,G,1,planner_feasible,2.2424995379988104,28.32524642500357,30.56774565899832,50,User_Requested_Stop,4.470717735227083,False,0,,,,,1.0554514390023542,verified_initial_path,5.143983859820507,1.0,1.0554514390023542,verified_initial_path,5.143983859820507,1.0,1.0554514390023542,verified_initial_path,5.143983859820507,1.0,
panda_plane_p0_u,panda,plane,G,2,planner_feasible,2.249003568002081,28.34540447100153,30.594407878998027,50,User_Requested_Stop,4.470717735227083,False,0,,,,,1.0559419819983304,verified_initial_path,5.143983859820507,1.0,1.0559419819983304,verified_initial_path,5.143983859820507,1.0,1.0559419819983304,verified_initial_path,5.143983859820507,1.0,
panda_plane_p0_v,panda,plane,B1,0,planner_feasible,2.235280271001102,28.901253675998305,31.136533828997926,50,User_Requested_Stop,3.1014850034595227,False,1,,,,,3.833869820999098,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.833869820999098,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.833869820999098,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,
panda_plane_p0_v,panda,plane,B1,1,planner_feasible,2.278369609004585,28.81170548699447,31.09007497600396,50,User_Requested_Stop,3.1014850034595227,False,1,,,,,3.8676274200042826,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.8676274200042826,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.8676274200042826,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,
panda_plane_p0_v,panda,plane,B1,2,planner_feasible,2.220046969996474,28.921902697002224,31.141949559998466,50,User_Requested_Stop,3.1014850034595227,False,1,,,,,3.8225745020026807,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.8225745020026807,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.8225745020026807,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,
panda_plane_p0_v,panda,plane,B2,0,planner_feasible,3.6572356010001386,28.32149412799481,31.978729532995203,40,User_Requested_Stop,1.502391590020871,False,0,,,,,1.0080477599985898,verified_initial_path,16.922908875039717,1.0,1.0080477599985898,verified_initial_path,16.922908875039717,1.0,1.0080477599985898,verified_initial_path,16.922908875039717,1.0,0.0
panda_plane_p0_v,panda,plane,B2,1,planner_feasible,3.6562076840054942,28.579925203994208,32.2361327020044,40,User_Requested_Stop,1.502391590020871,False,0,,,,,1.013587733003078,verified_initial_path,16.922908875039717,1.0,1.013587733003078,verified_initial_path,16.922908875039717,1.0,1.013587733003078,verified_initial_path,16.922908875039717,1.0,0.0
panda_plane_p0_v,panda,plane,B2,2,planner_feasible,3.64657921899925,28.165999436001584,31.812578527998994,40,User_Requested_Stop,1.502391590020871,False,0,,,,,1.0090241849975428,verified_initial_path,16.922908875039717,1.0,1.0090241849975428,verified_initial_path,16.922908875039717,1.0,1.0090241849975428,verified_initial_path,16.922908875039717,1.0,0.0
panda_plane_p0_v,panda,plane,G,0,planner_feasible,2.2210956569979317,29.10617476599873,31.327270327994484,50,User_Requested_Stop,3.1014850034595227,False,1,,,,,3.831887556996662,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.831887556996662,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.831887556996662,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,
panda_plane_p0_v,panda,plane,G,1,planner_feasible,2.21472728200024,28.873428539998713,31.08815571499872,50,User_Requested_Stop,3.1014850034595227,False,1,,,,,3.803448411003046,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.803448411003046,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.803448411003046,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,
panda_plane_p0_v,panda,plane,G,2,planner_feasible,2.23799801000132,28.879992199996195,31.11799006199726,50,User_Requested_Stop,3.1014850034595227,False,1,,,,,3.8246540300024208,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.8246540300024208,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,3.8246540300024208,nonlinear_validated_iterate,7.921092808666286,0.9999999999999984,
panda_plane_p1_u,panda,plane,B1,0,planner_feasible,2.2645705709946924,27.78783179900347,30.05240226099704,40,User_Requested_Stop,2.872733324491771,False,1,,,,,3.8907647359956172,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.8907647359956172,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.8907647359956172,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,
panda_plane_p1_u,panda,plane,B1,1,planner_feasible,2.2540283409980475,28.73150418100704,30.98553242500202,40,User_Requested_Stop,2.872733324491771,False,1,,,,,3.867595583004004,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.867595583004004,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.867595583004004,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,
panda_plane_p1_u,panda,plane,B1,2,planner_feasible,2.257763761001115,28.74992418900365,31.007687823002925,40,User_Requested_Stop,2.872733324491771,False,1,,,,,3.873619215999497,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.873619215999497,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.873619215999497,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,
panda_plane_p1_u,panda,plane,B2,0,planner_feasible,3.7432545569972717,26.81060027700005,30.55385467800079,35,User_Requested_Stop,6.646728201955473,False,0,,,,,1.0163248759999988,verified_initial_path,16.052328815567463,1.0,1.0163248759999988,verified_initial_path,16.052328815567463,1.0,1.0163248759999988,verified_initial_path,16.052328815567463,1.0,0.0
panda_plane_p1_u,panda,plane,B2,1,planner_feasible,3.7257473140052753,26.792475736998313,30.518222876002255,35,User_Requested_Stop,6.646728201955473,False,0,,,,,1.025330799006042,verified_initial_path,16.052328815567463,1.0,1.025330799006042,verified_initial_path,16.052328815567463,1.0,1.025330799006042,verified_initial_path,16.052328815567463,1.0,0.0
panda_plane_p1_u,panda,plane,B2,2,planner_feasible,3.81932592800149,26.758086732996162,30.577412552003807,35,User_Requested_Stop,6.646728201955473,False,0,,,,,1.0252228820027085,verified_initial_path,16.052328815567463,1.0,1.0252228820027085,verified_initial_path,16.052328815567463,1.0,1.0252228820027085,verified_initial_path,16.052328815567463,1.0,0.0
panda_plane_p1_u,panda,plane,G,0,planner_feasible,2.252931508999609,27.80771589300275,30.060647316997347,40,User_Requested_Stop,2.872733324491771,False,1,,,,,3.884120645998337,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.884120645998337,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.884120645998337,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,
panda_plane_p1_u,panda,plane,G,1,planner_feasible,2.2623417529975995,27.7821612129992,30.044502853997983,40,User_Requested_Stop,2.872733324491771,False,1,,,,,3.8822832519945223,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.8822832519945223,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.8822832519945223,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,
panda_plane_p1_u,panda,plane,G,2,planner_feasible,2.2665401410049526,28.741779680996842,31.008319713000674,40,User_Requested_Stop,2.872733324491771,False,1,,,,,3.8910565030018915,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.8910565030018915,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,3.8910565030018915,nonlinear_validated_iterate,5.867698986597278,0.9999999999999997,
panda_plane_p1_v,panda,plane,B1,0,planner_feasible,2.2489768039959017,28.97055581300083,31.219532511997386,50,User_Requested_Stop,0.4351637421761707,False,0,,,,,1.0448809369991068,verified_initial_path,8.79784805319678,1.0,1.0448809369991068,verified_initial_path,8.79784805319678,1.0,1.0448809369991068,verified_initial_path,8.79784805319678,1.0,
panda_plane_p1_v,panda,plane,B1,1,planner_feasible,2.2286224030031008,28.957369652001944,31.185991815000307,50,User_Requested_Stop,0.4351637421761707,False,0,,,,,1.033325442003843,verified_initial_path,8.79784805319678,1.0,1.033325442003843,verified_initial_path,8.79784805319678,1.0,1.033325442003843,verified_initial_path,8.79784805319678,1.0,
panda_plane_p1_v,panda,plane,B1,2,planner_feasible,2.2496946479950566,28.909704008001427,31.159398418996716,50,User_Requested_Stop,0.4351637421761707,False,0,,,,,1.0501310489999014,verified_initial_path,8.79784805319678,1.0,1.0501310489999014,verified_initial_path,8.79784805319678,1.0,1.0501310489999014,verified_initial_path,8.79784805319678,1.0,
panda_plane_p1_v,panda,plane,B2,0,planner_feasible,3.678033474003314,28.671390609997616,32.34942388899799,45,User_Requested_Stop,8.300922883092143e-19,True,0,,,,,1.0160683799986145,verified_initial_path,16.945261153163717,1.0,1.0160683799986145,verified_initial_path,16.945261153163717,1.0,1.0160683799986145,verified_initial_path,16.945261153163717,1.0,0.0
panda_plane_p1_v,panda,plane,B2,1,planner_feasible,3.666548971996235,28.682726159000595,32.3492749529978,45,User_Requested_Stop,8.300922883092143e-19,True,0,,,,,1.013742134993663,verified_initial_path,16.945261153163717,1.0,1.013742134993663,verified_initial_path,16.945261153163717,1.0,1.013742134993663,verified_initial_path,16.945261153163717,1.0,0.0
panda_plane_p1_v,panda,plane,B2,2,planner_feasible,3.723693476000335,28.635103073997016,32.35879637699691,45,User_Requested_Stop,8.300922883092143e-19,True,0,,,,,1.0198417310020886,verified_initial_path,16.945261153163717,1.0,1.0198417310020886,verified_initial_path,16.945261153163717,1.0,1.0198417310020886,verified_initial_path,16.945261153163717,1.0,0.0
panda_plane_p1_v,panda,plane,G,0,planner_feasible,2.2447573019962874,28.87519350399816,31.119950701999187,50,User_Requested_Stop,0.4351637421761707,False,0,,,,,1.048396412996226,verified_initial_path,8.79784805319678,1.0,1.048396412996226,verified_initial_path,8.79784805319678,1.0,1.048396412996226,verified_initial_path,8.79784805319678,1.0,
panda_plane_p1_v,panda,plane,G,1,planner_feasible,2.2442941539993626,29.033644989001914,31.277939031999267,50,User_Requested_Stop,0.4351637421761707,False,0,,,,,1.0429352540013497,verified_initial_path,8.79784805319678,1.0,1.0429352540013497,verified_initial_path,8.79784805319678,1.0,1.0429352540013497,verified_initial_path,8.79784805319678,1.0,
panda_plane_p1_v,panda,plane,G,2,planner_feasible,2.2434490460000234,28.93545415299741,31.178903090003587,50,User_Requested_Stop,0.4351637421761707,False,0,,,,,1.0449886240021442,verified_initial_path,8.79784805319678,1.0,1.0449886240021442,verified_initial_path,8.79784805319678,1.0,1.0449886240021442,verified_initial_path,8.79784805319678,1.0,
panda_saddle_p0_u,panda,saddle,B1,0,planner_feasible,2.2651605630017,28.142396048999217,30.407556473001023,30,User_Requested_Stop,1.686418825575743,False,2,,,,,1.045080023999617,verified_initial_path,3.080296343021185,1.0,8.193589532005717,nonlinear_validated_iterate,1.4952727238100154,0.485431451164675,13.661707141000079,nonlinear_validated_iterate,1.3816004418132395,0.44852841673608335,
panda_saddle_p0_u,panda,saddle,B1,1,planner_feasible,2.282356850002543,28.46225836999656,30.744615101000818,30,User_Requested_Stop,1.686418825575743,False,2,,,,,1.0451282499998342,verified_initial_path,3.080296343021185,1.0,8.259481662003964,nonlinear_validated_iterate,1.4952727238100154,0.485431451164675,13.81033349000063,nonlinear_validated_iterate,1.3816004418132395,0.44852841673608335,
panda_saddle_p0_u,panda,saddle,B1,2,planner_feasible,2.2584358650055947,28.189911305998976,30.44834706200345,30,User_Requested_Stop,1.686418825575743,False,2,,,,,1.047796440005186,verified_initial_path,3.080296343021185,1.0,8.16808418200526,nonlinear_validated_iterate,1.4952727238100154,0.485431451164675,13.650059730003704,nonlinear_validated_iterate,1.3816004418132395,0.44852841673608335,
panda_saddle_p0_u,panda,saddle,B2,0,planner_feasible,3.7926245009948616,27.5137301270006,31.30635444499785,40,User_Requested_Stop,3.573046902194565,False,0,,,,,1.0266178879974177,verified_initial_path,14.704211672861309,1.0,1.0266178879974177,verified_initial_path,14.704211672861309,1.0,1.0266178879974177,verified_initial_path,14.704211672861309,1.0,0.0
panda_saddle_p0_u,panda,saddle,B2,1,planner_feasible,3.7501736720005283,27.490783371998987,31.240956850000657,40,User_Requested_Stop,3.573046902194565,False,0,,,,,1.0263353449990973,verified_initial_path,14.704211672861309,1.0,1.0263353449990973,verified_initial_path,14.704211672861309,1.0,1.0263353449990973,verified_initial_path,14.704211672861309,1.0,0.0
panda_saddle_p0_u,panda,saddle,B2,2,planner_feasible,3.7588182920007966,27.48323367699777,31.242051779001486,40,User_Requested_Stop,3.573046902194565,False,0,,,,,1.0147550210022018,verified_initial_path,14.704211672861309,1.0,1.0147550210022018,verified_initial_path,14.704211672861309,1.0,1.0147550210022018,verified_initial_path,14.704211672861309,1.0,0.0
panda_saddle_p0_u,panda,saddle,G,0,planner_feasible,2.2643412050019833,28.180821447997005,30.445162531999813,30,User_Requested_Stop,1.686418825575743,False,2,,,,,1.0518866749989684,verified_initial_path,3.080296343021185,1.0,8.176760593996732,nonlinear_validated_iterate,1.4952727238100154,0.485431451164675,13.658018725000147,nonlinear_validated_iterate,1.3816004418132395,0.44852841673608335,
panda_saddle_p0_u,panda,saddle,G,1,planner_feasible,2.294544465999934,28.238396230000944,30.532940580997092,30,User_Requested_Stop,1.686418825575743,False,2,,,,,1.0499236999967252,verified_initial_path,3.080296343021185,1.0,8.194424389999767,nonlinear_validated_iterate,1.4952727238100154,0.485431451164675,13.689374092995422,nonlinear_validated_iterate,1.3816004418132395,0.44852841673608335,
panda_saddle_p0_u,panda,saddle,G,2,planner_feasible,2.252866453003662,28.03656825300277,30.289434598002117,30,User_Requested_Stop,1.686418825575743,False,2,,,,,1.0440208270010771,verified_initial_path,3.080296343021185,1.0,8.139010150000104,nonlinear_validated_iterate,1.4952727238100154,0.485431451164675,13.586485437001102,nonlinear_validated_iterate,1.3816004418132395,0.44852841673608335,
panda_saddle_p0_v,panda,saddle,B1,0,planner_feasible,2.2490842970000813,28.02086479999707,30.269948985995143,45,User_Requested_Stop,2.505652435624031,False,1,,,,,3.853277807997074,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.853277807997074,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.853277807997074,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,
panda_saddle_p0_v,panda,saddle,B1,1,planner_feasible,2.2637804609985324,28.273422785001458,30.537203072999546,45,User_Requested_Stop,2.505652435624031,False,1,,,,,3.8800068350028596,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.8800068350028596,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.8800068350028596,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,
panda_saddle_p0_v,panda,saddle,B1,2,planner_feasible,2.250935208001465,28.133763937003096,30.384699004003778,45,User_Requested_Stop,2.505652435624031,False,1,,,,,3.8630749470030423,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.8630749470030423,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.8630749470030423,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,
panda_saddle_p0_v,panda,saddle,B2,0,planner_feasible,3.6932847349962685,27.483205643002293,31.17649025600258,35,User_Requested_Stop,1.915706470420853,False,0,,,,,1.0253489230017294,verified_initial_path,17.367333751998217,1.0,1.0253489230017294,verified_initial_path,17.367333751998217,1.0,1.0253489230017294,verified_initial_path,17.367333751998217,1.0,0.0
panda_saddle_p0_v,panda,saddle,B2,1,planner_feasible,3.680196775996592,27.54231335700024,31.22250998299569,35,User_Requested_Stop,1.915706470420853,False,0,,,,,1.0227279669998097,verified_initial_path,17.367333751998217,1.0,1.0227279669998097,verified_initial_path,17.367333751998217,1.0,1.0227279669998097,verified_initial_path,17.367333751998217,1.0,0.0
panda_saddle_p0_v,panda,saddle,B2,2,planner_feasible,3.682132907997584,27.80504267100332,31.487175281996315,35,User_Requested_Stop,1.915706470420853,False,0,,,,,1.0297005949978484,verified_initial_path,17.367333751998217,1.0,1.0297005949978484,verified_initial_path,17.367333751998217,1.0,1.0297005949978484,verified_initial_path,17.367333751998217,1.0,0.0
panda_saddle_p0_v,panda,saddle,G,0,planner_feasible,2.2513520490028895,28.17555619799532,30.426908087996708,45,User_Requested_Stop,2.505652435624031,False,1,,,,,3.8687457440028084,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.8687457440028084,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.8687457440028084,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,
panda_saddle_p0_v,panda,saddle,G,1,planner_feasible,2.2415998139986186,28.271244976996968,30.512844677999965,45,User_Requested_Stop,2.505652435624031,False,1,,,,,3.864713942995877,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.864713942995877,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.864713942995877,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,
panda_saddle_p0_v,panda,saddle,G,2,planner_feasible,2.2465880000017933,28.16555086599692,30.41213875500398,45,User_Requested_Stop,2.505652435624031,False,1,,,,,3.861294952002936,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.861294952002936,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,3.861294952002936,nonlinear_validated_iterate,5.398000631193701,0.9999999999999982,
panda_saddle_p1_u,panda,saddle,B1,0,planner_feasible,2.2723855250005727,29.39646445800463,31.66884986700461,50,User_Requested_Stop,0.02468959686992034,False,1,,,,,3.8801966050014016,nonlinear_validated_iterate,3.264689996439353,0.9999999999999982,3.8801966050014016,nonlinear_validated_iterate,3.264689996439353,0.9999999999999982,3.8801966050014016,nonlinear_validated_iterate,3.264689996439353,0.9999999999999982,
