site_id,candidate_id,variant,repeat,accepted,failure_kind,position_error,orientation_error,velocity_margin,q
case_05_pre_failure,candidate_00,uniform_refinement,1,True,accepted,6.038768928518684e-07,1.1129814554022854e-05,9.71445146547012e-17,"[-2.3591038623015494, -0.022532626486461902, 1.3717555164339517, -0.39713570975785883, 0.8388291713362586, 2.0509097959058438, -1.490846127705614]"
case_05_pre_failure,matched_01,ordinary_matched,1,True,accepted,1.1527448274002663e-05,2.989321740063435e-06,9.71445146547012e-17,"[-2.331036968448972, -0.02244714606555701, 1.3447673918604235, -0.39820659733717323, 0.8378640765269278, 2.051383001052493, -1.4910776013354192]"
case_05_pre_failure,matched_04,ordinary_matched,1,True,accepted,5.916528379364256e-06,3.4116975827521888e-06,3.608224830031759e-16,"[-2.366996903883736, -0.020400613860596085, 1.3884727027604342, -0.3963148527892711, 0.8292678659154868, 2.0518626083559126, -1.489494294860025]"
case_05_pre_failure,matched_00,ordinary_matched,1,True,accepted,9.007123470630223e-06,1.2851281067294975e-05,0.0050331743145975855,"[-2.353702046972971, -0.0209221877160231, 1.3732618363360707, -0.3969134627203569, 0.8314217130207139, 2.0517911105842086, -1.4899345953120766]"
case_05_pre_failure,candidate_00,uniform_refinement,0,True,accepted,6.038768928518684e-07,1.1129814554022854e-05,9.71445146547012e-17,"[-2.3591038623015494, -0.022532626486461902, 1.3717555164339517, -0.39713570975785883, 0.8388291713362586, 2.0509097959058438, -1.490846127705614]"
case_05_pre_failure,matched_03,ordinary_matched,1,True,accepted,5.947519350424871e-07,1.09664356483433e-05,9.71445146547012e-17,"[-2.364873330823514, -0.021989258639787887, 1.3796809869582924, -0.39677504556137894, 0.8364546213289806, 2.0510947805878335, -1.4904620132987982]"
case_05_pre_failure,matched_02,ordinary_matched,2,True,accepted,4.4184572257068256e-06,4.298965067334645e-06,9.71445146547012e-17,"[-2.3463983597560834, -0.02280908680895154, 1.3582177463131018, -0.3977114670052158, 0.839815909499959, 2.0509758282864032, -1.4911381906087604]"
case_05_pre_failure,matched_05,ordinary_matched,3,True,accepted,9.864459636509935e-06,4.804571579013048e-07,9.71445146547012e-17,"[-2.328448872955981, -0.022892117551666258, 1.3403866061954122, -0.39843517080942215, 0.8398156898594294, 2.051202973474954, -1.4913709838655964]"
case_05_pre_failure,matched_04,ordinary_matched,4,True,accepted,5.809844272218528e-07,1.0709798636808018e-05,9.71445146547012e-17,"[-2.361425602946082, -0.022312866006764076, 1.374947865498853, -0.39698878645427343, 0.8378638299647841, 2.050984249799077, -1.4906906140008784]"
case_05_pre_failure,matched_02,ordinary_matched,1,True,accepted,5.961601207294838e-07,1.0985592881621614e-05,9.71445146547012e-17,"[-2.3567841066964528, -0.022762333710508658, 1.3685255003592531, -0.3972872623860886, 0.839815909499959, 2.050831123922076, -1.4910079915817946]"
case_06_pre_failure,candidate_00,uniform_refinement,4,True,accepted,7.208066064183479e-07,8.874090364866804e-07,0.02615915924209153,"[-1.7720467312264891, -1.0904497207194204, -1.6712182538132567, -0.32847107569023526, -0.2846883979411214, 2.927863312840152, 2.10277085984774]"
case_06_pre_failure,matched_01,ordinary_matched,4,False,solver_failure,0.006439479310985134,0.00853927235211944,0.0436,
case_06_pre_failure,candidate_00,uniform_refinement,1,True,accepted,7.208066064183479e-07,8.874090364866804e-07,0.02615915924209153,"[-1.7720467312264891, -1.0904497207194204, -1.6712182538132567, -0.32847107569023526, -0.2846883979411214, 2.927863312840152, 2.10277085984774]"
case_06_pre_failure,matched_00,ordinary_matched,2,False,solver_failure,0.00643947931098507,0.008539272352119254,0.0436,
case_06_pre_failure,matched_02,ordinary_matched,0,False,solver_failure,0.006439479310985147,0.008539272352119274,0.0436,
case_06_pre_failure,matched_01,ordinary_matched,0,False,solver_failure,0.006439479310985134,0.00853927235211944,0.0436,
case_06_pre_failure,matched_00,ordinary_matched,3,False,solver_failure,0.00643947931098507,0.008539272352119254,0.0436,
case_06_pre_failure,matched_01,ordinary_matched,2,False,solver_failure,0.006439479310985134,0.00853927235211944,0.0436,
case_06_pre_failure,candidate_00,uniform_refinement,3,True,accepted,7.208066064183479e-07,8.874090364866804e-07,0.02615915924209153,"[-1.7720467312264891, -1.0904497207194204, -1.6712182538132567, -0.32847107569023526, -0.2846883979411214, 2.927863312840152, 2.10277085984774]"
case_06_pre_failure,matched_00,ordinary_matched,1,False,solver_failure,0.00643947931098507,0.008539272352119254,0.0436,
case_06_pre_failure,matched_00,ordinary_matched,4,False,solver_failure,0.00643947931098507,0.008539272352119254,0.0436,
case_06_pre_failure,matched_02,ordinary_matched,4,False,solver_failure,0.006439479310985147,0.008539272352119274,0.0436,
case_06_pre_failure,matched_01,ordinary_matched,1,False,solver_failure,0.006439479310985134,0.00853927235211944,0.0436,
case_06_pre_failure,matched_02,ordinary_matched,1,False,solver_failure,0.006439479310985147,0.008539272352119274,0.0436,
case_06_pre_failure,matched_01,ordinary_matched,3,False,solver_failure,0.006439479310985134,0.00853927235211944,0.0436,
case_06_pre_failure,candidate_00,uniform_refinement,2,True,accepted,7.208066064183479e-07,8.874090364866804e-07,0.02615915924209153,"[-1.7720467312264891, -1.0904497207194204, -1.6712182538132567, -0.32847107569023526, -0.2846883979411214, 2.927863312840152, 2.10277085984774]"
case_06_pre_failure,matched_02,ordinary_matched,2,False,solver_failure,0.006439479310985147,0.008539272352119274,0.0436,
case_06_pre_failure,matched_02,ordinary_matched,3,False,solver_failure,0.006439479310985147,0.008539272352119274,0.0436,
case_06_pre_failure,matched_00,ordinary_matched,0,False,solver_failure,0.00643947931098507,0.008539272352119254,0.0436,
case_06_pre_failure,candidate_00,uniform_refinement,0,True,accepted,7.208066064183479e-07,8.874090364866804e-07,0.02615915924209153,"[-1.7720467312264891, -1.0904497207194204, -1.6712182538132567, -0.32847107569023526, -0.2846883979411214, 2.927863312840152, 2.10277085984774]"
case_07_pre_failure,matched_02,ordinary_matched,0,True,accepted,1.0153892524805936e-07,6.517289860352823e-08,0.03200214624320777,"[-2.2513333028309597, 0.8899294593514848, 0.07871900549707264, -0.2823478320199039, 0.7323536362529084, 1.2012522248083861, 1.82873667749189]"
case_07_pre_failure,matched_04,ordinary_matched,0,True,accepted,1.0469391678102282e-07,6.071923632060418e-08,0.031929467411863116,"[-2.2452814992128642, 0.8890509722197033, 0.04610160542849154, -0.28299445836085274, 0.760331666128861, 1.198938197976015, 1.8259525987110465]"
case_07_pre_failure,matched_05,ordinary_matched,2,True,accepted,1.0203841967077361e-07,6.552015606508003e-08,0.03195811989140765,"[-2.251333093592597, 0.8899294355502868, 0.07871787583076398, -0.2823478381662277, 0.7323546065222944, 1.2012521406609966, 1.8287365847061579]"
case_07_pre_failure,matched_01,ordinary_matched,0,True,accepted,1.0416991099864907e-07,6.038702731253807e-08,0.031974038622888196,"[-2.2452815990335426, 0.8890509758747089, 0.046102142629416, -0.2829944645015111, 0.7603312040792786, 1.198938242364949, 1.825952639251348]"
case_07_pre_failure,matched_03,ordinary_matched,0,True,accepted,1.028989651585297e-07,6.395626504230967e-08,0.03194837195879188,"[-2.2493197017991147, 0.889620519572154, 0.06784565409758293, -0.28256213322025986, 0.7416821359492737, 1.2004899189499783, 1.8278027768037732]"
case_07_pre_failure,matched_02,ordinary_matched,3,True,accepted,1.0153892524805936e-07,6.517289860352823e-08,0.03200214624320777,"[-2.2513333028309597, 0.8899294593514848, 0.07871900549707264, -0.2823478320199039, 0.7323536362529084, 1.2012522248083861, 1.82873667749189]"
case_07_pre_failure,matched_05,ordinary_matched,3,True,accepted,1.0203841967077361e-07,6.552015606508003e-08,0.03195811989140765,"[-2.251333093592597, 0.8899294355502868, 0.07871787583076398, -0.2823478381662277, 0.7323546065222944, 1.2012521406609966, 1.8287365847061579]"
case_07_pre_failure,matched_04,ordinary_matched,2,True,accepted,1.0469391678102282e-07,6.071923632060418e-08,0.031929467411863116,"[-2.2452814992128642, 0.8890509722197033, 0.04610160542849154, -0.28299445836085274, 0.760331666128861, 1.198938197976015, 1.8259525987110465]"
case_07_pre_failure,matched_04,ordinary_matched,4,True,accepted,1.0469391678102282e-07,6.071923632060418e-08,0.031929467411863116,"[-2.2452814992128642, 0.8890509722197033, 0.04610160542849154, -0.28299445836085274, 0.760331666128861, 1.198938197976015, 1.8259525987110465]"
case_07_pre_failure,matched_01,ordinary_matched,1,True,accepted,1.0416991099864907e-07,6.038702731253807e-08,0.031974038622888196,"[-2.2452815990335426, 0.8890509758747089, 0.046102142629416, -0.2829944645015111, 0.7603312040792786, 1.198938242364949, 1.825952639251348]"
case_07_pre_failure,matched_00,ordinary_matched,4,True,accepted,1.0239155307284068e-07,6.361380937855351e-08,0.03199258301810751,"[-2.2493198750432937, 0.8896205361300614, 0.06784658799654346, -0.2825621310790011, 0.7416813336912602, 1.200489990297113, 1.8278028521202134]"
case_07_pre_failure,matched_05,ordinary_matched,0,True,accepted,1.0203841967077361e-07,6.552015606508003e-08,0.03195811989140765,"[-2.251333093592597, 0.8899294355502868, 0.07871787583076398, -0.2823478381662277, 0.7323546065222944, 1.2012521406609966, 1.8287365847061579]"
case_07_pre_failure,matched_00,ordinary_matched,2,True,accepted,1.0239155307284068e-07,6.361380937855351e-08,0.03199258301810751,"[-2.2493198750432937, 0.8896205361300614, 0.06784658799654346, -0.2825621310790011, 0.7416813336912602, 1.200489990297113, 1.8278028521202134]"
case_07_pre_failure,matched_03,ordinary_matched,4,True,accepted,1.028989651585297e-07,6.395626504230967e-08,0.03194837195879188,"[-2.2493197017991147, 0.889620519572154, 0.06784565409758293, -0.28256213322025986, 0.7416821359492737, 1.2004899189499783, 1.8278027768037732]"
case_07_pre_failure,matched_00,ordinary_matched,3,True,accepted,1.0239155307284068e-07,6.361380937855351e-08,0.03199258301810751,"[-2.2493198750432937, 0.8896205361300614, 0.06784658799654346, -0.2825621310790011, 0.7416813336912602, 1.200489990297113, 1.8278028521202134]"
case_07_pre_failure,matched_05,ordinary_matched,4,True,accepted,1.0203841967077361e-07,6.552015606508003e-08,0.03195811989140765,"[-2.251333093592597, 0.8899294355502868, 0.07871787583076398, -0.2823478381662277, 0.7323546065222944, 1.2012521406609966, 1.8287365847061579]"
case_07_pre_failure,matched_00,ordinary_matched,0,True,accepted,1.0239155307284068e-07,6.361380937855351e-08,0.03199258301810751,"[-2.2493198750432937, 0.8896205361300614, 0.06784658799654346, -0.2825621310790011, 0.7416813336912602, 1.200489990297113, 1.8278028521202134]"
case_07_pre_failure,candidate_00,uniform_refinement,4,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024255019145, 0.8893275389250829, 0.05697358551373563, -0.2827779393263537, 0.7510077840021664, 1.1997187021319367, 1.8268747058712167]"
case_07_pre_failure,matched_02,ordinary_matched,2,True,accepted,1.0153892524805936e-07,6.517289860352823e-08,0.03200214624320777,"[-2.2513333028309597, 0.8899294593514848, 0.07871900549707264, -0.2823478320199039, 0.7323536362529084, 1.2012522248083861, 1.82873667749189]"
case_07_pre_failure,candidate_00,uniform_refinement,2,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024255019145, 0.8893275389250829, 0.05697358551373563, -0.2827779393263537, 0.7510077840021664, 1.1997187021319367, 1.8268747058712167]"
case_07_pre_failure,matched_03,ordinary_matched,2,True,accepted,1.028989651585297e-07,6.395626504230967e-08,0.03194837195879188,"[-2.2493197017991147, 0.889620519572154, 0.06784565409758293, -0.28256213322025986, 0.7416821359492737, 1.2004899189499783, 1.8278027768037732]"
case_07_pre_failure,matched_03,ordinary_matched,1,True,accepted,1.028989651585297e-07,6.395626504230967e-08,0.03194837195879188,"[-2.2493197017991147, 0.889620519572154, 0.06784565409758293, -0.28256213322025986, 0.7416821359492737, 1.2004899189499783, 1.8278027768037732]"
case_07_pre_failure,candidate_00,uniform_refinement,0,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024255019145, 0.8893275389250829, 0.05697358551373563, -0.2827779393263537, 0.7510077840021664, 1.1997187021319367, 1.8268747058712167]"
case_07_pre_failure,matched_03,ordinary_matched,3,True,accepted,1.028989651585297e-07,6.395626504230967e-08,0.03194837195879188,"[-2.2493197017991147, 0.889620519572154, 0.06784565409758293, -0.28256213322025986, 0.7416821359492737, 1.2004899189499783, 1.8278027768037732]"
case_07_pre_failure,matched_01,ordinary_matched,4,True,accepted,1.0416991099864907e-07,6.038702731253807e-08,0.031974038622888196,"[-2.2452815990335426, 0.8890509758747089, 0.046102142629416, -0.2829944645015111, 0.7603312040792786, 1.198938242364949, 1.825952639251348]"
case_07_pre_failure,matched_04,ordinary_matched,3,True,accepted,1.0469391678102282e-07,6.071923632060418e-08,0.031929467411863116,"[-2.2452814992128642, 0.8890509722197033, 0.04610160542849154, -0.28299445836085274, 0.760331666128861, 1.198938197976015, 1.8259525987110465]"
case_07_pre_failure,matched_01,ordinary_matched,2,True,accepted,1.0416991099864907e-07,6.038702731253807e-08,0.031974038622888196,"[-2.2452815990335426, 0.8890509758747089, 0.046102142629416, -0.2829944645015111, 0.7603312040792786, 1.198938242364949, 1.825952639251348]"
case_07_pre_failure,matched_02,ordinary_matched,4,True,accepted,1.0153892524805936e-07,6.517289860352823e-08,0.03200214624320777,"[-2.2513333028309597, 0.8899294593514848, 0.07871900549707264, -0.2823478320199039, 0.7323536362529084, 1.2012522248083861, 1.82873667749189]"
case_07_pre_failure,matched_01,ordinary_matched,3,True,accepted,1.0416991099864907e-07,6.038702731253807e-08,0.031974038622888196,"[-2.2452815990335426, 0.8890509758747089, 0.046102142629416, -0.2829944645015111, 0.7603312040792786, 1.198938242364949, 1.825952639251348]"
case_07_pre_failure,matched_05,ordinary_matched,1,True,accepted,1.0203841967077361e-07,6.552015606508003e-08,0.03195811989140765,"[-2.251333093592597, 0.8899294355502868, 0.07871787583076398, -0.2823478381662277, 0.7323546065222944, 1.2012521406609966, 1.8287365847061579]"
case_07_pre_failure,matched_02,ordinary_matched,1,True,accepted,1.0153892524805936e-07,6.517289860352823e-08,0.03200214624320777,"[-2.2513333028309597, 0.8899294593514848, 0.07871900549707264, -0.2823478320199039, 0.7323536362529084, 1.2012522248083861, 1.82873667749189]"
case_07_pre_failure,candidate_00,uniform_refinement,1,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024255019145, 0.8893275389250829, 0.05697358551373563, -0.2827779393263537, 0.7510077840021664, 1.1997187021319367, 1.8268747058712167]"
case_07_pre_failure,matched_04,ordinary_matched,1,True,accepted,1.0469391678102282e-07,6.071923632060418e-08,0.031929467411863116,"[-2.2452814992128642, 0.8890509722197033, 0.04610160542849154, -0.28299445836085274, 0.760331666128861, 1.198938197976015, 1.8259525987110465]"
case_07_pre_failure,candidate_00,uniform_refinement,3,True,accepted,1.0378406214916524e-07,6.23559078351769e-08,0.03193882015475194,"[-2.2473024255019145, 0.8893275389250829, 0.05697358551373563, -0.2827779393263537, 0.7510077840021664, 1.1997187021319367, 1.8268747058712167]"
case_07_pre_failure,matched_00,ordinary_matched,1,True,accepted,1.0239155307284068e-07,6.361380937855351e-08,0.03199258301810751,"[-2.2493198750432937, 0.8896205361300614, 0.06784658799654346, -0.2825621310790011, 0.7416813336912602, 1.200489990297113, 1.8278028521202134]"
case_08_pre_failure,matched_05,ordinary_matched,2,True,accepted,1.4583253590589261e-08,1.9314322904242678e-08,0.031740976509679025,"[-1.4972178382143364, -0.5396728911299508, -0.862425028572385, -0.9345968290996458, -1.4287515060354163, 2.1313480315324282, -1.124506574410132]"
case_08_pre_failure,matched_03,ordinary_matched,3,True,accepted,1.4564217147334436e-08,1.917382272486862e-08,0.03173987967095007,"[-1.4884893874235021, -0.5447787472465367, -0.8577816628373531, -0.9343074462656306, -1.4417824912117838, 2.1256706452012892, -1.1238395952966145]"
case_08_pre_failure,matched_05,ordinary_matched,3,True,accepted,1.4583253590589261e-08,1.9314322904242678e-08,0.031740976509679025,"[-1.4972178382143364, -0.5396728911299508, -0.862425028572385, -0.9345968290996458, -1.4287515060354163, 2.1313480315324282, -1.124506574410132]"
case_08_pre_failure,matched_00,ordinary_matched,4,True,accepted,1.4347603892416231e-08,1.8811143182793136e-08,0.031773113650417156,"[-1.488485843062087, -0.5447808219390116, -0.8577797604221945, -0.9343073338809829, -1.441787787388568, 2.125668333137867, -1.1238393373868028]"
case_08_pre_failure,matched_03,ordinary_matched,1,True,accepted,1.4564217147334436e-08,1.917382272486862e-08,0.03173987967095007,"[-1.4884893874235021, -0.5447787472465367, -0.8577816628373531, -0.9343074462656306, -1.4417824912117838, 2.1256706452012892, -1.1238395952966145]"
case_08_pre_failure,matched_05,ordinary_matched,0,True,accepted,1.4583253590589261e-08,1.9314322904242678e-08,0.031740976509679025,"[-1.4972178382143364, -0.5396728911299508, -0.862425028572385, -0.9345968290996458, -1.4287515060354163, 2.1313480315324282, -1.124506574410132]"
case_08_pre_failure,matched_04,ordinary_matched,3,True,accepted,1.4516009038479177e-08,1.8887808453580815e-08,0.031739685428839676,"[-1.4710872594432962, -0.5549778861092685, -0.8482691065138408, -0.9338107823422956, -1.4678425259121826, 2.114253378285623, -1.122698112938822]"
case_08_pre_failure,matched_04,ordinary_matched,4,True,accepted,1.4516009038479177e-08,1.8887808453580815e-08,0.031739685428839676,"[-1.4710872594432962, -0.5549778861092685, -0.8482691065138408, -0.9338107823422956, -1.4678425259121826, 2.114253378285623, -1.122698112938822]"
case_08_pre_failure,candidate_00,uniform_refinement,3,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796429215024, -0.5498805481155904, -0.853062440455824, -0.9340453585401735, -1.4548127971422093, 2.119972191021747, -1.1232367830936294]"
case_08_pre_failure,matched_01,ordinary_matched,1,True,accepted,1.4306593529973204e-08,1.8533513637799775e-08,0.03177276001392318,"[-1.4710827746017623, -0.5549805171795767, -0.8482666130367423, -0.9338106679963192, -1.467849253774755, 2.114250419985982, -1.1226978515070127]"
case_08_pre_failure,matched_05,ordinary_matched,1,True,accepted,1.4583253590589261e-08,1.9314322904242678e-08,0.031740976509679025,"[-1.4972178382143364, -0.5396728911299508, -0.862425028572385, -0.9345968290996458, -1.4287515060354163, 2.1313480315324282, -1.124506574410132]"
case_08_pre_failure,matched_00,ordinary_matched,2,True,accepted,1.4347603892416231e-08,1.8811143182793136e-08,0.031773113650417156,"[-1.488485843062087, -0.5447808219390116, -0.8577797604221945, -0.9343073338809829, -1.441787787388568, 2.125668333137867, -1.1238393373868028]"
case_08_pre_failure,matched_02,ordinary_matched,2,True,accepted,1.436302369368672e-08,1.894751372892138e-08,0.031774312899013585,"[-1.4972147849778321, -0.5396746756879618, -0.8624234203823692, -0.9345967229585993, -1.428756058280596, 2.131346051792906, -1.1245063303345244]"
case_08_pre_failure,candidate_00,uniform_refinement,2,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796429215024, -0.5498805481155904, -0.853062440455824, -0.9340453585401735, -1.4548127971422093, 2.119972191021747, -1.1232367830936294]"
case_08_pre_failure,matched_00,ordinary_matched,3,True,accepted,1.4347603892416231e-08,1.8811143182793136e-08,0.031773113650417156,"[-1.488485843062087, -0.5447808219390116, -0.8577797604221945, -0.9343073338809829, -1.441787787388568, 2.125668333137867, -1.1238393373868028]"
case_08_pre_failure,matched_04,ordinary_matched,0,True,accepted,1.4516009038479177e-08,1.8887808453580815e-08,0.031739685428839676,"[-1.4710872594432962, -0.5549778861092685, -0.8482691065138408, -0.9338107823422956, -1.4678425259121826, 2.114253378285623, -1.122698112938822]"
case_08_pre_failure,matched_01,ordinary_matched,0,True,accepted,1.4306593529973204e-08,1.8533513637799775e-08,0.03177276001392318,"[-1.4710827746017623, -0.5549805171795767, -0.8482666130367423, -0.9338106679963192, -1.467849253774755, 2.114250419985982, -1.1226978515070127]"
case_08_pre_failure,matched_02,ordinary_matched,3,True,accepted,1.436302369368672e-08,1.894751372892138e-08,0.031774312899013585,"[-1.4972147849778321, -0.5396746756879618, -0.8624234203823692, -0.9345967229585993, -1.428756058280596, 2.131346051792906, -1.1245063303345244]"
case_08_pre_failure,matched_00,ordinary_matched,0,True,accepted,1.4347603892416231e-08,1.8811143182793136e-08,0.031773113650417156,"[-1.488485843062087, -0.5447808219390116, -0.8577797604221945, -0.9343073338809829, -1.441787787388568, 2.125668333137867, -1.1238393373868028]"
case_08_pre_failure,matched_02,ordinary_matched,0,True,accepted,1.436302369368672e-08,1.894751372892138e-08,0.031774312899013585,"[-1.4972147849778321, -0.5396746756879618, -0.8624234203823692, -0.9345967229585993, -1.428756058280596, 2.131346051792906, -1.1245063303345244]"
case_08_pre_failure,candidate_00,uniform_refinement,4,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796429215024, -0.5498805481155904, -0.853062440455824, -0.9340453585401735, -1.4548127971422093, 2.119972191021747, -1.1232367830936294]"
case_08_pre_failure,matched_04,ordinary_matched,1,True,accepted,1.4516009038479177e-08,1.8887808453580815e-08,0.031739685428839676,"[-1.4710872594432962, -0.5549778861092685, -0.8482691065138408, -0.9338107823422956, -1.4678425259121826, 2.114253378285623, -1.122698112938822]"
case_08_pre_failure,matched_01,ordinary_matched,4,True,accepted,1.4306593529973204e-08,1.8533513637799775e-08,0.03177276001392318,"[-1.4710827746017623, -0.5549805171795767, -0.8482666130367423, -0.9338106679963192, -1.467849253774755, 2.114250419985982, -1.1226978515070127]"
case_08_pre_failure,matched_02,ordinary_matched,4,True,accepted,1.436302369368672e-08,1.894751372892138e-08,0.031774312899013585,"[-1.4972147849778321, -0.5396746756879618, -0.8624234203823692, -0.9345967229585993, -1.428756058280596, 2.131346051792906, -1.1245063303345244]"
case_08_pre_failure,matched_03,ordinary_matched,2,True,accepted,1.4564217147334436e-08,1.917382272486862e-08,0.03173987967095007,"[-1.4884893874235021, -0.5447787472465367, -0.8577816628373531, -0.9343074462656306, -1.4417824912117838, 2.1256706452012892, -1.1238395952966145]"
case_08_pre_failure,candidate_00,uniform_refinement,0,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796429215024, -0.5498805481155904, -0.853062440455824, -0.9340453585401735, -1.4548127971422093, 2.119972191021747, -1.1232367830936294]"
case_08_pre_failure,matched_01,ordinary_matched,3,True,accepted,1.4306593529973204e-08,1.8533513637799775e-08,0.03177276001392318,"[-1.4710827746017623, -0.5549805171795767, -0.8482666130367423, -0.9338106679963192, -1.467849253774755, 2.114250419985982, -1.1226978515070127]"
case_08_pre_failure,matched_03,ordinary_matched,0,True,accepted,1.4564217147334436e-08,1.917382272486862e-08,0.03173987967095007,"[-1.4884893874235021, -0.5447787472465367, -0.8577816628373531, -0.9343074462656306, -1.4417824912117838, 2.1256706452012892, -1.1238395952966145]"
case_08_pre_failure,matched_00,ordinary_matched,1,True,accepted,1.4347603892416231e-08,1.8811143182793136e-08,0.031773113650417156,"[-1.488485843062087, -0.5447808219390116, -0.8577797604221945, -0.9343073338809829, -1.441787787388568, 2.125668333137867, -1.1238393373868028]"
case_08_pre_failure,candidate_00,uniform_refinement,1,True,accepted,1.4541750109310125e-08,1.903157232323787e-08,0.03173945801561198,"[-1.4797796429215024, -0.5498805481155904, -0.853062440455824, -0.9340453585401735, -1.4548127971422093, 2.119972191021747, -1.1232367830936294]"
case_08_pre_failure,matched_04,ordinary_matched,2,True,accepted,1.4516009038479177e-08,1.8887808453580815e-08,0.031739685428839676,"[-1.4710872594432962, -0.5549778861092685, -0.8482691065138408, -0.9338107823422956, -1.4678425259121826, 2.114253378285623, -1.122698112938822]"
case_08_pre_failure,matched_03,ordinary_matched,4,True,accepted,1.4564217147334436e-08,1.917382272486862e-08,0.03173987967095007,"[-1.4884893874235021, -0.5447787472465367, -0.8577816628373531, -0.9343074462656306, -1.4417824912117838, 2.1256706452012892, -1.1238395952966145]"
case_08_pre_failure,matched_01,ordinary_matched,2,True,accepted,1.4306593529973204e-08,1.8533513637799775e-08,0.03177276001392318,"[-1.4710827746017623, -0.5549805171795767, -0.8482666130367423, -0.9338106679963192, -1.467849253774755, 2.114250419985982, -1.1226978515070127]"
case_08_pre_failure,matched_02,ordinary_matched,1,True,accepted,1.436302369368672e-08,1.894751372892138e-08,0.031774312899013585,"[-1.4972147849778321, -0.5396746756879618, -0.8624234203823692, -0.9345967229585993, -1.428756058280596, 2.131346051792906, -1.1245063303345244]"
case_08_pre_failure,matched_05,ordinary_matched,4,True,accepted,1.4583253590589261e-08,1.9314322904242678e-08,0.031740976509679025,"[-1.4972178382143364, -0.5396728911299508, -0.862425028572385, -0.9345968290996458, -1.4287515060354163, 2.1313480315324282, -1.124506574410132]"
case_00_pre_failure,candidate_01,reused_ordinary,3,True,accepted,1.3434975325256655e-05,4.185768611444645e-06,0.0031126260645492343,"[-2.5959677760925204, 0.8681069536126851, 0.04327787896351711, -0.5273277422279968, -1.7024753358522733, 2.2030316994457677, -2.2424903302570574]"
case_00_pre_failure,candidate_00,reused_ordinary,4,False,solver_failure,0.0029473121044806534,0.0036211627783923816,0.0436,"[-2.6079751820393042, 0.9134472834046279, 0.09148757144933903, -0.448275987660695, -1.7210855120009896, 2.20239967120982, -2.283235892620581]"
case_00_pre_failure,candidate_01,reused_ordinary,0,True,accepted,1.3434975325256655e-05,4.185768611444645e-06,0.0031126260645492343,"[-2.5959677760925204, 0.8681069536126851, 0.04327787896351711, -0.5273277422279968, -1.7024753358522733, 2.2030316994457677, -2.2424903302570574]"
case_00_pre_failure,candidate_01,reused_ordinary,1,True,accepted,1.3434975325256655e-05,4.185768611444645e-06,0.0031126260645492343,"[-2.5959677760925204, 0.8681069536126851, 0.04327787896351711, -0.5273277422279968, -1.7024753358522733, 2.2030316994457677, -2.2424903302570574]"
