slot,scene_uid,cluster,robot,family,placement,direction,method,repeat,status,planner_feasible,physical_run,quality_completed,execution_completed,T_init,T_smooth,T_opt,T_retime,T_validate,initialization_success,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,total_plan_wall_s,solver_return_status,checkpoint_selected,feasible_checkpoint_count,dense_geometry_feasible,dense_min_clearance_m,predicted_execution_s,simulated_completion_time_s,elapsed_until_stop_s,simulation_wall_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,collision_steps,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,torque_requested_utilization_max,velocity_exceed_duration_s,acceleration_exceed_duration_s,scan_duration_s,transition_duration_s,settling_duration_s,sample_state_dt_s,physical_extrema_dt_s,acceleration_rms_rad_s2,jerk_rms_rad_s3,hole_measurement,standoff_m_p95,standoff_m_max,standoff_m_min,center_error_m_p95,center_error_m_max,center_error_m_min,incidence_rad_p95,incidence_rad_max,incidence_rad_min,line_error_rad_p95,line_error_rad_max,line_error_rad_min,profile_process_violation_duration_s,shared_initial_sha256
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B0,0,geometric_initialization_failed,False,False,,,0.10592463800276164,,,,,False,555,39,0,0.108145299993339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B0,1,geometric_initialization_failed,False,False,,,0.10611738900479395,,,,,False,555,39,0,0.10834493399306666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B0,2,geometric_initialization_failed,False,False,,,0.10582075100683141,,,,,False,555,39,0,0.10803530500561465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B1,0,no_verified_path_at_primary_checkpoint,False,False,,,0.23016345099313185,30.167569388999254,,,,True,860,419,10,30.65054851101013,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B1,1,no_verified_path_at_primary_checkpoint,False,False,,,0.2286742339929333,30.12513833900448,,,,True,860,419,10,30.615129685000284,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B1,2,no_verified_path_at_primary_checkpoint,False,False,,,0.2284532699995907,30.106187757002772,,,,True,860,419,10,30.58342439000262,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B2,0,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B2,1,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,B2,2,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,G,0,no_verified_path_at_primary_checkpoint,False,False,,,0.22843721600656863,30.06726975199126,,,,True,860,419,0,30.546428802990704,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,G,1,no_verified_path_at_primary_checkpoint,False,False,,,0.22798077198967803,30.079172755999025,,,,True,860,419,0,30.555086843000026,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_u,1d626ca03a345e6601c064a6a0c00a1a9212ee8924f6c3978e4ae4fa19bcc8eb,panda_cylinder_p0,panda,cylinder,0,u,G,2,no_verified_path_at_primary_checkpoint,False,False,,,0.22837042600440327,30.079474102007225,,,,True,860,419,0,30.560402097995393,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B0,0,planner_feasible,True,True,True,True,0.31594672000210267,,,0.03307275001134258,1.011721424991265,True,1292,427,0,1.385302447990398,,,,True,0.021361491714837824,26.39184995377227,26.591000000009515,26.591000000009515,4.500260968998191,0.999999999999979,0.999999999999979,0.0,0.0007589654984964938,0,0.48162684477598,0.8179829623381897,9.747412970684266e-05,0.0,0.5007843467849425,0.0,0.0,16.438,9.954,0.2,0.001,0.001,0.4455815886437837,35.68031762657124,conservative_3d_component_bounding_box_diagonal,0.15002377855045007,0.1500519358920057,0.14946051182374787,0.00014282341074223795,0.0005119371076091115,3.3194773872634735e-16,0.00044635193260790713,0.002325752257969201,4.4703483581542975e-08,0.00026502371158948674,0.0013238329485500268,0.0,0.0,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B0,1,planner_feasible,True,False,,,0.31453204300487414,,,0.032451124003273435,1.0111427489900962,True,1292,427,0,1.3825942630064674,,,,True,0.021361491714837824,26.39184995377227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B0,2,planner_feasible,True,False,,,0.31476062299043406,,,0.03236881099292077,1.0073306419944856,True,1292,427,0,1.4030903179955203,,,,True,0.021361491714837824,26.39184995377227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B1,0,planner_feasible,True,True,True,True,0.2225224830035586,31.58449188400118,,0.03234522900311276,1.0119674490124453,True,854,427,0,33.15134155499982,User_Requested_Stop,10.0,3,True,0.021361533109066987,26.318680172560097,26.518000000009426,26.518000000009426,4.559419377997983,0.999999999999979,0.999999999999979,0.0,0.0007576250333089305,0,0.49510465957785166,0.8173375061719423,8.273818258908161e-05,0.0,0.5007857606908481,0.0,0.0,16.375,9.944,0.2,0.001,0.001,0.4473192245219625,36.262340841348546,conservative_3d_component_bounding_box_diagonal,0.1500203667770037,0.1500578969095073,0.14945550552617623,0.00015936979197817374,0.0005124531425098396,3.3194773872634735e-16,0.0004442806332831682,0.0023171297871806412,4.4703483581542975e-08,0.0002665877828842475,0.001329256420595589,0.0,0.0,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B1,1,planner_feasible,True,False,,,0.2234376929991413,31.86769912899763,,0.03286370600108057,1.0090528250002535,True,854,427,0,33.46063298899389,User_Requested_Stop,10.0,3,True,0.021361533109066987,26.318680172560097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B1,2,planner_feasible,True,False,,,0.22248024099098984,31.85976043700066,,0.03237130898924079,1.0108703580044676,True,854,427,0,33.425164422005764,User_Requested_Stop,10.0,3,True,0.021361533109066987,26.318680172560097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B2,0,planner_feasible,True,True,True,True,33.15134155499982,,30.258130508998875,0.032399200994404964,1.0135809560015332,,,,,65.26807013301004,User_Requested_Stop,10.0,3,True,0.021361038939537818,26.26962030482296,26.469000000009366,26.469000000009366,4.508800691008219,0.999999999999979,0.999999999999979,0.0,0.0007588486347602171,0,0.49466563755453924,0.8165001109338962,8.129871972124836e-05,0.0,0.5007771584652277,0.0,0.0,16.375,9.895,0.2,0.001,0.001,0.4468669121236931,36.59452631395887,conservative_3d_component_bounding_box_diagonal,0.15001993630299792,0.15005820508505002,0.14945640434095783,0.00016034055321438587,0.0005124184788101502,3.3194773872634735e-16,0.0004605130687902532,0.002306415017461583,4.4703483581542975e-08,0.00023968076541189354,0.0013361112543033887,0.0,0.0,0d3a33c952ef52f45d7146e03c8264d936ce29b2fe5e6a90ad3a5985711b1efc
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B2,1,planner_feasible,True,False,,,33.15134155499982,,30.317561463001766,0.033078540000133216,1.0264232929912396,,,,,65.34294544499426,User_Requested_Stop,10.0,3,True,0.021361038939537818,26.26962030482296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3a33c952ef52f45d7146e03c8264d936ce29b2fe5e6a90ad3a5985711b1efc
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,B2,2,planner_feasible,True,False,,,33.15134155499982,,30.2484748900024,0.03253971699450631,1.0050474720046623,,,,,65.24875641799008,User_Requested_Stop,10.0,3,True,0.021361038939537818,26.26962030482296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3a33c952ef52f45d7146e03c8264d936ce29b2fe5e6a90ad3a5985711b1efc
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,G,0,planner_feasible,True,True,True,True,0.2222380239982158,31.7875730030064,,0.0326704569888534,1.0132795440003974,True,854,427,0,33.358533560007345,User_Requested_Stop,10.0,3,True,0.021361533109066987,26.318680172560097,26.518000000009426,26.518000000009426,4.495383526009391,0.999999999999979,0.999999999999979,0.0,0.0007576250333089305,0,0.49510465957785166,0.8173375061719423,8.273818258908161e-05,0.0,0.5007857606908481,0.0,0.0,16.375,9.944,0.2,0.001,0.001,0.4473192245219625,36.262340841348546,conservative_3d_component_bounding_box_diagonal,0.1500203667770037,0.1500578969095073,0.14945550552617623,0.00015936979197817374,0.0005124531425098396,3.3194773872634735e-16,0.0004442806332831682,0.0023171297871806412,4.4703483581542975e-08,0.0002665877828842475,0.001329256420595589,0.0,0.0,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,G,1,planner_feasible,True,False,,,0.2230526280036429,31.74234741399414,,0.03268590400693938,1.0219961240072735,True,854,427,0,33.32402493299742,User_Requested_Stop,10.0,3,True,0.021361533109066987,26.318680172560097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p0_v,84054da21481d1359c181b6fcd2262b0249f857876c17df848868534df6762c8,panda_cylinder_p0,panda,cylinder,0,v,G,2,planner_feasible,True,False,,,0.22248555900296196,31.710260424995795,,0.032571272997302,1.014083269998082,True,854,427,0,33.287066322998726,User_Requested_Stop,10.0,3,True,0.021361533109066987,26.318680172560097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B0,0,geometric_initialization_failed,False,False,,,0.066942368997843,,,,,False,322,35,0,0.06883122399449348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B0,1,geometric_initialization_failed,False,False,,,0.06696438399376348,,,,,False,322,35,0,0.06886770400160458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B0,2,geometric_initialization_failed,False,False,,,0.0666318130097352,,,,,False,322,35,0,0.06851029300014488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B1,0,no_verified_path_at_primary_checkpoint,False,False,,,0.2269268850068329,30.989349335999577,,,,True,852,419,7,31.46631704599713,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B1,1,no_verified_path_at_primary_checkpoint,False,False,,,0.2262379550084006,30.790482801006874,,,,True,852,419,7,31.263351223009522,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B1,2,no_verified_path_at_primary_checkpoint,False,False,,,0.22657637800148223,30.899410393001745,,,,True,852,419,7,31.388025858002948,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B2,0,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B2,1,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,B2,2,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,G,0,no_verified_path_at_primary_checkpoint,False,False,,,0.22544889499840792,31.002148079001927,,,,True,852,419,0,31.475642161996802,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,G,1,no_verified_path_at_primary_checkpoint,False,False,,,0.22643710899865255,30.798562671989202,,,,True,852,419,0,31.273701401005383,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_u,406af3b20ab059ba4ba3b0119a5c6adf254d03bdeae9dfa5c1b0f474ba4cf06d,panda_cylinder_p1,panda,cylinder,1,u,G,2,no_verified_path_at_primary_checkpoint,False,False,,,0.22629823700117413,30.952765545007423,,,,True,852,419,0,31.426568073002272,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B0,0,geometric_initialization_failed,False,False,,,0.25038883299566805,,,,,False,1136,235,0,0.25952315599715803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B0,1,geometric_initialization_failed,False,False,,,0.24882370499835815,,,,,False,1136,235,0,0.2579829489986878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B0,2,geometric_initialization_failed,False,False,,,0.24924559200007934,,,,,False,1136,235,0,0.25837789199431427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B1,0,no_verified_path_at_primary_checkpoint,False,False,,,0.23786047199973837,31.54945022299944,,,,True,918,427,18,32.03644577799423,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B1,1,no_verified_path_at_primary_checkpoint,False,False,,,0.23836403200402856,31.56154679899919,,,,True,918,427,18,32.052552102002664,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B1,2,no_verified_path_at_primary_checkpoint,False,False,,,0.2366381169995293,30.12397978300578,,,,True,918,427,18,30.61393846500141,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B2,0,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B2,1,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,B2,2,common_b1_initialization_missing,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,G,0,no_verified_path_at_primary_checkpoint,False,False,,,0.23565320200577844,31.463725426991004,,,,True,914,427,0,31.946599011993385,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,G,1,no_verified_path_at_primary_checkpoint,False,False,,,0.23523851000936702,31.46768590399006,,,,True,914,427,0,31.95167423399107,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_cylinder_p1_v,be62d5dee820b8e320fc3af1c85548a704ca13694693c4f95b1ee71fb14e2609,panda_cylinder_p1,panda,cylinder,1,v,G,2,no_verified_path_at_primary_checkpoint,False,False,,,0.23551959100586828,31.669842185991,,,,True,914,427,0,32.15734465999412,User_Requested_Stop,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B0,0,planner_feasible,True,True,True,True,0.3930477800022345,,,0.03158506299951114,0.9935579989978578,True,1689,419,0,1.4437292060028994,,,,True,0.022037143141459242,20.516314024440117,20.716000000002335,20.716000000002335,3.584901099005947,1.0,1.0,0.0,0.000872632278199666,0,0.6562644433479291,0.8227929986174363,0.00013814107116563723,0.0,0.38842506555446665,0.0,0.0,15.809000000000001,4.708,0.2,0.001,0.001,0.6158263530327266,35.389952132582756,conservative_3d_component_bounding_box_diagonal,0.15017077090761233,0.1504113191450553,0.14968293299990768,0.0002748407744539405,0.0005280072342282347,5.983690611152769e-16,0.001569348224887311,0.002526767712183331,5.372690074837192e-08,0.0006088839854438481,0.0014551445184171979,0.0,0.0,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B0,1,planner_feasible,True,False,,,0.38993358598963823,,,0.03157336798903998,1.0009506610076642,True,1689,419,0,1.4479178199981106,,,,True,0.022037143141459242,20.516314024440117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B0,2,planner_feasible,True,False,,,0.38976147401263006,,,0.03224189599859528,1.0046610260033049,True,1689,419,0,1.4522132520069135,,,,True,0.022037143141459242,20.516314024440117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B1,0,planner_feasible,True,True,True,True,0.2212507310032379,30.728792554000393,,0.03276744800677989,1.0090455780009506,True,838,419,0,32.350637409006595,User_Requested_Stop,10.0,3,True,0.022031319486563932,19.71871974478962,19.91800000000136,19.91800000000136,3.476556043009623,1.0,1.0,0.0,0.0008864680246280787,0,0.6656207194298325,0.8275860578287187,0.0001274104015318578,0.0,0.38485647795657923,0.0,0.0,15.111,4.6080000000000005,0.2,0.001,0.001,0.5836021849916758,35.89368121798766,conservative_3d_component_bounding_box_diagonal,0.1499740044400245,0.15009391219648355,0.14985719798152078,0.00012057130526436462,0.00033169022797459026,5.983690611152769e-16,0.0005567819006776153,0.000942690614781217,5.372690074837192e-08,0.00015362620468000574,0.0003906823568761621,0.0,0.0,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B1,1,planner_feasible,True,False,,,0.22173581300012302,30.45159806299489,,0.03204085800098255,1.0016392710094806,True,838,419,0,32.045104594988516,User_Requested_Stop,10.0,3,True,0.022031319486563932,19.71871974478962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B1,2,planner_feasible,True,False,,,0.21883445799176116,30.32604673699825,,0.032044170002336614,0.9915515559987398,True,838,419,0,31.933919860995957,User_Requested_Stop,10.0,3,True,0.022031319486563932,19.71871974478962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B2,0,planner_feasible,True,True,True,True,32.350637409006595,,30.195856759004528,0.03183192100550514,1.0055991989938775,,,,,64.42358566801704,User_Requested_Stop,10.0,3,True,0.022031932347717904,19.703845800848477,19.90300000000134,19.90300000000134,3.4494652790017426,1.0,1.0,0.0,0.0008860153270004065,0,0.6641666409843232,0.8304471169443729,0.00012271720153123056,0.0,0.38469514384176245,0.0,0.0,15.109,4.595,0.2,0.001,0.001,0.5828284156081477,35.81841239376198,conservative_3d_component_bounding_box_diagonal,0.14997383038700177,0.15009390698104735,0.14985724055548322,0.00012293657726812182,0.0003252190744701663,5.983690611152769e-16,0.0005548105833374788,0.0009369337238544454,5.372690074837192e-08,0.00017009622059392313,0.0003713699638395253,0.0,0.0,8d8dd4be296de3be2a007057bd99c8fdf2ad7da507e5f5c3ec7a57a30f1244cc
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B2,1,planner_feasible,True,False,,,32.350637409006595,,30.104998110997258,0.03212739800801501,1.001696899998933,,,,,64.31855675700353,User_Requested_Stop,10.0,3,True,0.022031932347717904,19.703845800848477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8dd4be296de3be2a007057bd99c8fdf2ad7da507e5f5c3ec7a57a30f1244cc
panda_plane_p0_u,5d5a023d5f637f0869c78b3e99c42c4dfd57402d820a31236667cdffd46ab609,panda_plane_p0,panda,plane,0,u,B2,2,planner_feasible,True,False,,,32.350637409006595,,31.111009353000554,0.03175818599993363,0.9983454479952343,,,,,65.31797674001427,User_Requested_Stop,10.0,3,True,0.022031932347717904,19.703845800848477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8dd4be296de3be2a007057bd99c8fdf2ad7da507e5f5c3ec7a57a30f1244cc
