slot,robot,family,method,repeat,status,optimizer_build_time,optimizer_solver_time,optimizer_elapsed,optimizer_iterations,optimizer_status,optimizer_sample_constraint_violation,optimizer_solver_feasible,verified_improved_incumbents,checkpoint_1.0_available_s,checkpoint_1.0_source,checkpoint_1.0_objective,checkpoint_1.0_relative_to_initial,checkpoint_5.0_available_s,checkpoint_5.0_source,checkpoint_5.0_objective,checkpoint_5.0_relative_to_initial,checkpoint_10.0_available_s,checkpoint_10.0_source,checkpoint_10.0_objective,checkpoint_10.0_relative_to_initial,checkpoint_30.0_available_s,checkpoint_30.0_source,checkpoint_30.0_objective,checkpoint_30.0_relative_to_initial,primary_control_change_max_rad
ur5e_plane_p0_u,ur5e,plane,G,2,planner_feasible,2.165857706000679,29.971710899990285,32.13756836899847,50,User_Requested_Stop,0.019445240794274676,False,2,,,,,3.751356940003461,nonlinear_validated_iterate,0.9794974945956563,0.999999999999993,3.751356940003461,nonlinear_validated_iterate,0.9794974945956563,0.999999999999993,14.315443207990029,nonlinear_validated_iterate,0.8875971424743797,0.9061760212472826,
ur5e_plane_p0_v,ur5e,plane,B1,0,planner_feasible,2.170605694002006,28.78981612100324,30.960421702999156,45,User_Requested_Stop,0.357629401436673,False,3,,,,,3.7538812610000605,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,3.7538812610000605,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,16.189669547995436,nonlinear_validated_iterate,0.40440055520393675,0.36164336463065805,
ur5e_plane_p0_v,ur5e,plane,B1,1,planner_feasible,2.171551644001738,28.75389878200076,30.92545029601024,45,User_Requested_Stop,0.357629401436673,False,3,,,,,3.768339501009905,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,3.768339501009905,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,16.183038914008648,nonlinear_validated_iterate,0.40440055520393675,0.36164336463065805,
ur5e_plane_p0_v,ur5e,plane,B1,2,planner_feasible,2.169802043994423,28.70742170700396,30.877223646995844,45,User_Requested_Stop,0.357629401436673,False,3,,,,,3.749604487005854,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,3.749604487005854,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,16.145948064993718,nonlinear_validated_iterate,0.40440055520393675,0.36164336463065805,
ur5e_plane_p0_v,ur5e,plane,B2,0,planner_feasible,3.7375372829992557,26.47837582200009,30.215912756000762,90,User_Requested_Stop,0.0030679572783163245,,4,,,,,1.6993744429928483,verified_initial_path,19.976821397624242,1.0,8.180183208998642,nonlinear_validated_iterate,19.868998946907194,0.9946026222805461,13.37443983599951,nonlinear_validated_iterate,18.372351493972147,0.9196834235178721,0.001209882518317329
ur5e_plane_p0_v,ur5e,plane,B2,1,planner_feasible,3.741420685997582,26.524494337005308,30.26591470099811,90,User_Requested_Stop,0.0030679572783163245,,4,,,,,1.7002062170067802,verified_initial_path,19.976821397624242,1.0,8.168526320994715,nonlinear_validated_iterate,19.868998946907194,0.9946026222805461,13.321677888001432,nonlinear_validated_iterate,18.372351493972147,0.9196834235178721,0.001209882518317329
ur5e_plane_p0_v,ur5e,plane,B2,2,planner_feasible,3.749504246006836,26.646754524990683,30.396258483000565,90,User_Requested_Stop,0.0030679572783163245,,4,,,,,1.7091111820045626,verified_initial_path,19.976821397624242,1.0,8.210421658994164,nonlinear_validated_iterate,19.868998946907194,0.9946026222805461,13.39093605800008,nonlinear_validated_iterate,18.372351493972147,0.9196834235178721,0.001209882518317329
ur5e_plane_p0_v,ur5e,plane,G,0,planner_feasible,2.158818448006059,28.800475005002227,30.959293337000418,45,User_Requested_Stop,0.357629401436673,False,3,,,,,3.7530836560035823,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,3.7530836560035823,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,16.18967744099791,nonlinear_validated_iterate,0.40440055520393675,0.36164336463065805,
ur5e_plane_p0_v,ur5e,plane,G,1,planner_feasible,2.179867529994226,28.67861761400127,30.858485049000592,45,User_Requested_Stop,0.357629401436673,False,3,,,,,3.7676534169877414,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,3.7676534169877414,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,16.15014762499777,nonlinear_validated_iterate,0.40440055520393675,0.36164336463065805,
ur5e_plane_p0_v,ur5e,plane,G,2,planner_feasible,2.1960478060063906,28.720169027001248,30.916216718003852,45,User_Requested_Stop,0.357629401436673,False,3,,,,,3.7856221170077333,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,3.7856221170077333,nonlinear_validated_iterate,1.118230264274151,0.999999999999993,16.158832643006463,nonlinear_validated_iterate,0.40440055520393675,0.36164336463065805,
ur5e_plane_p1_u,ur5e,plane,B1,0,planner_feasible,2.2251604840130312,29.01385196899355,31.239012300007744,50,User_Requested_Stop,0.05667281015440584,False,2,,,,,3.818380615004571,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,3.818380615004571,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,12.722998122000718,nonlinear_validated_iterate,0.9881610397597805,0.9173717229637455,
ur5e_plane_p1_u,ur5e,plane,B1,1,planner_feasible,2.1649354770052014,29.12102540199703,31.28596077300608,50,User_Requested_Stop,0.05667281015440584,False,2,,,,,3.7468108540051617,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,3.7468108540051617,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,12.670108398000593,nonlinear_validated_iterate,0.9881610397597805,0.9173717229637455,
ur5e_plane_p1_u,ur5e,plane,B1,2,planner_feasible,2.160787689004792,29.134981726994738,31.295769222007948,50,User_Requested_Stop,0.05667281015440584,False,2,,,,,3.7438068790070247,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,3.7438068790070247,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,12.676098551004543,nonlinear_validated_iterate,0.9881610397597805,0.9173717229637455,
ur5e_plane_p1_u,ur5e,plane,B2,0,planner_feasible,4.031343292997917,26.290722048011958,30.322064895997755,80,User_Requested_Stop,2.96693860091235e-05,,5,,,,,1.6887534050038084,verified_initial_path,18.919380966081743,1.0,8.66239527000289,nonlinear_validated_iterate,18.916150695197608,0.9998292612802752,19.49561437200464,nonlinear_validated_iterate,17.990945555489,0.9509267553596377,0.00014075970875615518
ur5e_plane_p1_u,ur5e,plane,B2,1,planner_feasible,4.047620306999306,26.22524517099373,30.27286484198703,80,User_Requested_Stop,2.96693860091235e-05,,5,,,,,1.7089362569968216,verified_initial_path,18.919380966081743,1.0,8.644645269989269,nonlinear_validated_iterate,18.916150695197608,0.9998292612802752,19.5169611099991,nonlinear_validated_iterate,17.990945555489,0.9509267553596377,0.00014075970875615518
ur5e_plane_p1_u,ur5e,plane,B2,2,planner_feasible,4.0479023319931,26.244454288011184,30.292356224992545,80,User_Requested_Stop,2.96693860091235e-05,,5,,,,,1.6941542029962875,verified_initial_path,18.919380966081743,1.0,8.649443642992992,nonlinear_validated_iterate,18.916150695197608,0.9998292612802752,19.53376113899867,nonlinear_validated_iterate,17.990945555489,0.9509267553596377,0.00014075970875615518
ur5e_plane_p1_u,ur5e,plane,G,0,planner_feasible,2.167263476003427,28.87191351200454,31.039176809004857,50,User_Requested_Stop,0.05667281015440584,False,2,,,,,3.7580225959973177,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,3.7580225959973177,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,12.631527036006446,nonlinear_validated_iterate,0.9881610397597805,0.9173717229637455,
ur5e_plane_p1_u,ur5e,plane,G,1,planner_feasible,2.1596938699949533,29.077530594993732,31.237224297001376,50,User_Requested_Stop,0.05667281015440584,False,2,,,,,3.742381011994439,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,3.742381011994439,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,12.722304147988325,nonlinear_validated_iterate,0.9881610397597805,0.9173717229637455,
ur5e_plane_p1_u,ur5e,plane,G,2,planner_feasible,2.1707559780043084,28.982139707994065,31.152895506005734,50,User_Requested_Stop,0.05667281015440584,False,2,,,,,3.7589479760063114,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,3.7589479760063114,nonlinear_validated_iterate,1.0771653573181146,0.9999999999999967,12.656923588001519,nonlinear_validated_iterate,0.9881610397597805,0.9173717229637455,
ur5e_plane_p1_v,ur5e,plane,B1,0,planner_feasible,2.1616032469901256,29.199045663001016,31.360648820002098,45,User_Requested_Stop,0.006816551302792018,False,1,,,,,3.7580201249948004,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.7580201249948004,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.7580201249948004,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,
ur5e_plane_p1_v,ur5e,plane,B1,1,planner_feasible,2.173215752991382,29.17443292000098,31.347648469993146,45,User_Requested_Stop,0.006816551302792018,False,1,,,,,3.762740659993142,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.762740659993142,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.762740659993142,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,
ur5e_plane_p1_v,ur5e,plane,B1,2,planner_feasible,2.405935831993702,29.117282637002063,31.52321831700101,45,User_Requested_Stop,0.006816551302792018,False,1,,,,,4.130909287996474,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,4.130909287996474,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,4.130909287996474,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,
ur5e_plane_p1_v,ur5e,plane,B2,0,planner_feasible,3.71666739101056,26.838653175000218,30.555320026003756,85,User_Requested_Stop,0.007548475975011959,,8,,,,,1.67955095700745,verified_initial_path,20.478107988971953,1.0,8.137600250003743,nonlinear_validated_iterate,20.46077060707572,0.9991533699350755,20.74326956900768,nonlinear_validated_iterate,18.487615109082785,0.9027989850936862,0.00028240944268809187
ur5e_plane_p1_v,ur5e,plane,B2,1,planner_feasible,3.758611507000751,26.779092843004037,30.53770394300227,85,User_Requested_Stop,0.007548475975011959,,8,,,,,1.713653641010751,verified_initial_path,20.478107988971953,1.0,8.194729235008708,nonlinear_validated_iterate,20.46077060707572,0.9991533699350755,20.767713175009703,nonlinear_validated_iterate,18.487615109082785,0.9027989850936862,0.00028240944268809187
ur5e_plane_p1_v,ur5e,plane,B2,2,planner_feasible,3.736098260007566,26.82325492199743,30.559352565003792,85,User_Requested_Stop,0.007548475975011959,,8,,,,,1.6993129230104387,verified_initial_path,20.478107988971953,1.0,8.147684345007292,nonlinear_validated_iterate,20.46077060707572,0.9991533699350755,20.75296340600471,nonlinear_validated_iterate,18.487615109082785,0.9027989850936862,0.00028240944268809187
ur5e_plane_p1_v,ur5e,plane,G,0,planner_feasible,2.1654009949998,29.012916738007334,31.178317510013585,45,User_Requested_Stop,0.006816551302792018,False,1,,,,,3.751553716007038,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.751553716007038,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.751553716007038,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,
ur5e_plane_p1_v,ur5e,plane,G,1,planner_feasible,2.1868506120081292,29.451143906000652,31.63799438001297,45,User_Requested_Stop,0.006816551302792018,False,1,,,,,3.8116637490020366,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.8116637490020366,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.8116637490020366,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,
ur5e_plane_p1_v,ur5e,plane,G,2,planner_feasible,2.16743859599228,29.10945959200035,31.276898031996097,45,User_Requested_Stop,0.006816551302792018,False,1,,,,,3.7505897910014028,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.7505897910014028,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,3.7505897910014028,nonlinear_validated_iterate,1.1990253904620878,0.9999999999999898,
ur5e_saddle_p0_u,ur5e,saddle,B1,0,planner_feasible,2.1784075839968864,28.770770472998265,30.94917787000304,50,User_Requested_Stop,0.013148101957420444,False,1,,,,,1.0337056889984524,verified_initial_path,0.6056704634805156,1.0,1.0337056889984524,verified_initial_path,0.6056704634805156,1.0,16.52456760300265,nonlinear_validated_iterate,0.2447651816816066,0.4041226978034413,
ur5e_saddle_p0_u,ur5e,saddle,B1,1,planner_feasible,2.1791955189983128,28.860827652999433,31.040022974004387,50,User_Requested_Stop,0.013148101957420444,False,1,,,,,1.0338637219974771,verified_initial_path,0.6056704634805156,1.0,1.0338637219974771,verified_initial_path,0.6056704634805156,1.0,16.534432753003784,nonlinear_validated_iterate,0.2447651816816066,0.4041226978034413,
ur5e_saddle_p0_u,ur5e,saddle,B1,2,planner_feasible,2.1766275460104225,28.705291189995478,30.88191857401398,50,User_Requested_Stop,0.013148101957420444,False,1,,,,,1.0358388460008428,verified_initial_path,0.6056704634805156,1.0,1.0358388460008428,verified_initial_path,0.6056704634805156,1.0,16.494959771007416,nonlinear_validated_iterate,0.2447651816816066,0.4041226978034413,
ur5e_saddle_p0_u,ur5e,saddle,B2,0,planner_feasible,4.091945377003867,26.81808406599157,30.910029064005357,60,User_Requested_Stop,0.0,,10,,,,,1.7032656410010532,verified_initial_path,19.344752170635537,1.0,8.803899927996099,nonlinear_validated_iterate,19.328561431386134,0.9991630423017783,26.51368003099924,nonlinear_validated_iterate,17.172670972719303,0.8877172900041926,0.000550796332563247
ur5e_saddle_p0_u,ur5e,saddle,B2,1,planner_feasible,4.046462408994557,26.77204722800525,30.818509210002958,60,User_Requested_Stop,0.0,,10,,,,,1.7041806850029388,verified_initial_path,19.344752170635537,1.0,8.713757114994223,nonlinear_validated_iterate,19.328561431386134,0.9991630423017783,26.434781160001876,nonlinear_validated_iterate,17.172670972719303,0.8877172900041926,0.000550796332563247
ur5e_saddle_p0_u,ur5e,saddle,B2,2,planner_feasible,4.057260518995463,27.003828354005236,31.061088497997844,60,User_Requested_Stop,0.0,,10,,,,,1.7123173019936075,verified_initial_path,19.344752170635537,1.0,8.77448185600224,nonlinear_validated_iterate,19.328561431386134,0.9991630423017783,26.60375931499584,nonlinear_validated_iterate,17.172670972719303,0.8877172900041926,0.000550796332563247
ur5e_saddle_p0_u,ur5e,saddle,G,0,planner_feasible,2.1746513019897975,28.864210796004045,31.038861906999955,50,User_Requested_Stop,0.013148101957420444,False,1,,,,,1.0348588209890295,verified_initial_path,0.6056704634805156,1.0,1.0348588209890295,verified_initial_path,0.6056704634805156,1.0,16.559062715998152,nonlinear_validated_iterate,0.2447651816816066,0.4041226978034413,
ur5e_saddle_p0_u,ur5e,saddle,G,1,planner_feasible,2.1957454399962444,28.90659797700937,31.102343157006544,50,User_Requested_Stop,0.013148101957420444,False,1,,,,,1.0357009360013762,verified_initial_path,0.6056704634805156,1.0,1.0357009360013762,verified_initial_path,0.6056704634805156,1.0,16.628212144001736,nonlinear_validated_iterate,0.2447651816816066,0.4041226978034413,
ur5e_saddle_p0_u,ur5e,saddle,G,2,planner_feasible,2.175675416001468,29.084070180993876,31.259745483999723,50,User_Requested_Stop,0.013148101957420444,False,1,,,,,1.0350492580037098,verified_initial_path,0.6056704634805156,1.0,1.0350492580037098,verified_initial_path,0.6056704634805156,1.0,16.61998352399678,nonlinear_validated_iterate,0.2447651816816066,0.4041226978034413,
ur5e_saddle_p0_v,ur5e,saddle,B1,0,planner_feasible,2.18039523200423,27.984240114994464,30.16463523800485,50,User_Requested_Stop,6.880249453635131,False,0,,,,,1.0359263999998802,verified_initial_path,1.0543089099151783,1.0,1.0359263999998802,verified_initial_path,1.0543089099151783,1.0,1.0359263999998802,verified_initial_path,1.0543089099151783,1.0,
ur5e_saddle_p0_v,ur5e,saddle,B1,1,planner_feasible,2.189760451001348,28.158071935002226,30.347832261002623,50,User_Requested_Stop,6.880249453635131,False,0,,,,,1.0353424830100266,verified_initial_path,1.0543089099151783,1.0,1.0353424830100266,verified_initial_path,1.0543089099151783,1.0,1.0353424830100266,verified_initial_path,1.0543089099151783,1.0,
ur5e_saddle_p0_v,ur5e,saddle,B1,2,planner_feasible,2.1828958529949887,27.973822982996353,30.156718705999083,50,User_Requested_Stop,6.880249453635131,False,0,,,,,1.0394062449922785,verified_initial_path,1.0543089099151783,1.0,1.0394062449922785,verified_initial_path,1.0543089099151783,1.0,1.0394062449922785,verified_initial_path,1.0543089099151783,1.0,
ur5e_saddle_p0_v,ur5e,saddle,B2,0,planner_feasible,3.72679906700796,22.571689356002025,26.29848785600916,64,Solve_Succeeded,0.0,,4,,,,,1.6900632930046413,verified_initial_path,20.179441836439008,1.0,8.307686805012054,nonlinear_validated_iterate,20.147382181450773,0.9984112714688499,12.619550861010794,nonlinear_validated_iterate,19.831653467795096,0.9827652136534375,0.0014270275138370536
ur5e_saddle_p0_v,ur5e,saddle,B2,1,planner_feasible,3.7402642179949908,22.36220539601345,26.102468976998352,64,Solve_Succeeded,0.0,,4,,,,,1.7013292769988766,verified_initial_path,20.179441836439008,1.0,8.32803337900259,nonlinear_validated_iterate,20.147382181450773,0.9984112714688499,12.621174400002928,nonlinear_validated_iterate,19.831653467795096,0.9827652136534375,0.0014270275138370536
ur5e_saddle_p0_v,ur5e,saddle,B2,2,planner_feasible,3.752741292992141,22.391935571009526,26.144676285999594,64,Solve_Succeeded,0.0,,4,,,,,1.7138158140005544,verified_initial_path,20.179441836439008,1.0,8.325108741992153,nonlinear_validated_iterate,20.147382181450773,0.9984112714688499,12.59735023099347,nonlinear_validated_iterate,19.831653467795096,0.9827652136534375,0.0014270275138370536
ur5e_saddle_p0_v,ur5e,saddle,G,0,planner_feasible,2.176571744013927,27.940590885991696,30.117162518014084,50,User_Requested_Stop,6.880249453635131,False,0,,,,,1.0343610320123844,verified_initial_path,1.0543089099151783,1.0,1.0343610320123844,verified_initial_path,1.0543089099151783,1.0,1.0343610320123844,verified_initial_path,1.0543089099151783,1.0,
ur5e_saddle_p0_v,ur5e,saddle,G,1,planner_feasible,2.175770021000062,28.04831624700455,30.224086104004527,50,User_Requested_Stop,6.880249453635131,False,0,,,,,1.037711336000939,verified_initial_path,1.0543089099151783,1.0,1.037711336000939,verified_initial_path,1.0543089099151783,1.0,1.037711336000939,verified_initial_path,1.0543089099151783,1.0,
ur5e_saddle_p0_v,ur5e,saddle,G,2,planner_feasible,2.1954715059982846,28.252413160997094,30.4478845380072,50,User_Requested_Stop,6.880249453635131,False,0,,,,,1.0487390890048118,verified_initial_path,1.0543089099151783,1.0,1.0487390890048118,verified_initial_path,1.0543089099151783,1.0,1.0487390890048118,verified_initial_path,1.0543089099151783,1.0,
ur5e_saddle_p1_u,ur5e,saddle,B1,0,planner_feasible,2.2020392710110173,28.60356759899878,30.805606758003705,50,User_Requested_Stop,0.027441334136830697,False,2,,,,,1.0319509640103206,verified_initial_path,0.6039231894069454,1.0,1.0319509640103206,verified_initial_path,0.6039231894069454,1.0,19.218395294999937,nonlinear_validated_iterate,0.19425587176292605,0.3216565867485333,
ur5e_saddle_p1_u,ur5e,saddle,B1,1,planner_feasible,2.188736495998455,28.99656575600966,31.185302148005576,50,User_Requested_Stop,0.027441334136830697,False,2,,,,,1.0360067810106557,verified_initial_path,0.6039231894069454,1.0,1.0360067810106557,verified_initial_path,0.6039231894069454,1.0,19.41109609301202,nonlinear_validated_iterate,0.19425587176292605,0.3216565867485333,
ur5e_saddle_p1_u,ur5e,saddle,B1,2,planner_feasible,2.168437765998533,28.454586726002162,30.62302432100114,50,User_Requested_Stop,0.027441334136830697,False,2,,,,,1.0287825240084203,verified_initial_path,0.6039231894069454,1.0,1.0287825240084203,verified_initial_path,0.6039231894069454,1.0,19.08269634700264,nonlinear_validated_iterate,0.19425587176292605,0.3216565867485333,
ur5e_saddle_p1_u,ur5e,saddle,B2,0,planner_feasible,4.110386269996525,25.984975483996095,30.095361354993656,60,User_Requested_Stop,0.0,,8,,,,,1.7139664919959614,verified_initial_path,19.356246075215296,1.0,8.812083065000479,nonlinear_validated_iterate,19.350421043346827,0.9996990619025077,23.373142960990663,nonlinear_validated_iterate,17.265803375785715,0.8920016468427581,9.601905399891919e-05
ur5e_saddle_p1_u,ur5e,saddle,B2,1,planner_feasible,4.101282050993177,25.982884265002212,30.08416586999374,60,User_Requested_Stop,0.0,,8,,,,,1.716848135998589,verified_initial_path,19.356246075215296,1.0,8.78012931199919,nonlinear_validated_iterate,19.350421043346827,0.9996990619025077,23.33273701799044,nonlinear_validated_iterate,17.265803375785715,0.8920016468427581,9.601905399891919e-05
ur5e_saddle_p1_u,ur5e,saddle,B2,2,planner_feasible,4.069802819998586,27.055057266989024,31.124859741990804,65,User_Requested_Stop,0.0,,8,,,,,1.7149731969984714,verified_initial_path,19.356246075215296,1.0,8.777812468993943,nonlinear_validated_iterate,19.350421043346827,0.9996990619025077,23.25493185898813,nonlinear_validated_iterate,17.265803375785715,0.8920016468427581,9.601905399891919e-05
ur5e_saddle_p1_u,ur5e,saddle,G,0,planner_feasible,2.1810851889895275,28.573176447011065,30.754261458001565,50,User_Requested_Stop,0.027441334136830697,False,2,,,,,1.037733498000307,verified_initial_path,0.6039231894069454,1.0,1.037733498000307,verified_initial_path,0.6039231894069454,1.0,19.201337631995557,nonlinear_validated_iterate,0.19425587176292605,0.3216565867485333,
ur5e_saddle_p1_u,ur5e,saddle,G,1,planner_feasible,2.19170899198798,28.664548889006255,30.856257758001448,50,User_Requested_Stop,0.027441334136830697,False,2,,,,,1.0435557219898328,verified_initial_path,0.6039231894069454,1.0,1.0435557219898328,verified_initial_path,0.6039231894069454,1.0,19.22156434498902,nonlinear_validated_iterate,0.19425587176292605,0.3216565867485333,
ur5e_saddle_p1_u,ur5e,saddle,G,2,planner_feasible,2.181290773994988,28.392860348001705,30.574150893997285,50,User_Requested_Stop,0.027441334136830697,False,2,,,,,1.0388197309948737,verified_initial_path,0.6039231894069454,1.0,1.0388197309948737,verified_initial_path,0.6039231894069454,1.0,19.050259458992514,nonlinear_validated_iterate,0.19425587176292605,0.3216565867485333,
ur5e_saddle_p1_v,ur5e,saddle,B1,0,planner_feasible,2.1873443130025407,28.471823455998674,30.65916765599104,45,User_Requested_Stop,0.005955711770484706,False,2,,,,,1.0444288790022256,verified_initial_path,1.0714135273080365,1.0,9.162834656992345,nonlinear_validated_iterate,1.0367746449200168,0.9676699224854375,12.082387212998583,nonlinear_validated_iterate,0.9651892694375479,0.9008559672217499,
ur5e_saddle_p1_v,ur5e,saddle,B1,1,planner_feasible,2.185175310005434,28.430951595990337,30.616126816996257,45,User_Requested_Stop,0.005955711770484706,False,2,,,,,1.0402771869994467,verified_initial_path,1.0714135273080365,1.0,9.152964442997472,nonlinear_validated_iterate,1.0367746449200168,0.9676699224854375,12.066805395006668,nonlinear_validated_iterate,0.9651892694375479,0.9008559672217499,
ur5e_saddle_p1_v,ur5e,saddle,B1,2,planner_feasible,2.202849477995187,28.43144651700277,30.634295888987253,45,User_Requested_Stop,0.005955711770484706,False,2,,,,,1.0552544809906976,verified_initial_path,1.0714135273080365,1.0,9.156344699993497,nonlinear_validated_iterate,1.0367746449200168,0.9676699224854375,12.084666165988892,nonlinear_validated_iterate,0.9651892694375479,0.9008559672217499,
ur5e_saddle_p1_v,ur5e,saddle,B2,0,planner_feasible,3.7590240739955334,26.881271844002185,30.640295506993425,70,User_Requested_Stop,0.0,,7,,,,,1.7148143060039729,verified_initial_path,20.985147920329393,1.0,8.36116539100476,nonlinear_validated_iterate,20.72693120777895,0.9876952636440416,28.264188528002705,nonlinear_validated_iterate,19.459883775049317,0.9273169695505232,0.006708317437586153
ur5e_saddle_p1_v,ur5e,saddle,B2,1,planner_feasible,3.756916412996361,26.849056200007908,30.605972151999595,70,User_Requested_Stop,0.0,,7,,,,,1.720207735997974,verified_initial_path,20.985147920329393,1.0,8.338895045992103,nonlinear_validated_iterate,20.72693120777895,0.9876952636440416,28.23755680100294,nonlinear_validated_iterate,19.459883775049317,0.9273169695505232,0.006708317437586153
ur5e_saddle_p1_v,ur5e,saddle,B2,2,planner_feasible,3.7465477399964584,26.791445793991443,30.537993264995748,70,User_Requested_Stop,0.0,,7,,,,,1.7088748940004734,verified_initial_path,20.985147920329393,1.0,8.326847971999086,nonlinear_validated_iterate,20.72693120777895,0.9876952636440416,28.177334931999212,nonlinear_validated_iterate,19.459883775049317,0.9273169695505232,0.006708317437586153
ur5e_saddle_p1_v,ur5e,saddle,G,0,planner_feasible,2.1764377520012204,28.612743246994796,30.78918083899771,45,User_Requested_Stop,0.005955711770484706,False,2,,,,,1.0367681729985634,verified_initial_path,1.0714135273080365,1.0,9.145173375000013,nonlinear_validated_iterate,1.0367746449200168,0.9676699224854375,12.062514695993741,nonlinear_validated_iterate,0.9651892694375479,0.9008559672217499,
ur5e_saddle_p1_v,ur5e,saddle,G,1,planner_feasible,2.18797276901023,28.556901235002442,30.74487389001297,45,User_Requested_Stop,0.005955711770484706,False,2,,,,,1.0443296060111606,verified_initial_path,1.0714135273080365,1.0,9.180729918007273,nonlinear_validated_iterate,1.0367746449200168,0.9676699224854375,12.109279816009803,nonlinear_validated_iterate,0.9651892694375479,0.9008559672217499,
ur5e_saddle_p1_v,ur5e,saddle,G,2,planner_feasible,2.187442406997434,28.489904490998015,30.677346779004438,45,User_Requested_Stop,0.005955711770484706,False,2,,,,,1.0454275410011178,verified_initial_path,1.0714135273080365,1.0,9.16688216899638,nonlinear_validated_iterate,1.0367746449200168,0.9676699224854375,12.101145595996059,nonlinear_validated_iterate,0.9651892694375479,0.9008559672217499,
