scene_uid,slot,cluster,robot,family,placement,direction,method,repeats,implementation_ready,statuses,planner_feasible_repeat_mean,physics_executed,quality_completed,execution_completed,initialization_success_repeat_mean,T_init,T_smooth,T_opt,T_retime,T_validate,total_plan_wall_s,predicted_execution_s,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,smoothing_displacement_rms_rad,initialization_node_process_legal,simulated_completion_time_s,elapsed_until_stop_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,scan_duration_s,transition_duration_s,settling_duration_s,acceleration_rms_rad_s2,profile_process_violation_duration_s,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,quality_execution_s,amortized_per_job_N1_s,total_batch_N1_s,amortized_per_job_N10_s,total_batch_N10_s,amortized_per_job_N100_s,total_batch_N100_s
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20556013966658307,31.13365018266874,,0.03283575299428776,1.0028268903309556,32.6541805396652,19.344752170635537,838.0,419.0,0.0,,,19.544000000000903,19.544000000000903,0.9999999999999961,0.9999999999999961,0.0,0.0008476780111115499,0.28129283760490775,0.82473769557263,6.847648250851712e-05,0.0,15.224,4.121,0.2,0.47422003102946597,0.0,,,,,,,,,,19.544000000000903,52.1981805396661,52.1981805396661,22.809418053967423,228.09418053967423,19.870541805397554,1987.0541805397554
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.463791049987776,,30.92987559066872,0.03290329500062702,1.007278030665475,65.22629228598574,19.328561431386134,,,,,,19.528000000000883,19.528000000000883,0.9999999999999961,0.9999999999999961,0.0,0.0008469223343324698,0.28142876265645017,0.82584716708677,8.691538974589519e-05,0.0,15.215,4.114,0.2,0.47462820254778193,0.0,,,,,,,,,,19.528000000000883,84.75429228598662,84.75429228598662,26.050629228599455,260.50629228599456,20.18026292286074,2018.026292286074
36b3d3486fc1b60616750c9293d770932ac4609219d8fed3920864fd4b552a68,ur5e_saddle_p0_v,ur5e_saddle_p0,ur5e,saddle,0,v,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.3577816356701078,,,0.03322005333029665,1.000037765663971,1.4157287183285614,20.101814062143163,1572.0,427.0,0.0,,,20.301000000001828,20.301000000001828,0.9999999999999961,0.9999999999999961,0.0,0.0008904394000924024,0.4506670253304393,0.8527671120903632,0.00010313442047996113,0.0,14.216000000000001,5.886,0.2,0.7467218396178379,0.0,,,,,,,,,,20.301000000001828,21.71672871833039,21.71672871833039,20.442572871834685,204.42572871834685,20.315157287185112,2031.5157287185111
36b3d3486fc1b60616750c9293d770932ac4609219d8fed3920864fd4b552a68,ur5e_saddle_p0_v,ur5e_saddle_p0,ur5e,saddle,0,v,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.21004769733796516,30.22306206833552,,0.033026847333530895,1.002563856333533,31.745282706998598,20.179441836439008,854.0,427.0,0.0,,,20.379000000001923,20.379000000001923,0.9999999999999961,0.9999999999999961,0.0,0.0008872397404337132,0.4493272575891009,0.8460528370160137,9.240192799050972e-05,0.0,14.267,5.913,0.2,0.7418626841704313,0.0,,,,,,,,,,20.379000000001923,52.12428270700052,52.12428270700052,23.553528270701783,235.5352827070178,20.69645282707191,2069.6452827071907
36b3d3486fc1b60616750c9293d770932ac4609219d8fed3920864fd4b552a68,ur5e_saddle_p0_v,ur5e_saddle_p0,ur5e,saddle,0,v,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.22092460433001784,30.263044386675272,,0.033083093328362644,1.0029576179998305,31.791601623330887,20.179441836439008,854.0,427.0,0.0,,,20.379000000001923,20.379000000001923,0.9999999999999961,0.9999999999999961,0.0,0.0008872397404337132,0.4493272575891009,0.8460528370160137,9.240192799050972e-05,0.0,14.267,5.913,0.2,0.7418626841704313,0.0,,,,,,,,,,20.379000000001923,52.170601623332814,52.170601623332814,23.558160162335014,235.58160162335014,20.69691601623523,2069.691601623523
36b3d3486fc1b60616750c9293d770932ac4609219d8fed3920864fd4b552a68,ur5e_saddle_p0_v,ur5e_saddle_p0,ur5e,saddle,0,v,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,31.696436729005654,,26.1818777063357,0.03301388867354641,1.0087334276662052,59.54767652100903,20.147382181450773,,,,,,20.347000000001884,20.347000000001884,0.9999999999999961,0.9999999999999961,0.0,0.0008867328909827135,0.4480966618068075,0.846616803235979,8.538741794635041e-05,0.0,14.259,5.889,0.2,0.7410140356544955,0.0,,,,,,,,,,20.347000000001884,79.89467652101092,79.89467652101092,26.30176765210279,263.0176765210279,20.942476765211975,2094.2476765211973
131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1_u,ur5e_saddle_p1,ur5e,saddle,1,u,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.21323068733424103,,,0.033379502002693094,1.002599988336442,1.2709047376653568,19.386813807298644,862.0,419.0,0.0,,,19.586000000000954,19.586000000000954,0.9999999999999961,0.9999999999999961,0.0,0.0008396112071100159,0.270628042272693,0.8234389076782671,6.604954150862818e-05,0.0,15.319,4.0680000000000005,0.2,0.4633318624022875,0.0,,,,,,,,,,19.586000000000954,20.856904737666312,20.856904737666312,19.71309047376749,197.1309047376749,19.598709047377607,1959.8709047377606
131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1_u,ur5e_saddle_p1,ur5e,saddle,1,u,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20589914800075348,30.87131107567014,,0.033254147667321377,0.9979031070009418,32.395968878665975,19.356246075215296,838.0,419.0,0.0,,,19.556000000000918,19.556000000000918,0.9999999999999961,0.9999999999999961,0.0,0.0008424887513149613,0.27104284254174565,0.8234507535373204,7.639617565047274e-05,0.0,15.295,4.062,0.2,0.46794887228490006,0.0,,,,,,,,,,19.556000000000918,51.95196887866689,51.95196887866689,22.795596887867514,227.95596887867515,19.879959688787576,1987.9959688787576
131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1_u,ur5e_saddle_p1,ur5e,saddle,1,u,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20686022767040413,30.728223370000098,,0.03322367666502638,0.9928625163350565,32.24907068499791,19.356246075215296,838.0,419.0,0.0,,,19.556000000000918,19.556000000000918,0.9999999999999961,0.9999999999999961,0.0,0.0008424887513149613,0.27104284254174565,0.8234507535373204,7.639617565047274e-05,0.0,15.295,4.062,0.2,0.46794887228490006,0.0,,,,,,,,,,19.556000000000918,51.805070684998825,51.805070684998825,22.78090706850071,227.8090706850071,19.878490706850897,1987.8490706850898
131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1_u,ur5e_saddle_p1,ur5e,saddle,1,u,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.335894242001814,,30.4347956556594,0.033362979665980674,1.0033852950048943,64.56779095433983,19.350421043346827,,,,,,19.55000000000091,19.55000000000091,0.9999999999999961,0.9999999999999961,0.0,0.0008417406751668679,0.27100940274380236,0.8242020093357381,7.232635785037189e-05,0.0,15.293000000000001,4.058,0.2,0.4677430325345772,0.0,,,,,,,,,,19.55000000000091,84.11779095434073,84.11779095434073,26.006779095434894,260.06779095434894,20.195677909544308,2019.5677909544308
88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1_v,ur5e_saddle_p1,ur5e,saddle,1,v,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.35165245833438047,,,0.03344020067015663,1.0104950933358243,1.4200342373369494,20.3946047421798,1568.0,427.0,0.0,,,20.594000000002186,20.594000000002186,0.9999999999999961,0.9999999999999961,0.0,0.000864059776823916,0.4074598064641106,0.8180385763127317,9.00656973694125e-05,0.0,14.482000000000001,5.913,0.2,0.7108929303182244,0.0,,,,,,,,,,20.594000000002186,22.014034237339136,22.014034237339136,20.73600342373588,207.3600342373588,20.608200342375557,2060.820034237556
88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1_v,ur5e_saddle_p1,ur5e,saddle,1,v,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.21048110067204107,30.636530120658183,,0.03346372099864917,1.0024315666669281,32.17429723133197,20.985147920329393,854.0,427.0,0.0,,,21.18500000000291,21.18500000000291,0.9999999999999961,0.9999999999999961,0.0,0.0008499411288398292,0.4025418985392132,0.8222719628833453,9.538973413159013e-05,0.0,14.91,6.0760000000000005,0.2,0.6800241752049655,0.0,,,,,,,,,,21.18500000000291,53.35929723133488,53.35929723133488,24.402429723136105,244.02429723136106,21.50674297231623,2150.674297231623
88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1_v,ur5e_saddle_p1,ur5e,saddle,1,v,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.2094687420030823,30.73713383600504,,0.033282468333103075,1.0061494196658411,32.27604298232958,20.985147920329393,854.0,427.0,0.0,,,21.18500000000291,21.18500000000291,0.9999999999999961,0.9999999999999961,0.0,0.0008499411288398292,0.4025418985392132,0.8222719628833453,9.538973413159013e-05,0.0,14.91,6.0760000000000005,0.2,0.6800241752049655,0.0,,,,,,,,,,21.18500000000291,53.461042982332486,53.461042982332486,24.412604298235866,244.12604298235865,21.507760429826206,2150.7760429826208
88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1_v,ur5e_saddle_p1,ur5e,saddle,1,v,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.194232645997545,,30.59475364132959,0.03342405533476267,1.0094668780026648,64.5011941279954,20.72693120777895,,,,,,20.926000000002592,20.926000000002592,0.9999999999999961,0.9999999999999961,0.0,0.0008546502803341529,0.3968599103235179,0.8188934366085938,8.823333515051157e-05,0.0,14.787,5.94,0.2,0.6816968505011851,0.0,,,,,,,,,,20.926000000002592,85.42719412799799,85.42719412799799,27.376119412802133,273.7611941280213,21.571011941282546,2157.1011941282545
