input_id,robot,method,source_methods,source_trajectories,accepted_fraction,within_20ms_fraction,latency_ms_mean,evaluations_mean,iterations_mean,statuses
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,17.138124333333334,116.0,30.0,"{""iteration_limit"":3}"
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,point_loop_control,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,13.947277333333334,101.0,17.0,"{""stationary"":3}"
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,single_gn_k0,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,7.503324,188.0,30.0,"{""iteration_limit"":3}"
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,single_gn_k1,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,7.432459,186.0,30.0,"{""iteration_limit"":3}"
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,task_excess_gn,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,4.349397333333333,25.0,11.0,"{""task_admissible"":3}"
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,5.231295,29.0,,"{""task_admissible"":3}"
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.17336333333333,140.33333333333334,21.0,"{""deadline"":3}"
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,point_loop_control,"[""single_gn_osqp""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.20848,146.0,25.0,"{""deadline"":3}"
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,single_gn_k0,"[""single_gn_k1""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.34647,115.0,19.0,"{""stationary"":3}"
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,single_gn_k1,"[""single_gn_k1""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.300794,117.0,16.0,"{""no_descent"":3}"
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,task_excess_gn,"[""single_gn_k1""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.7592756666666667,10.0,5.0,"{""task_admissible"":3}"
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,task_excess_lbfgsb,"[""single_gn_k1""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,2.545647,14.0,,"{""task_admissible"":3}"
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,task_excess_isotropic,"[""single_gn_k1""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.1943663333333332,7.0,2.0,"{""task_admissible"":3}"
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,point_loop_control,"[""single_gn_k1""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,15.564030333333333,120.0,22.0,"{""stationary"":3}"
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,single_gn_k0,"[""single_gn_k1""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,3.815157,100.0,15.0,"{""stationary"":3}"
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,single_gn_k1,"[""single_gn_k1""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,4.419068666666667,118.0,16.0,"{""no_descent"":3}"
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,task_excess_gn,"[""single_gn_k1""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,20.150399333333333,132.0,21.0,"{""deadline"":3}"
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,task_excess_lbfgsb,"[""single_gn_k1""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,6.237536,35.0,,"{""optimizer_stop"":3}"
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,task_excess_isotropic,"[""single_gn_k1""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,13.419045333333335,89.0,30.0,"{""iteration_limit"":3}"
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,point_loop_control,"[""single_gn_k1""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,15.663369,115.0,18.0,"{""stationary"":3}"
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,single_gn_k0,"[""single_gn_clip""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,3.8050076666666666,100.0,15.0,"{""stationary"":3}"
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,single_gn_k1,"[""single_gn_clip""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,3.9616173333333333,106.0,14.0,"{""no_descent"":3}"
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,task_excess_gn,"[""single_gn_clip""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",1.0,1.0,2.093935333333333,12.0,6.0,"{""task_admissible"":3}"
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,task_excess_lbfgsb,"[""single_gn_clip""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",1.0,1.0,3.3903593333333335,18.0,,"{""task_admissible"":3}"
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,task_excess_isotropic,"[""single_gn_clip""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",1.0,1.0,1.3244423333333333,7.0,2.0,"{""task_admissible"":3}"
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,point_loop_control,"[""single_gn_clip""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,4.285535,29.0,11.0,"{""stationary"":3}"
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,single_gn_k0,"[""single_gn_clip""]","[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]",1.0,1.0,0.362166,4.0,2.0,"{""task_candidate"":3}"
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,single_gn_k1,"[""single_gn_clip""]","[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]",1.0,1.0,0.34157,4.0,2.0,"{""task_candidate"":3}"
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,task_excess_gn,"[""single_gn_clip""]","[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]",1.0,1.0,1.1304653333333332,6.0,3.0,"{""task_admissible"":3}"
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,task_excess_lbfgsb,"[""single_gn_clip""]","[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]",0.0,0.0,6.064987333333333,34.0,,"{""optimizer_stop"":3}"
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,task_excess_isotropic,"[""single_gn_clip""]","[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]",1.0,1.0,1.216554,7.0,2.0,"{""task_admissible"":3}"
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,point_loop_control,"[""single_gn_clip""]","[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]",1.0,1.0,0.485879,2.0,1.0,"{""task_admissible"":3}"
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,single_gn_k0,"[""single_gn_k0""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,3.8274486666666667,100.0,15.0,"{""stationary"":3}"
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,single_gn_k1,"[""single_gn_k0""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,3.8477743333333336,100.0,15.0,"{""stationary"":3}"
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,task_excess_gn,"[""single_gn_k0""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,16.350634666666664,105.0,22.0,"{""stationary"":3}"
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,task_excess_lbfgsb,"[""single_gn_k0""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,6.455071333333333,36.0,,"{""optimizer_stop"":3}"
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,task_excess_isotropic,"[""single_gn_k0""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.196048,138.0,23.0,"{""deadline"":3}"
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,point_loop_control,"[""single_gn_k0""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,13.135123333333334,96.0,16.0,"{""stationary"":3}"
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,single_gn_k0,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.328768,115.0,19.0,"{""stationary"":3}"
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,single_gn_k1,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.309337,117.0,16.0,"{""no_descent"":3}"
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,task_excess_gn,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.7843253333333333,10.0,5.0,"{""task_admissible"":3}"
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,task_excess_lbfgsb,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,2.549159,14.0,,"{""task_admissible"":3}"
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,task_excess_isotropic,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.1666046666666667,7.0,2.0,"{""task_admissible"":3}"
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,point_loop_control,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,17.167046,132.0,23.0,"{""stationary"":3}"
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,single_gn_k0,"[""single_gn_k1""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,7.494842333333333,188.0,30.0,"{""iteration_limit"":3}"
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,single_gn_k1,"[""single_gn_k1""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,7.416854333333333,186.0,30.0,"{""iteration_limit"":3}"
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,task_excess_gn,"[""single_gn_k1""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,4.344643333333333,25.0,11.0,"{""task_admissible"":3}"
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,task_excess_lbfgsb,"[""single_gn_k1""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,5.271068666666667,29.0,,"{""task_admissible"":3}"
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,task_excess_isotropic,"[""single_gn_k1""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.187928666666668,140.0,21.0,"{""deadline"":3}"
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,point_loop_control,"[""single_gn_k1""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.15190133333333,145.33333333333334,25.0,"{""deadline"":3}"
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,single_gn_k0,"[""single_gn_clip""]","[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]",1.0,1.0,0.3010776666666667,4.0,2.0,"{""task_candidate"":3}"
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,single_gn_k1,"[""single_gn_clip""]","[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]",1.0,1.0,0.29877366666666666,4.0,2.0,"{""task_candidate"":3}"
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,task_excess_gn,"[""single_gn_clip""]","[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]",1.0,1.0,0.8187843333333333,4.0,2.0,"{""task_admissible"":3}"
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,task_excess_lbfgsb,"[""single_gn_clip""]","[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]",1.0,1.0,1.6081586666666667,8.0,,"{""task_admissible"":3}"
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,task_excess_isotropic,"[""single_gn_clip""]","[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]",1.0,1.0,0.453465,2.0,1.0,"{""task_admissible"":3}"
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,point_loop_control,"[""single_gn_clip""]","[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]",1.0,1.0,0.4470846666666667,2.0,1.0,"{""task_admissible"":3}"
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,single_gn_k0,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,3.8313263333333336,100.0,15.0,"{""stationary"":3}"
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,single_gn_k1,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,5.296935666666667,139.0,22.0,"{""no_descent"":3}"
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,task_excess_gn,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,16.538393666666668,107.0,20.0,"{""stationary"":3}"
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,6.077788,34.0,,"{""optimizer_stop"":3}"
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,17.50574866666667,117.0,30.0,"{""iteration_limit"":3}"
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,point_loop_control,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,17.345756666666666,127.0,21.0,"{""stationary"":3}"
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,single_gn_k0,"[""single_gn_k1""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,3.862825,100.0,15.0,"{""stationary"":3}"
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,single_gn_k1,"[""single_gn_k1""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,5.306418,139.0,22.0,"{""no_descent"":3}"
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,task_excess_gn,"[""single_gn_k1""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,14.896191333333334,96.0,17.0,"{""stationary"":3}"
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,task_excess_lbfgsb,"[""single_gn_k1""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,6.141559333333333,34.0,,"{""optimizer_stop"":3}"
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,task_excess_isotropic,"[""single_gn_k1""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,17.525042,117.0,30.0,"{""iteration_limit"":3}"
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,point_loop_control,"[""single_gn_k1""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,13.475990333333334,97.0,17.0,"{""stationary"":3}"
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,single_gn_k0,"[""single_gn_osqp""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,3.870016,100.0,15.0,"{""stationary"":3}"
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,single_gn_k1,"[""single_gn_osqp""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,4.023883666666666,106.0,14.0,"{""no_descent"":3}"
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,task_excess_gn,"[""single_gn_osqp""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",1.0,1.0,2.9898643333333337,17.0,7.0,"{""task_admissible"":3}"
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,6.571153333333333,37.0,,"{""optimizer_stop"":3}"
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",1.0,1.0,1.7658943333333332,10.0,3.0,"{""task_admissible"":3}"
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,point_loop_control,"[""single_gn_osqp""]","[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]",0.0,0.0,15.884868,115.0,20.0,"{""stationary"":3}"
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,single_gn_k0,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.8146946666666666,100.0,15.0,"{""stationary"":3}"
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,single_gn_k1,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.2587163333333335,84.0,14.0,"{""stationary"":3}"
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,task_excess_gn,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,18.20607933333333,123.0,22.0,"{""stationary"":3}"
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,task_excess_lbfgsb,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,5.622926666666667,33.0,,"{""optimizer_stop"":3}"
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,task_excess_isotropic,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,15.935381333333334,108.0,30.0,"{""iteration_limit"":3}"
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,point_loop_control,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,13.771719333333333,106.0,17.0,"{""stationary"":3}"
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,single_gn_k0,"[""single_gn_clip""]","[""5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9""]",1.0,1.0,0.3187153333333333,4.0,2.0,"{""task_candidate"":3}"
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,single_gn_k1,"[""single_gn_clip""]","[""5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9""]",1.0,1.0,0.3113726666666667,4.0,2.0,"{""task_candidate"":3}"
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,task_excess_gn,"[""single_gn_clip""]","[""5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9""]",1.0,1.0,0.7902676666666666,4.0,2.0,"{""task_admissible"":3}"
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,task_excess_lbfgsb,"[""single_gn_clip""]","[""5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9""]",1.0,1.0,1.901192,10.0,,"{""task_admissible"":3}"
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,task_excess_isotropic,"[""single_gn_clip""]","[""5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9""]",1.0,1.0,0.45693433333333333,2.0,1.0,"{""task_admissible"":3}"
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,point_loop_control,"[""single_gn_clip""]","[""5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9""]",1.0,1.0,0.456733,2.0,1.0,"{""task_admissible"":3}"
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,single_gn_k0,"[""single_gn_clip""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.499499,117.0,20.0,"{""stationary"":3}"
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,single_gn_k1,"[""single_gn_clip""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.671924333333333,124.0,18.0,"{""no_descent"":3}"
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,task_excess_gn,"[""single_gn_clip""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,2.3988683333333336,14.0,7.0,"{""task_admissible"":3}"
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,task_excess_lbfgsb,"[""single_gn_clip""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,5.653429,33.0,,"{""task_admissible"":3}"
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,task_excess_isotropic,"[""single_gn_clip""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,9.075436333333334,66.0,9.0,"{""task_admissible"":3}"
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,point_loop_control,"[""single_gn_clip""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,16.733262666666665,128.0,23.0,"{""stationary"":3}"
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,single_gn_k0,"[""single_gn_k0""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,3.8121976666666666,100.0,15.0,"{""stationary"":3}"
