robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,frame_calls,over_20ms_frames,all_frame_cumulative_ns,position_over90pct_accepted,orientation_over90pct_accepted,either_over90pct_accepted,internal_statuses,failure_reasons,mean_iterations,iteration_note,mean_evaluations,max_frame_latency_ms
panda,pink_qp,Pink QP-IK,high_curvature,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9700000000000001,0.9700000000000001,0.9946245,1.05984825,1.1226048300000013,1339.9225496666666,133.99225496666665,139.74233516666663,148.42049998333334,0.0003336244523090731,0.0009538083780688717,0.0006876220242341873,0.008304875900969308,0.9999999999999997,7.430615398119921,0.14861230796239838,145.5,0,4500,0,4019767649,0.0006872852233676976,0.0006872852233676976,0.0013745704467353953,"{""solved inaccurate"":2352,""solved"":1662,""maximum iterations reached"":486}","{""position_tolerance+orientation_tolerance"":135}",1299.5,Outer checks; accepted candidate can stop within an update.,,1.370321
panda,pink_qp,Pink QP-IK,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,1.002559,1.06287525,1.1196747700000005,1400.400521,140.0400521,148.04301783333332,151.72703465,0.00011439073177068548,0.00021513749647973678,0.00020334923127109052,0.0005076675385390474,0.5735095764782464,1.3886328104816574,0.02777265620963315,150.0,0,4500,0,4201201563,0.0,0.0,0.0,"{""solved inaccurate"":2058,""solved"":1110,""maximum iterations reached"":1332}",{},1535.8833333333334,Outer checks; accepted candidate can stop within an update.,,1.363111
panda,pink_qp,Pink QP-IK,near_singular,10,3,"[8,8,8]",8.0,0.8,"[8,8,8]",0.8,0.9626666666666667,0.9626666666666667,1.0003365,1.0615515,1.1092517200000003,1390.3730133333331,139.03730133333332,141.5657116666667,148.42035638333334,6.481523533665283e-05,0.0009854507257299875,0.0001369977385307731,0.007358452784580322,0.9999999999999981,7.239683370352794,0.14479366740705585,144.4,0,4500,0,4171119040,0.0006925207756232687,0.0,0.0006925207756232687,"{""solved"":1275,""solved inaccurate"":2469,""maximum iterations reached"":756}","{""position_tolerance"":12,""position_tolerance+orientation_tolerance"":156}",1478.15,Outer checks; accepted candidate can stop within an update.,,1.438041
panda,pink_qp,Pink QP-IK,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,1.001604,1.06425195,1.1295673000000004,1386.5735376666667,138.65735376666666,139.27360216666668,150.68197479999998,8.874257521999128e-05,0.0001981718022720297,0.00019031372733852576,0.0003579234867976215,0.4952489805131127,0.7588633948120175,0.015177267896240352,150.0,0,4500,0,4159720613,0.0,0.0,0.0,"{""solved inaccurate"":2337,""solved"":1221,""maximum iterations reached"":942}",{},1478.7333333333333,Outer checks; accepted candidate can stop within an update.,,1.361589
panda,single_gn_k0,"Frozen bounded GN, kappa=0",high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.2667785,0.29000460000000006,0.38232612,408.7224466666667,40.872244666666674,40.77366516666666,41.70447181666666,0.0005848152884855981,0.0009910533919098628,0.0006020927914681377,0.00817448222469978,0.9309916204839473,6.755093340631159,0.1351018668126232,150.0,0,4500,0,1226167340,0.013333333333333334,0.0006666666666666666,0.014,"{""task_candidate"":4500}",{},2.0206666666666666,Outer checks; accepted candidate can stop within an update.,4.041333333333333,0.619761
panda,single_gn_k0,"Frozen bounded GN, kappa=0",joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.2656885,0.28315690000000004,0.3673196800000005,404.0167286666666,40.40167286666666,40.34744583333334,40.78680318333333,0.00014437002243468204,0.0009631206760161161,0.00019972917578686854,0.008170556965821977,0.8709117586170685,1.4630467721739064,0.02926093544347813,150.0,0,4500,0,1212050186,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,"{""task_candidate"":4500}",{},1.9986666666666666,Outer checks; accepted candidate can stop within an update.,3.997333333333333,0.545571
panda,single_gn_k0,"Frozen bounded GN, kappa=0",near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9813333333333333,0.9813333333333333,0.265808,0.2863027,3.883890890000001,488.13268099999993,48.813268099999995,39.17584816666667,96.60088984999989,0.0007718121570288682,0.0009864015094078872,0.002665660865425827,0.008374835164456808,0.9999999999990037,3.469871814406337,0.06939743628812674,147.2,0,4500,0,1464398043,0.02309782608695652,0.002717391304347826,0.025135869565217392,"{""task_candidate"":4416,""stationary"":84}","{""position_tolerance"":9,""position_tolerance+orientation_tolerance"":75}",2.1406666666666667,Outer checks; accepted candidate can stop within an update.,5.6466666666666665,4.426374
panda,single_gn_k0,"Frozen bounded GN, kappa=0",smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.2666755,0.28245065,0.3702892100000004,405.473764,40.547376400000005,40.56610566666666,40.827176916666666,0.0001291380547317655,0.0001575024992381177,0.00013766382941236827,0.00020599842317742045,0.3621189418718588,0.6853338427626346,0.013706676855252687,150.0,0,4500,0,1216421292,0.0,0.0,0.0,"{""task_candidate"":4500}",{},2.0,Outer checks; accepted candidate can stop within an update.,4.0,0.546456
panda,single_gn_k1,"Frozen bounded GN, kappa=1",high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.267893,0.29336745000000003,0.42680776000000153,411.20698500000003,41.1206985,40.86583466666667,42.012557916666665,0.0005917327558606812,0.0009984198938240677,0.0005899602239907508,0.0081695849392413,0.9999999999989987,6.781800564850193,0.1356360112970039,150.0,0,4500,0,1233620955,0.012666666666666666,0.0006666666666666666,0.013333333333333334,"{""task_candidate"":4500}",{},2.022,Outer checks; accepted candidate can stop within an update.,4.044,0.654517
panda,single_gn_k1,"Frozen bounded GN, kappa=1",joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.2668315,0.2839018,0.3718709500000007,405.89111433333335,40.589111433333336,40.57103533333333,40.887282899999995,0.00015229220572651584,0.0009631422853756395,0.00020769357284964503,0.00818213221937994,0.9999999999990011,1.6555578392193029,0.03311115678438605,150.0,0,4500,0,1217673343,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,"{""task_candidate"":4500}",{},1.9986666666666666,Outer checks; accepted candidate can stop within an update.,3.997333333333333,0.538593
